bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,fitness,i1_1,i1_2,i2_1,i2_2,output1,output2,fitness_max,fitness_ratio_max
14,1,9,0,1,0.0006616463205593249,-1513.0,221.0,-20.0,-14.0,out,in,0.0010696851365449493,0.6185430627711838
9,2,6,1,1,0.0006592683882158256,209.0,1474.0,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",0.009766105755764708,0.06750575968590905
13,2,9,0,1,0.0006491403341430849,-884.0,-1191.0,77.0,13.0,out,in,0.0010630480678150225,0.6106406227493748
12,1,9,0,1,0.0006192677039115269,-1.0,-2.0,-934.0,1316.0,in,out,0.00717865656116727,0.08626512476741639
11,4,9,0,1,0.000559522716726895,1.0,1.0,-1782.0,-122.0,in,out,0.0009933420869231155,0.5632729389932735
10,3,6,1,1,0.0005407404645685435,-546.0,1731.0,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",0.006770125940313682,0.07987155177551826
13,1,9,0,1,0.0005076118588491664,-20.0,-1971.0,-14.0,-1.0,out,in,0.0010700206598908458,0.4743944466464307
12,3,9,0,1,0.0004433445627775671,1.0,-1.0,1126.0,-1956.0,in,out,0.000994004355935433,0.4460187323428241
8,4,6,1,1,0.00032074496560398797,-3060.0,6.0,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",0.0009814814814814816,0.32679675740783676
11,4,6,1,1,0.000278786937947016,0.0,0.0,-3185.0,1500.0,"DomainError(""The point should not be at the origin (0, 0)"", """")",out,0.0009746050491406486,0.28605119396091216
9,3,6,1,1,0.0002721795985113506,-7.0,-3606.0,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",0.0009814809907411088,0.27731520129170295
15,2,9,0,1,0.00023985718127964264,-1725.0,-3814.0,-1.0,-18.0,out,in,0.000689603023669396,0.34781921344160616
13,4,9,0,1,0.00013085009028548743,5.0,-1.0,-5252.0,-5548.0,in,out,0.0006997592227862846,0.1869930199197256
12,4,9,0,1,9.887284903224044e-5,0.0,-10124.0,-1.0,-10.0,out,in,0.00010071502596676892,0.9817090159403195
10,5,9,0,1,9.734253182514869e-5,-10208.0,0.0,65.0,6.0,out,in,0.00010008006204643336,0.9726465974809791
12,6,9,0,1,9.489592950747768e-5,-320.0,-10530.0,0.0,3.0,out,in,9.994623489140805e-5,0.9494697785322525
9,6,9,0,1,9.458948122648647e-5,0.0,-10572.0,1.0,0.0,out,in,9.999000050004999e-5,0.9459894064750923
14,3,9,0,1,9.341686226766471e-5,0.0,-50.0,-1312.0,10574.0,in,out,0.0007028807630542663,0.1329057034677337
11,5,9,0,1,8.188661504003008e-5,1.0,4.0,-13.0,-12208.0,in,out,0.00010070493249919768,0.8131341038402708
10,5,6,1,1,8.099368306689279e-5,0.0,0.0,-3.0,-12118.0,"DomainError(""The point should not be at the origin (0, 0)"", """")",out,9.814809907411088e-5,0.825219070271907
11,5,6,1,1,7.495026523108012e-5,170.0,-13094.0,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.81419928753783e-5,0.7636921060514099
12,5,9,0,1,7.009099385551854e-5,-7716.0,12002.0,1.0,2.0,out,in,0.0007007992407457679,0.10001579593740707
14,5,9,0,1,6.707527202295932e-5,-14564.0,-3189.0,0.0,-2.0,out,in,9.940883870154552e-5,0.674741531025616
13,3,9,0,1,6.606769004556374e-5,64.0,43.0,-15065.0,503.0,in,out,0.00010048182762992813,0.6575088411895658
12,5,6,1,1,5.472029153727977e-5,15217.0,-9495.0,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",0.0006790726136639672,0.080580913493233
13,6,9,0,1,5.4322062510212466e-5,-14035.0,11911.0,1.0,0.0,out,in,9.92344417927861e-5,0.5474113778323428
13,6,6,1,1,4.5765733718462024e-5,-12622.0,17338.0,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.757212004615945e-5,0.4690451913601053
15,4,9,0,1,4.319886560604832e-5,24.0,-4.0,10875.0,-20452.0,in,out,9.878675559634584e-5,0.437294102283953
16,3,9,0,1,3.585648006275249e-5,-8.0,-22.0,-27877.0,-1077.0,in,out,9.832852861829407e-5,0.3646599879669243
12,6,6,1,1,3.446180927707486e-5,0.0,0.0,-28480.0,-123.0,"DomainError(""The point should not be at the origin (0, 0)"", """")",out,9.81415454070819e-5,0.35114394351679007
14,8,9,0,1,2.809008356201835e-5,1.0,8.0,-14384.0,-32556.0,in,out,6.995443798215358e-5,0.4015482701638536
14,4,9,0,1,1.5549782188724354e-5,-64263.0,2860.0,-17.0,1.0,out,in,0.00010035540576004061,0.15494713085915246
15,6,9,0,1,1.4617025310618665e-5,-67191.0,-12595.0,53.0,0.0,out,in,7.029587341392868e-5,0.20793575213936233
12,8,9,0,1,9.74848864652427e-6,1.0,0.0,-102579.0,-27.0,in,out,1.0004101681689493e-5,0.9744491766179196
10,9,9,0,1,9.744404253175617e-6,1.0,7.0,-102622.0,0.0,in,out,9.99959999800152e-6,0.974479404688497
11,8,9,0,1,9.183073758448429e-6,30.0,0.0,-108866.0,0.0,in,out,9.99980000349995e-6,0.9183257420382741
12,7,9,0,1,9.16438959259402e-6,0.0,-6.0,-109118.0,51.0,in,out,9.99970000100045e-6,0.9164664531613089
14,7,9,0,1,9.084670666259036e-6,-109896.0,6212.0,4.0,-2.0,out,in,9.998293526407227e-6,0.9086221205913634
11,8,6,1,1,8.79258845574415e-6,-8.0,-111626.0,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.814716165144735e-6,0.8958576394668962
12,8,6,1,1,8.721716338315105e-6,0.0,0.0,-112533.0,122.0,"DomainError(""The point should not be at the origin (0, 0)"", """")",out,9.814390331493166e-6,0.888666136533025
14,9,9,0,1,8.587825126579016e-6,12345.0,-115788.0,3.0,0.0,out,in,9.994925939527854e-6,0.8592184853132281
9,6,6,1,1,7.982899122813086e-6,0.0,0.0,2.0,122948.0,"DomainError(""The point should not be at the origin (0, 0)"", """")",out,9.814814765740742e-5,0.0813351990164697
10,9,6,1,1,7.798386116636194e-6,0.0,0.0,0.0,-125857.0,"DomainError(""The point should not be at the origin (0, 0)"", """")",out,9.814716667648138e-6,0.7945604932582216
18,5,9,0,1,7.2069896440790865e-6,-54004.0,-127820.0,-13.0,-1.0,out,in,9.886450821950143e-6,0.7289764318736053
16,6,9,0,1,5.909404731780447e-6,-2.0,-2.0,-1726.0,-169215.0,in,out,6.645769996507104e-5,0.08891979010538015
16,8,9,0,1,5.550940803431539e-6,110791.0,-142042.0,-6.0,7.0,out,in,9.931305216993073e-6,0.5589336630127467
15,7,9,0,1,5.276493980946486e-6,-1.0,1.0,-179273.0,61477.0,in,out,9.989345960502388e-6,0.5282121574134687
14,9,6,1,1,4.449564775560671e-6,0.0,0.0,-219807.0,18441.0,"DomainError(""The point should not be at the origin (0, 0)"", """")",out,9.787877278836126e-6,0.45459956728122847
14,6,9,0,1,4.367517807761191e-6,1.0,-228988.0,-45.0,-25.0,out,in,1.0003000738124198e-5,0.43662076231938834
15,10,9,0,1,4.230915934388748e-6,172360.0,-161729.0,1.0,0.0,out,in,9.93790765129651e-6,0.42573508255903125
16,5,9,0,1,3.944351724706024e-6,225227.0,116487.0,34.0,22.0,out,in,6.649081013147357e-5,0.059321757652024104
15,5,9,0,1,3.5474481275016594e-6,-281898.0,1250.0,-8.0,-1.0,out,in,9.996628580736922e-6,0.3548644524352381
13,8,9,0,1,2.5068547475961697e-6,-434.0,-398906.0,3.0,0.0,out,in,9.998312288851503e-6,0.2507277903683212
17,6,9,0,1,1.7802574071954909e-6,59.0,-1.0,-274865.0,489838.0,in,out,9.896727124652005e-6,0.17988344881824653
17,4,9,0,1,1.7109880240284035e-6,-12.0,15.0,54092.0,-581933.0,in,out,6.81049247473925e-5,0.02512282379541006
17,7,9,0,1,1.3372836822630295e-6,-14.0,0.0,-603302.0,441843.0,in,out,9.875072997200001e-6,0.1354201313389993
13,8,6,1,1,1.1677362225801152e-6,0.0,0.0,-840499.0,-714.0,"DomainError(""The point should not be at the origin (0, 0)"", """")",out,9.81235248528154e-6,0.11900675442833014
13,10,9,0,1,9.92568638602781e-7,-10.0,0.0,-1.007497e6,0.0,in,out,9.999930000489996e-7,0.9925755865832513
18,9,9,0,1,9.766125086153001e-7,-1.014708e6,137093.0,26.0,40.0,out,in,6.59500081886528e-6,0.1480837585071496
12,11,9,0,1,9.424360085611155e-7,1.0,0.0,-8.0,-1.06108e6,in,out,9.999570018469207e-7,0.9424765333113686
17,10,9,0,1,8.55071564226633e-7,51.0,0.0,1.13812e6,-269281.0,in,out,6.911655206765096e-6,0.12371444156961027
15,8,9,0,1,8.427701415114261e-7,603.0,-1.186553e6,-8.0,10.0,out,in,9.999889801216593e-7,0.8427794288381999
11,12,9,0,1,7.722794910366939e-7,1.0,1.0,-1.294867e6,0.0,in,out,9.99998999999e-7,0.7722802633177295
11,12,6,1,1,7.22588765598885e-7,-1.358285e6,0.0,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.814206333977947e-7,0.7362681616925018
15,9,9,0,1,6.74432067634348e-7,-1.482699e6,-254.0,30.0,1.0,out,in,9.999743128472785e-7,0.6744493923188913
14,11,9,0,1,6.55320001592571e-7,7623.0,-1.525952e6,0.0,1.0,out,in,9.999580344053146e-7,0.6553475036402869
15,11,9,0,1,6.518082700905546e-7,9.0,1.0,11291.0,-1.534151e6,in,out,9.998993706104492e-7,0.6518738677599314
19,6,9,0,1,6.020036466556988e-7,-245683.0,1.642826e6,37.0,-19.0,out,in,6.7770217484759124e-6,0.08883011874516762
15,10,6,1,1,6.001956089852691e-7,0.0,0.0,314115.0,1.604817e6,"DomainError(""The point should not be at the origin (0, 0)"", """")",out,9.643680030969169e-6,0.06223719649115637
16,10,9,0,1,5.464438926664144e-7,-3312.0,-1.83001e6,28.0,1.0,out,in,9.99871641193705e-7,0.5465140425565405
13,10,6,1,1,5.323959133093371e-7,0.0,0.0,472.0,-1.843518e6,"DomainError(""The point should not be at the origin (0, 0)"", """")",out,9.81416702255888e-7,0.5424769234980105
16,12,9,0,1,5.225365808205792e-7,4.0,0.0,-12464.0,-1.913701e6,in,out,6.748618450040081e-6,0.07742867443001994
18,12,9,0,1,5.124019809911231e-7,-1.877024e6,-534278.0,3.0,29.0,out,in,9.925205519788954e-7,0.5162633458516219
16,7,9,0,1,4.100610930823743e-7,174.0,-2.438647e6,-62.0,14.0,out,in,9.999389845162883e-7,0.41008611468502526
14,11,6,1,1,3.805685631001667e-7,4110.0,-2.578984e6,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.813796407503531e-7,0.387789339922711
12,11,6,1,1,2.5795814755288145e-7,-3.804809e6,38.0,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.814785369752044e-7,0.2628260709071404
17,14,9,0,1,2.55299244019796e-7,3.77737e6,-1.03642e6,3.0,1.0,out,in,9.897971312522616e-7,0.2579308789234407
19,10,9,0,1,2.2633863232982355e-7,-2.735043e6,3.469837e6,-1.0,14.0,out,in,9.937172301258845e-7,0.2277696566669684
17,14,6,1,1,1.9312781041636527e-7,-529281.0,-5.054394e6,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.751962367208743e-7,0.1980399463658342
21,10,9,0,1,1.8492111170451325e-7,-5.024906e6,-1.99845e6,-8.0,-15.0,out,in,6.830457533127374e-7,0.27073019751261934
19,7,9,0,1,1.4564738848425478e-7,-6.847519e6,501642.0,25.0,-41.0,out,in,9.997998869034082e-7,0.14567654026782856
17,8,9,0,1,1.3078945653598507e-7,64419.0,-7.645606e6,15.0,-1.0,out,in,9.99945182871206e-7,0.130796626431502
16,4,9,0,1,1.1026776906836742e-7,9.068805e6,1673.0,-28.0,-1.0,out,in,9.997648475710112e-6,0.011029370490097706
14,13,9,0,1,9.94555603714143e-8,-1.0,0.0,-1.0054743e7,-1.0,in,out,9.999762005549073e-8,0.9945792741489684
12,16,9,0,1,9.697801004226643e-8,0.0,1.0,-1.0311616e7,0.0,in,out,9.999927000532847e-8,0.9697871798174023
14,14,9,0,1,9.648356016606832e-8,-1.0364459e7,0.0,1.0,-16.0,out,in,9.999374039185097e-8,0.9648960003693521
18,13,9,0,1,9.621974929058737e-8,0.0,19.0,-1.0383576e7,439607.0,in,out,9.99591929302351e-8,0.9625902978002472
13,14,9,0,1,9.537700048353624e-8,-1.0484708e7,0.0,0.0,56.0,out,in,9.999903000907091e-8,0.9537792564076331
17,12,9,0,1,9.415986123073649e-8,-3401.0,-1.0620235e7,24.0,1.0,out,in,9.999596626602777e-8,0.9416365954226094
15,12,9,0,1,9.124940139898972e-8,99.0,-1.0958976e7,-15.0,0.0,out,in,9.999917000670845e-8,0.9125015876918603
17,15,9,0,1,8.743335917611172e-8,1.0,9.0,-30312.0,-1.1437233e7,in,out,9.992740249806335e-8,0.8749687972506464
21,14,9,0,1,8.482866223427206e-8,-1.171852e7,-1.281957e6,35.0,16.0,out,in,9.875144568813311e-8,0.8590118518585481
19,14,9,0,1,7.414145210688019e-8,-1.1520869e7,7.013418e6,20.0,1.0,out,in,6.943702662686858e-7,0.1067750963837948
16,12,6,1,1,7.36471149130477e-8,1.3297493e7,883561.0,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",6.529245192436695e-6,0.011279575623589473
18,17,9,0,1,6.684880597866234e-8,1.0,4.0,-1.4435578e7,3.922967e6,in,out,9.990106683002268e-8,0.6691500711639314
16,14,9,0,1,6.571223390015478e-8,1.0,0.0,12887.0,-1.5217861e7,in,out,9.997498573351975e-8,0.6572867544618483
15,14,9,0,1,5.4076912308456855e-8,-1.8492179e7,1606.0,1.0,5.0,out,in,9.999533020259299e-8,0.540794377086367
12,16,6,1,1,5.3365294835440404e-8,-1.8391756e7,1.0,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.814247551304583e-8,0.5437532990325549
20,16,9,0,1,4.954383119054435e-8,6.0,34.0,-1.9300991e7,-5.905161e6,in,out,9.922787324401841e-8,0.49929349053675215
15,11,6,1,1,4.922467632287353e-8,1.9938686e7,70394.0,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.814011625273475e-7,0.050157548413849416
15,14,6,1,1,3.6409837061566825e-8,-122.0,-2.6956492e7,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.814280333585475e-8,0.37098835394958735
19,9,9,0,1,3.526015606955525e-8,-4.0,-38.0,-2.8360627e7,-3343.0,in,out,9.983012332496165e-8,0.35320156777507217
18,17,6,1,1,3.449140380689397e-8,0.0,0.0,-2.7827614e7,5.946267e6,"DomainError(""The point should not be at the origin (0, 0)"", """")",out,9.807300522081083e-8,0.35169110734637693
18,16,9,0,1,3.2643261391194805e-8,2.0,1.0,1.1951787e7,2.8206537e7,in,out,6.88076614701143e-7,0.047441317861635184
20,12,9,0,1,3.161089191339096e-8,-3.0814864e7,7.155176e6,-2.0,13.0,out,in,6.727636419099454e-7,0.046986623450174965
20,8,9,0,1,3.051909855409158e-8,-1.0,-21.0,1.287745e6,3.2741032e7,in,out,9.813971448364171e-7,0.031097602754059993
18,11,9,0,1,2.986698980826729e-8,30179.0,-3.3481743e7,-1.0,24.0,out,in,9.999520874010607e-8,0.29868420881937957
19,18,6,1,1,2.5984147810095852e-8,-1.371829e6,-3.7747398e7,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.711944825416474e-8,0.26754834667197136
17,15,6,1,1,2.4554415012126715e-8,-23094.0,-3.9971684e7,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.788983953714098e-8,0.25083721791994945
17,11,9,0,1,1.7350389696943286e-8,-16.0,1.0,-5.7635609e7,2624.0,in,out,9.998795317963593e-8,0.1735248011905194
20,13,9,0,1,1.614072055164499e-8,-21.0,1.0,3.350345e6,-6.1864446e7,in,out,9.9961080071187e-8,0.16147004954478705
19,12,9,0,1,1.5446716802031733e-8,-10.0,1.0,-88420.0,-6.4738615e7,in,out,9.99718097860485e-8,0.15451072492425147
16,11,9,0,1,1.5250811335536863e-8,-6.5570284e7,10.0,-2.0,-11.0,out,in,9.998913117807967e-8,0.15252469099241714
19,11,9,0,1,1.447047376053573e-8,-1.0,21.0,-6.9101679e7,793868.0,in,out,9.992904569235161e-8,0.14480748475358723
18,16,6,1,1,1.2624492875573932e-8,0.0,0.0,-8.325657e6,7.7297146e7,"DomainError(""The point should not be at the origin (0, 0)"", """")",out,6.746623345905943e-7,0.018712313150303344
18,7,9,0,1,1.1791577133164023e-8,48090.0,8.4806225e7,-9.0,-59.0,out,in,9.998152543085697e-7,0.011793755978766881
20,21,6,1,1,1.0560321757374873e-8,-8.6868871e7,-3.3041398e7,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",6.611603194187663e-8,0.1597240706559428
19,18,9,0,1,1.002181893818039e-8,6.6258978e7,-7.4607317e7,1.0,5.0,out,in,9.908432607105531e-8,0.10114434174980962
16,16,9,0,1,9.889383683321726e-9,66.0,-1.01118537e8,-1.0,-1.0,out,in,9.999935700406005e-9,0.988944727206617
14,19,9,0,1,9.718274982866626e-9,4.0,-1.02898915e8,-7.0,5.0,out,in,9.999929600495611e-9,0.9718343399522507
13,20,9,0,1,9.50455085974032e-9,-1.05212757e8,0.0,0.0,4.0,out,in,9.999964600125315e-9,0.9504584505850363
16,18,9,0,1,9.346362074818815e-9,3.0,0.0,-183.0,-1.06993501e8,in,out,9.99991590044952e-9,0.9346440677964776
15,18,9,0,1,9.30384059283326e-9,0.0,-13.0,7.0,-1.07482508e8,in,out,9.999732507155433e-9,0.9304089470569119
20,21,9,0,1,8.437585031782326e-9,-1.0315476e7,1.18067555e8,0.0,2.0,out,in,6.9789849558016e-8,0.1208998885255971
20,18,9,0,1,8.370582820050317e-9,-1.19454866e8,1.629044e6,21.0,1.0,out,in,9.997467391574059e-9,0.8372703297942344
21,18,9,0,1,8.183136422680019e-9,0.0,34.0,-1.5722902e7,1.21186871e8,in,out,7.00985276178837e-8,0.11673763630653375
17,16,9,0,1,7.73686860362856e-9,3.0,-2.0,-1.29251255e8,-103.0,in,out,9.999761004170306e-9,0.7737053515981004
19,16,9,0,1,7.687701260731958e-9,1.0,-2.0,-1.30077844e8,114437.0,in,out,9.99711281264556e-9,0.7689921485138811
14,19,6,1,1,7.411059353726828e-9,0.0,0.0,-3.0,-1.32434708e8,"DomainError(""The point should not be at the origin (0, 0)"", """")",out,9.814414190425967e-9,0.7551198889645773
16,18,6,1,1,7.3946605717751065e-9,0.0,0.0,-1.32728402e8,4052.0,"DomainError(""The point should not be at the origin (0, 0)"", """")",out,9.810403560105479e-9,0.7537570219685846
13,14,6,1,1,7.272326225515909e-9,1.34961146e8,-1.0,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.814419293676012e-8,0.07409838532374384
15,17,9,0,1,7.142108343811741e-9,22.0,0.0,-1.40014656e8,58.0,in,out,9.999905600891125e-9,0.7142175765314509
20,10,9,0,1,6.806655882434914e-9,1.46914988e8,136205.0,29.0,-55.0,out,in,9.99737463482887e-8,0.06808443347438312
21,24,9,0,1,6.357894135331516e-9,-4.4813494e7,-1.50765557e8,3.0,1.0,out,in,9.878863846735898e-9,0.64358556145424
13,20,6,1,1,6.232092912940277e-9,-1.57488262e8,0.0,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.814656209970438e-9,0.6349782182496893
21,15,9,0,1,5.807333034753886e-9,-1.72004845e8,8.11285e6,19.0,40.0,out,in,9.998355566582192e-9,0.5808288169070434
19,20,9,0,1,5.343520992128044e-9,-1.87142487e8,-114402.0,1.0,1.0,out,in,9.998764456282792e-9,0.534418128908958
16,14,6,1,1,5.28499017261952e-9,0.0,0.0,-4891.0,1.85711127e8,"DomainError(""The point should not be at the origin (0, 0)"", """")",out,9.811195393351092e-8,0.05386693425962226
18,19,6,1,1,5.284611034497442e-9,-31598.0,-1.85724448e8,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.813705837957834e-9,0.53849291203099
21,19,9,0,1,4.369082198974969e-9,7.3141426e7,-2.16879817e8,3.0,-1.0,out,in,9.997622874752785e-9,0.43701210314787003
14,14,6,1,1,4.247138653163851e-9,239.0,2.31092404e8,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.811966400960328e-8,0.04328529552188611
18,19,9,0,1,4.221223817542324e-9,889306.0,-2.36896453e8,3.0,1.0,out,in,9.99971136222922e-9,0.42213456615224676
18,14,9,0,1,4.2107400971782705e-9,30.0,31.0,-2.37487912e8,1685.0,in,out,9.999629113108721e-9,0.4210896273801119
17,18,9,0,1,3.990288521084315e-9,1.0,0.0,18142.0,-2.50608444e8,in,out,9.998973391728229e-9,0.39906982094635124
15,18,6,1,1,3.895191663977679e-9,0.0,0.0,-2.51972577e8,118.0,"DomainError(""The point should not be at the origin (0, 0)"", """")",out,9.81370880979376e-9,0.39691331172272054
22,21,9,0,1,3.888541565950424e-9,-2.46329394e8,-7.3865241e7,35.0,1.0,out,in,9.933446711975822e-9,0.3914594479338552
17,18,6,1,1,3.5244314118547663e-9,-2.78479382e8,-1035.0,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.812314229406366e-9,0.359184523595102
20,22,9,0,1,3.0145899117670086e-9,-3.31372124e8,1.518965e7,0.0,1.0,out,in,9.99252961417616e-9,0.3016843610340952
22,12,9,0,1,2.9425679576470956e-9,-21.0,-8.0,5.1028512e7,3.35986278e8,in,out,9.73171995367365e-8,0.030236874587994064
21,12,9,0,1,2.8400914830807765e-9,-3.52101348e8,-75268.0,-22.0,-4.0,out,in,9.991703667153484e-9,0.28424496739402244
22,16,9,0,1,2.2232396657734357e-9,2.83415402e8,3.4927126e8,10.0,-1.0,out,in,6.671492232285956e-8,0.033324473571509396
23,19,9,0,1,2.1413133032243163e-9,0.0,-23.0,-3.86779563e8,2.6171258e8,in,out,9.894346781530306e-9,0.21641785460981494
23,18,9,0,1,1.7950451996963077e-9,31.0,45.0,4.90517987e8,-2.64083898e8,in,out,9.867339457089182e-9,0.18191785207173133
23,14,9,0,1,1.714225279656727e-9,5.82724067e8,-2.7099112e7,-60.0,18.0,out,in,6.820723209668623e-8,0.02513260290678194
25,14,9,0,1,1.5260417285491183e-9,-43.0,-19.0,-6.36212732e8,1.56966531e8,in,out,9.78451709655189e-9,0.15596495090053064
22,17,9,0,1,1.16926353560506e-9,-8.54982177e8,2.0964859e7,15.0,12.0,out,in,6.480834125311224e-8,0.01804186796015103
24,12,9,0,1,1.1090503294402138e-9,-11.0,-59.0,1.21530532e8,8.93444582e8,in,out,6.314494508802401e-8,0.0175635647143916
14,25,9,0,1,9.902321667145765e-10,-1.009864185e9,0.0,0.0,2.0,out,in,9.999991900006561e-10,0.9902329688026315
