bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
10,0,0,0,1,0.8,1.0,0.8,90951.0,90950.0,91.0 kB,90.9 kB
10,0,0,0,1,0.8,1.0,0.8,54950.0,54949.0,55.0 kB,54.9 kB
10,0,0,0,1,0.8,1.0,0.8,59950.0,59949.0,60.0 kB,59.9 kB
12,0,0,0,1,0.8,1.0,0.8,-23300.0,-23299.0,-23300B,-23299B
10,0,0,0,1,0.8,1.0,0.8,26950.0,26949.0,27.0 kB,26.9 kB
10,0,0,0,1,0.8,1.0,0.8,27950.0,27949.0,28.0 kB,27.9 kB
12,0,0,0,1,0.8,1.0,0.8,-14699.0,-14700.0,-14699B,-14700B
12,0,0,0,1,0.8,1.0,0.8,-76799.0,-76800.0,-76799B,-76800B
10,0,0,0,1,0.8,1.0,0.8,39950.0,39949.0,40.0 kB,39.9 kB
10,0,0,0,1,0.8,1.0,0.8,50949.0,50950.0,50.9 kB,51.0 kB
10,0,0,0,1,0.8,1.0,0.8,45949.0,45950.0,45.9 kB,46.0 kB
10,0,0,0,1,0.8,1.0,0.8,95950.0,95951.0,95.9 kB,96.0 kB
10,0,0,0,1,0.8,1.0,0.8,29949.0,29950.0,29.9 kB,30.0 kB
10,0,0,0,1,0.8,1.0,0.8,15951.0,15950.0,16.0 kB,15.9 kB
14,0,0,0,1,0.8,0.8888888888888888,0.9000000000000001,-168000.0,-167999.0,-168000B,-167999B
10,0,0,0,1,0.8,1.0,0.8,49950.0,49949.0,50.0 kB,49.9 kB
10,0,0,0,1,0.8,1.0,0.8,24949.0,24950.0,24.9 kB,25.0 kB
12,0,0,0,1,0.8,1.0,0.8,-58300.0,-58299.0,-58300B,-58299B
10,0,0,0,1,0.8,1.0,0.8,19949.0,19950.0,19.9 kB,20.0 kB
10,0,0,0,1,0.8,1.0,0.8,44950.0,44949.0,45.0 kB,44.9 kB
10,0,0,0,1,0.8,1.0,0.8,34950.0,34949.0,35.0 kB,34.9 kB
10,0,0,0,1,0.8,1.0,0.8,71951.0,71950.0,72.0 kB,71.9 kB
12,0,0,0,1,0.8,1.0,0.8,-59499.0,-59500.0,-59499B,-59500B
10,0,0,0,1,0.8,1.0,0.8,75951.0,75950.0,76.0 kB,75.9 kB
12,0,0,0,1,0.8,1.0,0.8,-47799.0,-47800.0,-47799B,-47800B
14,0,0,0,1,0.8,0.8888888888888888,0.9000000000000001,-985000.0,-984999.0,-985000B,-984999B
12,0,0,0,1,0.8,1.0,0.8,-26199.0,-26200.0,-26199B,-26200B
10,0,0,0,1,0.8,1.0,0.8,95951.0,95950.0,96.0 kB,95.9 kB
10,0,0,0,1,0.8,1.0,0.8,89950.0,89951.0,89.9 kB,90.0 kB
10,0,0,0,1,0.8,1.0,0.8,98951.0,98950.0,99.0 kB,98.9 kB
10,0,0,0,1,0.8,1.0,0.8,57949.0,57950.0,57.9 kB,58.0 kB
10,0,0,0,1,0.8,1.0,0.8,25950.0,25949.0,26.0 kB,25.9 kB
10,0,0,0,1,0.8,1.0,0.8,30949.0,30950.0,30.9 kB,31.0 kB
12,0,0,0,1,0.8,1.0,0.8,-43300.0,-43299.0,-43300B,-43299B
14,0,0,0,1,0.8,0.8888888888888888,0.9000000000000001,-128999.0,-129000.0,-128999B,-129000B
10,0,0,0,1,0.8,1.0,0.8,68951.0,68950.0,69.0 kB,68.9 kB
8,0,1,0,1,0.7777777777777778,0.7777777777777778,1.0,9950.0,9951.0,9.9 kB,10.0 kB
8,0,1,0,1,0.7777777777777778,0.7777777777777778,1.0,9951.0,9950.0,10.0 kB,9.9 kB
12,0,0,0,1,0.7777777777777778,1.0,0.7777777777777778,-33299.0,-33300.0,-33299B,-33300B
12,0,0,0,1,0.7777777777777778,1.0,0.7777777777777778,-40400.0,-40399.0,-40400B,-40399B
10,0,0,0,1,0.75,1.0,0.75,-1549.0,-1550.0,-1549B,-1550B
10,0,0,0,1,0.75,1.0,0.75,-1160.0,-1159.0,-1160B,-1159B
10,0,0,0,1,0.75,1.0,0.75,-1220.0,-1219.0,-1220B,-1219B
10,0,0,0,1,0.75,1.0,0.75,-1729.0,-1730.0,-1729B,-1730B
10,0,0,0,1,0.75,1.0,0.75,-1090.0,-1089.0,-1090B,-1089B
10,0,0,0,1,0.75,1.0,0.75,-1030.0,-1029.0,-1030B,-1029B
10,0,0,0,1,0.75,1.0,0.75,-1060.0,-1059.0,-1060B,-1059B
10,0,0,0,1,0.75,1.0,0.75,-1139.0,-1140.0,-1139B,-1140B
10,0,0,0,1,0.75,1.0,0.75,-1570.0,-1569.0,-1570B,-1569B
10,0,0,0,1,0.75,1.0,0.75,-1180.0,-1179.0,-1180B,-1179B
10,0,0,0,1,0.75,1.0,0.75,-2320.0,-2319.0,-2320B,-2319B
10,0,0,0,1,0.75,1.0,0.75,-2640.0,-2639.0,-2640B,-2639B
