bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
7,4,3,0,1,7.039905486795228,0.0,513322196,0.0010080645161290322,0.0010090817356205853,0.9989919354838709,-8,-1000,-8B,-1000B
6,8,4,0,1,4.101810184414205,0.0,17488880,0.000999000999000999,0.000999000999000999,1.0,-1000,1,-1000B,1B
18,0,0,0,1,7.038859479497556,0.0,440083822,0.0009988584474885844,0.8,0.0012485730593607305,-23758818,-23758234,-23758818B,-23758234B
16,0,0,0,1,6.637131142138343,0.0,198555995,0.00015047550258817863,0.8,0.00018809437823522328,-1140012,-1134900,-1140012B,-1134900B
7,0,3,0,1,5.6754419182913685,0.0,109684473,0.00011135857461024499,0.00011168192986374804,0.9971046770601337,9963,983,10.0 kB,983B
8,2,3,0,1,4.101931757035359,0.0,60754215,0.00011052166224580017,0.00011108642523883582,0.9949160035366931,959,10007,959B,10.0 kB
10,2,2,0,1,6.637240667352788,0.0,221854694,0.00010949304719150334,0.000111000111000111,0.9864228621482536,-10075,-942,-10075B,-942B
6,2,4,0,1,7.040008164536238,0.0,545402370,0.00010146103896103897,0.00010150223304912708,0.9995941558441559,95,9951,95B,10.0 kB
7,4,4,0,1,6.545968535229874,0.0,181566658,0.00010094891984655764,0.000100999899000101,0.9994952554007672,10003,97,10.0 kB,97B
9,4,3,0,1,7.035788523862778,0.0,317639981,0.00010063399416322834,0.00010098969905069682,0.996477810204287,-67,-10004,-67B,-10004B
5,4,5,0,1,7.036001484870972,0.0,383344924,0.00010056315366049879,0.00010058338362502515,0.999798873692679,9,9953,9B,10.0 kB
6,8,5,0,1,7.08044215427768,0.0,585597012,0.00010006003602161297,0.00010009008107296567,0.9996998198919351,10003,9,10.0 kB,9B
7,12,5,0,1,7.08055470364386,0.0,596049338,9.999000099990002e-5,9.999000099990002e-5,1.0,0,-10001,0B,-10001B
8,8,4,0,1,5.686541934689396,0.0,124990917,9.998000399920016e-5,0.00010009008107296567,0.9989002199560088,-6,-10008,-6B,-10008B
8,0,2,0,1,7.035687889767689,0.0,316365696,9.92063492063492e-5,9.934432743890324e-5,0.9986111111111111,-128,9952,-128B,10.0 kB
9,0,2,0,1,7.035890339802308,0.0,374877680,9.859016070196194e-5,9.890218573830482e-5,0.9968451148575371,-137,10006,-137B,10.0 kB
10,2,1,0,1,6.5460587735063696,0.0,182804512,9.022827754218172e-5,9.088430428065073e-5,0.9927817377966255,1027,-10056,1.0 kB,-10056B
10,0,1,0,1,5.6753303722497845,0.0,95360447,8.911067545891998e-5,0.8181818181818181,0.00010891304778312443,-1198,10024,-1198B,10.0 kB
13,0,1,0,1,6.6373167303329454,0.0,228735284,7.606298014756218e-5,1.0,7.606298014756218e-5,-100375,-87228,-100375B,-87228B
11,0,0,0,1,5.686588991298496,0.0,125654102,4.7056609100748203e-5,0.007936507936507936,0.005929132746694274,11121,-10130,11.1 kB,-10130B
10,2,0,0,1,7.036046419299597,0.0,390430766,4.4933318954671266e-5,4.7440580672707434e-5,0.9471494302455157,9995,-10237,10.0 kB,-10237B
13,0,2,0,1,6.701217503811349,0.0,297081134,2.9474180617778827e-5,0.0196078431372549,0.00150318321150672,992798,1026726,992.8 kB,1.0 MB
15,0,1,0,1,7.080454713641852,0.0,592259621,1.2559342895179725e-5,1.0,1.2559342895179725e-5,-1041591,-961969,-1041591B,-961969B
12,2,2,0,1,5.686599869742113,0.0,133748923,1.0878433505575197e-5,1.110790216159776e-5,0.9793418547729127,-101780,-9855,-101780B,-9855B
9,4,4,0,1,7.037840402755354,0.0,397828762,1.008827238335435e-5,1.0099275881919266e-5,0.9989104665825977,100080,955,100.1 kB,955B
8,2,4,0,1,7.035900921717311,0.0,383179069,1.0085423537361452e-5,1.0104174034293567e-5,0.9981442820691255,842,99995,842B,100.0 kB
11,4,3,0,1,6.546068806215904,0.0,183207584,1.0032706623592913e-5,1.0095707305253806e-5,0.9937596564801252,-411,-100085,-411B,-100085B
7,4,5,0,1,5.103812678469849,0.0,77833404,1.0008707575590764e-5,1.0013919347893571e-5,0.9994795472060694,77,99990,77B,100.0 kB
8,8,5,0,1,7.037860619938137,0.0,428690671,1.0007705933568848e-5,1.0009509033581903e-5,0.9998198612931958,91,100014,91B,100.0 kB
6,8,6,0,1,7.0803339998993815,0.0,560252910,1.0005603137757144e-5,1.0005703250852986e-5,0.9999899943968622,99951,7,100.0 kB,7B
8,18,6,0,1,7.038871734965934,0.0,464387199,9.99990000099999e-6,9.99990000099999e-6,1.0,-100001,0,-100001B,0B
7,12,6,0,1,6.637326786438258,0.0,239470259,9.99950002499875e-6,1.000060003600216e-5,0.9998900054997251,100014,9,100.0 kB,9B
9,12,5,0,1,5.686441954685396,0.0,122021185,9.99750062484379e-6,1.000060003600216e-5,0.9996900774806299,-100014,11,-100014B,11B
10,8,4,0,1,7.037850500146748,0.0,407701525,9.995801763259432e-6,1.0008206729518205e-5,0.9987605205813559,-100100,-58,-100100B,-58B
10,2,3,0,1,5.101941745491695,0.0,68998622,9.978346987038127e-6,9.98771511041419e-6,0.9990620353832184,-175,100042,-175B,100.0 kB
11,4,2,0,1,6.70118802864286,0.0,289306885,9.865338134464558e-6,9.899421873762572e-6,0.9965569969910718,-100237,1128,-100237B,1.1 kB
11,0,2,0,1,4.101820031780558,0.0,26589269,9.835065944117156e-6,9.885721064494444e-6,0.9948759306431151,100255,-1422,100.3 kB,-1422B
10,0,2,0,1,7.038890770413499,0.0,489548955,9.71534052268532e-6,9.892371003482115e-6,0.9821043427572137,99984,-2946,100.0 kB,-2946B
12,2,1,0,1,6.699836584663227,0.0,279247544,8.93415527561869e-6,9.0046283789868e-6,0.992173679978558,11509,-100421,11.5 kB,-100421B
12,0,1,0,1,6.5448592287846035,0.0,151621300,8.887071976395936e-6,8.99733678831066e-6,0.9877447277445499,-11986,100537,-11986B,100.5 kB
11,4,1,0,1,7.038881009190332,0.0,481754597,7.953298232777132e-6,8.328033675539808e-6,0.9550031307073952,9963,-115771,10.0 kB,-115771B
20,0,0,0,1,7.080339086617062,0.0,560837212,5.0867176355773746e-6,0.7777777777777778,6.540065531456624e-6,-114635680,-114473782,-114635680B,-114473782B
13,0,0,0,1,7.038896311539407,0.0,500744800,4.6475960309529895e-6,4.733705402577976e-6,0.9818093091348499,-112274,102891,-112274B,102.9 kB
17,0,1,0,1,6.636980666635754,0.0,196693813,1.4621742824014166e-6,1.0,1.4621742824014166e-6,-9458384,-10142297,-9458384B,-10142297B
12,0,2,0,1,6.54607009656381,0.0,191267525,1.2892279844983228e-6,1.0,1.2892279844983228e-6,999994,224336,1.0 MB,224.3 kB
14,0,1,0,1,7.038860845705133,0.0,449592847,1.1763124285810312e-6,0.7777777777777778,1.5124016938898973e-6,9338588,9999788,9.3 MB,10.0 MB
14,2,2,0,1,5.103801669673924,0.0,72855173,1.080593937651891e-6,1.110385659147135e-6,0.9731699331220411,-1014707,-89290,-1014707B,-89290B
11,4,0,0,1,5.686431957184771,0.0,121187813,1.0084518348276909e-6,1.0098776129320888e-6,0.9985881674312412,1000172,8553,1.0 MB,8.6 kB
13,4,3,0,1,7.035791647222298,0.0,354142367,1.0066509427789406e-6,1.0097511670199113e-6,0.9969297146245244,-1000632,-7239,-1000632B,-7239B
10,8,2,0,1,7.080340107278909,0.0,567115702,1.0005052551538526e-6,1.0009188434983314e-6,0.9995867913296215,570,1000065,570B,1.0 MB
7,12,4,0,1,5.103802669715906,0.0,74933120,1.0000320010240328e-6,1.0000520027041405e-6,0.9999799993599796,8,999976,8B,1.0 MB
9,12,3,0,1,6.699837589176701,0.0,284120677,1.0000270007290197e-6,1.000089007921705e-6,0.9999379983259549,49,1000022,49B,1.0 MB
8,18,4,0,1,4.10182114163329,0.0,34615013,9.99990000099999e-7,1.0000070000490004e-6,0.9999830001699982,1000011,1,1.0 MB,1B
10,18,6,0,1,3.1008111834044016,0.0,13154350,9.999870001689977e-7,9.99999000001e-7,0.9999880001559978,11,-1000002,11B,-1000002B
9,24,7,0,1,7.038872947001097,0.0,476620160,9.99914007395364e-7,9.99998000004e-7,0.9999160072233789,-1000086,0,-1000086B,0B
11,12,5,0,1,7.038897311214612,0.0,504616936,9.99675105590683e-7,1.0000540029161574e-6,0.9996211231349812,-22,-1000347,-22B,-1000347B
12,8,4,0,1,7.039906703398436,0.0,544162637,9.986139238736633e-7,1.0008968035359683e-6,0.9977191657978725,-1001833,-445,-1001833B,-445B
12,8,3,0,1,7.080341105351672,0.0,578061531,9.97961165339212e-7,9.988333626324454e-7,0.9991267839803281,1817,-1000226,1.8 kB,-1000226B
12,2,0,0,1,7.035790522906929,0.0,329446923,9.977122458203339e-7,4.737270952949425e-6,0.21060907339470591,1000741,-1552,1.0 MB,-1552B
13,4,2,0,1,7.080342094141466,0.0,583851064,9.877723658827376e-7,9.890981600796025e-7,0.9986595928994972,-1000209,12170,-1000209B,12.2 kB
14,0,2,0,1,7.035789525194684,0.0,328411612,9.005017595804382e-7,9.089942251596875e-7,0.990657294244353,-107643,1002849,-107643B,1.0 MB
14,2,1,0,1,7.038891661973291,0.0,491994697,8.915588103395858e-7,8.996996802467337e-7,0.9909515696338635,111379,-1010252,111.4 kB,-1010252B
12,8,2,0,1,7.038861734876287,0.0,450993310,8.881860914579752e-7,9.126959196864099e-7,0.9731456800674031,9955,-1022111,10.0 kB,-1022111B
15,0,3,0,1,7.035890836293679,0.0,379344898,4.953903923987298e-7,4.989746071822405e-7,0.9928168393102182,1003347,-1015263,1.0 MB,-1015263B
15,0,0,0,1,6.69982748436392,0.0,259294399,4.952680235772343e-7,9.977251865746098e-6,0.049639723467099044,11592426,9977139,11.6 MB,10.0 MB
19,0,1,0,1,6.5458675763007355,0.0,178094021,1.5816592689167535e-7,1.0,1.5816592689167535e-7,-97095039,-103045603,-97095039B,-103045603B
22,0,0,0,1,6.699827640507061,0.0,272502461,1.453545180544847e-7,0.8,1.8169314756810586e-7,-1201167724,-1194975966,-1201167724B,-1194975966B
16,2,2,0,1,7.038873055891998,0.0,481013622,1.0802802722349498e-7,1.1108752352694888e-7,0.9724586865714789,-10098009,-841152,-10098009B,-841152B
13,4,0,0,1,7.035788624691914,0.0,326429061,1.0062060778469443e-7,1.0099108612277446e-7,0.9963315738813855,81373,10019695,81.4 kB,10.0 MB
10,8,3,0,1,3.1008101825127983,0.0,8293003,1.0050573480697521e-7,1.0051168488541467e-7,0.9999408021221986,9950553,872,10.0 MB,872B
9,12,4,0,1,7.038871846099772,0.0,467809129,1.0050205803089332e-7,1.0050270447752613e-7,0.999993567868286,9950060,15,10.0 MB,15B
8,18,5,0,1,5.687707476260147,0.0,148880176,1.0049931072547738e-7,1.0050249236130806e-7,0.9999683427171214,9950324,7,10.0 MB,7B
15,4,3,0,1,6.637326886796646,0.0,245167708,1.0035820855379105e-7,1.0099396237894107e-7,0.9937050313684634,-94736,-10059043,-94736B,-10059043B
14,8,4,0,1,7.039905586876153,0.0,514683078,1.000809254363078e-7,1.000809254363078e-7,1.0,-8121,-10000035,-8121B,-10000035B
12,8,1,0,1,7.037840502762794,0.0,400593257,1.0000733053732838e-7,1.0009395819856099e-7,0.99913453656153,1128,10000395,1.1 kB,10.0 MB
9,24,5,0,1,7.038859579507308,0.0,441443113,9.9999770000529e-8,9.9999970000009e-8,0.9999980000045999,0,10000023,0B,10.0 MB
10,18,4,0,1,5.67533055971665,0.0,105447845,9.999851002220067e-8,1.0e-7,0.9999851002220067,10000160,11,10.0 MB,11B
11,12,3,0,1,7.038871947087089,0.0,473452132,9.998991101797828e-8,1.0000861074138484e-7,0.9998130188663963,-11,10000998,-11B,10.0 MB
10,32,8,0,1,6.637326986786396,0.0,246639937,9.998965107111414e-8,9.9999810000361e-8,0.9998984105145117,0,-10001035,0B,-10001035B
11,24,7,0,1,7.037850610118151,0.0,412470132,9.997132822306562e-8,9.999958000176399e-8,0.9997174810264416,-10002870,-2,-10002870B,-2B
13,4,1,0,1,7.038897411174608,0.0,505416509,9.995999600959696e-8,8.354429338493715e-7,0.11964910104514635,10002517,-1485,10.0 MB,-1485B
13,12,5,0,1,7.0357917471782185,0.0,359290060,9.995580953660386e-8,1.0000504025402881e-7,0.9995077176380321,-612,-10005033,-612B,-10005033B
12,18,6,0,1,6.544859338930755,0.0,161366331,9.994971529823346e-8,9.9999850000225e-8,0.9994986522280641,-10004853,178,-10004853B,178B
14,8,3,0,1,4.101820131649453,0.0,28825041,9.985891931878641e-8,9.987404883701165e-8,0.9998485140193933,-10001975,12153,-10001975B,12.2 kB
13,12,4,0,1,7.039905686777712,0.0,523452206,9.985723411238951e-8,9.998577202464089e-8,0.9987144379680372,-10012974,1323,-10012974B,1.3 kB
14,2,0,0,1,7.03579064056129,0.0,348158490,9.980270004228641e-8,9.988360563435428e-8,0.9991900012864569,-15549,10004220,-15549B,10.0 MB
15,4,2,0,1,5.103800579917719,0.0,69115429,9.836653515388805e-8,9.887766923976026e-8,0.9948306418445928,-10011988,154071,-10011988B,154.1 kB
12,8,0,0,1,6.701178163304725,0.0,289125443,9.055429916496258e-8,9.05554061894439e-8,0.9999877751696127,11053051,9953,11.1 MB,10.0 kB
16,2,4,0,1,7.038859669390504,0.0,445275911,8.988319678577688e-8,9.088005886119652e-8,0.989031014197051,1024166,-10101384,1.0 MB,-10101384B
16,0,2,0,1,5.675330459602187,0.0,95517417,8.735240282875033e-8,8.99612833624793e-8,0.9709999631372859,10256239,-1191643,10.3 MB,-1191643B
15,0,2,0,1,5.6865999560091565,0.0,136837456,8.62670231795178e-8,9.035905072395671e-8,0.9547136948467964,9966422,-1625493,10.0 MB,-1625493B
13,12,3,0,1,6.702255348928588,0.0,301139616,7.010686178621488e-8,9.265847382341807e-8,0.7566157620922999,9962,-14253977,10.0 kB,-14253977B
19,0,2,0,1,4.101821219585218,0.0,40531321,6.809983681236105e-8,1.9969646137870437e-5,0.0034101674282157922,988712088,1003396411,988.7 MB,1.0 GB
17,0,3,0,1,6.637316776965258,0.0,230978088,4.563243600728316e-8,4.762575604697081e-8,0.9581461754072368,10268971,-10079963,10.3 MB,-10079963B
16,2,3,0,1,7.038881055072883,0.0,487336700,4.515948977002078e-8,4.745696400811647e-8,0.9515882592552116,9951342,-12192398,10.0 MB,-12192398B
18,2,2,0,1,5.6752412615743255,0.0,92715431,1.0669651665321366e-8,1.1101866586804278e-8,0.9610682655836772,-7052541,-100776313,-7052541B,-100776313B
21,0,1,0,1,7.038871745597714,0.0,466858384,1.0623179844283943e-8,1.0,1.0623179844283943e-8,-1031941923,-937808150,-1031941923B,-937808150B
15,4,0,0,1,6.544859238851482,0.0,152156358,1.0066878096609454e-8,1.0095339477444432e-8,0.9971807405884103,100233769,898107,100.2 MB,898.1 kB
14,8,1,0,1,7.039905704774403,0.0,538279455,1.0007244143963374e-8,1.0008317211852566e-8,0.9998927823862416,76637,100004248,76.6 kB,100.0 MB
11,12,4,0,1,6.637131152143458,0.0,199877977,1.0005010208962342e-8,1.0005022621406172e-8,0.9999987593787342,145,99950068,145B,100.0 MB
9,24,6,0,1,7.079223882085752,0.0,552400131,1.0004880080356796e-8,1.0005000499249525e-8,0.9999879641292633,0,99951223,0B,100.0 MB
10,18,5,0,1,6.637131174305597,0.0,221827973,1.0003665543128313e-8,1.000499989864935e-8,0.9998666311309791,99963378,20,100.0 MB,20B
13,12,2,0,1,7.037850510146822,0.0,408161871,9.999979500042024e-9,1.0000666644438517e-8,0.9999312901408552,100004609,4404,100.0 MB,4.4 kB
11,40,9,0,1,6.6998276505079195,0.0,273623084,9.999858102013533e-9,9.9999840000256e-9,0.9999874101786496,-100001415,4,-100001415B,4B
12,18,4,0,1,7.0357905406108685,0.0,331538204,9.999733407107367e-9,1.0000039800158405e-8,0.9999693608168406,100003382,716,100.0 MB,716B
11,24,5,0,1,7.040008185806361,0.0,551151862,9.9996959092474e-9,1.0000002900000842e-8,0.9999693009335586,15,100003056,15B,100.0 MB
10,32,6,0,1,6.545867586300061,0.0,180621597,9.999325545491956e-9,9.999999200000064e-9,0.9999326345437999,0,100006745,0B,100.0 MB
12,32,8,0,1,6.6998274943629115,0.0,260114893,9.998992001616317e-9,9.99998610001932e-9,0.99990059002152,-100010033,48,-100010033B,48B
13,24,7,0,1,6.545968545228827,0.0,182257693,9.998943311670823e-9,9.999935600414733e-9,0.999900770486575,-53,-100010621,-53B,-100010621B
14,18,5,0,1,4.101931767034109,0.0,62544854,9.998745657357285e-9,9.99984850229519e-9,0.9998897138353995,-100005022,7523,-100005022B,7.5 kB
14,8,2,0,1,4.101810195513999,0.0,24646127,9.998664978252103e-9,9.131287168415243e-8,0.10949896541242383,-2806,100010546,-2806B,100.0 MB
16,8,4,0,1,6.5448593489378535,0.0,166276910,9.997857059317906e-9,1.0007647043258695e-8,0.999021749678174,-100085558,-64124,-100085558B,-64124B
15,12,4,0,1,4.101821234212702,0.0,44401569,9.996565679860684e-9,9.99861419207298e-9,0.9997951203863912,-100015507,18848,-100015507B,18.8 kB
14,18,6,0,1,7.0400081755296675,0.0,549684872,9.994093191101264e-9,1.0000061800381926e-8,0.9994031427605343,-100059390,-287,-100059390B,-287B
15,12,5,0,1,7.038897421165352,0.0,506417159,9.990743276631902e-9,1.0000745355551348e-8,0.9989998666535496,-100101419,-8766,-100101419B,-8766B
15,4,1,0,1,7.080339106773653,0.0,566453844,9.987825440058096e-9,9.998358769408002e-9,0.9989464941604081,100092347,-29547,100.1 MB,-29547B
16,2,0,0,1,7.080339096597202,0.0,563494852,9.969196081336318e-9,9.986282243533348e-9,0.9982890367225408,-128554,100180437,-128554B,100.2 MB
16,8,3,0,1,6.637131164202036,0.0,220092126,9.965471832504176e-9,9.987232521688924e-9,0.9978211492385413,-100196423,150055,-100196423B,150.1 kB
17,4,3,0,1,5.675441928238333,0.0,110174318,9.946964377453717e-9,1.0097708864190925e-8,0.9850714168169586,-100973123,-439939,-100973123B,-439939B
17,4,5,0,1,4.10182014154329,0.0,32954002,9.893726927952476e-9,9.899866317155186e-9,0.999379851302429,1028468,-100045678,1.0 MB,-100045678B
16,0,1,0,1,6.546070113551381,0.0,194354606,9.86152097235859e-9,0.8181818181818181,1.2052970077327167e-8,-1429649,99974587,-1429649B,100.0 MB
14,18,4,0,1,5.686430948574317,0.0,114860227,9.247785510698563e-9,9.318550105888849e-9,0.9924060508999607,9981,-100400158,10.0 kB,-100400158B
18,0,2,0,1,6.637316786928207,0.0,235210690,8.953126416972148e-9,1.0,8.953126416972148e-9,100434250,-11258577,100.4 MB,-11258577B
18,2,4,0,1,4.101821150472351,0.0,35422479,8.838961250223692e-9,9.011650559227438e-9,0.9808371054926313,11006449,-102129017,11.0 MB,-102129017B
13,12,1,0,1,5.103800589079986,0.0,72511999,8.67215997124173e-9,9.071657833428495e-9,0.9559619785575864,115321490,9964,115.3 MB,10.0 kB
17,0,2,0,1,6.544850341712627,0.0,151352588,8.309565068888538e-9,9.000600583075106e-9,0.9232233996155763,-20346743,99996499,-20346743B,100.0 MB
17,0,0,0,1,7.039905694669719,0.0,530418917,7.791489032403962e-9,8.88320363856021e-6,0.0008771035033557788,99953168,206907478,100.0 MB,206.9 MB
16,2,1,0,1,7.035790530611135,0.0,330392953,7.703206992801495e-9,8.013168941557992e-9,0.9613184308209242,9955177,116168319,10.0 MB,116.2 MB
17,4,4,0,1,6.54607010368886,0.0,193502320,7.125041122938239e-9,8.473515466040492e-9,0.8408601071767007,-121038824,9954572,-121038824B,10.0 MB
19,0,3,0,1,4.101821224216136,0.0,44018916,4.619902851943645e-9,4.730219051714066e-9,0.9766784162499946,-100507624,115947144,-100507624B,115.9 MB
18,2,3,0,1,6.69983658914959,0.0,280777507,4.486363670704711e-9,4.7361624111173875e-9,0.947257142232641,-122924179,99973489,-122924179B,100.0 MB
14,8,0,0,1,6.544859353618582,0.0,174961621,3.652203588626759e-9,9.140487719514811e-9,0.3995633166082983,273907268,99969,273.9 MB,100.0 kB
20,0,1,0,1,6.637131154058339,0.0,206596476,1.91407063180945e-9,0.7777777777777778,2.4609479551835786e-9,9579612813,9985960293,9.6 GB,10.0 GB
24,0,0,0,1,7.037840504244991,0.0,402843196,1.3817195097736902e-9,0.7,1.9738850139624147e-9,145987840333,145461486958,146.0 GB,145.5 GB
18,2,1,0,1,7.080323994296224,0.0,557068679,1.0986838782322682e-9,1.110821949346737e-9,0.9890728922654013,90196626,1000376542,90.2 MB,1.0 GB
20,2,2,0,1,7.03889166305171,0.0,493390731,1.0784194788508967e-9,1.1106746628637581e-9,0.9709589269555363,-1025365291,-98082337,-1025365291B,-98082337B
17,4,0,0,1,7.035588683380905,0.0,312428143,1.0064777127014562e-9,1.0097469611980748e-9,0.9967623091504633,7837642,1001401620,7.8 MB,1.0 GB
16,8,2,0,1,7.035791749262848,0.0,365809748,1.000439315913722e-9,1.0009163409119376e-9,0.9995234117191243,713786,1000274663,713.8 kB,1.0 GB
10,32,4,0,1,7.035890340802358,0.0,375971857,1.000048950396024e-9,1.0000497544753846e-9,0.999999195960644,4,999951056,4B,1.0 GB
12,18,2,0,1,7.037850612227752,0.0,426672452,1.0000362253122258e-9,1.0000497934792672e-9,0.9999864325085311,-20,999963756,-20B,1.0 GB
11,24,3,0,1,4.101810185515334,0.0,24255809,1.000021532463637e-9,1.0000489813990599e-9,0.9999725524089984,15,999978483,15B,1.0 GB
15,12,1,0,1,4.101821235254783,0.0,48104603,1.0000190553630999e-9,1.0000876126753084e-9,0.9999314486937548,1000033789,52844,1.0 GB,52.8 kB
11,40,4,0,1,7.036001485880901,0.0,387651395,9.9999927200053e-10,9.999998340000276e-10,0.9999994380004091,1,1000000729,1B,1.0 GB
12,32,3,0,1,6.699837590176699,0.0,284204459,9.999985400021316e-10,9.999993100004761e-10,0.9999992300011242,13,1000001473,13B,1.0 GB
17,12,5,0,1,7.080323993197439,0.0,555020432,9.999910650798335e-10,9.999910650798335e-10,1.0,-1000048026,-39091,-1000048026B,-39091B
13,24,2,0,1,4.101810196714612,0.0,25839680,9.999874731569237e-10,9.999988070014233e-10,0.9999886661419791,542,1000013069,542B,1.0 GB
13,40,9,0,1,7.0803411063691,0.0,581511337,9.999837022656204e-10,9.99999781000048e-10,0.9999839212620512,-1000016245,53,-1000016245B,53B
14,18,1,0,1,4.101821151485381,0.0,38464265,9.999442311103425e-10,9.999951630233964e-10,0.9999490678405885,1000055313,-459,1.0 GB,-459B
12,50,10,0,1,7.038897422175085,0.0,507559187,9.999207982734104e-10,9.999999610000015e-10,0.9999208372703217,-1000079207,1,-1000079207B,1B
15,24,6,0,1,6.63732698778636,0.0,248900357,9.998770721131233e-10,9.999913770743556e-10,0.999885694053116,9167,-1000113776,9.2 kB,-1000113776B
14,18,0,0,1,6.63731673133282,0.0,228951310,9.998742588128345e-10,1.0000010190010384e-9,0.9998732399409647,6327,1000132084,6.3 kB,1.0 GB
16,8,1,0,1,6.637316777965082,0.0,232531632,9.998139486215568e-10,9.999547860443943e-10,0.9998591562090576,-15740,1000170346,-15740B,1.0 GB
14,32,8,0,1,7.037860620942292,0.0,432283971,9.996083974126631e-10,9.999958010176315e-10,0.999612594768324,-78,-1000391834,-78B,-1000391834B
15,12,0,0,1,6.544859349966377,0.0,173854207,9.995319671573147e-10,9.99973917680305e-10,0.9995580379496142,1000466411,-1841,1.0 GB,-1841B
17,4,2,0,1,5.103812679469226,0.0,82404613,9.993766607941163e-10,9.998118164197252e-10,0.9995647624698343,-542334,1000081394,-542334B,1.0 GB
17,12,4,0,1,6.699826989095897,0.0,259101858,9.99055728491436e-10,9.998229523514206e-10,0.9992326402807815,124873,-1000820291,124.9 kB,-1000820291B
16,18,5,0,1,3.1008100820069564,0.0,6349446,9.987556782656078e-10,9.999778114923408e-10,0.9987778396553528,19709,-1001226163,19.7 kB,-1001226163B
18,8,4,0,1,7.0378506111166175,0.0,413481657,9.9846575253233e-10,1.0007137200329784e-9,0.9977536357745006,-396381,-1001932986,-396381B,-1001932986B
16,18,6,0,1,7.040008165534601,0.0,546814515,9.983632573185074e-10,9.999273782742982e-10,0.9984357654467966,-1001641901,-2475,-1001641901B,-2475B
19,4,3,0,1,7.03783031448296,0.0,395873637,9.975569660317199e-10,1.0094605817968322e-9,0.9882079439457419,-1005305839,-2856822,-1005305839B,-2856822B
15,24,7,0,1,7.038871847097145,0.0,471420607,9.973719528307058e-10,9.99980858366409e-10,0.9973910445246269,-472,-1002635444,-472B,-1002635444B
18,8,6,0,1,6.546068807224195,0.0,184538868,9.973703104998191e-10,9.988459473762448e-10,0.9985226581933861,-1001225283,1411340,-1001225283B,1.4 MB
19,0,4,0,1,6.701188029630719,0.0,292855011,9.85871911309638e-10,9.899769281026018e-10,0.9958534217551598,-10408894,1003921658,-10408894B,1.0 GB
