x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
340042824877300402718550560811370244732,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,340042824877300402718550560811370244732,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
337650174443123210140783801751912896597,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,337650174443123210140783801751912896597,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
320556016788658562582426004282168532493,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,320556016788658562582426004282168532493,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
314628982628751042984000693617471849241,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,314628982628751042984000693617471849241,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
311693397069977517428580649332485409617,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,311693397069977517428580649332485409617,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
303647218543593388747747652224274352645,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,303647218543593388747747652224274352645,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
295066936284851696895748557164599303311,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,295066936284851696895748557164599303311,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
280514256910078468479124419178929840751,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,280514256910078468479124419178929840751,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
274157421827731788670971003903619991880,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,274157421827731788670971003903619991880,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
267993703416176752774941221461849599026,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,267993703416176752774941221461849599026,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
264576489037902617093585062840334016748,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,264576489037902617093585062840334016748,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
260627049921929950128826224128816282606,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,260627049921929950128826224128816282606,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
259031806377256425981990364297378139760,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,259031806377256425981990364297378139760,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
257435882407749953828609272809755223532,-1000,"InexactError(:check_top_bit, UInt128, -1000)",error,InexactError,1.0,257435882407749953828609272809755223532,-999,"InexactError(:check_top_bit, UInt128, -999)",error,InexactError,1
255864708912859504377100495577267419761,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,255864708912859504377100495577267419761,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
254183187184019332306590879590854885065,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,254183187184019332306590879590854885065,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
239223588606607661834281682199780313938,-1000,"InexactError(:check_top_bit, UInt128, -1000)",error,InexactError,1.0,239223588606607661834281682199780313938,-999,"InexactError(:check_top_bit, UInt128, -999)",error,InexactError,1
236822505830229301231183670842626192978,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,236822505830229301231183670842626192978,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
236170688358706370131192869500834083057,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,236170688358706370131192869500834083057,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
