x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
19711,false,DivideError(),error,DivideError,3.0,19711,true,"(19711, 1)",valid,"Tuple{Int64, Int64}",2
246,false,DivideError(),error,DivideError,1.0,246,true,"(0xf6, 0x01)",valid,"Tuple{UInt8, UInt8}",2
239,false,DivideError(),error,DivideError,1.0,239,true,"(0xef, 0x01)",valid,"Tuple{UInt8, UInt8}",2
213,false,DivideError(),error,DivideError,1.0,213,true,"(0xd5, 0x01)",valid,"Tuple{UInt8, UInt8}",2
210,false,DivideError(),error,DivideError,1.0,210,true,"(0xd2, 0x01)",valid,"Tuple{UInt8, UInt8}",2
187,false,DivideError(),error,DivideError,1.0,187,true,"(0xbb, 0x01)",valid,"Tuple{UInt8, UInt8}",2
171,false,DivideError(),error,DivideError,1.0,171,true,"(0xab, 0x01)",valid,"Tuple{UInt8, UInt8}",2
167,false,DivideError(),error,DivideError,1.0,167,true,"(0xa7, 0x01)",valid,"Tuple{UInt8, UInt8}",2
161,false,DivideError(),error,DivideError,1.0,161,true,"(0xa1, 0x01)",valid,"Tuple{UInt8, UInt8}",2
156,false,DivideError(),error,DivideError,1.0,156,true,"(0x9c, 0x01)",valid,"Tuple{UInt8, UInt8}",2
117,false,DivideError(),error,DivideError,1.0,117,true,"(0x75, 0x01)",valid,"Tuple{UInt8, UInt8}",2
117,false,DivideError(),error,DivideError,5.0,117,true,"(117, 1)",valid,"Tuple{Int64, Int64}",2
115,false,DivideError(),error,DivideError,5.0,115,true,"(115, 1)",valid,"Tuple{Int64, Int64}",3
108,false,DivideError(),error,DivideError,5.0,108,true,"(108, 1)",valid,"Tuple{Int64, Int64}",2
77,0,DivideError(),error,DivideError,6.0,77,1,"(77, 1)",valid,"Tuple{Int64, Int64}",2
71,false,DivideError(),error,DivideError,1.0,71,true,"(0x47, 0x01)",valid,"Tuple{UInt8, UInt8}",2
70,false,DivideError(),error,DivideError,6.0,70,true,"(70, 1)",valid,"Tuple{Int64, Int64}",2
56,false,DivideError(),error,DivideError,6.0,56,true,"(56, 1)",valid,"Tuple{Int64, Int64}",3
45,false,DivideError(),error,DivideError,1.0,45,true,"(0x2d, 0x01)",valid,"Tuple{UInt8, UInt8}",2
35,false,DivideError(),error,DivideError,6.0,35,true,"(35, 1)",valid,"Tuple{Int64, Int64}",2
32,false,DivideError(),error,DivideError,1.0,32,true,"(0x20, 0x01)",valid,"Tuple{UInt8, UInt8}",2
32,false,DivideError(),error,DivideError,6.0,32,true,"(32, 1)",valid,"Tuple{Int64, Int64}",2
16,false,DivideError(),error,DivideError,6.0,16,true,"(16, 1)",valid,"Tuple{Int64, Int64}",2
13,false,DivideError(),error,DivideError,6.0,13,true,"(13, 1)",valid,"Tuple{Int64, Int64}",2
true,false,DivideError(),error,DivideError,4.0,true,true,"(1, true)",valid,"Tuple{Int64, Bool}",56
true,0,DivideError(),error,DivideError,7.0,true,1,"(1, 1)",valid,"Tuple{Int64, Int64}",2
false,false,DivideError(),error,DivideError,4.0,false,true,"(0, true)",valid,"Tuple{Int64, Bool}",58
-3,false,DivideError(),error,DivideError,6.0,-3,true,"(-3, 1)",valid,"Tuple{Int64, Int64}",2
-10,false,DivideError(),error,DivideError,5.0,-10,true,"(-10, 1)",valid,"Tuple{Int64, Int64}",2
-26,false,DivideError(),error,DivideError,5.0,-26,true,"(-26, 1)",valid,"Tuple{Int64, Int64}",2
-37,false,DivideError(),error,DivideError,5.0,-37,true,"(-37, 1)",valid,"Tuple{Int64, Int64}",2
-40,false,DivideError(),error,DivideError,5.0,-40,true,"(-40, 1)",valid,"Tuple{Int64, Int64}",4
-66,false,DivideError(),error,DivideError,5.0,-66,true,"(-66, 1)",valid,"Tuple{Int64, Int64}",2
-67,false,DivideError(),error,DivideError,5.0,-67,true,"(-67, 1)",valid,"Tuple{Int64, Int64}",2
-78,false,DivideError(),error,DivideError,5.0,-78,true,"(-78, 1)",valid,"Tuple{Int64, Int64}",2
-100,false,DivideError(),error,DivideError,4.0,-100,true,"(-100, 1)",valid,"Tuple{Int64, Int64}",2
-103,false,DivideError(),error,DivideError,4.0,-103,true,"(-103, 1)",valid,"Tuple{Int64, Int64}",2
-105,false,DivideError(),error,DivideError,4.0,-105,true,"(-105, 1)",valid,"Tuple{Int64, Int64}",2
-119,false,DivideError(),error,DivideError,4.0,-119,true,"(-119, 1)",valid,"Tuple{Int64, Int64}",2
-121,false,DivideError(),error,DivideError,4.0,-121,true,"(-121, 1)",valid,"Tuple{Int64, Int64}",3
1430152119,false,DivideError(),error,DivideError,2.0,1430152119,true,"(1430152119, 1)",valid,"Tuple{Int64, Int64}",1
61855,false,DivideError(),error,DivideError,3.0,61855,true,"(0xf19f, 0x0001)",valid,"Tuple{UInt16, UInt16}",1
10,false,DivideError(),error,DivideError,1.0,10,true,"(0x0a, 0x01)",valid,"Tuple{UInt8, UInt8}",1
48097,false,DivideError(),error,DivideError,3.0,48097,true,"(0xbbe1, 0x0001)",valid,"Tuple{UInt16, UInt16}",1
-1,237535633607182118109887222561317809053,"InexactError(:check_top_bit, UInt128, -1)",error,InexactError,31.0,0,237535633607182118109887222561317809053,"(0x00000000000000000000000000000000, 0xb2b3b2ef3198738244917d33b5636b9d)",valid,"Tuple{UInt128, UInt128}",1
205,false,DivideError(),error,DivideError,1.0,205,true,"(0xcd, 0x01)",valid,"Tuple{UInt8, UInt8}",1
36452,false,DivideError(),error,DivideError,3.0,36452,true,"(0x8e64, 0x0001)",valid,"Tuple{UInt16, UInt16}",1
17972904081998915271,false,DivideError(),error,DivideError,27.0,17972904081998915271,true,"(0xf96c9509bdb6a6c7, 0x0000000000000001)",valid,"Tuple{UInt64, UInt64}",1
67,0,DivideError(),error,DivideError,6.0,67,1,"(67, 1)",valid,"Tuple{Int64, Int64}",1
901726753,false,DivideError(),error,DivideError,11.0,901726753,true,"(0x35bf4221, 0x00000001)",valid,"Tuple{UInt32, UInt32}",1
1444099617141280720,false,DivideError(),error,DivideError,27.0,1444099617141280720,true,"(0x140a78f35bfbcfd0, 0x0000000000000001)",valid,"Tuple{UInt64, UInt64}",1
-26807,false,DivideError(),error,DivideError,2.0,-26807,true,"(-26807, 1)",valid,"Tuple{Int64, Int64}",1
28109,false,DivideError(),error,DivideError,3.0,28109,true,"(28109, 1)",valid,"Tuple{Int64, Int64}",1
193401210987617113724007110027609854800,false,DivideError(),error,DivideError,59.0,193401210987617113724007110027609854800,true,"(0x917fb7e5edb278780abbae62fa775350, 0x00000000000000000000000000000001)",valid,"Tuple{UInt128, UInt128}",1
702998392,false,DivideError(),error,DivideError,1.0,702998392,true,"(702998392, 1)",valid,"Tuple{Int64, Int64}",1
88,false,DivideError(),error,DivideError,1.0,88,true,"(0x58, 0x01)",valid,"Tuple{UInt8, UInt8}",1
4769,false,DivideError(),error,DivideError,4.0,4769,true,"(4769, 1)",valid,"Tuple{Int64, Int64}",1
11157,false,DivideError(),error,DivideError,3.0,11157,true,"(0x2b95, 0x0001)",valid,"Tuple{UInt16, UInt16}",1
2464137790055363980,false,DivideError(),error,DivideError,27.0,2464137790055363980,true,"(0x22326043b5ddb58c, 0x0000000000000001)",valid,"Tuple{UInt64, UInt64}",1
209153168866598854701523959246840366159,false,DivideError(),error,DivideError,59.0,209153168866598854701523959246840366159,true,"(0x9d596f61f38013e193d05e119d47844f, 0x00000000000000000000000000000001)",valid,"Tuple{UInt128, UInt128}",1
275158525652865406303465566265480251258,false,DivideError(),error,DivideError,59.0,275158525652865406303465566265480251258,true,"(0xcf019aba03452f9ddd6ede4c9377077a, 0x00000000000000000000000000000001)",valid,"Tuple{UInt128, UInt128}",1
1778931019,false,DivideError(),error,DivideError,2.0,1778931019,true,"(1778931019, 1)",valid,"Tuple{Int64, Int64}",1
