x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
339619683355841842855988306338460710695,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,339619683355841842855988306338460710695,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
331148259622292483661314052296887013972,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,331148259622292483661314052296887013972,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
323097997260151535163339660001738096501,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,323097997260151535163339660001738096501,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
320288037899806163539852048185960746820,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,320288037899806163539852048185960746820,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
317649976327419057324091166580099641613,-1000,"InexactError(:check_top_bit, UInt128, -1000)",error,InexactError,1.0,317649976327419057324091166580099641613,-999,"InexactError(:check_top_bit, UInt128, -999)",error,InexactError,1
306272697462228131938807708021396419883,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,306272697462228131938807708021396419883,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
300761913924480429483022295586888096443,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,300761913924480429483022295586888096443,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
297653888318444448510337786427485798882,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,297653888318444448510337786427485798882,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
296001291253382428650045827663417409650,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,296001291253382428650045827663417409650,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
294976484102605343652832987449618492605,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,294976484102605343652832987449618492605,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
293677878374542623487760406263914902235,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,293677878374542623487760406263914902235,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
292841494184634129007335336533749463413,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,292841494184634129007335336533749463413,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
