a,b,output,outputtype,datatype,metric,n_a,n_b,n_output,n_outputtype,n_datatype,count
64555,false,DivideError(),error,DivideError,8.0,64555,true,64555,valid,UInt16,2
64433,false,DivideError(),error,DivideError,8.0,64433,true,64433,valid,UInt16,3
64064,false,DivideError(),error,DivideError,8.0,64064,true,64064,valid,UInt16,3
64047,false,DivideError(),error,DivideError,8.0,64047,true,64047,valid,UInt16,3
62623,false,DivideError(),error,DivideError,8.0,62623,true,62623,valid,UInt16,2
62428,false,DivideError(),error,DivideError,8.0,62428,true,62428,valid,UInt16,2
61414,false,DivideError(),error,DivideError,8.0,61414,true,61414,valid,UInt16,2
60452,false,DivideError(),error,DivideError,8.0,60452,true,60452,valid,UInt16,2
60137,false,DivideError(),error,DivideError,8.0,60137,true,60137,valid,UInt16,2
59603,false,DivideError(),error,DivideError,8.0,59603,true,59603,valid,UInt16,2
59230,false,DivideError(),error,DivideError,8.0,59230,true,59230,valid,UInt16,2
59147,false,DivideError(),error,DivideError,8.0,59147,true,59147,valid,UInt16,2
58787,false,DivideError(),error,DivideError,8.0,58787,true,58787,valid,UInt16,2
58080,false,DivideError(),error,DivideError,8.0,58080,true,58080,valid,UInt16,2
57546,false,DivideError(),error,DivideError,8.0,57546,true,57546,valid,UInt16,2
56131,false,DivideError(),error,DivideError,8.0,56131,true,56131,valid,UInt16,2
53680,false,DivideError(),error,DivideError,8.0,53680,true,53680,valid,UInt16,2
52988,false,DivideError(),error,DivideError,8.0,52988,true,52988,valid,UInt16,2
52339,false,DivideError(),error,DivideError,8.0,52339,true,52339,valid,UInt16,2
51950,false,DivideError(),error,DivideError,8.0,51950,true,51950,valid,UInt16,2
51376,false,DivideError(),error,DivideError,8.0,51376,true,51376,valid,UInt16,3
51356,false,DivideError(),error,DivideError,8.0,51356,true,51356,valid,UInt16,2
51264,false,DivideError(),error,DivideError,8.0,51264,true,51264,valid,UInt16,2
51133,false,DivideError(),error,DivideError,8.0,51133,true,51133,valid,UInt16,2
50961,false,DivideError(),error,DivideError,8.0,50961,true,50961,valid,UInt16,2
49541,false,DivideError(),error,DivideError,8.0,49541,true,49541,valid,UInt16,2
48067,false,DivideError(),error,DivideError,8.0,48067,true,48067,valid,UInt16,3
46843,false,DivideError(),error,DivideError,8.0,46843,true,46843,valid,UInt16,2
46301,false,DivideError(),error,DivideError,8.0,46301,true,46301,valid,UInt16,2
45804,false,DivideError(),error,DivideError,8.0,45804,true,45804,valid,UInt16,2
45005,false,DivideError(),error,DivideError,8.0,45005,true,45005,valid,UInt16,2
44888,false,DivideError(),error,DivideError,8.0,44888,true,44888,valid,UInt16,2
43926,false,DivideError(),error,DivideError,8.0,43926,true,43926,valid,UInt16,2
42707,false,DivideError(),error,DivideError,8.0,42707,true,42707,valid,UInt16,2
42656,false,DivideError(),error,DivideError,8.0,42656,true,42656,valid,UInt16,2
42556,false,DivideError(),error,DivideError,8.0,42556,true,42556,valid,UInt16,3
42516,false,DivideError(),error,DivideError,8.0,42516,true,42516,valid,UInt16,2
42232,false,DivideError(),error,DivideError,8.0,42232,true,42232,valid,UInt16,2
42207,false,DivideError(),error,DivideError,8.0,42207,true,42207,valid,UInt16,2
42204,false,DivideError(),error,DivideError,8.0,42204,true,42204,valid,UInt16,2
40727,false,DivideError(),error,DivideError,8.0,40727,true,40727,valid,UInt16,2
40321,false,DivideError(),error,DivideError,8.0,40321,true,40321,valid,UInt16,2
38114,false,DivideError(),error,DivideError,8.0,38114,true,38114,valid,UInt16,2
37317,false,DivideError(),error,DivideError,8.0,37317,true,37317,valid,UInt16,2
36919,false,DivideError(),error,DivideError,8.0,36919,true,36919,valid,UInt16,2
35948,false,DivideError(),error,DivideError,8.0,35948,true,35948,valid,UInt16,2
35900,false,DivideError(),error,DivideError,8.0,35900,true,35900,valid,UInt16,2
35612,false,DivideError(),error,DivideError,8.0,35612,true,35612,valid,UInt16,2
35318,false,DivideError(),error,DivideError,8.0,35318,true,35318,valid,UInt16,2
34030,false,DivideError(),error,DivideError,8.0,34030,true,34030,valid,UInt16,3
33832,false,DivideError(),error,DivideError,8.0,33832,true,33832,valid,UInt16,3
33519,false,DivideError(),error,DivideError,8.0,33519,true,33519,valid,UInt16,2
33489,false,DivideError(),error,DivideError,8.0,33489,true,33489,valid,UInt16,2
33377,false,DivideError(),error,DivideError,8.0,33377,true,33377,valid,UInt16,3
