a,b,output,outputtype,datatype,metric,n_a,n_b,n_output,n_outputtype,n_datatype,count
227999999999999772,228,999999999999999,valid,Int64,1.0,227999999999999773,228,1000000000000000,valid,Int64,2
3299999967,33,99999999,valid,UInt32,1.0,3299999968,33,100000000,valid,UInt32,2
3199999968,32,99999999,valid,UInt32,1.0,3199999969,32,100000000,valid,UInt32,8
2989999701,299,9999999,valid,UInt64,1.0,2989999702,299,10000000,valid,UInt64,2
2899999971,29,99999999,valid,UInt32,1.0,2899999972,29,100000000,valid,UInt32,6
2799999972,28,99999999,valid,UInt64,1.0,2799999973,28,100000000,valid,UInt64,8
2799999972,28,99999999,valid,UInt32,1.0,2799999973,28,100000000,valid,UInt32,14
2699999973,27,99999999,valid,UInt32,1.0,2699999974,27,100000000,valid,UInt32,9
2599999974,26,99999999,valid,UInt64,1.0,2599999975,26,100000000,valid,UInt64,11
2539999746,254,9999999,valid,UInt32,1.0,2539999747,254,10000000,valid,UInt32,11
2519999748,252,9999999,valid,UInt32,1.0,2519999749,252,10000000,valid,UInt32,7
2499999750,250,9999999,valid,UInt32,1.0,2499999751,250,10000000,valid,UInt32,11
2439999756,244,9999999,valid,UInt32,1.0,2439999757,244,10000000,valid,UInt32,9
2419999758,242,9999999,valid,UInt32,1.0,2419999759,242,10000000,valid,UInt32,8
2369999763,237,9999999,valid,UInt32,1.0,2369999764,237,10000000,valid,UInt32,10
2319999768,232,9999999,valid,UInt32,1.0,2319999769,232,10000000,valid,UInt32,7
2299999977,23,99999999,valid,UInt64,1.0,2299999978,23,100000000,valid,UInt64,6
2299999770,230,9999999,valid,UInt32,1.0,2299999771,230,10000000,valid,UInt32,9
2279999772,228,9999999,valid,UInt32,1.0,2279999773,228,10000000,valid,UInt32,12
2269999773,227,9999999,valid,UInt32,1.0,2269999774,227,10000000,valid,UInt32,11
2259999774,226,9999999,valid,UInt32,1.0,2259999775,226,10000000,valid,UInt32,8
2249999775,225,9999999,valid,UInt32,1.0,2249999776,225,10000000,valid,UInt32,11
2229999777,223,9999999,valid,UInt32,1.0,2229999778,223,10000000,valid,UInt32,11
2199999978,22,99999999,valid,UInt64,1.0,2199999979,22,100000000,valid,UInt64,13
2189999781,219,9999999,valid,UInt32,1.0,2189999782,219,10000000,valid,UInt32,11
2159999784,216,9999999,valid,UInt32,1.0,2159999785,216,10000000,valid,UInt32,6
2149999785,215,9999999,valid,UInt32,1.0,2149999786,215,10000000,valid,UInt32,17
2129999787,213,9999999,valid,UInt32,1.0,2129999788,213,10000000,valid,UInt32,9
2119999788,212,9999999,valid,UInt32,1.0,2119999789,212,10000000,valid,UInt32,13
2099999979,21,99999999,valid,UInt32,1.0,2099999980,21,100000000,valid,UInt32,22
2089999791,209,9999999,valid,UInt32,1.0,2089999792,209,10000000,valid,UInt32,10
2079999792,208,9999999,valid,UInt32,1.0,2079999793,208,10000000,valid,UInt32,10
2049999795,205,9999999,valid,UInt32,1.0,2049999796,205,10000000,valid,UInt32,12
2039999796,204,9999999,valid,UInt32,1.0,2039999797,204,10000000,valid,UInt32,15
