a,b,output,outputtype,datatype,metric,n_a,n_b,n_output,n_outputtype,n_datatype,count
65324,false,DivideError(),error,DivideError,8.0,65324,true,65324,valid,UInt16,2
64753,false,DivideError(),error,DivideError,8.0,64753,true,64753,valid,UInt16,2
64709,false,DivideError(),error,DivideError,8.0,64709,true,64709,valid,UInt16,2
64469,false,DivideError(),error,DivideError,8.0,64469,true,64469,valid,UInt16,2
64181,false,DivideError(),error,DivideError,8.0,64181,true,64181,valid,UInt16,3
63231,false,DivideError(),error,DivideError,8.0,63231,true,63231,valid,UInt16,2
63108,false,DivideError(),error,DivideError,8.0,63108,true,63108,valid,UInt16,2
62772,false,DivideError(),error,DivideError,8.0,62772,true,62772,valid,UInt16,2
62342,false,DivideError(),error,DivideError,8.0,62342,true,62342,valid,UInt16,2
60785,false,DivideError(),error,DivideError,8.0,60785,true,60785,valid,UInt16,2
60447,false,DivideError(),error,DivideError,8.0,60447,true,60447,valid,UInt16,2
59492,false,DivideError(),error,DivideError,8.0,59492,true,59492,valid,UInt16,2
58780,false,DivideError(),error,DivideError,8.0,58780,true,58780,valid,UInt16,2
58617,false,DivideError(),error,DivideError,8.0,58617,true,58617,valid,UInt16,2
58603,false,DivideError(),error,DivideError,8.0,58603,true,58603,valid,UInt16,2
58513,false,DivideError(),error,DivideError,8.0,58513,true,58513,valid,UInt16,2
58450,false,DivideError(),error,DivideError,8.0,58450,true,58450,valid,UInt16,2
57652,false,DivideError(),error,DivideError,8.0,57652,true,57652,valid,UInt16,2
57642,false,DivideError(),error,DivideError,8.0,57642,true,57642,valid,UInt16,2
56974,false,DivideError(),error,DivideError,8.0,56974,true,56974,valid,UInt16,2
56832,false,DivideError(),error,DivideError,8.0,56832,true,56832,valid,UInt16,3
56768,false,DivideError(),error,DivideError,8.0,56768,true,56768,valid,UInt16,2
55540,false,DivideError(),error,DivideError,8.0,55540,true,55540,valid,UInt16,2
55299,false,DivideError(),error,DivideError,8.0,55299,true,55299,valid,UInt16,2
55106,false,DivideError(),error,DivideError,8.0,55106,true,55106,valid,UInt16,2
53763,false,DivideError(),error,DivideError,8.0,53763,true,53763,valid,UInt16,2
53695,false,DivideError(),error,DivideError,8.0,53695,true,53695,valid,UInt16,3
53452,false,DivideError(),error,DivideError,8.0,53452,true,53452,valid,UInt16,2
53351,false,DivideError(),error,DivideError,8.0,53351,true,53351,valid,UInt16,2
53085,false,DivideError(),error,DivideError,8.0,53085,true,53085,valid,UInt16,3
52230,false,DivideError(),error,DivideError,8.0,52230,true,52230,valid,UInt16,3
50908,false,DivideError(),error,DivideError,8.0,50908,true,50908,valid,UInt16,3
50707,false,DivideError(),error,DivideError,8.0,50707,true,50707,valid,UInt16,2
50353,false,DivideError(),error,DivideError,8.0,50353,true,50353,valid,UInt16,2
50212,false,DivideError(),error,DivideError,8.0,50212,true,50212,valid,UInt16,2
49239,false,DivideError(),error,DivideError,8.0,49239,true,49239,valid,UInt16,2
49002,false,DivideError(),error,DivideError,8.0,49002,true,49002,valid,UInt16,2
48069,false,DivideError(),error,DivideError,8.0,48069,true,48069,valid,UInt16,2
47662,false,DivideError(),error,DivideError,8.0,47662,true,47662,valid,UInt16,3
47623,false,DivideError(),error,DivideError,8.0,47623,true,47623,valid,UInt16,2
47595,false,DivideError(),error,DivideError,8.0,47595,true,47595,valid,UInt16,2
47360,false,DivideError(),error,DivideError,8.0,47360,true,47360,valid,UInt16,2
47237,false,DivideError(),error,DivideError,8.0,47237,true,47237,valid,UInt16,2
47200,false,DivideError(),error,DivideError,8.0,47200,true,47200,valid,UInt16,3
46751,false,DivideError(),error,DivideError,8.0,46751,true,46751,valid,UInt16,2
46671,false,DivideError(),error,DivideError,8.0,46671,true,46671,valid,UInt16,2
45976,false,DivideError(),error,DivideError,8.0,45976,true,45976,valid,UInt16,2
45724,false,DivideError(),error,DivideError,8.0,45724,true,45724,valid,UInt16,2
45719,false,DivideError(),error,DivideError,8.0,45719,true,45719,valid,UInt16,2
45704,false,DivideError(),error,DivideError,8.0,45704,true,45704,valid,UInt16,2
45545,false,DivideError(),error,DivideError,8.0,45545,true,45545,valid,UInt16,2
45502,false,DivideError(),error,DivideError,8.0,45502,true,45502,valid,UInt16,3
44547,false,DivideError(),error,DivideError,8.0,44547,true,44547,valid,UInt16,2
43083,false,DivideError(),error,DivideError,8.0,43083,true,43083,valid,UInt16,2
42817,false,DivideError(),error,DivideError,8.0,42817,true,42817,valid,UInt16,2
41108,false,DivideError(),error,DivideError,8.0,41108,true,41108,valid,UInt16,2
41034,false,DivideError(),error,DivideError,8.0,41034,true,41034,valid,UInt16,2
40831,false,DivideError(),error,DivideError,8.0,40831,true,40831,valid,UInt16,2
39869,false,DivideError(),error,DivideError,8.0,39869,true,39869,valid,UInt16,2
39826,false,DivideError(),error,DivideError,8.0,39826,true,39826,valid,UInt16,3
39789,false,DivideError(),error,DivideError,8.0,39789,true,39789,valid,UInt16,2
38862,false,DivideError(),error,DivideError,8.0,38862,true,38862,valid,UInt16,2
37486,false,DivideError(),error,DivideError,8.0,37486,true,37486,valid,UInt16,2
36872,false,DivideError(),error,DivideError,8.0,36872,true,36872,valid,UInt16,2
36637,false,DivideError(),error,DivideError,8.0,36637,true,36637,valid,UInt16,2
36450,false,DivideError(),error,DivideError,8.0,36450,true,36450,valid,UInt16,2
36116,false,DivideError(),error,DivideError,8.0,36116,true,36116,valid,UInt16,2
36018,false,DivideError(),error,DivideError,8.0,36018,true,36018,valid,UInt16,2
35128,false,DivideError(),error,DivideError,8.0,35128,true,35128,valid,UInt16,2
35054,false,DivideError(),error,DivideError,8.0,35054,true,35054,valid,UInt16,2
34995,false,DivideError(),error,DivideError,8.0,34995,true,34995,valid,UInt16,2
34748,false,DivideError(),error,DivideError,8.0,34748,true,34748,valid,UInt16,2
34719,false,DivideError(),error,DivideError,8.0,34719,true,34719,valid,UInt16,2
33779,false,DivideError(),error,DivideError,8.0,33779,true,33779,valid,UInt16,2
33601,false,DivideError(),error,DivideError,8.0,33601,true,33601,valid,UInt16,2
33278,false,DivideError(),error,DivideError,8.0,33278,true,33278,valid,UInt16,2
33153,false,DivideError(),error,DivideError,8.0,33153,true,33153,valid,UInt16,2
33011,false,DivideError(),error,DivideError,8.0,33011,true,33011,valid,UInt16,2
32628,false,DivideError(),error,DivideError,8.0,32628,true,32628,valid,UInt16,2
32600,false,DivideError(),error,DivideError,8.0,32600,true,32600,valid,UInt16,2
32492,false,DivideError(),error,DivideError,8.0,32492,true,32492,valid,Int64,2
32354,false,DivideError(),error,DivideError,8.0,32354,true,32354,valid,UInt16,2
32223,false,DivideError(),error,DivideError,8.0,32223,true,32223,valid,Int64,2
32126,false,DivideError(),error,DivideError,8.0,32126,true,32126,valid,UInt16,2
31673,false,DivideError(),error,DivideError,8.0,31673,true,31673,valid,UInt16,2
31482,false,DivideError(),error,DivideError,8.0,31482,true,31482,valid,UInt16,3
30961,false,DivideError(),error,DivideError,8.0,30961,true,30961,valid,Int64,2
30699,false,DivideError(),error,DivideError,8.0,30699,true,30699,valid,Int64,2
30592,false,DivideError(),error,DivideError,8.0,30592,true,30592,valid,UInt16,2
30588,false,DivideError(),error,DivideError,8.0,30588,true,30588,valid,Int64,2
30275,false,DivideError(),error,DivideError,8.0,30275,true,30275,valid,UInt16,2
28558,false,DivideError(),error,DivideError,8.0,28558,true,28558,valid,UInt16,2
28537,false,DivideError(),error,DivideError,8.0,28537,true,28537,valid,Int64,2
28475,false,DivideError(),error,DivideError,8.0,28475,true,28475,valid,Int64,2
27875,false,DivideError(),error,DivideError,8.0,27875,true,27875,valid,Int64,2
26597,false,DivideError(),error,DivideError,8.0,26597,true,26597,valid,UInt16,2
26514,false,DivideError(),error,DivideError,8.0,26514,true,26514,valid,UInt16,3
26112,false,DivideError(),error,DivideError,8.0,26112,true,26112,valid,Int64,2
25893,false,DivideError(),error,DivideError,8.0,25893,true,25893,valid,Int64,2
25866,false,DivideError(),error,DivideError,8.0,25866,true,25866,valid,UInt16,2
25859,false,DivideError(),error,DivideError,8.0,25859,true,25859,valid,UInt16,2
25278,false,DivideError(),error,DivideError,8.0,25278,true,25278,valid,UInt16,3
25169,false,DivideError(),error,DivideError,8.0,25169,true,25169,valid,Int64,3
25077,false,DivideError(),error,DivideError,8.0,25077,true,25077,valid,UInt16,2
25031,false,DivideError(),error,DivideError,8.0,25031,true,25031,valid,UInt16,3
24986,false,DivideError(),error,DivideError,8.0,24986,true,24986,valid,Int64,2
24812,false,DivideError(),error,DivideError,8.0,24812,true,24812,valid,UInt16,2
24511,false,DivideError(),error,DivideError,8.0,24511,true,24511,valid,Int64,2
24301,false,DivideError(),error,DivideError,8.0,24301,true,24301,valid,Int64,2
23968,false,DivideError(),error,DivideError,8.0,23968,true,23968,valid,Int64,2
23963,false,DivideError(),error,DivideError,8.0,23963,true,23963,valid,Int64,2
22900,false,DivideError(),error,DivideError,8.0,22900,true,22900,valid,UInt16,2
21811,false,DivideError(),error,DivideError,8.0,21811,true,21811,valid,UInt16,2
21775,false,DivideError(),error,DivideError,8.0,21775,true,21775,valid,Int64,2
21721,false,DivideError(),error,DivideError,8.0,21721,true,21721,valid,UInt16,2
21670,false,DivideError(),error,DivideError,8.0,21670,true,21670,valid,UInt16,2
21394,false,DivideError(),error,DivideError,8.0,21394,true,21394,valid,Int64,2
21377,false,DivideError(),error,DivideError,8.0,21377,true,21377,valid,UInt16,2
21279,false,DivideError(),error,DivideError,8.0,21279,true,21279,valid,UInt16,2
21240,false,DivideError(),error,DivideError,8.0,21240,true,21240,valid,Int64,2
21083,false,DivideError(),error,DivideError,8.0,21083,true,21083,valid,UInt16,2
20746,false,DivideError(),error,DivideError,8.0,20746,true,20746,valid,UInt16,2
20076,false,DivideError(),error,DivideError,8.0,20076,true,20076,valid,Int64,2
19764,false,DivideError(),error,DivideError,8.0,19764,true,19764,valid,UInt16,3
18927,false,DivideError(),error,DivideError,8.0,18927,true,18927,valid,UInt16,2
18825,false,DivideError(),error,DivideError,8.0,18825,true,18825,valid,UInt16,2
18518,false,DivideError(),error,DivideError,8.0,18518,true,18518,valid,UInt16,2
18443,false,DivideError(),error,DivideError,8.0,18443,true,18443,valid,Int64,2
18411,false,DivideError(),error,DivideError,8.0,18411,true,18411,valid,UInt16,2
18027,false,DivideError(),error,DivideError,8.0,18027,true,18027,valid,Int64,2
17929,false,DivideError(),error,DivideError,8.0,17929,true,17929,valid,Int64,2
17809,false,DivideError(),error,DivideError,8.0,17809,true,17809,valid,UInt16,2
17552,false,DivideError(),error,DivideError,8.0,17552,true,17552,valid,UInt16,2
17542,false,DivideError(),error,DivideError,8.0,17542,true,17542,valid,UInt16,2
17096,false,DivideError(),error,DivideError,8.0,17096,true,17096,valid,UInt16,2
16758,false,DivideError(),error,DivideError,8.0,16758,true,16758,valid,Int64,2
14912,false,DivideError(),error,DivideError,8.0,14912,true,14912,valid,UInt16,2
14787,0,DivideError(),error,DivideError,8.0,14787,1,14787,valid,UInt64,2
14705,false,DivideError(),error,DivideError,8.0,14705,true,14705,valid,Int64,2
14561,false,DivideError(),error,DivideError,8.0,14561,true,14561,valid,Int64,2
14171,false,DivideError(),error,DivideError,8.0,14171,true,14171,valid,Int64,2
13998,false,DivideError(),error,DivideError,8.0,13998,true,13998,valid,Int64,2
13845,false,DivideError(),error,DivideError,8.0,13845,true,13845,valid,Int64,2
13539,false,DivideError(),error,DivideError,8.0,13539,true,13539,valid,Int64,2
13357,false,DivideError(),error,DivideError,8.0,13357,true,13357,valid,Int64,2
12856,false,DivideError(),error,DivideError,8.0,12856,true,12856,valid,UInt16,3
12656,false,DivideError(),error,DivideError,8.0,12656,true,12656,valid,UInt16,2
12175,false,DivideError(),error,DivideError,8.0,12175,true,12175,valid,Int64,2
12057,false,DivideError(),error,DivideError,8.0,12057,true,12057,valid,UInt16,2
11427,false,DivideError(),error,DivideError,8.0,11427,true,11427,valid,Int64,2
11145,false,DivideError(),error,DivideError,8.0,11145,true,11145,valid,UInt16,2
10854,false,DivideError(),error,DivideError,8.0,10854,true,10854,valid,UInt16,2
10678,false,DivideError(),error,DivideError,8.0,10678,true,10678,valid,Int64,3
10392,false,DivideError(),error,DivideError,8.0,10392,true,10392,valid,Int64,2
10273,false,DivideError(),error,DivideError,8.0,10273,true,10273,valid,UInt16,2
10165,false,DivideError(),error,DivideError,8.0,10165,true,10165,valid,UInt16,2
9934,false,DivideError(),error,DivideError,9.0,9934,true,9934,valid,Int64,2
9753,false,DivideError(),error,DivideError,9.0,9753,true,9753,valid,UInt16,2
8753,false,DivideError(),error,DivideError,9.0,8753,true,8753,valid,UInt16,2
8444,false,DivideError(),error,DivideError,9.0,8444,true,8444,valid,UInt16,2
8277,false,DivideError(),error,DivideError,9.0,8277,true,8277,valid,Int64,2
8226,false,DivideError(),error,DivideError,9.0,8226,true,8226,valid,Int64,2
8192,false,DivideError(),error,DivideError,9.0,8192,true,8192,valid,Int64,2
7591,false,DivideError(),error,DivideError,9.0,7591,true,7591,valid,UInt16,2
7531,false,DivideError(),error,DivideError,9.0,7531,true,7531,valid,Int64,2
7410,false,DivideError(),error,DivideError,9.0,7410,true,7410,valid,Int64,2
7095,false,DivideError(),error,DivideError,9.0,7095,true,7095,valid,Int64,2
6560,false,DivideError(),error,DivideError,9.0,6560,true,6560,valid,Int64,2
6484,false,DivideError(),error,DivideError,9.0,6484,true,6484,valid,Int64,2
6475,false,DivideError(),error,DivideError,9.0,6475,true,6475,valid,Int64,3
5740,false,DivideError(),error,DivideError,9.0,5740,true,5740,valid,Int64,2
5572,false,DivideError(),error,DivideError,9.0,5572,true,5572,valid,Int64,2
5321,false,DivideError(),error,DivideError,9.0,5321,true,5321,valid,UInt16,2
4346,false,DivideError(),error,DivideError,9.0,4346,true,4346,valid,UInt16,2
4190,false,DivideError(),error,DivideError,9.0,4190,true,4190,valid,UInt16,2
4158,false,DivideError(),error,DivideError,9.0,4158,true,4158,valid,UInt16,2
3702,false,DivideError(),error,DivideError,9.0,3702,true,3702,valid,UInt16,2
3250,false,DivideError(),error,DivideError,9.0,3250,true,3250,valid,Int64,2
3081,0,DivideError(),error,DivideError,9.0,3081,1,3081,valid,UInt64,2
2912,false,DivideError(),error,DivideError,9.0,2912,true,2912,valid,UInt16,2
2695,false,DivideError(),error,DivideError,9.0,2695,true,2695,valid,UInt16,2
2022,false,DivideError(),error,DivideError,9.0,2022,true,2022,valid,Int64,2
1932,false,DivideError(),error,DivideError,9.0,1932,true,1932,valid,UInt16,2
1793,false,DivideError(),error,DivideError,9.0,1793,true,1793,valid,UInt16,2
1696,false,DivideError(),error,DivideError,9.0,1696,true,1696,valid,Int64,2
1671,false,DivideError(),error,DivideError,9.0,1671,true,1671,valid,Int64,3
1373,false,DivideError(),error,DivideError,9.0,1373,true,1373,valid,UInt16,2
1235,false,DivideError(),error,DivideError,9.0,1235,true,1235,valid,Int64,2
754,false,DivideError(),error,DivideError,10.0,754,true,754,valid,Int64,3
689,false,DivideError(),error,DivideError,10.0,689,true,689,valid,UInt16,2
516,false,DivideError(),error,DivideError,10.0,516,true,516,valid,Int64,2
255,false,DivideError(),error,DivideError,10.0,255,true,255,valid,UInt8,78
254,false,DivideError(),error,DivideError,10.0,254,true,254,valid,UInt8,30
253,false,DivideError(),error,DivideError,10.0,253,true,253,valid,UInt8,96
252,false,DivideError(),error,DivideError,10.0,252,true,252,valid,UInt8,44
251,0,DivideError(),error,DivideError,10.0,251,1,251,valid,UInt64,2
251,false,DivideError(),error,DivideError,10.0,251,true,251,valid,UInt8,40
