bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
3,0,1,0,0,1.0,1.0,1.0,0.0,-1.0,0B,-1B
2,0,0,0,0,1.0,1.0,1.0,2.0,1.0,2B,1B
4,0,0,0,0,1.0,1.0,1.0,17.0,16.0,17B,16B
6,0,0,0,0,1.0,1.0,1.0,609.0,610.0,609B,610B
5,0,1,0,0,1.0,1.0,1.0,-9.0,-10.0,-9B,-10B
7,0,1,0,0,1.0,1.0,1.0,-100.0,-99.0,-100B,-99B
7,0,2,0,0,1.0,1.0,1.0,999.0,1000.0,999B,1.0 kB
9,0,1,0,0,1.0,1.0,1.0,-1000.0,-999.0,-1000B,-999B
11,0,1,0,0,1.0,1.0,1.0,-9999.0,-10000.0,-9999B,-10000B
13,0,1,0,0,1.0,1.0,1.0,-99999.0,-100000.0,-99999B,-100000B
8,0,0,0,1,0.8571428571428572,1.0,0.8571428571428572,-159.0,-160.0,-159B,-160B
10,0,0,0,1,0.7142857142857143,1.0,0.7142857142857143,-1010.0,-1009.0,-1010B,-1009B
12,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-32350.0,-32349.0,-32350B,-32349B
14,0,0,0,1,0.5714285714285714,0.8888888888888888,0.6428571428571429,-100001.0,-100002.0,-100001B,-100002B
16,0,0,0,1,0.5454545454545454,0.8,0.6818181818181818,-1.571849e6,-1.57185e6,-1571849B,-1571850B
4,2,2,0,1,0.09090909090909091,0.09090909090909091,1.0,-11.0,0.0,-11B,0B
6,2,2,0,1,0.01098901098901099,0.01098901098901099,1.0,-9.0,-100.0,-9B,-100B
5,4,3,0,1,0.009900990099009901,0.009900990099009901,1.0,0.0,-101.0,0B,-101B
6,2,3,0,1,0.0011025358324145535,0.0011098779134295228,0.9933847850055126,1006.0,99.0,1.0 kB,99B
8,2,2,0,1,0.0010706638115631692,0.0011098779134295228,0.9646680942184155,-66.0,-1000.0,-66B,-1000B
5,4,4,0,1,0.0010080645161290322,0.0010090817356205853,0.9989919354838709,8.0,1000.0,8B,1.0 kB
7,4,3,0,1,0.0010070493454179255,0.0010090817356205853,0.9979859013091641,-8.0,-1001.0,-8B,-1001B
6,8,4,0,1,0.000999000999000999,0.000999000999000999,1.0,1.0,-1000.0,1B,-1000B
8,0,1,0,1,0.0009074410163339383,0.7777777777777778,0.0011667098781436348,1000.0,-102.0,1.0 kB,-102B
9,0,0,0,1,0.0005095541401273886,0.00980392156862745,0.05197452229299364,11532.0,9962.0,11.5 kB,10.0 kB
7,0,3,0,1,0.00011108642523883582,0.00011168192986374804,0.9946678515885359,9996.0,994.0,10.0 kB,994B
10,2,2,0,1,0.00010955302366345311,0.000111000111000111,0.9869631901840491,-10005.0,-877.0,-10005B,-877B
8,2,3,0,1,0.00010780508840017249,0.00011108642523883582,0.9704614057783527,907.0,10183.0,907B,10.2 kB
15,0,1,0,1,0.00010500892575868948,1.0,0.00010500892575868948,-999156.0,-1.008679e6,-999156B,-1008679B
6,2,4,0,1,0.0001012965964343598,0.00010150223304912708,0.9979740680713127,91.0,9963.0,91B,10.0 kB
7,4,4,0,1,0.0001007759750075582,0.000100999899000101,0.9977829285498336,97.0,10020.0,97B,10.0 kB
9,4,3,0,1,0.00010065425264217414,0.00010098969905069682,0.9966784096628084,-70.0,-10005.0,-70B,-10005B
5,4,5,0,1,0.00010049241282283188,0.00010058338362502515,0.9990955682845946,2.0,9953.0,2B,10.0 kB
8,8,4,0,1,0.00010002000400080016,0.00010009008107296567,0.9992998599719944,-10000.0,-2.0,-10000B,-2B
6,8,5,0,1,0.0001,0.00010009008107296567,0.9991000000000001,1.0,10001.0,1B,10.0 kB
7,12,5,0,1,9.998000399920016e-5,9.999000099990002e-5,0.9999000199960008,0.0,-10002.0,0B,-10002B
9,0,2,0,1,9.83477576711251e-5,9.890218573830482e-5,0.9943941778127459,-138.0,10030.0,-138B,10.0 kB
8,0,2,0,1,9.813542688910697e-5,9.934432743890324e-5,0.9878312070657508,9954.0,-236.0,10.0 kB,-236B
10,2,1,0,1,9.015506671474937e-5,9.088430428065073e-5,0.9919761990623873,1092.0,-10000.0,1.1 kB,-10000B
10,0,1,0,1,8.920606601248885e-5,0.8181818181818181,0.00010902963623748638,-1131.0,10079.0,-1131B,10.1 kB
11,0,0,0,1,4.6583127591186475e-5,0.007936507936507936,0.0058694740764894966,10285.0,-11182.0,10.3 kB,-11182B
