bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
20,2,0,0,1,1.0104594560587615e-11,1.0104594560587615e-11,1.0,9.85507173e8,9.9950388347e10,985.5 MB,100.0 GB
21,4,0,0,1,1.0074985772844596e-11,1.0099902132768446e-11,0.9975330097662025,9.62700089e8,1.00218423377e11,962.7 MB,100.2 GB
23,4,3,0,1,1.0058396912651495e-11,1.009612071893243e-11,0.9962635345464725,-1.00046132945e11,-6.26711671e8,-100046132945B,-626711671B
14,32,4,0,1,1.0004963658568304e-11,1.0004999350701855e-11,0.9999964325701283,307.0,9.9950388347e10,307B,100.0 GB
13,40,5,0,1,1.0003425890770808e-11,1.0004990487954743e-11,0.9998436183236937,-4.0,9.9965752821e10,-4B,100.0 GB
12,50,6,0,1,1.0001520623194333e-11,1.0004986423202409e-11,0.9996535927325161,9.9984796082e10,2.0,100.0 GB,2B
18,18,1,0,1,9.99899769007259e-12,9.999962399041384e-12,0.9999035287403794,1.00009977848e11,-46256.0,100.0 GB,-46256B
14,50,5,0,1,9.998565552093599e-12,9.999982160931824e-12,0.9998583388634672,1.00014346582e11,45.0,100.0 GB,45B
13,60,6,0,1,9.994341959055091e-12,9.999987417615832e-12,0.9994354534335917,1.00056612441e11,0.0,100.1 GB,0B
14,72,12,0,1,9.993026271482835e-12,9.999988006714384e-12,0.9993038256419033,0.0,-1.00069785952e11,0B,-100069785952B
16,32,3,0,1,9.987610091227263e-12,9.999803886346131e-12,0.998780596573947,-118.0,1.0012405267e11,-118B,100.1 GB
17,40,8,0,1,9.98643602632726e-12,9.999912550664745e-12,0.9986523357810175,-1.00135822891e11,1077.0,-100135822891B,1.1 kB
20,8,1,0,1,9.983839449911671e-12,1.0008402973868628e-11,0.9975457099378302,1.00183790142e11,2.1923055e7,100.2 GB,21.9 MB
19,12,2,0,1,9.982438187385182e-12,1.0000198390035783e-11,0.9982240149687133,1.0018338159e11,7.454504e6,100.2 GB,7.5 MB
16,50,10,0,1,9.979890153979973e-12,9.999995935101652e-12,0.9979894210705522,-1.00201503445e11,236.0,-100201503445B,236B
18,18,0,0,1,9.978235480254147e-12,9.999516362291674e-12,0.9978718088688991,1.00218423377e11,303452.0,100.2 GB,303.5 kB
15,40,4,0,1,9.977930609428502e-12,9.999960966952358e-12,0.9977969556484608,1.00221182294e11,253.0,100.2 GB,253B
16,32,2,0,1,9.976950551646283e-12,9.99976880924504e-12,0.9977181214852026,1.00231030661e11,3673.0,100.2 GB,3.7 kB
21,12,7,0,1,9.97428715308849e-12,9.997327711203623e-12,0.997695328313654,9.4443998e7,-1.00163347326e11,94.4 MB,-100163347326B
20,18,8,0,1,9.97395805556016e-12,9.999202872746252e-12,0.9974753170320307,-1.00256776062e11,4.323336e6,-100256776062B,4.3 MB
19,12,0,0,1,9.970504365017237e-12,9.99955720160791e-12,0.9970945876897427,1.00295319529e11,-509387.0,100.3 GB,-509387B
18,32,8,0,1,9.965620969705996e-12,9.999870777869858e-12,0.9965749749247103,-1.00344980323e11,-4025.0,-100344980323B,-4025B
22,2,3,0,1,9.96414138864454e-12,9.98724249897309e-12,0.9976869380781608,-1.76494991e8,1.0018338159e11,-176494991B,100.2 GB
22,8,6,0,1,9.957664949825841e-12,9.98619974232969e-12,0.9971425774328452,1.68374316e8,-1.00256776062e11,168.4 MB,-100256776062B
15,60,11,0,1,9.950387331847472e-12,9.999962460440923e-12,0.9950424685303004,-1.00498600342e11,29.0,-100498600342B,29B
17,24,2,0,1,9.947447140676616e-12,9.999912679962486e-12,0.9947534002580845,1.00528295583e11,-9404.0,100.5 GB,-9404B
21,4,2,0,1,9.944052761206372e-12,9.998035218112649e-12,0.9946006934634035,1.00541150958e11,-2.1469134e7,100.5 GB,-21469134B
17,24,1,0,1,9.937041940811702e-12,9.999984518823967e-12,0.9937057324545071,18513.0,1.00633587935e11,18.5 kB,100.6 GB
20,18,6,0,1,9.935439129945677e-12,9.999571810535406e-12,0.9935864573198865,-1.0065026059e11,-456699.0,-100650260590B,-456699B
21,12,5,0,1,9.91352791090202e-12,9.999307022125162e-12,0.9914214944062282,-1.00874980005e11,-2.716469e6,-100874980005B,-2716469B
19,24,6,0,1,9.90596906660583e-12,9.999635421192255e-12,0.9906330230412282,-1.00948469594e11,765486.0,-100948469594B,765.5 kB
23,4,8,0,1,9.883500286260267e-12,9.893716574285146e-12,0.9989673963319878,1.132596355e9,-1.00046132945e11,1.1 GB,-100046132945B
17,40,9,0,1,9.877071875246711e-12,9.999704086056766e-12,0.9877364160224452,-1.01244581109e11,-465.0,-101244581109B,-465B
22,8,4,0,1,9.8516896177607e-12,1.0006238904265731e-11,0.984554707519611,-1.01582153623e11,-7.6722697e7,-101582153623B,-76722697B
23,0,4,0,1,9.837292844752658e-12,9.886953111621708e-12,0.9949771920319237,-1.422952379e9,1.00231030661e11,-1422952379B,100.2 GB
27,0,0,0,1,9.834018093930794e-12,9.98443841045009e-12,0.9849345240727951,9.999466479639e12,1.0050310396665e13,10.0 TB,10.1 TB
19,24,7,0,1,9.827669502914045e-12,9.997898219640933e-12,0.9829735497414374,-1.01753549436e11,-25907.0,-101753549436B,-25907B
22,0,4,0,1,9.787424731632276e-12,9.894822148495852e-12,0.9891460993182275,-2.206169561e9,9.9965752821e10,-2206169561B,100.0 GB
18,32,7,0,1,9.775267942412262e-12,9.999893764628608e-12,0.9775371791437538,-1.02298945116e11,41049.0,-102298945116B,41.0 kB
21,12,6,0,1,9.353346641918345e-12,9.353346641918345e-12,1.0,-1.01186581283e11,9.9991034e7,-101186581283B,100.0 MB
20,18,7,0,1,9.21916499842422e-12,9.428071377656181e-12,0.97784208764827,-1.02433635122e11,9.96412e6,-102433635122B,10.0 MB
17,40,7,0,1,9.206620352515075e-12,9.432762672878766e-12,0.9760258655702323,-1.02583175644e11,9964.0,-102583175644B,10.0 kB
20,8,0,0,1,9.010382630070643e-12,9.143762464389173e-12,0.985413025017001,1.11083044027e11,9.9965832e7,111.1 GB,100.0 MB
23,0,5,0,1,8.98292310521648e-12,9.002760248110629e-12,0.9977965487975411,-1.1371949414e10,9.9950388347e10,-11371949414B,100.0 GB
24,2,7,0,1,8.972405287620709e-12,9.003340925799147e-12,0.9965639823668354,1.1383048371e10,-1.00069785952e11,11.4 GB,-100069785952B
19,12,1,0,1,8.961041376915933e-12,9.07217446884213e-12,0.9877501152223342,1.11604145446e11,9.972633e6,111.6 GB,10.0 MB
24,0,5,0,1,8.917108575782984e-12,8.996577497940381e-12,0.9911667606736461,1.0092017605e11,-1.1223798816e10,100.9 GB,-11223798816B
16,32,1,0,1,8.906411705716751e-12,9.054824077758861e-12,0.9836095797369878,1.0292211787e11,9960.0,102.9 GB,10.0 kB
21,0,2,0,1,8.844239711479157e-12,8.886331798335304e-12,0.9952632776030227,9.511397659e9,9.9965752821e10,9.5 GB,100.0 GB
23,4,7,0,1,8.413056690935516e-12,8.576457999402879e-12,0.9809476932693264,-1.01902121406e11,9.968807932e9,-101902121406B,10.0 GB
18,18,2,0,1,8.04268152643658e-12,9.960012553155207e-12,0.8074971274899406,1.11903976223e11,999953.0,111.9 GB,1.0 MB
22,2,1,0,1,7.872718392539256e-12,8.013205411518416e-12,0.9824680621843014,9.98740265e9,1.11604145446e11,10.0 GB,111.6 GB
