run_duration,emitter,parent_selection,tracer_budget,run_number,cnpd
30,Mutation,Uniform,0,1,0.27983300211440953
30,Mutation,Uniform,0,2,0.2717677029113388
30,Mutation,Uniform,0,3,0.2757278825541888
30,Mutation,Uniform,0,4,0.28484037234392634
30,Mutation,Uniform,0,5,0.2774629150255498
30,Mutation,Uniform,0,6,0.2823395913403622
30,Mutation,Uniform,0,7,0.2754231460965182
30,Mutation,Uniform,0,8,0.27626281012152515
30,Mutation,Uniform,0,9,0.2727819229406547
30,Mutation,Uniform,0,10,0.2791346267529333
30,Mutation,Uniform,0,11,0.2822913994109956
30,Mutation,Uniform,0,12,0.27804959737670554
30,Mutation,Uniform,0,13,0.27815067895018275
30,Mutation,Uniform,0,14,0.27583807415456163
30,Mutation,Uniform,0,15,0.281235493564631
30,Mutation,Uniform,0,16,0.27741454508682273
30,Mutation,Uniform,0,17,0.2791041618421122
30,Mutation,Uniform,0,18,0.27828114860582603
30,Mutation,Uniform,0,19,0.2797181632213913
30,Mutation,Uniform,0,20,0.28166576432850104
