bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i1_3,i2_1,i2_2,i2_3,output1,output2
9,0,33,1,1,0.7213222894225895,0.0,14349811,0.18569533817705186,0.7071067811865476,0.2626128657194451,-2,1,-1,1,3,-5,"ArgumentError(""Day: -2 out of range (1:31)"")",0005-03-01
8,0,36,1,1,1.3647482462478475,1.0,29052723,0.1643989873053573,0.98,0.16775406867893602,0,17,0,1,11,0,"ArgumentError(""Month: 17 out of range (1:12)"")",0000-11-01
9,0,1,2,1,1.1931218025058847,0.0,25224466,0.15701857325533192,0.27196414661021057,0.5773502691896257,-3,2,-1,-4,0,0,"ArgumentError(""Day: -3 out of range (1:28)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
8,0,34,1,1,0.23707598740201352,2.0,1873813,0.15249857033260467,1.0,0.15249857033260467,1,3,-3,-4,0,0,0003-03-01,"ArgumentError(""Month: 0 out of range (1:12)"")"
8,0,0,2,1,0.8842543687684052,0.0,21037868,0.0888888888888889,0.1767766952966369,0.5028314888437672,0,19,0,0,18,0,"ArgumentError(""Month: 19 out of range (1:12)"")","ArgumentError(""Month: 18 out of range (1:12)"")"
10,0,1,2,1,0.480649949440514,0.0,12970212,0.08823682071944683,0.3846153846153846,0.22941573387056177,-4,0,-4,-1,1,-1,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: -1 out of range (1:31)"")"
9,0,36,1,1,0.08381386460489625,0.0,1633768,0.07856742013183861,0.6932419423397524,0.11333333333333333,18,5,1,27,14,1,0001-05-18,"ArgumentError(""Month: 14 out of range (1:12)"")"
12,0,35,1,1,0.9532524375277875,0.0,21662015,0.06624876258818489,1.0,0.06624876258818489,14,6,-31,3,-1,-38,0031-06-14,"ArgumentError(""Month: -1 out of range (1:12)"")"
9,0,0,2,1,0.7946925319769328,1.5,19765329,0.05833220810869018,0.2583659392797001,0.22577359953604909,0,18,-1,0,20,0,"ArgumentError(""Month: 18 out of range (1:12)"")","ArgumentError(""Month: 20 out of range (1:12)"")"
13,0,35,1,1,1.0102184231493,0.0,22451443,0.05688812286133916,0.6935085738560369,0.08202944419999106,14,5,-32,-1,-1,-38,0032-05-14,"ArgumentError(""Month: -1 out of range (1:12)"")"
10,0,36,1,1,0.31453574237442783,0.0,2440688,0.033557802760701215,0.9803921568627451,0.03422895881591524,3,-19,20,1,1,-2,"ArgumentError(""Month: -19 out of range (1:12)"")",0002-01-01
9,0,2,2,1,0.2780807046471915,2.0,2278986,0.03046032214928538,0.2801743849984434,0.10871915414199844,-8,0,-7,0,1,-1,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:31)"")"
11,0,2,2,1,0.5098802411526937,0.0,13377031,0.025683543763387648,0.2801743849984434,0.09166984970282113,1,13,-13,-1,10,2,"ArgumentError(""Month: 13 out of range (1:12)"")","ArgumentError(""Day: -1 out of range (1:31)"")"
11,0,36,1,1,0.3687565840924153,0.0,11481431,0.02022369785697524,0.6932419423397524,0.029172640346483484,21,5,76,56,13,42,0076-05-21,"ArgumentError(""Month: 13 out of range (1:12)"")"
12,0,1,2,1,1.3824558082591252,0.0,29922874,0.017443402397019785,0.40740740740740744,0.0428156240654122,-30,-3,-8,-46,1,6,"ArgumentError(""Month: -3 out of range (1:12)"")","ArgumentError(""Day: -46 out of range (1:31)"")"
10,0,2,2,1,0.5254073600428605,1.0,13968669,0.012130011578655819,0.39622641509433965,0.030613838746131352,3,21,-23,-6,2,2,"ArgumentError(""Month: 21 out of range (1:12)"")","ArgumentError(""Day: -6 out of range (1:28)"")"
12,0,0,2,1,0.3924127394372871,0.0,12842668,0.011809010353371984,0.39622641509433965,0.029803692796605483,10,74,-1,11,63,-1,"ArgumentError(""Month: 74 out of range (1:12)"")","ArgumentError(""Month: 63 out of range (1:12)"")"
14,0,0,2,1,0.7319934391156112,0.0,15318306,0.010029883421085777,0.1504482513162867,0.06666666666666665,-1,-17,27,-1,-26,36,"ArgumentError(""Month: -17 out of range (1:12)"")","ArgumentError(""Month: -26 out of range (1:12)"")"
15,0,0,2,1,1.0360462948773608,0.0,24022826,0.0097568231101947,0.14731391274719743,0.0662315115269404,-4,-6,-19,-13,-5,-18,"ArgumentError(""Month: -6 out of range (1:12)"")","ArgumentError(""Month: -5 out of range (1:12)"")"
8,0,1,2,1,1.0262632136919976,1.0,23833700,0.008953588489170897,0.3846153846153846,0.023279330071844333,9,-1,4,21,0,1,"ArgumentError(""Month: -1 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
10,0,0,2,1,0.5342161008927517,0.0,14217121,0.008674667315098075,0.2109549060500556,0.04112095555170327,13,-1,3,23,-2,1,"ArgumentError(""Month: -1 out of range (1:12)"")","ArgumentError(""Month: -2 out of range (1:12)"")"
11,0,0,2,1,0.37969451462669157,0.5,12669053,0.007012217355267006,0.2801743849984434,0.02502804585546236,18,63,-1,7,78,-1,"ArgumentError(""Month: 63 out of range (1:12)"")","ArgumentError(""Month: 78 out of range (1:12)"")"
11,0,37,1,1,0.33331551623763417,-0.5,2664154,0.006927759867831112,0.0827605888602368,0.08370844097702679,18,147,11,18,3,1,"ArgumentError(""Month: 147 out of range (1:12)"")",0001-03-18
10,1,38,1,1,0.34230229531928513,0.0,2894529,0.006427845057531023,0.009692307118798413,0.6631904023206298,3,1,1,0,-154,14,0001-01-03,"ArgumentError(""Month: -154 out of range (1:12)"")"
13,0,0,2,1,1.0170942242099563,1.0,23257287,0.0061485730121428874,0.2801743849984434,0.021945521579986867,-9,-5,-18,5,-8,-20,"ArgumentError(""Month: -5 out of range (1:12)"")","ArgumentError(""Month: -8 out of range (1:12)"")"
11,0,1,2,1,0.2432316039945891,2.0,1904987,0.006145056210641906,0.27196414661021057,0.022595096770050487,5,-8,-27,-46,1,6,"ArgumentError(""Month: -8 out of range (1:12)"")","ArgumentError(""Day: -46 out of range (1:31)"")"
10,1,37,1,1,0.3211698326587694,-0.5,2582736,0.00604502075726144,0.062257280636469035,0.09709741086443135,1,6,1,1,100,133,0001-06-01,"ArgumentError(""Month: 100 out of range (1:12)"")"
8,0,3,2,1,0.32632397252481293,0.0,2607996,0.00515299917344962,0.3846153846153846,0.013397797850969013,0,1,43,1,62,0,"ArgumentError(""Day: 0 out of range (1:31)"")","ArgumentError(""Month: 62 out of range (1:12)"")"
13,0,1,2,1,1.2002509309078395,0.0,28586810,0.0038550375115864615,0.28808054048340825,0.01338180463393184,21,-4,36,10,-11,11,"ArgumentError(""Month: -4 out of range (1:12)"")","ArgumentError(""Month: -11 out of range (1:12)"")"
12,0,2,2,1,0.4837324081557196,2.0,13061898,0.0028843420570881296,0.39622641509433965,0.007279529953603374,10,-11,11,28,0,51,"ArgumentError(""Month: -11 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
15,0,1,2,1,0.3461779795970686,1.0,10306522,0.0027808789089862236,0.28808054048340825,0.009653130004268323,-1,-12,-14,-7,30,-34,"ArgumentError(""Month: -12 out of range (1:12)"")","ArgumentError(""Month: 30 out of range (1:12)"")"
12,1,38,1,1,0.37221558727991866,0.0,11885307,0.002635780561636009,0.009655203099030951,0.27299069057393005,-32,-372,9,18,4,1,"ArgumentError(""Month: -372 out of range (1:12)"")",0001-04-18
13,0,3,2,1,0.0025239881601869974,-0.5,1255526,0.0024727715648691136,0.27196414661021057,0.00909227041758995,116,117,12,-1,1,12,"ArgumentError(""Month: 117 out of range (1:12)"")","ArgumentError(""Day: -1 out of range (1:31)"")"
13,0,2,2,1,0.5132771791467382,0.0,13814335,0.002440783895042924,0.2801743849984434,0.008711659686721485,159,88,-38,38,8,-1,"ArgumentError(""Month: 88 out of range (1:12)"")","ArgumentError(""Day: 38 out of range (1:31)"")"
13,2,0,2,1,0.8864415083688512,0.0,21337969,0.0020831207808323132,0.2090909090909091,0.009962751560502367,7,-168,45,0,-222,1,"ArgumentError(""Month: -168 out of range (1:12)"")","ArgumentError(""Month: -222 out of range (1:12)"")"
14,0,1,2,1,0.34796449510101907,1.5,10446942,0.0016613196347063058,0.40740740740740744,0.004077784557915478,-1,-26,36,-2,30,-34,"ArgumentError(""Month: -26 out of range (1:12)"")","ArgumentError(""Month: 30 out of range (1:12)"")"
14,1,0,2,1,1.1963884622783352,1.0,28356071,0.001649757453654413,0.4181818181818182,0.0039450721717822915,46,-160,52,9,-222,1,"ArgumentError(""Month: -160 out of range (1:12)"")","ArgumentError(""Month: -222 out of range (1:12)"")"
11,0,35,1,1,0.33562524867039034,0.0,2824302,0.001607332790930402,0.7071067811865476,0.002273111832180773,426,9,-2,5,1,456,"ArgumentError(""Day: 426 out of range (1:30)"")",0456-01-05
16,1,0,2,1,0.7336498173635607,0.0,15418855,0.0016050430389199064,0.4181818181818182,0.003838146397417167,18,-163,0,23,-252,-49,"ArgumentError(""Month: -163 out of range (1:12)"")","ArgumentError(""Month: -252 out of range (1:12)"")"
15,3,33,1,1,0.27933124675028703,0.0,2302784,0.0012502647325137227,0.5,0.0025005294650274454,1,1,-2734,55,4,-1936,2734-01-01,"ArgumentError(""Day: 55 out of range (1:30)"")"
14,1,1,2,1,0.28059503288390264,-0.5,2328659,0.0012387866549994327,0.40740740740740744,0.0030406581531804253,173,1,-18,-131,-3,1,"ArgumentError(""Day: 173 out of range (1:31)"")","ArgumentError(""Month: -3 out of range (1:12)"")"
11,1,38,1,1,0.0037489722662152366,1.0,1281568,0.0012249264802050308,0.009671433171281708,0.12665408099415087,18,4,1,0,-812,18,0001-04-18,"ArgumentError(""Month: -812 out of range (1:12)"")"
16,0,0,2,1,0.5356269512455211,0.0,14328199,0.0011815494423651305,0.14731391274719743,0.008020623580834246,19,666,714,75,579,642,"ArgumentError(""Month: 666 out of range (1:12)"")","ArgumentError(""Month: 579 out of range (1:12)"")"
14,1,37,1,1,0.004913299674831812,0.0,1288887,0.001164327408616576,0.047619047619047616,0.0244508755809481,1,1,-6,435,-562,476,0006-01-01,"ArgumentError(""Month: -562 out of range (1:12)"")"
12,0,3,2,1,0.2464671055075827,1.0,2118236,0.0009078278478165632,0.3846153846153846,0.0023603524043230646,38,8,-1,412,256,3,"ArgumentError(""Day: 38 out of range (1:31)"")","ArgumentError(""Month: 256 out of range (1:12)"")"
15,1,0,2,1,0.7362971425116468,1.0,19482394,0.0008894066386461119,0.29569919940528355,0.003007808747656082,154,5,2536,58,0,2101,"ArgumentError(""Day: 154 out of range (1:31)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
15,1,2,2,1,0.36950632214638407,0.0,11572081,0.0007490089245972645,0.2801743849984434,0.0026733668911289874,306,182,-147,813,1,1,"ArgumentError(""Month: 182 out of range (1:12)"")","ArgumentError(""Day: 813 out of range (1:31)"")"
13,0,4,2,1,0.3806037290838989,1.0,12818896,0.0006056023484172184,0.03162231051664163,0.019151110039809162,17,-36,227,0,1,880,"ArgumentError(""Month: -36 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:31)"")"
19,3,0,2,1,1.193958734293844,0.0,26383346,0.0006027475469803089,0.2801743849984434,0.0021513299546768263,-4696,470,-176,-5224,2,2,"ArgumentError(""Month: 470 out of range (1:12)"")","ArgumentError(""Day: -5224 out of range (1:28)"")"
12,1,3,2,1,0.24439546838178577,1.0,1951616,0.0005901158557868612,0.17200522903844534,0.0034308018371636997,23,-252,-2,10,0,3,"ArgumentError(""Month: -252 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
12,1,36,1,1,0.24707706602391988,-0.5,2146580,0.0005891114590592059,0.09759000729485331,0.006036596116642307,1,1,1685,0,41,-12,1685-01-01,"ArgumentError(""Month: 41 out of range (1:12)"")"
15,0,2,2,1,0.333929066817819,0.0,2706975,0.0005772063389415098,0.2801743849984434,0.002060168130447459,497,1,22,304,117,657,"ArgumentError(""Day: 497 out of range (1:31)"")","ArgumentError(""Month: 117 out of range (1:12)"")"
12,1,2,2,1,0.3430632016265502,1.0,2980641,0.0004957713079253937,0.17673987832335483,0.0028050902412547454,0,-222,1,178,20,1,"ArgumentError(""Month: -222 out of range (1:12)"")","ArgumentError(""Month: 20 out of range (1:12)"")"
12,1,1,2,1,0.24369557279431142,0.0,1905550,0.0004639687997223187,0.22205779584216373,0.0020894055890390926,-139,6,865,0,0,-2,"ArgumentError(""Day: -139 out of range (1:30)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
13,1,0,2,1,0.24508226451034432,1.0,1991857,0.00044493793839408803,0.29569919940528355,0.0015046978121312352,-42,0,-248,813,1,1,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: 813 out of range (1:31)"")"
16,3,0,2,1,1.0106462647397112,1.0,22843138,0.0003994397542359817,0.1767766952966369,0.0022595724711660047,-4402,730,2,-5224,2,2,"ArgumentError(""Month: 730 out of range (1:12)"")","ArgumentError(""Day: -5224 out of range (1:28)"")"
12,1,35,1,1,0.2454421284783208,0.5,2005772,0.0003597605761171256,0.4472135954999579,0.0008044491038223802,73,0,2827,14,1,48,"ArgumentError(""Month: 0 out of range (1:12)"")",0048-01-14
13,1,1,2,1,0.48419516606786966,-0.5,13256595,0.0003550752620498519,0.28808054048340825,0.0012325555258054723,1,497,0,-16,1014,1,"ArgumentError(""Month: 497 out of range (1:12)"")","ArgumentError(""Month: 1014 out of range (1:12)"")"
24,0,0,2,1,0.7350238243435134,1.0,18678336,0.00034100262185562523,0.12765957446808507,0.002671187204535732,-595,2933,-327,-635,3516,-377,"ArgumentError(""Month: 2933 out of range (1:12)"")","ArgumentError(""Month: 3516 out of range (1:12)"")"
10,1,2,2,1,0.3151223576237172,0.0,2553270,0.00033012895781107406,0.30612244897959184,0.0010784212621828418,1,369,1,142,0,9,"ArgumentError(""Month: 369 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
17,0,0,2,1,0.5103717121044528,0.0,13508912,0.0003221172770450554,0.29569919940528355,0.0010893410523021517,88,185,222,366,500,524,"ArgumentError(""Month: 185 out of range (1:12)"")","ArgumentError(""Month: 500 out of range (1:12)"")"
15,3,0,2,1,0.7340320173858002,0.0,16119459,0.0003074747870922849,0.11547005383792512,0.0026628097664513043,-1632,1,68,-2279,1,1,"ArgumentError(""Day: -1632 out of range (1:31)"")","ArgumentError(""Day: -2279 out of range (1:31)"")"
10,1,3,2,1,0.08420899111823979,-0.5,1730637,0.0003012341971700928,0.0038451926681190556,0.07834046904012404,74,0,0,1,-489,1,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: -489 out of range (1:12)"")"
17,1,1,2,1,0.7949888261696966,0.0,20236863,0.0002922216523028896,0.20370370370370372,0.0014345426567596397,312,0,-145,-42,93,-248,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 93 out of range (1:12)"")"
23,0,0,2,1,0.886786172570748,0.0,21575852,0.0002914806318441067,0.012096245643373721,0.024096785104870844,192,9552,-847,172,9534,-1275,"ArgumentError(""Month: 9552 out of range (1:12)"")","ArgumentError(""Month: 9534 out of range (1:12)"")"
17,3,1,2,1,0.3799768210867167,0.0,12736977,0.0002809944413188348,0.27196414661021057,0.0010332039896478221,-3700,29,1,-5224,2,-53,"ArgumentError(""Month: 29 out of range (1:12)"")","ArgumentError(""Day: -5224 out of range (1:28)"")"
22,0,0,2,1,1.1943126559732336,0.0,26963960,0.0002776420102754382,0.16326530612244894,0.0017005573129370594,1706,-467,276,1254,-806,439,"ArgumentError(""Month: -467 out of range (1:12)"")","ArgumentError(""Month: -806 out of range (1:12)"")"
14,3,35,1,1,0.24738356412314058,0.5,2157535,0.0002634351492372999,0.4472135954999579,0.0005890589013574045,-1,0,-1783,1,1,2013,"ArgumentError(""Month: 0 out of range (1:12)"")",2013-01-01
16,1,1,2,1,0.33587405627608885,0.0,2838617,0.0002483507217158975,0.40740740740740744,0.0006095881351208392,-120,-1,-387,1,-56,30,"ArgumentError(""Month: -1 out of range (1:12)"")","ArgumentError(""Month: -56 out of range (1:12)"")"
11,1,2,2,1,0.3425494617609851,0.0,2951266,0.00024499853601187905,0.21646125954690232,0.0011318354911392047,-8,1,1,1,86,1616,"ArgumentError(""Day: -8 out of range (1:31)"")","ArgumentError(""Month: 86 out of range (1:12)"")"
15,3,1,2,1,0.534443607729968,0.0,14229160,0.00022750683721449653,0.27196414661021057,0.0008365324622755073,-3599,1,1,-5224,99,2,"ArgumentError(""Day: -3599 out of range (1:31)"")","ArgumentError(""Month: 99 out of range (1:12)"")"
21,0,1,2,1,0.7218861755629048,0.0,15253661,0.00022716247543596972,0.14893617021276595,0.001525233763641511,-979,877,49,-740,1573,-286,"ArgumentError(""Month: 877 out of range (1:12)"")","ArgumentError(""Month: 1573 out of range (1:12)"")"
15,2,38,1,1,0.37247169145289327,1.0,12318478,0.00022066246963550206,0.005968793166071899,0.03696936105774317,1748,2853,3067,7,7,0,"ArgumentError(""Month: 2853 out of range (1:12)"")",0000-07-07
25,0,1,2,1,0.8870036526338697,0.0,21596844,0.00021748006312170053,0.14893617021276595,0.0014602232809599893,-1109,498,-309,-1280,-329,-319,"ArgumentError(""Month: 498 out of range (1:12)"")","ArgumentError(""Month: -329 out of range (1:12)"")"
22,1,0,2,1,1.0173096252028264,0.0,23758604,0.00020142600752304213,0.29569919940528355,0.0006811855017807094,71,9659,-782,172,8846,-1343,"ArgumentError(""Month: 9659 out of range (1:12)"")","ArgumentError(""Month: 8846 out of range (1:12)"")"
19,0,1,2,1,0.7343032448303362,0.0,16996691,0.00019415366247888755,0.15217391304347827,0.001275866924861261,264,1613,339,450,787,-83,"ArgumentError(""Month: 1613 out of range (1:12)"")","ArgumentError(""Month: 787 out of range (1:12)"")"
20,0,0,2,1,1.3649927455282516,0.0,29231469,0.0001917958145372969,0.12765957446808507,0.0015024005472088263,215,1827,695,71,2469,-114,"ArgumentError(""Month: 1827 out of range (1:12)"")","ArgumentError(""Month: 2469 out of range (1:12)"")"
17,2,3,2,1,0.00515995592692104,0.0,1494053,0.00018913032963509873,0.27196414661021057,0.000695423760787732,-447,996,-1850,34,1,-1,"ArgumentError(""Month: 996 out of range (1:12)"")","ArgumentError(""Day: 34 out of range (1:31)"")"
21,1,0,2,1,1.1946308654709639,0.0,27568509,0.00018874315469827823,0.06148754619013461,0.0030696159855629628,329,-2672,1039,70,-3006,90,"ArgumentError(""Month: -2672 out of range (1:12)"")","ArgumentError(""Month: -3006 out of range (1:12)"")"
17,0,1,2,1,0.7352326964315474,0.0,19090598,0.000188116778486086,0.28808054048340825,0.0006530006440921698,494,477,28,111,1375,43,"ArgumentError(""Month: 477 out of range (1:12)"")","ArgumentError(""Month: 1375 out of range (1:12)"")"
18,1,2,2,1,0.3483234245987246,0.0,10815364,0.00018732539942004344,0.02198129962560861,0.008522034757299153,6999,1859,358,8392,9,13,"ArgumentError(""Month: 1859 out of range (1:12)"")","ArgumentError(""Day: 8392 out of range (1:30)"")"
16,1,2,2,1,0.28087346000740115,0.0,2407697,0.00017619206171992971,0.39622641509433965,0.000444675203388394,105,177,-1,315,1,2295,"ArgumentError(""Month: 177 out of range (1:12)"")","ArgumentError(""Day: 315 out of range (1:31)"")"
18,0,1,2,1,0.7354074483562318,0.0,19312634,0.00017413861853540907,0.40740740740740744,0.00042743115458691313,349,375,1548,723,-1,877,"ArgumentError(""Month: 375 out of range (1:12)"")","ArgumentError(""Month: -1 out of range (1:12)"")"
10,1,36,1,1,0.244594087979755,0.0,1978467,0.00017120340045543943,0.059312298201542636,0.0028864738957457333,1,1,5842,1,-7,1,5842-01-01,"ArgumentError(""Month: -7 out of range (1:12)"")"
14,4,0,2,1,0.5105397069285947,1.0,13519062,0.00016799482413276372,0.14142135623730948,0.001187902793485187,-3427,1,1,-5224,2,2,"ArgumentError(""Day: -3427 out of range (1:31)"")","ArgumentError(""Day: -5224 out of range (1:28)"")"
14,2,1,2,1,0.31471705264358707,0.0,2457190,0.00016731267505006302,0.02612481857764877,0.006404357394971856,251,4,3,1946,2,-463,"ArgumentError(""Day: 251 out of range (1:30)"")","ArgumentError(""Day: 1946 out of range (1:28)"")"
13,2,2,2,1,0.5100481880508644,1.0,13453544,0.0001638889867218227,0.21646125954690232,0.0007571284906355802,-2496,1,1,48,0,198,"ArgumentError(""Day: -2496 out of range (1:31)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
21,0,0,2,1,0.721506494204033,0.0,14416334,0.00015706762969815074,0.06148754619013461,0.0025544624794825773,2454,322,-34,1417,159,-189,"ArgumentError(""Month: 322 out of range (1:12)"")","ArgumentError(""Month: 159 out of range (1:12)"")"
17,4,0,2,1,0.3726776868451106,0.0,12496021,0.00015262397680790283,0.0007284298511249583,0.20952460497355563,-3379,1,1,-5224,2,-712,"ArgumentError(""Day: -3379 out of range (1:31)"")","ArgumentError(""Day: -5224 out of range (1:29)"")"
19,0,0,2,1,1.0108402309698608,0.0,23019669,0.00015127376394665238,0.07685943273766824,0.0019681873591621533,245,1698,785,71,1694,250,"ArgumentError(""Month: 1698 out of range (1:12)"")","ArgumentError(""Month: 1694 out of range (1:12)"")"
11,1,3,2,1,0.24760884797549418,1.0,2209361,0.0001468512188304494,0.00392362556276119,0.037427429422471487,4,0,0,-16,1014,1,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 1014 out of range (1:12)"")"
21,1,1,2,1,0.7216434778688419,0.0,14813843,0.00013360987359059675,0.15217391304347827,0.0008780077407382072,192,9565,-839,232,10921,36,"ArgumentError(""Month: 9565 out of range (1:12)"")","ArgumentError(""Month: 10921 out of range (1:12)"")"
20,1,1,2,1,0.7951173696344039,0.0,20409649,0.0001278699629231852,0.4285714285714286,0.00029836324682076543,1741,198,5808,3330,7,8660,"ArgumentError(""Month: 198 out of range (1:12)"")","ArgumentError(""Day: 3330 out of range (1:31)"")"
20,1,4,2,1,0.5108363952516952,0.0,13793732,0.00012673500477399457,0.00042842247823717856,0.295817822854367,241,-2050,2810,756,7,5545,"ArgumentError(""Month: -2050 out of range (1:12)"")","ArgumentError(""Day: 756 out of range (1:31)"")"
15,1,1,2,1,0.3433504595294118,0.0,10136234,0.0001259167669484058,0.28808054048340825,0.00043708876252840085,1002,84,660,21,117,0,"ArgumentError(""Month: 84 out of range (1:12)"")","ArgumentError(""Month: 117 out of range (1:12)"")"
24,1,2,2,1,1.1944405183989502,0.0,27132308,0.00012213942726738136,0.0021889263307489607,0.05579878388396482,-920,1047,-297,-1280,-2,-1092,"ArgumentError(""Month: 1047 out of range (1:12)"")","ArgumentError(""Month: -2 out of range (1:12)"")"
13,1,2,2,1,0.7344207734828826,0.0,17156618,0.00011590837880965327,0.12247448713915893,0.0009463879499895758,0,1,875,168,1,2013,"ArgumentError(""Day: 0 out of range (1:31)"")","ArgumentError(""Day: 168 out of range (1:31)"")"
24,0,1,2,1,0.795365145645476,1.0,20864619,0.00011418667894341017,0.0022507045302333564,0.050733749103695595,-28,10452,-301,172,8846,-1275,"ArgumentError(""Month: 10452 out of range (1:12)"")","ArgumentError(""Month: 8846 out of range (1:12)"")"
20,2,1,2,1,0.4838397026858615,0.0,13101133,0.000107255514838628,0.1687598473584747,0.0006355511486734104,7559,-913,13,6006,-1549,0,"ArgumentError(""Month: -913 out of range (1:12)"")","ArgumentError(""Month: -1549 out of range (1:12)"")"
14,3,39,1,1,0.7952411047855513,0.0,20514656,0.00010487880010938517,0.0009487611462863256,0.11054289113746434,8467,-4387,-5,5,7,0,"ArgumentError(""Month: -4387 out of range (1:12)"")",0000-07-05
17,4,1,2,1,1.1933011775662852,0.0,25422295,0.00010186249805937722,0.15217391304347827,0.0006693821301044789,-1751,-824,1,-5224,2,2,"ArgumentError(""Month: -824 out of range (1:12)"")","ArgumentError(""Day: -5224 out of range (1:28)"")"
25,0,0,2,1,0.5107072984754358,0.0,13662996,0.00010180304299717467,0.002908261139524572,0.03500478055894833,-919,1052,-297,-1280,-879,-319,"ArgumentError(""Month: 1052 out of range (1:12)"")","ArgumentError(""Month: -879 out of range (1:12)"")"
13,1,36,1,1,0.08450052100690168,0.0,1849113,0.00010108099446657871,0.07332355751067665,0.0013785609686472221,15,9,0,331,-4,9888,0000-09-15,"ArgumentError(""Month: -4 out of range (1:12)"")"
23,0,2,2,1,0.34853127840681936,4.0,11181358,0.00010008044496687681,0.0006935752682724308,0.14429644415689577,-740,1573,-286,-1280,-2,-319,"ArgumentError(""Month: 1573 out of range (1:12)"")","ArgumentError(""Month: -2 out of range (1:12)"")"
20,0,1,2,1,0.48074924317149115,0.0,13036690,9.925571378224232e-5,0.07685943273766824,0.0012913927444795964,468,708,1472,71,2469,1065,"ArgumentError(""Month: 708 out of range (1:12)"")","ArgumentError(""Month: 2469 out of range (1:12)"")"
21,2,0,2,1,0.48084806609863145,0.0,13051326,9.882292555968058e-5,0.17924528301886794,0.0005513279004908495,577,-2420,1755,1,-3006,-51,"ArgumentError(""Month: -2420 out of range (1:12)"")","ArgumentError(""Month: -3006 out of range (1:12)"")"
16,2,0,2,1,0.3481331307346676,0.0,10719100,9.683791232061345e-5,0.010236157938095897,0.009460376921326301,4304,1,1028,1,-1,1392,"ArgumentError(""Day: 4304 out of range (1:31)"")","ArgumentError(""Month: -1 out of range (1:12)"")"
23,1,2,2,1,0.7346129222268706,0.0,18171536,9.325279352198851e-5,0.0004530541408389485,0.20583145614629306,-87,-887,-3489,-188,59,-5002,"ArgumentError(""Month: -887 out of range (1:12)"")","ArgumentError(""Month: 59 out of range (1:12)"")"
16,0,2,2,1,0.24554550319410612,1.0,2082610,8.71695392519315e-5,0.032064370998110193,0.0027185794244043984,706,37,21,111,1375,43,"ArgumentError(""Month: 37 out of range (1:12)"")","ArgumentError(""Month: 1375 out of range (1:12)"")"
20,0,2,2,1,0.8843513140065808,0.0,21274629,8.547115316374309e-5,0.0019882198413191886,0.042988783929966606,249,1677,1066,629,-9,1969,"ArgumentError(""Month: 1677 out of range (1:12)"")","ArgumentError(""Month: -9 out of range (1:12)"")"
22,1,1,2,1,0.34322450937093785,3.0,10120291,8.525155849454965e-5,0.4285714285714286,0.00019892030315394918,172,8846,-1275,232,11009,36,"ArgumentError(""Month: 8846 out of range (1:12)"")","ArgumentError(""Month: 11009 out of range (1:12)"")"
19,0,2,2,1,1.19471257292014,0.0,27681898,8.169019956221143e-5,0.011413252489406233,0.007157486407843528,257,1643,831,629,-9,1969,"ArgumentError(""Month: 1643 out of range (1:12)"")","ArgumentError(""Month: -9 out of range (1:12)"")"
11,2,2,2,1,0.08390769885691907,7.0,1707997,7.932127427897603e-5,0.00041692066447641924,0.19025507977300654,48,0,0,-5224,2,2,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: -5224 out of range (1:28)"")"
16,1,5,2,1,0.24746188513957743,0.0,2170893,7.8245020168342e-5,0.0019762859564997513,0.039591952728806355,0,1,4783,464,1270,313,"ArgumentError(""Day: 0 out of range (1:31)"")","ArgumentError(""Month: 1270 out of range (1:12)"")"
13,2,3,2,1,0.2437725228993404,1.0,1910633,7.695010500764849e-5,0.1923076923076923,0.0004001405460397722,0,10,-4,6,59,-5002,"ArgumentError(""Day: 0 out of range (1:31)"")","ArgumentError(""Month: 59 out of range (1:12)"")"
13,3,34,1,1,0.7219635556945254,0.0,15317212,7.653979112943813e-5,0.7071067811865476,0.00010824361067645531,2,1,12254,3717,0,1,2254-01-02,"ArgumentError(""Month: 0 out of range (1:12)"")"
11,1,5,2,1,0.0845774170689432,-0.5,1867499,7.643643444879515e-5,0.003970975779635236,0.01924877881169459,13,5342,0,0,12,0,"ArgumentError(""Month: 5342 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:31)"")"
