bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
33,0,6,1,1,3.282627777857689,0.0,6094140,1.3985364514830036e-8,3.51774503287571e-7,0.039756617901886955,-8119921,51263444,15182359,113127153,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
24,10,10,1,1,4.791883915630163,0.0,17423275,1.3868446452738934e-8,8.224300098134636e-7,0.016862768001236303,-49605269,46982492,24,17428,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
22,13,6,1,1,4.298743910713843,0.0,9460356,1.3652973902415579e-8,1.2645548220714594e-7,0.10796664299655058,-7001201,-67352982,3602,1,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
14,14,10,1,1,2.9183402681255535,0.0,2875721,1.3564376718411877e-8,9.473501344950218e-8,0.14318229580072073,0,5,-69842385,-48,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
19,8,14,0,1,3.057664412858647,0.0,5391448,1.3128239459507362e-8,6.701519150879956e-7,0.019589945449582924,36678,72709325,53321,0,Severely obese,Underweight
25,6,10,1,1,4.791304169515303,0.0,16327739,1.279327864864492e-8,9.351723587065044e-8,0.13680129154309165,2252,-54969541,4540,19082502,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
21,9,10,1,1,2.547386160779695,0.0,2724431,1.2489968500345147e-8,9.172458541924633e-7,0.013616816520082531,0,75884995,-149890,34798,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
20,12,6,1,1,2.547287548427337,-0.5,2708224,1.2433720380355724e-8,0.0005592972296020323,2.223097080098704e-5,-40,60417925,43342409,0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
17,14,10,1,1,1.5852322604674987,1.5,2522967,1.1908728431127619e-8,9.313512430964e-7,0.012786506185932045,-394149,79551466,1,1,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
27,14,10,1,1,4.2299964621494635,0.0,6272257,1.1850501907142676e-8,2.352563657162598e-6,0.005037271519120311,-4965382,218678698,1,298467662,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
20,12,11,0,1,4.796064835317208,0.0,19660832,1.1339443416771741e-8,5.778277403031863e-8,0.19624262779114643,83748019,27629075,96,21,Underweight,Normal
20,12,10,1,1,4.281795908962875,-0.5,7004197,1.121237889546659e-8,0.0001218715701216756,9.200159548508517e-5,-1825681,84473464,0,111,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
21,14,10,1,1,4.29939136371085,-0.5,9960486,1.1197196303658806e-8,2.3800876468884686e-7,0.04704531078213486,-7,-70750959,42,13856687,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
29,8,14,0,1,4.287978512715147,-0.5,8667877,1.1107974385453706e-8,9.269534891914033e-8,0.1198331363436948,51887712,127565471,479,196065513,Underweight,Severely obese
29,5,14,0,1,4.298746124852076,0.0,9623979,1.1005914916695516e-8,6.601555189690946e-7,0.016671700228883132,7705117,377966963,6691,464354843,Underweight,Severely obese
24,10,6,1,1,4.791304404293201,0.0,16596755,1.0863160901480049e-8,1.853617663920714e-7,0.05860518656529541,83961323,10711,24,-13905427,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
23,15,6,1,1,4.282473025085475,0.0,7841506,1.0823504147974995e-8,0.0004080161053257194,2.6527149312732614e-5,-13322672,-84372645,3602,1,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
20,16,6,1,1,0.06350499517657862,1.0,1668601,1.0764824763088352e-8,5.21237186884981e-7,0.0206524496600504,75623124,1,11,-40709207,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
31,3,14,0,1,4.30069071483833,0.0,11940644,1.0727283917097594e-8,8.323626344255386e-8,0.12887752853659884,13998413,420049309,20014,332171148,Underweight,Severely obese
28,16,10,1,1,4.29939137422937,0.0,10025938,1.0490043680356764e-8,1.5408908626728097e-7,0.0680777849649966,-39966228,467365632,1,548352132,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
21,7,14,0,1,0.03577606091949456,-0.5,1508561,1.0369195440681414e-8,9.470331952514104e-8,0.10949136199949873,1117295,34,3007,92049174,Underweight,Severely obese
26,7,6,1,1,1.384944249318438,0.0,2153313,1.0353165818292052e-8,5.020878428913253e-7,0.020620228043507813,107471518,-53,18172974,312653,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
34,0,6,1,1,5.037062179409053,0.0,27697428,1.0332975572465592e-8,7.347969211556972e-8,0.14062355563784573,-11219843,99370148,28599668,179494600,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
27,14,6,1,1,4.281888506054937,-0.5,7178385,1.0262748501341172e-8,6.627209827476111e-7,0.015485775716338848,67934265,-17327255,156338022,7,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
15,12,6,1,1,4.2818884954791026,0.0,7126789,1.0257882618450506e-8,9.243009235754218e-8,0.11097990228951096,-90128465,44,106,0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
27,6,14,0,1,5.037056815883686,0.0,27385387,1.0146293300976976e-8,1.496671108970228e-7,0.06779240435768182,93394482,45915529,441,34589936,Underweight,Severely obese
13,14,6,1,1,0.03610205362240411,0.0,1526029,1.0106357956052461e-8,9.244974236726154e-8,0.10931731876444192,0,-91479869,10,0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
21,11,14,0,1,3.282548200017911,0.0,5910712,9.802364280646787e-9,6.575513598566908e-8,0.14907374357469433,95999786,9166,1,16341075,Underweight,Severely obese
15,12,11,0,1,4.791303276847741,0.0,15751566,9.41991148862762e-9,9.953801223072837e-9,0.9463632312439931,106158206,10,96,21,Underweight,Normal
29,4,14,0,1,5.037062169076019,0.0,27678811,9.394513045207741e-9,5.4493606361914335e-6,0.0017239661076594813,3179,98436006,28152789,196065513,Severely obese,Underweight
30,5,10,1,1,4.7935256604574,0.5,18316404,9.161281542048602e-9,7.931280717268505e-7,0.01155082245683482,-35143080,192573022,4927,95319475,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
21,13,6,1,1,4.2439759405260915,1.0,6470212,9.023668413647232e-9,9.240188084167478e-9,0.9765676122013967,66283,-102455924,85755,0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
35,0,6,1,1,4.34246440223136,-0.5,14994415,8.984152459832465e-9,4.2808148497767e-8,0.20987014797664294,331957216,-46503331,409582044,21055147,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
16,14,14,0,1,0.06331644465355415,1.0,1624589,8.974159835260565e-9,9.544993025671952e-9,0.9401955361438097,0,106366001,11319,5,Severely obese,Underweight
18,15,10,1,1,1.384931936509272,0.0,2083484,8.959159331699469e-9,9.471887298786654e-9,0.9458684472361844,2,-105739601,313,3403,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
13,20,10,1,1,0.3387793534549776,-0.5,1798394,8.946023078342001e-9,9.473404271430078e-9,0.9443303401841981,0,0,-105898276,4,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
20,15,6,1,1,1.4770534572558431,0.0,2273231,8.939665706834625e-9,9.237892883764516e-9,0.9677169695857784,728719,0,-102689947,-14,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
15,12,14,0,1,0.010937708333704351,0.0,1368509,8.88882321881644e-9,9.545403668452802e-9,0.9312150148446487,76,107387159,244,2,Severely obese,Underweight
24,14,6,1,1,4.300882166837786,-0.5,12731708,8.825620449058911e-9,0.00013703125408458128,6.440589417368521e-5,-28062481,100911456,53321,0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
15,17,6,1,1,4.297327328856794,-0.5,9322644,8.7049184182201e-9,9.243677392102842e-9,0.9417159479902425,50,-106207578,83,0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
17,16,6,1,1,2.92375772339076,0.5,2894911,8.593165950329324e-9,9.244834921719084e-9,0.929509939668173,4540,0,61,-107588787,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
12,16,14,0,1,1.5742519483364752,-0.5,2426038,8.536143727985026e-9,9.545377705164019e-9,0.8942698750796418,6,1,111823973,0,Severely obese,Underweight
31,2,11,0,1,4.281782724101132,-0.5,6933104,8.492487059339408e-9,2.9943400224021314e-6,0.0028361799247256267,451197,411768963,4664780,294093240,Normal,Underweight
21,14,11,0,1,4.298746137568097,1.5,9724756,8.403873680572116e-9,9.816545235580956e-9,0.8560927983208916,118361496,12241443,96,21,Underweight,Normal
15,18,6,1,1,1.3847879800723994,-0.5,2076363,8.387909570741741e-9,9.245103478951707e-9,0.9072813073253819,0,-110221539,423,0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
30,5,14,0,1,4.300690723133692,1.0,11999666,8.2953457407311e-9,8.543862305316084e-8,0.09709128546664013,59313269,367810761,6691,466420270,Underweight,Severely obese
16,11,10,1,1,2.9183335201925646,-0.5,2870216,8.131925455487533e-9,9.472597702136084e-8,0.08584683643488598,12,37,-50,116499927,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
20,11,14,0,1,4.790725365087294,0.0,15430023,7.950839328799447e-9,9.544193634573385e-9,0.8330551153109376,2581,120053790,720678,2,Severely obese,Underweight
18,11,6,1,1,4.791883901761717,-0.5,17410338,7.928264258569957e-9,9.243656581008792e-8,0.08576978373318926,116711125,44,99434,-7,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
19,9,10,1,1,1.572118404142448,0.0,2412473,7.86920567339063e-9,9.46961418343327e-8,0.08309953838623654,37519,120389510,-1,183,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
18,11,10,1,1,1.5742519723965016,0.0,2431360,7.799309427708005e-9,9.47039746941363e-8,0.08235461555755492,-441,0,3329,121468244,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
13,14,14,0,1,0.035776050308339157,0.0,1501542,7.725991941760943e-9,9.545357278263858e-9,0.8093978796743554,0,16,123549890,5,Severely obese,Underweight
30,3,10,1,1,5.0368559106140225,0.0,24019736,7.707753943465872e-9,5.8697731680386766e-6,0.0013131263718051541,-89396,408728038,315138,531638460,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
20,13,14,0,1,4.229996469736451,0.5,6284067,7.58698892528484e-9,9.541768728416142e-9,0.7951344390364636,7157701,125609817,0,111,Underweight,Severely obese
14,13,11,0,1,4.793526777785214,0.5,18457803,7.517209617803603e-9,9.949353215430937e-9,0.7555475672674677,133028181,8,96,21,Underweight,Normal
29,12,6,1,1,4.300662254839929,0.0,11156269,7.508739952604033e-9,8.647569953278438e-8,0.08683063557939007,112987379,59,233136819,-26913871,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
30,3,14,0,1,5.036902936149227,0.0,26185359,7.470887060208649e-9,1.4883138897828643e-5,0.000501969854040575,20043000,37993837,36858,164186517,Underweight,Severely obese
15,14,14,0,1,0.03186406881484362,1.5,1482264,7.286244425315978e-9,9.544894213079896e-9,0.7633656552558995,1,3,131006511,7042,Severely obese,Underweight
15,18,10,1,1,2.5475526389685665,0.0,2751952,7.224636899008212e-9,9.470960741002822e-9,0.7628198549837131,-131130247,5,0,121,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
16,16,6,1,1,4.28250485126177,1.0,8249118,7.192762833921421e-9,9.243326206637154e-9,0.7781574157532892,-128535802,42,106,0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
18,11,14,0,1,5.036855986622888,0.0,24149548,7.160014781830847e-9,9.545042177255232e-9,0.7501291926076934,2857,133316131,5902,2,Severely obese,Underweight
14,13,14,0,1,1.5721183738786604,-0.5,2406868,7.087620443122985e-9,9.545200165870086e-9,0.7425324058122481,134677942,1,96,58,Underweight,Severely obese
25,3,10,1,1,3.05766444320901,-0.5,5441024,6.950881778838383e-9,8.939903326280249e-8,0.07775119623950714,39656,136278364,53321,-16346,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
20,22,10,1,1,0.028310249555853286,-0.5,1436511,6.8829198274328374e-9,9.437253647171374e-9,0.7293350464831316,-106984213,2,1,86598391,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
31,3,10,1,1,5.033181648707937,0.0,21654486,6.726155871596817e-9,7.042765449122301e-7,0.009550447079612822,49189,26979413,-31770424,164186517,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
14,14,14,0,1,1.4863369564058013,-0.5,2395581,6.681261813096607e-9,9.545290080092016e-9,0.6999537737497654,0,201,142869039,0,Severely obese,Underweight
30,4,6,1,1,4.791883675538938,0.0,17206578,6.64203460085986e-9,9.200416065788331e-9,0.7219276338554089,-131855422,38856104,1814251,32660,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
17,18,10,1,1,2.6202666234676606,0.0,2827364,6.340637671843645e-9,9.473257634997865e-9,0.6693196697637448,2,85831,4,-149326337,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
18,13,6,1,1,0.028844380253464273,1.5,1450541,6.2945062392991135e-9,9.236224156596272e-8,0.06815021087165517,848,30,-146877758,135,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
23,12,14,0,1,3.0576644362581282,0.0,5440660,6.231264777881414e-9,9.488681325160046e-9,0.6567050324852501,38123,151576101,22191682,0,Severely obese,Underweight
25,14,14,0,1,4.281780551913779,0.5,6728830,6.013194977694681e-9,2.0312727422821957e-6,0.0029603089986520847,504596,389611124,1,548352132,Underweight,Severely obese
27,10,6,1,1,2.912903587558064,-0.5,2843679,5.9902948108606365e-9,4.34348314513592e-6,0.0013791454025944385,-4,633121932,8847176,479038020,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
22,16,7,1,1,4.281886912181808,-0.5,7022590,5.837126806043062e-9,5.128107841877357e-8,0.1138261320944869,157543580,-47208182,96,21,"DomainError(""Height or Weight cannot be negative."", """")",Normal
23,11,14,0,1,4.282293322278434,0.0,7557267,5.8261892487313005e-9,1.0370255970206374e-8,0.5618173037840025,4465364,164333909,0,557757,Underweight,Severely obese
29,12,10,1,1,3.0576644300268634,-0.5,5433428,5.773922072497458e-9,8.774716224654858e-8,0.0658018097072372,-28184667,370000221,14,531638460,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
28,7,14,0,1,4.300882172646891,1.0,12794834,5.764611237875464e-9,7.490781007053389e-8,0.07695607750977439,164500159,54104911,441,35159152,Underweight,Severely obese
18,15,6,1,1,0.06274394656480002,2.5,1602021,5.761767341720178e-9,9.245150813205804e-9,0.6232204815404472,157,-160459151,3602,1,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
