bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
79,0,1,0,0,75.12232033828319,-192.5,249434695,1.0,1.0,1.0,-99999999999999999999999999999999999999,-100000000000000000000000000000000000000,-99999999999999999999999999999999999999B,-100000000000000000000000000000000000000B
67,0,1,0,0,76.69385992147889,-206.5,256162410,1.0,1.0,1.0,-99999999999999999999999999999999,-100000000000000000000000000000000,-99999999999999999999999999999999B,-100000000000000000000000000000000B
71,0,1,0,0,77.69385992147889,-190.5,256474539,1.0,1.0,1.0,-9999999999999999999999999999999999,-10000000000000000000000000000000000,-9999999999999999999999999999999999B,-10000000000000000000000000000000000B
77,0,1,0,0,80.13831434949164,-180.0,270879863,1.0,1.0,1.0,-10000000000000000000000000000000000000,-9999999999999999999999999999999999999,-10000000000000000000000000000000000000B,-9999999999999999999999999999999999999B
75,0,1,0,0,82.47165780530425,-187.5,279425677,1.0,1.0,1.0,-999999999999999999999999999999999999,-1000000000000000000000000000000000000,-999999999999999999999999999999999999B,-1000000000000000000000000000000000000B
16,0,1,0,1,18.314067759238814,-299.5,101595273,0.8181818181818181,0.8181818181818181,1.0,99950001,99950000,100.0 MB,99.9 MB
28,0,1,0,1,30.03077524842174,-251.0,145325723,0.8181818181818181,0.8181818181818181,1.0,99950000000001,99950000000000,100.0 TB,99.9 TB
22,0,1,0,1,34.515633499563634,-266.0,154864976,0.8181818181818181,0.8181818181818181,1.0,99950000000,99950000001,99.9 GB,100.0 GB
10,0,1,0,1,35.33383429020177,-278.0,161410966,0.8181818181818181,0.8181818181818181,1.0,99950,99951,99.9 kB,100.0 kB
40,0,1,0,1,46.37534720058511,-228.0,174418389,0.8181818181818181,0.8181818181818181,1.0,99950000000000000999,99950000000000001000,99.9 EB,100.0 EB
34,0,1,0,1,49.63797346321137,-234.0,177475643,0.8181818181818181,0.8181818181818181,1.0,99950000000000999,99950000000001000,99.9 PB,100.0 PB
42,0,1,0,1,50.45615528139319,-232.0,177581643,0.8181818181818181,0.8181818181818181,1.0,999950000000000000000,999949999999999999999,1000.0 EB,999.9 EB
26,0,1,0,1,22.425198367855835,-281.5,118123563,0.7777777777777778,0.7777777777777778,1.0,9950000000000,9950000000001,9.9 TB,10.0 TB
20,0,1,0,1,26.86964382069857,-241.5,135829609,0.7777777777777778,0.7777777777777778,1.0,9950000000,9950000001,9.9 GB,10.0 GB
14,0,1,0,1,36.11161206797955,-245.0,161987220,0.7777777777777778,0.7777777777777778,1.0,9950000,9950001,9.9 MB,10.0 MB
32,0,1,0,1,44.55716538240328,-242.5,173565634,0.7777777777777778,0.7777777777777778,1.0,9950000000000999,9950000000001000,9.9 PB,10.0 PB
38,0,1,0,1,47.819791645029554,-258.5,175509034,0.7777777777777778,0.7777777777777778,1.0,9950000000000000999,9950000000000001000,9.9 EB,10.0 EB
8,0,1,0,1,79.13831433953663,-189.5,262970613,0.7777777777777778,0.7777777777777778,1.0,9950,9951,9.9 kB,10.0 kB
8,0,0,0,1,3.7684948245918806,-324.5,6729793,0.6666666666666667,1.0,0.6666666666666667,-125,-124,-125B,-124B
12,0,0,0,1,11.495885034633861,-304.0,88562775,0.6666666666666667,1.0,0.6666666666666667,-99997,-99998,-99997B,-99998B
22,0,0,0,1,15.162552607714659,-287.0,99625261,0.6666666666666667,0.8,0.8333333333333334,-9999999998,-9999999997,-9999999998B,-9999999997B
16,0,0,0,1,15.829219274381334,-280.0,100381311,0.6666666666666667,0.8,0.8333333333333334,-9999998,-9999997,-9999998B,-9999997B
18,0,0,0,1,16.495885941048,-307.5,100469066,0.6666666666666667,0.8,0.8333333333333334,-99999998,-99999997,-99999998B,-99999997B
14,0,0,0,1,19.980734434284763,-292.5,112584156,0.6666666666666667,0.8888888888888888,0.7500000000000001,-999997,-999998,-999997B,-999998B
10,0,0,0,1,20.647401100951427,-276.5,113755641,0.6666666666666667,1.0,0.6666666666666667,-9997,-9998,-9997B,-9998B
24,0,0,0,1,23.09186604292079,-297.5,129369210,0.6666666666666667,0.7,0.9523809523809526,-99999999998,-99999999997,-99999999998B,-99999999997B
26,0,0,0,1,27.536310487365245,-282.5,140140990,0.6666666666666667,0.6666666666666667,1.0,-999999999998,-999999999997,-999999999998B,-999999999997B
20,0,0,0,1,28.202978045624537,-268.0,142894959,0.6666666666666667,0.7777777777777778,0.8571428571428572,-999999997,-999999998,-999999997B,-999999998B
36,0,0,0,1,31.69744191517667,-273.5,148346847,0.6666666666666667,0.7142857142857143,0.9333333333333335,-99999999999999998,-99999999999999997,-99999999999999998B,-99999999999999997B
40,0,0,0,1,36.7783795400084,-230.0,165846947,0.6666666666666667,0.7142857142857143,0.9333333333333335,-9999999999999999998,-9999999999999999997,-9999999999999999998B,-9999999999999999997B
30,0,0,0,1,38.44504620667507,-244.0,167094442,0.6666666666666667,0.7142857142857143,0.9333333333333335,-99999999999998,-99999999999997,-99999999999998B,-99999999999997B
28,0,0,0,1,39.112720937958834,-260.5,168121198,0.6666666666666667,0.8,0.8333333333333334,-9999999999997,-9999999999998,-9999999999997B,-9999999999998B
32,0,0,0,1,39.7793876046255,-238.0,168291406,0.6666666666666667,0.75,0.888888888888889,-999999999999998,-999999999999997,-999999999999998B,-999999999999997B
38,0,0,0,1,47.042013867251775,-252.5,175437229,0.6666666666666667,0.6666666666666667,1.0,-999999999999999998,-999999999999999997,-999999999999999998B,-999999999999999997B
44,0,0,0,1,51.12282194805985,-247.0,177973533,0.6666666666666667,0.7142857142857143,0.9333333333333335,-999999999999999999997,-999999999999999999998,-999999999999999999997B,-999999999999999999998B
42,0,0,0,1,52.78948861553117,-245.5,178459481,0.6666666666666667,0.7142857142857143,0.9333333333333335,-99999999999999999997,-99999999999999999998,-99999999999999999997B,-99999999999999999998B
46,0,0,0,1,55.456165177508865,-233.5,199217484,0.6666666666666667,0.7142857142857143,0.9333333333333335,-9999999999999999999997,-9999999999999999999998,-9999999999999999999997B,-9999999999999999999998B
