bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
12,8,3,0,1,5.544255329061017,0.0,24530450,9.929254064788382e-7,9.988333626324454e-7,0.9940851433536054,-1000837,6288,-1000837B,6.3 kB
12,2,0,0,1,5.147672718882054,0.0,16403087,9.874270908521792e-7,4.737270952949425e-6,0.2084379594621682,1002777,-9956,1.0 MB,-9956B
13,4,2,0,1,5.547390542402861,0.0,28380610,9.657888611707486e-7,9.890981600796025e-7,0.9764337859985727,14106,-1021317,14.1 kB,-1021317B
14,2,2,0,1,5.541206814499686,0.0,19012495,9.203702364983359e-7,1.110385659147135e-6,0.8288743905475633,-1009096,-13120,-1009096B,-13120B
14,0,2,0,1,5.544256241972994,0.0,25137306,8.821905143347136e-7,9.089942251596875e-7,0.9705127820583622,1031716,-101826,1.0 MB,-101826B
14,2,1,0,1,4.130140060706438,0.0,9849648,7.772748742907367e-7,8.996996802467337e-7,0.8639270318264166,-1091353,103297,-1091353B,103.3 kB
15,0,3,0,1,5.130314153538543,0.0,14860774,4.6092592643806583e-7,4.989746071822405e-7,0.9237462584337921,-1141653,1027893,-1141653B,1.0 MB
17,0,1,0,1,5.547392014685622,0.0,29502966,2.0890529863221345e-7,1.0,2.0890529863221345e-7,-10511191,-5724333,-10511191B,-5724333B
16,2,2,0,1,5.130314255202219,0.0,14969526,1.0166367521302352e-7,1.1108752352694888e-7,0.9151673562005438,-494891,-10331246,-494891B,-10331246B
9,12,4,0,1,5.547391804804009,0.0,29282558,1.0046276161884489e-7,1.0050270447752613e-7,0.9996025693150359,16,9953953,16B,10.0 MB
8,18,5,0,1,5.541205893941808,0.0,18822709,1.0042791329576192e-7,1.0050249236130806e-7,0.9992579381486577,9957391,0,10.0 MB,0B
10,8,3,0,1,5.542410825892271,0.0,20972396,1.001545886075157e-7,1.0051168488541467e-7,0.9964472162783256,-18,9984547,-18B,10.0 MB
13,4,0,0,1,5.147681493639534,0.0,17048222,9.997230767077519e-8,1.0099108612277446e-7,0.9899121943221727,10099113,96343,10.1 MB,96.3 kB
10,18,4,0,1,5.544256360459737,0.0,26348148,9.996892965666271e-8,1.0e-7,0.9996892965666272,10003145,37,10.0 MB,37B
10,32,8,0,1,5.544244611828509,0.0,23879588,9.99589868277046e-8,9.9999810000361e-8,0.9995917674977957,-10004094,9,-10004094B,9B
9,24,5,0,1,4.1301402822248985,0.0,10873674,9.994349194965167e-8,9.9999970000009e-8,0.9994352193269925,10005655,1,10.0 MB,1B
11,12,3,0,1,5.130312692394605,0.0,14419791,9.99162002828228e-8,1.0000861074138484e-7,0.9990759749797844,10008639,252,10.0 MB,252B
11,24,7,0,1,4.130169591366521,0.0,12081268,9.98181612556406e-8,9.999958000176399e-8,0.9981858049191786,65,-10018152,65B,-10018152B
12,8,2,0,1,5.54525947009333,0.0,26654333,9.981235277677965e-8,9.126959196864099e-7,0.10935992001703464,10018588,-212,10.0 MB,-212B
12,8,1,0,1,5.482382264092381,0.0,18603060,9.980656489657395e-8,1.0009395819856099e-7,0.9971287647410554,10027190,7809,10.0 MB,7.8 kB
13,4,1,0,1,3.1008102014288776,0.0,4512441,9.975042443805599e-8,8.354429338493715e-7,0.11939825019340072,-1216,10023804,-1216B,10.0 MB
14,2,0,0,1,5.130303510127594,0.0,13538320,9.959636580828875e-8,9.988360563435428e-8,0.9971242545336515,10009711,-30816,10.0 MB,-30816B
13,12,4,0,1,5.541206914037383,0.0,19044142,9.953769716551476e-8,9.998577202464089e-8,0.9955186137982143,1408,-10045037,1.4 kB,-10045037B
14,8,3,0,1,5.547390641096749,0.0,28442524,9.859582779923169e-8,9.987404883701165e-8,0.987201669976693,-10117889,24528,-10117889B,24.5 kB
12,18,6,0,1,4.129800846951246,0.0,7846437,9.793696757179686e-8,9.9999850000225e-8,0.9793711447724821,349,-10210300,349B,-10210300B
13,12,5,0,1,5.54415157571532,0.0,23326444,9.762232052356022e-8,1.0000504025402881e-7,0.9761740035860582,-228,-10243787,-228B,-10243787B
15,4,3,0,1,5.130303313631766,0.0,13304248,9.645392916654931e-8,1.0099396237894107e-7,0.9550464888647796,-10427287,-59643,-10427287B,-59643B
15,4,2,0,1,5.130303410040389,0.0,13391787,9.640852224342246e-8,9.887766923976026e-8,0.9750282645685087,236688,-10135839,236.7 kB,-10135839B
