year,month,day,output,outputtype,datatype,metric,n_year,n_month,n_day,n_output,n_outputtype,n_datatype,count
0,-1,3,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,0,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1
0,-1000000000000000,25,"ArgumentError(""Month: -1000000000000000 out of range (1:12)"")",error,ArgumentError,1.0,0,-999999999999999,25,"ArgumentError(""Month: -999999999999999 out of range (1:12)"")",error,ArgumentError,1
-1,-1,1,"ArgumentError(""Month: -1 out of range (1:12)"")",error,ArgumentError,1.0,-1,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1
-1,-1000000000000000,3,"ArgumentError(""Month: -1000000000000000 out of range (1:12)"")",error,ArgumentError,1.0,-1,-999999999999999,3,"ArgumentError(""Month: -999999999999999 out of range (1:12)"")",error,ArgumentError,1
-43,99,-5636,"ArgumentError(""Month: 99 out of range (1:12)"")",error,ArgumentError,1.0,-43,100,-5636,"ArgumentError(""Month: 100 out of range (1:12)"")",error,ArgumentError,1
-245,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,-245,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,1
-3527,0,-752,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,1.0,-3527,1,-752,"ArgumentError(""Day: -752 out of range (1:31)"")",error,ArgumentError,1
-9890752,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,2.0,-9890752,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,1
-509399302,999,64738723,"ArgumentError(""Month: 999 out of range (1:12)"")",error,ArgumentError,1.0,-509399302,1000,64738723,"ArgumentError(""Month: 1000 out of range (1:12)"")",error,ArgumentError,1
-12105368552921677,-100000000,10,"ArgumentError(""Month: -100000000 out of range (1:12)"")",error,ArgumentError,1.0,-12105368552921677,-99999999,10,"ArgumentError(""Month: -99999999 out of range (1:12)"")",error,ArgumentError,1
-1440349480321289846,0,1861314,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,4.0,-1440349480321289846,1,1861314,"ArgumentError(""Day: 1861314 out of range (1:31)"")",error,ArgumentError,1
1,12,22,0001-12-22,valid,Dates.Date,36.0,1,13,22,"ArgumentError(""Month: 13 out of range (1:12)"")",error,ArgumentError,1
