year,month,day,output,outputtype,datatype,metric,n_year,n_month,n_day,n_output,n_outputtype,n_datatype,count
0,-1000000000,-239740970918262,"ArgumentError(""Month: -1000000000 out of range (1:12)"")",error,ArgumentError,1.0,0,-999999999,-239740970918262,"ArgumentError(""Month: -999999999 out of range (1:12)"")",error,ArgumentError,1
-2,999999,15,"ArgumentError(""Month: 999999 out of range (1:12)"")",error,ArgumentError,1.0,-2,1000000,15,"ArgumentError(""Month: 1000000 out of range (1:12)"")",error,ArgumentError,1
-2,-1000000000000000,-10,"ArgumentError(""Month: -1000000000000000 out of range (1:12)"")",error,ArgumentError,1.0,-2,-999999999999999,-10,"ArgumentError(""Month: -999999999999999 out of range (1:12)"")",error,ArgumentError,1
-33,-100000000,69,"ArgumentError(""Month: -100000000 out of range (1:12)"")",error,ArgumentError,1.0,-33,-99999999,69,"ArgumentError(""Month: -99999999 out of range (1:12)"")",error,ArgumentError,1
-7223,-10000000000000000,1842,"ArgumentError(""Month: -10000000000000000 out of range (1:12)"")",error,ArgumentError,1.0,-7223,-9999999999999999,1842,"ArgumentError(""Month: -9999999999999999 out of range (1:12)"")",error,ArgumentError,1
175111293806,0,5,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,27.0,175111293806,1,5,175111293806-01-05,valid,Dates.Date,1
420369484,6,0,"ArgumentError(""Day: 0 out of range (1:30)"")",error,ArgumentError,28.0,420369484,6,1,420369484-06-01,valid,Dates.Date,1
5108926,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,30.0,5108926,1,1,5108926-01-01,valid,Dates.Date,1
753634,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,31.0,753634,1,1,753634-01-01,valid,Dates.Date,1
255271,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,31.0,255271,1,1,255271-01-01,valid,Dates.Date,1
15374,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,34.0,15374,1,1,15374-01-01,valid,Dates.Date,1
-55,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,34.0,-55,1,1,-0055-01-01,valid,Dates.Date,1
-124,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,34.0,-124,1,1,-0124-01-01,valid,Dates.Date,1
-715021,12,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,30.0,-715021,12,1,-715021-12-01,valid,Dates.Date,1
360,3,31,0360-03-31,valid,Dates.Date,34.0,360,3,32,"ArgumentError(""Day: 32 out of range (1:31)"")",error,ArgumentError,1
