year,month,day,output,outputtype,datatype,metric,n_year,n_month,n_day,n_output,n_outputtype,n_datatype,count
-132567668,99,5,"ArgumentError(""Month: 99 out of range (1:12)"")",error,ArgumentError,1.0,-132567668,100,5,"ArgumentError(""Month: 100 out of range (1:12)"")",error,ArgumentError,1
-141508425,999,-3393,"ArgumentError(""Month: 999 out of range (1:12)"")",error,ArgumentError,1.0,-141508425,1000,-3393,"ArgumentError(""Month: 1000 out of range (1:12)"")",error,ArgumentError,1
1457085,3,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,30.0,1457085,3,1,1457085-03-01,valid,Dates.Date,1
32177,0,19,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,34.0,32177,1,19,32177-01-19,valid,Dates.Date,1
14847,0,26,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,34.0,14847,1,26,14847-01-26,valid,Dates.Date,1
4615,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,4615,1,1,4615-01-01,valid,Dates.Date,1
1306,2,0,"ArgumentError(""Day: 0 out of range (1:28)"")",error,ArgumentError,33.0,1306,2,1,1306-02-01,valid,Dates.Date,1
366,0,4,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,366,1,4,0366-01-04,valid,Dates.Date,1
15,2,0,"ArgumentError(""Day: 0 out of range (1:28)"")",error,ArgumentError,33.0,15,2,1,0015-02-01,valid,Dates.Date,1
3,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,3,1,3,0003-01-03,valid,Dates.Date,1
0,0,30,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,35.0,0,1,30,0000-01-30,valid,Dates.Date,1
-1,2,0,"ArgumentError(""Day: 0 out of range (1:28)"")",error,ArgumentError,32.0,-1,2,1,-0001-02-01,valid,Dates.Date,1
-1,0,9,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,34.0,-1,1,9,-0001-01-09,valid,Dates.Date,1
-77,3,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,32.0,-77,3,1,-0077-03-01,valid,Dates.Date,1
-338,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,34.0,-338,1,1,-0338-01-01,valid,Dates.Date,1
-525,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,34.0,-525,1,1,-0525-01-01,valid,Dates.Date,1
-1747612,0,6,"ArgumentError(""Month: 0 out of range (1:12)"")",error,ArgumentError,31.0,-1747612,1,6,-1747612-01-06,valid,Dates.Date,1
-132972519,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",error,ArgumentError,27.0,-132972519,1,1,-132972519-01-01,valid,Dates.Date,1
0,12,4,0000-12-04,valid,Dates.Date,36.0,0,13,4,"ArgumentError(""Month: 13 out of range (1:12)"")",error,ArgumentError,1
-4,12,2,-0004-12-02,valid,Dates.Date,35.0,-4,13,2,"ArgumentError(""Month: 13 out of range (1:12)"")",error,ArgumentError,1
-1,2,24,-0001-02-24,valid,Dates.Date,1.0,0,2,24,0000-02-24,valid,Dates.Date,1
