bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
36,0,2,0,0,51.38457653032254,-7.0,19532829,1.0,1.0,1.0,999949999999999999,999950000000000000,999.9 PB,1.0 EB
31,0,1,0,0,53.2112431969893,-7.5,20365466,1.0,1.0,1.0,-99999999999999,-100000000000000,-99999999999999B,-100000000000000B
59,0,1,0,0,54.2112431969893,-7.5,20425916,1.0,1.0,1.0,-9999999999999999999999999999,-10000000000000000000000000000,-9999999999999999999999999999B,-10000000000000000000000000000B
49,0,1,0,0,55.2112431969893,-7.5,20430909,1.0,1.0,1.0,-100000000000000000000000,-99999999999999999999999,-100000000000000000000000B,-99999999999999999999999B
79,0,1,0,0,57.3112431969893,-7.0,20468358,1.0,1.0,1.0,-99999999999999999999999999999999999999,-100000000000000000000000000000000000000,-99999999999999999999999999999999999999B,-100000000000000000000000000000000000000B
5,0,1,0,0,59.12942821579153,-7.5,21320240,1.0,1.0,1.0,-9,-10,-9B,-10B
37,0,1,0,0,60.12942821579153,-7.5,21426389,1.0,1.0,1.0,-99999999999999999,-100000000000000000,-99999999999999999B,-100000000000000000B
55,0,1,0,0,61.12942821581649,-7.0,21515780,1.0,1.0,1.0,-100000000000000000000000000,-99999999999999999999999999,-100000000000000000000000000B,-99999999999999999999999999B
19,0,1,0,0,62.12942821581649,-7.5,21881015,1.0,1.0,1.0,-99999999,-100000000,-99999999B,-100000000B
71,0,1,0,0,64.39609488248317,-7.0,21974443,1.0,1.0,1.0,-10000000000000000000000000000000000,-9999999999999999999999999999999999,-10000000000000000000000000000000000B,-9999999999999999999999999999999999B
12,0,2,0,0,66.88094336741413,-7.5,23251070,1.0,1.0,1.0,999950,999949,1.0 MB,999.9 kB
65,0,1,0,0,67.88094336741413,-7.0,23843811,1.0,1.0,1.0,-10000000000000000000000000000000,-9999999999999999999999999999999,-10000000000000000000000000000000B,-9999999999999999999999999999999B
30,0,2,0,0,70.1476101365606,-7.0,24383106,1.0,1.0,1.0,999949999999999,999950000000000,999.9 TB,1.0 PB
69,0,1,0,0,71.81427694789924,-7.0,25735538,1.0,1.0,1.0,-1000000000000000000000000000000000,-999999999999999999999999999999999,-1000000000000000000000000000000000B,-999999999999999999999999999999999B
67,0,1,0,0,74.27325130782404,-7.5,27410791,1.0,1.0,1.0,-100000000000000000000000000000000,-99999999999999999999999999999999,-100000000000000000000000000000000B,-99999999999999999999999999999999B
42,0,1,0,1,58.129425437089196,-7.5,20767826,0.8181818181818181,0.8181818181818181,1.0,999950000000000000000,999949999999999999999,1000.0 EB,999.9 EB
34,0,1,0,1,65.214276700665,-7.0,22246025,0.8181818181818181,0.8181818181818181,1.0,99950000000000999,99950000000001000,99.9 PB,100.0 PB
6,0,0,0,1,3.890919305727251,-7.5,238195,0.8,1.0,0.8,-15,-14,-15B,-14B
14,0,1,0,1,15.550197165513659,-7.5,10435397,0.7777777777777778,0.7777777777777778,1.0,9950000,9950001,9.9 MB,10.0 MB
38,0,1,0,1,35.11663913297428,-7.5,14649949,0.7777777777777778,0.7777777777777778,1.0,9950000000000000999,9950000000000001000,9.9 EB,10.0 EB
20,0,1,0,1,44.20870262508794,-7.5,16512817,0.7777777777777778,0.7777777777777778,1.0,9950000001,9950000000,10.0 GB,9.9 GB
32,0,1,0,1,50.38457653032244,-7.5,19024792,0.7777777777777778,0.7777777777777778,1.0,9950000000001000,9950000000000999,10.0 PB,9.9 PB
50,0,0,0,1,39.16425818060606,-7.5,16289063,0.7142857142857143,0.7142857142857143,1.0,-999999999999999999999990,-999999999999999999999989,-999999999999999999999990B,-999999999999999999999989B
8,0,0,0,1,4.5857201843890625,-7.0,3904001,0.6666666666666667,1.0,0.6666666666666667,-142,-141,-142B,-141B
52,0,0,0,1,16.788292403608896,-7.5,10455823,0.6666666666666667,0.7142857142857143,0.9333333333333335,-9999999999999999999999998,-9999999999999999999999997,-9999999999999999999999998B,-9999999999999999999999997B
26,0,0,0,1,18.60881477023898,-7.0,12046431,0.6666666666666667,0.6666666666666667,1.0,-999999999998,-999999999997,-999999999998B,-999999999997B
38,0,0,0,1,23.846910008334227,-7.0,12697352,0.6666666666666667,0.6666666666666667,1.0,-999999999999999998,-999999999999999997,-999999999999999998B,-999999999999999997B
40,0,0,0,1,26.66742282884705,-7.5,12796993,0.6666666666666667,0.7142857142857143,0.9333333333333335,-9999999999999999997,-9999999999999999998,-9999999999999999997B,-9999999999999999998B
74,0,0,0,1,29.334089495513716,-7.0,12900364,0.6666666666666667,0.75,0.888888888888889,-100000000000000000000000000000000020,-100000000000000000000000000000000019,-100000000000000000000000000000000020B,-100000000000000000000000000000000019B
72,0,0,0,1,30.00075616218038,-7.5,12901448,0.6666666666666667,0.75,0.888888888888889,-99999999999999999999999999999999995,-99999999999999999999999999999999994,-99999999999999999999999999999999995B,-99999999999999999999999999999999994B
46,0,0,0,1,33.76743278376792,-7.5,14597935,0.6666666666666667,0.7142857142857143,0.9333333333333335,-9999999999999999999997,-9999999999999999999998,-9999999999999999999997B,-9999999999999999999998B
56,0,0,0,1,36.78330579964094,-7.5,14697972,0.6666666666666667,0.7142857142857143,0.9333333333333335,-999999999999999999999999998,-999999999999999999999999997,-999999999999999999999999998B,-999999999999999999999999997B
14,0,0,0,1,37.44997246632035,-7.0,15484885,0.6666666666666667,0.8888888888888888,0.7500000000000001,-999998,-999997,-999998B,-999997B
42,0,0,0,1,42.43092484731016,-7.0,16405601,0.6666666666666667,0.7142857142857143,0.9333333333333335,-99999999999999999997,-99999999999999999998,-99999999999999999997B,-99999999999999999998B
76,0,0,0,1,44.87536929175461,-7.0,16547627,0.6666666666666667,0.75,0.888888888888889,-9999999999999999999999999999999999994,-9999999999999999999999999999999999993,-9999999999999999999999999999999999994B,-9999999999999999999999999999999999993B
30,0,0,0,1,52.2112431969893,-7.0,20343076,0.6666666666666667,0.7142857142857143,0.9333333333333335,-99999999999995,-99999999999994,-99999999999995B,-99999999999994B
22,0,0,0,1,63.39609488248317,-7.5,21965009,0.6666666666666667,0.8,0.8333333333333334,-9999999997,-9999999998,-9999999997B,-9999999998B
28,0,0,0,1,65.88094336733165,-7.5,22495376,0.6666666666666667,0.8,0.8333333333333334,-9999999999998,-9999999999997,-9999999999998B,-9999999999997B
60,0,0,0,1,69.1476101365606,-7.0,24272213,0.6666666666666667,0.7142857142857143,0.9333333333333335,-99999999999999999999999999998,-99999999999999999999999999997,-99999999999999999999999999998B,-99999999999999999999999999997B
10,0,0,0,1,70.81427680322727,-7.5,24462724,0.6666666666666667,1.0,0.6666666666666667,-9998,-9997,-9998B,-9997B
70,0,0,0,1,73.27325130688344,-7.5,26324014,0.6666666666666667,0.7142857142857143,0.9333333333333335,-9999999999999999999999999999999997,-9999999999999999999999999999999998,-9999999999999999999999999999999997B,-9999999999999999999999999999999998B
66,0,0,0,1,74.93991797449071,-7.0,27421469,0.6666666666666667,0.75,0.888888888888889,-99999999999999999999999999999997,-99999999999999999999999999999998,-99999999999999999999999999999997B,-99999999999999999999999999999998B
78,0,0,0,1,76.17801321267055,-7.0,27944541,0.6666666666666667,0.6666666666666667,1.0,-99999999999999999999999999999999999998,-99999999999999999999999999999999999997,-99999999999999999999999999999999999998B,-99999999999999999999999999999999999997B
20,0,0,0,1,77.41610853771557,-1.0,29703108,0.6666666666666667,0.7777777777777778,0.8571428571428572,-999999997,-999999998,-999999997B,-999999998B
34,0,0,0,1,10.200990736081799,-7.0,8614673,0.6,0.7142857142857143,0.84,-9999999999999998,-9999999999999999,-9999999999999998B,-9999999999999999B
36,0,0,0,1,32.10076611710126,-7.5,14597374,0.6,0.7142857142857143,0.84,-99999999999999999,-99999999999999998,-99999999999999999B,-99999999999999998B
62,0,0,0,1,39.76425818060606,-7.0,16301180,0.6,0.6666666666666667,0.8999999999999999,-999999999999999999999999999999,-999999999999999999999999999998,-999999999999999999999999999999B,-999999999999999999999999999998B
58,0,0,0,1,55.8112431969893,-7.0,20439398,0.6,0.7142857142857143,0.84,-9999999999999999999999999999,-9999999999999999999999999998,-9999999999999999999999999999B,-9999999999999999999999999998B
18,0,0,0,1,62.72942821581649,-7.0,21886614,0.6,0.8,0.7499999999999999,-99999999,-99999998,-99999999B,-99999998B
64,0,0,0,1,68.48094336741413,-7.5,23845845,0.6,0.7142857142857143,0.84,-9999999999999999999999999999999,-9999999999999999999999999999998,-9999999999999999999999999999999B,-9999999999999999999999999999998B
32,0,0,0,1,72.60658464021677,-7.0,26216300,0.6,0.75,0.7999999999999999,-999999999999999,-999999999999998,-999999999999999B,-999999999999998B
12,0,0,0,1,12.77241938773588,-7.0,10183702,0.5714285714285714,1.0,0.5714285714285714,-10002,-10001,-10002B,-10001B
54,0,0,0,1,16.121625736942228,-7.5,10443965,0.5714285714285714,0.75,0.7619047619047619,-10000000000000000000000001,-10000000000000000000000002,-10000000000000000000000001B,-10000000000000000000000002B
16,0,0,0,1,21.180243341667563,-7.0,12445698,0.5714285714285714,0.8,0.7142857142857142,-1000009,-1000010,-1000009B,-1000010B
48,0,0,0,1,34.3388613551965,-7.5,14615758,0.5714285714285714,0.75,0.7619047619047619,-10000000000000000000002,-10000000000000000000001,-10000000000000000000002B,-10000000000000000000001B
44,0,0,0,1,49.60679875254466,-7.0,18744035,0.5714285714285714,0.7142857142857143,0.7999999999999999,-100000000000000000001,-100000000000000000002,-100000000000000000001B,-100000000000000000002B
68,0,0,0,1,75.51134654591928,-7.5,27429891,0.5714285714285714,0.7142857142857143,0.7999999999999999,-100000000000000000000000000000002,-100000000000000000000000000000001,-100000000000000000000000000000002B,-100000000000000000000000000000001B
24,0,0,0,1,76.74944187104111,-7.0,28817266,0.5714285714285714,0.7,0.8163265306122449,-10000000002,-10000000001,-10000000002B,-10000000001B
73,0,1,0,1,30.50075616218038,-7.0,12904438,0.5,1.0,0.5,-100000000000000000000000000000000000,-99999999999999999999999999999999998,-100000000000000000000000000000000000B,-99999999999999999999999999999999998B
80,0,0,0,1,56.3112431969893,-7.5,20464420,0.5,0.6666666666666667,0.7499999999999999,-100000000000000000000000000000000000079,-100000000000000000000000000000000000078,-100000000000000000000000000000000000079B,-100000000000000000000000000000000000078B
60,0,1,2,1,72.00658464020694,-7.0,25760741,0.1923076923076923,0.1923076923076923,1.0,999999999999997630484473145498,999999999999997630484473145499,"BoundsError(""kMGTPE"", 9)","BoundsError(""kMGTPE"", 10)"
54,0,0,2,1,48.03537017564558,-7.0,18441134,0.16000000000000003,0.16000000000000003,1.0,999999999999997867436025831,999999999999997867436025830,"BoundsError(""kMGTPE"", 9)","BoundsError(""kMGTPE"", 8)"
48,0,0,2,1,51.54457653032254,-7.5,19899521,0.16000000000000003,0.16000000000000003,1.0,999999999999998104387578,999999999999998104387579,"BoundsError(""kMGTPE"", 7)","BoundsError(""kMGTPE"", 8)"
72,0,0,2,1,17.94214810348011,-7.5,11702985,0.15384615384615385,0.15384615384615385,1.0,999999999999997156581367774599276622,999999999999997156581367774599276623,"BoundsError(""kMGTPE"", 11)","BoundsError(""kMGTPE"", 12)"
66,0,0,2,1,25.000756162180384,-7.5,12757155,0.15384615384615385,0.15384615384615385,1.0,999999999999997393532920460049028,999999999999997393532920460049029,"BoundsError(""kMGTPE"", 10)","BoundsError(""kMGTPE"", 11)"
4,2,2,0,1,3.0909092001172462,-7.5,49752,0.09090909090909091,0.09090909090909091,1.0,1,-10,1B,-10B
13,0,2,0,1,8.600990174269528,-7.5,8373476,0.015151515151515152,0.0196078431372549,0.7727272727272727,999935,1000001,999.9 kB,1.0 MB
6,2,2,0,1,3.915664645726933,-7.5,1672255,0.010416666666666666,0.01098901098901099,0.9479166666666665,-102,-6,-102B,-6B
5,4,3,0,1,3.904245968205772,-7.5,1217068,0.00980392156862745,0.009900990099009901,0.9901960784313725,-102,0,-102B,0B
6,2,3,0,1,3.918030665889929,-7.0,2435967,0.0011098779134295228,0.0011098779134295228,1.0,1000,99,1.0 kB,99B
8,2,2,0,1,3.8920055181824584,-7.0,341041,0.001076426264800861,0.0011098779134295228,0.9698600645855758,-1005,-76,-1005B,-76B
5,4,4,0,1,3.894440034894378,-7.0,1068810,0.001002004008016032,0.0010090817356205853,0.9929859719438877,1004,6,1.0 kB,6B
6,8,4,0,1,3.9052459378703896,-7.5,1317942,0.000999000999000999,0.000999000999000999,1.0,1,-1000,1B,-1000B
7,4,3,0,1,3.8930701097647153,-7.0,663654,0.0009532888465204957,0.0010090817356205853,0.9447092469018112,-2,-1051,-2B,-1051B
8,0,1,0,1,3.9166283023774335,-7.5,2077190,0.0008673026886383347,0.7777777777777778,0.0011151034568207161,1031,-122,1.0 kB,-122B
9,0,0,0,1,3.9190535177223853,-7.0,3367330,0.00048828125,0.00980392156862745,0.0498046875,1035,-1013,1.0 kB,-1013B
10,2,2,0,1,3.918133991612818,-7.0,2451907,0.00010323113451016826,0.000111000111000111,0.9300092908021059,-771,-10458,-771B,-10458B
8,2,3,0,1,3.892116742814702,-7.0,530799,0.00010149193139145438,0.00011108642523883582,0.9136303663858724,10515,662,10.5 kB,662B
7,0,3,0,1,5.585821680837649,-7.5,5378875,0.00010148163182463974,0.00011168192986374804,0.9086665313578243,145,9999,145B,10.0 kB
6,2,4,0,1,3.9168228863686827,-7.5,2345785,0.00010090817356205853,0.00010150223304912708,0.9941473259334006,66,9976,66B,10.0 kB
5,4,5,0,1,3.89333821728815,-7.5,868964,0.00010049241282283188,0.00010058338362502515,0.9990955682845946,1,9952,1B,10.0 kB
7,12,5,0,1,3.918352055603556,-7.0,2747592,9.999000099990002e-5,9.999000099990002e-5,1.0,0,-10001,0B,-10001B
8,8,4,0,1,3.8934380306973346,-7.5,1015485,9.981036031540073e-5,0.00010009008107296567,0.9972053099111687,-10024,-5,-10024B,-5B
7,4,4,0,1,3.918252055441441,-7.5,2681484,9.96710854181202e-5,0.000100999899000101,0.986843416724808,-1,10032,-1B,10.0 kB
6,8,5,0,1,3.918555222025844,-7.0,2868143,9.952229299363058e-5,0.00010009008107296567,0.9943272292993631,2,10050,2B,10.1 kB
9,4,3,0,1,3.916920688658368,-7.0,2407619,9.662769349695623e-5,0.00010098969905069682,0.9568074210068606,-10374,-25,-10374B,-25B
9,0,2,0,1,3.893233226416521,-7.5,817217,9.457159069415548e-5,9.890218573830482e-5,0.956213353508606,10462,-112,10.5 kB,-112B
8,0,2,0,1,3.916721875240414,-7.5,2136454,9.356287425149701e-5,9.934432743890324e-5,0.9418038922155689,-698,9990,-698B,10.0 kB
10,0,1,0,1,3.918436902961269,-7.5,2782179,8.484642796538266e-5,0.8181818181818181,0.00010370118973546771,-1344,10442,-1344B,10.4 kB
10,2,1,0,1,3.915746821817562,-7.5,1711726,8.217602103706138e-5,9.088430428065073e-5,0.9041827594707864,1640,-10529,1.6 kB,-10529B
11,0,0,0,1,3.8931386548165645,-7.0,804259,3.906402593851322e-5,0.007936507936507936,0.004922067268252666,10237,-15362,10.2 kB,-15362B
19,0,2,0,1,6.585838643268543,-7.0,6711486,1.69548999660902e-5,1.9969646137870437e-5,0.8490335707019329,999949899,1000008879,999.9 MB,1.0 GB
7,4,5,0,1,3.893080113165872,-7.0,690090,1.0003401156393174e-5,1.0013919347893571e-5,0.9989496428785788,-3,99963,-3B,100.0 kB
8,8,5,0,1,3.9184555042411326,-7.5,2804676,9.99750062484379e-6,1.0009509033581903e-5,0.9988002999250188,100047,22,100.0 kB,22B
7,12,6,0,1,3.090919305718378,-7.5,222646,9.9879146233058e-6,1.000060003600216e-5,0.9987315348428403,100128,7,100.1 kB,7B
12,2,2,0,1,30.500766117092347,-7.5,13311908,9.954904283595314e-6,1.110790216159776e-5,0.8962002130349518,-3590,-104043,-3590B,-104043B
9,4,4,0,1,3.9157577548543534,-7.5,1733363,9.9367032006121e-6,1.0099275881919266e-5,0.9839025408150084,904,101541,904B,101.5 kB
11,4,3,0,1,3.9185651300592306,-7.5,2932755,9.889533906266997e-6,1.0095707305253806e-5,0.9795781124835586,-827,-101944,-827B,-101944B
10,2,3,0,1,3.890929091917658,-7.5,340933,9.786172138767922e-6,9.98771511041419e-6,0.9798209130498606,101604,-581,101.6 kB,-581B
9,12,5,0,1,3.8920152508702586,-7.0,399493,9.731507702488346e-6,1.000060003600216e-5,0.9730923812026196,15,-102744,15B,-102744B
8,18,6,0,1,3.9181436039687214,-7.0,2487760,9.61131828841644e-6,9.99990000099999e-6,0.9611414401599323,1,-104043,1B,-104043B
11,0,2,0,1,16.788301949146565,-7.0,11130709,9.545536984183045e-6,9.885721064494444e-6,0.9655883391720201,-3723,101038,-3723B,101.0 kB
10,8,4,0,1,3.893089330520314,-7.0,701439,9.217354434930087e-6,1.0008206729518205e-5,0.9209796204293444,922,-107569,922B,-107569B
12,0,1,0,1,3.9181523843560226,-7.0,2667104,8.769314414999035e-6,8.99733678831066e-6,0.9746566813406528,-12996,101038,-12996B,101.0 kB
11,4,2,0,1,3.918445497136986,-7.0,2787193,8.594166279929183e-6,9.899421873762572e-6,0.8681483009333264,1881,-114477,1.9 kB,-114477B
12,2,1,0,1,3.893098614446458,-7.5,776488,8.257774694875225e-6,9.0046283789868e-6,0.9170589109646732,18996,-102102,19.0 kB,-102102B
13,0,0,0,1,3.893237716298572,-7.5,819152,4.489882050798526e-6,4.733705402577976e-6,0.9484920731132394,-115062,107661,-115062B,107.7 kB
14,2,2,0,1,58.12942651648176,-7.5,20787668,1.0793925610423478e-6,1.110385659147135e-6,0.9720879877640058,-97224,-1023671,-97224B,-1023671B
9,24,7,0,1,3.9157609907392623,-7.0,2059204,9.994103478947421e-7,9.99998000004e-7,0.9994123467154379,2,-1000588,2B,-1000588B
10,8,2,0,1,3.894442046540424,-7.5,1163851,9.98309861404642e-7,1.0009188434983314e-6,0.9973934129518726,1001862,169,1.0 MB,169B
9,12,3,0,1,3.915747818151055,-7.5,1717826,9.963334927466922e-7,1.000089007921705e-6,0.9962448190658377,58,1003738,58B,1.0 MB
8,18,4,0,1,3.8944410384690458,-7.0,1130391,9.93589361439989e-7,1.0000070000490004e-6,0.993582406314459,1006452,0,1.0 MB,0B
12,8,4,0,1,3.9052478845345644,-7.5,1586233,9.870060651522704e-7,1.0008968035359683e-6,0.9861217077178939,-719,-1013884,-719B,-1013884B
11,12,5,0,1,3.893099590790615,-7.0,785710,9.763441574101103e-7,1.0000540029161574e-6,0.9762914348256103,558,-1023671,558B,-1023671B
10,18,6,0,1,3.9168240602227447,-7.5,2396803,9.740446326731583e-7,9.99999000001e-7,0.974045606717791,-3,-1026650,-3B,-1026650B
11,4,0,0,1,3.9157588258002494,-7.5,1826624,9.704187259760713e-7,1.0098776129320888e-6,0.9609270604172994,1035330,4847,1.0 MB,4.8 kB
11,4,1,0,1,3.9157599913179464,-7.0,1929748,9.6284663682484e-7,8.328033675539808e-6,0.11561512288942924,1038479,-108,1.0 MB,-108B
13,4,2,0,1,3.9042469368713886,-7.5,1307906,9.46794862691075e-7,9.890981600796025e-7,0.9572304356676561,13066,-1043129,13.1 kB,-1043129B
12,2,0,0,1,58.12942745013975,-7.0,20849956,9.33657997340942e-7,4.737270952949425e-6,0.19708773397469415,-8081,1062975,-8081B,1.1 MB
12,8,3,0,1,3.9052468975284995,-7.5,1563650,9.127851997356574e-7,9.988333626324454e-7,0.9138513328489486,-1093986,1562,-1093986B,1.6 kB
14,0,2,0,1,45.875370175549016,-7.0,18136193,8.837943057132882e-7,9.089942251596875e-7,0.9722771402183855,-127747,1003738,-127747B,1.0 MB
13,4,3,0,1,3.893090347999078,-7.0,735708,8.729987594687627e-7,1.0097511670199113e-6,0.8645682104485729,-1148648,-3171,-1148648B,-3171B
14,2,1,0,1,58.12942821579153,-7.5,20952073,7.655613746726268e-7,8.996996802467337e-7,0.8509076878438806,139168,-1167063,139.2 kB,-1167063B
43,0,15,1,1,8.6009907360818,-7.0,8582095,5.618122715530851e-7,5.9672030585496e-7,0.9415001735999918,1000000000000000121161,999999999999998341207,"BoundsError(""kMGTPE"", 7)",1000.0 EB
15,0,3,0,1,57.311243617938956,-7.0,20498487,4.209496540004319e-7,4.989746071822405e-7,0.8436294110788055,-1312606,1062975,-1312606B,1.1 MB
12,8,1,0,1,3.9157578547817065,-7.0,1750085,9.992735281450385e-8,1.0009395819856099e-7,0.9983355100841688,10009043,1773,10.0 MB,1.8 kB
11,12,3,0,1,3.893089430230785,-7.5,709102,9.971047070621038e-8,1.0000861074138484e-7,0.9970188563468257,10029026,-11,10.0 MB,-11B
9,24,5,0,1,3.918455699732305,-7.5,2828738,9.968575063968347e-8,9.9999970000009e-8,0.9968578054540865,1,10031525,1B,10.0 MB
10,18,4,0,1,3.9168230851599,-7.0,2374068,9.961326147365468e-8,1.0e-7,0.9961326147365469,-7,10038817,-7B,10.0 MB
13,4,1,0,1,3.9169207879764993,-7.5,2420864,9.931813136908554e-8,8.354429338493715e-7,0.1188808084251418,-3418,10065237,-3418B,10.1 MB
10,32,8,0,1,3.0000001091340884,-7.5,45764,9.917715688249301e-8,9.9999810000361e-8,0.9917734531909109,1,-10082966,1B,-10082966B
13,4,0,0,1,3.916822985352848,-7.0,2347289,9.898416510717115e-8,1.0099108612277446e-7,0.9801277410447541,10128179,25553,10.1 MB,25.6 kB
12,8,2,0,1,3.9167219744011725,-7.0,2154818,9.845765105052837e-8,9.126959196864099e-7,0.10787563407137517,10155908,-743,10.2 MB,-743B
14,8,3,0,1,3.9185652276612943,-7.0,2945654,9.760206369803483e-8,9.987404883701165e-8,0.9772514966056441,-10206981,38704,-10206981B,38.7 kB
15,4,2,0,1,3.918030760477907,-7.0,2436566,9.458797854895987e-8,9.887766923976026e-8,0.9566161831707555,-10456863,115305,-10456863B,115.3 kB
14,2,0,0,1,3.0909093168354107,-7.5,210277,9.43769371456205e-8,9.988360563435428e-8,0.9448691459047629,-19019,10576790,-19019B,10.6 MB
16,2,2,0,1,68.48094346989393,-7.0,24107770,9.391304919470734e-8,1.1108752352694888e-7,0.8453969105893772,-410690,-10348961,-410690B,-10348961B
12,18,6,0,1,3.9052479790602566,-7.0,1616484,9.362570017979879e-8,9.9999850000225e-8,0.9362584061834905,-10680057,771,-10680057B,771B
11,24,7,0,1,3.9157590099386628,-7.5,1876669,9.325231820600444e-8,9.999958000176399e-8,0.9325270986574091,-10723575,19,-10723575B,19B
15,4,3,0,1,3.9157589156789054,-7.5,1856941,8.987855844250248e-8,1.0099396237894107e-7,0.8899399164602306,-10348961,-17560,-10348961B,-17560B
13,12,5,0,1,76.17801329952665,-7.0,28058955,8.685610098098754e-8,1.0000504025402881e-7,0.868517234334981,-11514055,-759,-11514055B,-759B
16,2,4,0,1,3.9184556000366513,-7.0,2820209,8.644551598464036e-8,9.088005886119652e-8,0.9512044453742141,1154560,-10413420,1.2 MB,-10413420B
14,8,4,0,1,11.200990816305483,-7.0,8993823,8.017913301180966e-8,1.000809254363078e-7,0.8011430016485631,-12476250,-4177,-12476250B,-4177B
