bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,fitness,i1_1,i1_2,i2_1,i2_2,output1,output2,fitness_max,fitness_ratio_max
19,17,6,1,1,9.685137663175804e-11,413.0,-3.0,-29.0,1.032509846e10,out,"DomainError(-4.0728062335629373e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.292406988151856e-10,0.2941658700770895
18,22,6,1,1,9.588334867083755e-11,0.0,-6770.0,1.0429339545e10,1.0,out,"DomainError(-1.9093410973565028e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.811354188812782e-10,0.09772692619757505
24,27,6,1,1,9.559219533560317e-11,1.037628031e10,14.0,1.0,1.32948352e9,"DomainError(-3.013271370563613e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.6336061590663746e-9,0.05851605958086939
17,27,9,0,1,9.419366963039289e-11,2.0,0.0,102.0,-1.0616424691e10,in,out,9.999660304539693e-11,0.941968694552858
16,28,9,0,1,9.337655107637256e-11,0.0,1.0,-2.0,-1.0709326789e10,in,out,9.999403089632325e-11,0.9338212515223845
23,31,9,0,1,9.296453533579848e-11,3.0,1.0,3.8124919e8,-1.0750031806e10,in,out,9.98979352677093e-11,0.9305951628196267
15,23,6,1,1,9.271729669187765e-11,1.0585743076e10,50.0,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.81424752186531e-10,0.09447214010581188
17,26,9,0,1,9.218434845248457e-11,-1.0,-1.0847828475e10,0.0,-1.0,out,in,9.999572932239467e-11,0.9218828551694889
27,16,6,1,1,9.044098713276827e-11,1.939938e6,-1.1056933512e10,-25592.0,30.0,"DomainError(-6.871426063818763e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,4.714442499845518e-10,0.191838138095293
17,20,6,1,1,8.976680151307821e-11,22.0,1.1139976547e10,0.0,708.0,"DomainError(-5.028131048256817e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,3.2922976893753383e-10,0.2726570012267331
26,17,6,1,1,8.800601803158628e-11,-5.90731e6,0.0,-57238.0,1.1362857789e10,out,"DomainError(-1.2671379652704148e16, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",5.942788741617194e-7,0.00014808875404788064
26,27,5,1,1,8.797002592653443e-11,-1.0,33.0,-1.108801948e10,1.943995479e9,in,"DomainError(-2.4039141047349514e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.244240395000925e-10,0.2711575444966659
18,25,9,0,1,8.722596022726665e-11,7.0,-15.0,-1.1464476823e10,-2.0,in,out,9.999255666407374e-11,0.872324532317974
22,25,9,0,1,8.67372163110001e-11,-1.1529075986e10,3.347916e6,2.0,-1.0,out,in,9.994964559422168e-11,0.8678091432473731
20,20,9,0,1,8.651797221553537e-11,38.0,0.0,1.1558292198e10,106034.0,in,out,9.998015070514468e-10,0.0865351488323806
27,21,6,1,1,8.601712915754492e-11,1.2685260679e10,27300.0,1.059669244e9,1.0,"DomainError(-5.104858168457133e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,3.905648298402224e-9,0.022023777510313456
24,34,9,0,1,8.406506261364957e-11,-1.0394369e8,-1.1895094002e10,1.0,7.0,out,in,9.988803390880155e-11,0.8415929248382398
21,28,9,0,1,8.108980503595481e-11,0.0,7.0,-1.233200636e10,1.614082e6,in,out,9.997519282612553e-11,0.8110992611635595
18,25,5,1,1,7.855734357607426e-11,-18.0,24.0,-1.2603519496e10,9.0,in,"DomainError(-7.171992977333871e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.83145849241257e-11,0.7990405862639902
21,24,6,1,1,7.434023726145293e-11,1.0,-1.345166541e10,-12247.0,25.0,"DomainError(-3.520138434505048e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.673625187111804e-9,0.007684837465120793
19,26,5,1,1,7.415371249887658e-11,25795.0,-1.3351981664e10,1.0,4.0,"DomainError(-6.192026380637925e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.820688779747989e-11,0.7550764937363126
24,28,9,0,1,7.251925976519255e-11,40.0,0.0,-1.3788642271e10,1.48343572e8,in,out,9.999688241054786e-11,0.7252152068847207
24,28,5,1,1,7.011426909043025e-11,-1.4113275706e10,4.73602724e8,-2.0,0.0,"DomainError(-3.505334117055049e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.82642014608869e-11,0.7135281012621727
22,20,6,1,1,6.772202702418693e-11,14.0,-1.4766231346e10,-18.0,13020.0,"DomainError(-3.3193407209216476e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.926513752647796e-11,0.6822337500527088
24,15,6,1,1,6.540741700730652e-11,-795750.0,1.5288786042e10,6015.0,85.0,"DomainError(-6.060693686952082e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,3.384755818652501e-10,0.19324116867415786
24,18,9,0,1,6.488882124946292e-11,14.0,-67.0,1.5410690736e10,9.3599855e7,in,out,9.999032647619742e-10,0.06489509889230097
21,20,6,1,1,6.482038798774743e-11,-1.0,935.0,-1.5427244901e10,-102.0,out,"DomainError(-1.807787722793661e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.926324033724642e-11,0.6530150312192152
19,22,6,1,1,6.275781864846094e-11,123941.0,0.0,1.0,1.593426957e10,out,"DomainError(-4.3534703025057377e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.812462090970246e-10,0.06395725972405313
21,21,9,0,1,6.03728335701107e-11,2.018173e6,1.6563741252e10,1.0,22.0,out,in,9.99971527766751e-10,0.060374552568453733
16,28,5,1,1,5.955364204033073e-11,61.0,-1.6626960904e10,0.0,9.0,"DomainError(-2.453322024987733e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.831262832043633e-11,0.6057578060696732
25,19,9,0,1,5.877811679926703e-11,1.701221049e10,1.77295127e8,-67.0,-7.0,out,in,9.959565353547158e-10,0.0590167489370737
15,30,9,0,1,5.754500385201134e-11,1.0,1.0,0.0,-1.7377703241e10,in,out,9.99990973081486e-11,0.5754552331076112
25,26,6,1,1,5.7531624597558875e-11,-1.6624464076e10,250.0,7.57280434e8,1.0,"DomainError(-3.2835529142867795e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.943432755679048e-11,0.5785891654439008
21,22,6,1,1,5.701295712072713e-11,10925.0,808.0,1.0,-1.7539871714e10,out,"DomainError(-5.94754950948508e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.92793116506494e-11,0.5742682556195403
29,22,6,1,1,5.504069596834098e-11,874947.0,-4.109421944e9,1.7698402977e10,1.0,"DomainError(-1.5593945943485596e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,4.500046006339227e-7,0.0001223114072407371
22,16,5,1,1,5.472481931813375e-11,131014.0,1.8097540124e10,15.0,-36.0,"DomainError(-4.5204347698173256e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,3.253597998667517e-10,0.1681978515494103
15,30,6,1,1,5.463829298257266e-11,0.0,0.0,-1.7963253021e10,2.0,"DomainError(""The point should not be at the origin (0, 0)"", """")",out,9.814216171182492e-11,0.5567259985877142
25,21,9,0,1,5.406043047895247e-11,2.5947714e7,-1.8497799742e10,23.0,-15.0,out,in,9.998369715447441e-11,0.5406924530449132
35,15,6,1,1,5.0554594128972914e-11,3623.0,-1.9456477935e10,-997713.0,-3.9237073862e10,"DomainError(-8.827091912745594e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,5.446165474487131e-9,0.00928260339605889
18,20,5,1,1,4.948926579509868e-11,3505.0,2.001022336e10,64.0,7.0,"DomainError(-5.419330704508161e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,3.2600134660201585e-10,0.1518069367226125
18,19,5,1,1,4.917428190260944e-11,56.0,-2.0,-29.0,2.0136462395e10,in,"DomainError(-3.5125183636099866e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.260470554692588e-10,0.15081958593932407
23,20,6,1,1,4.9052113733238305e-11,900.0,229268.0,-2.0386480412e10,-3.0,out,"DomainError(-8.666530106459997e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.292532247791165e-10,0.1489799037386665
28,20,6,1,1,4.8659802572924083e-11,1.0,4.309639e7,-2.0550798295e10,-130767.0,out,"DomainError(-1.9398031164447718e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",4.5698124651649743e-10,0.10648096162337248
25,21,6,1,1,4.77125485372003e-11,-2.0946821689e10,-2.0,1.2025211e7,-37.0,"DomainError(-3.952518898268426e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.923645021938438e-11,0.4807966068084966
23,30,6,1,1,4.763380463977331e-11,2.4181968604e10,0.0,3.188474434e9,0.0,out,"DomainError(-8.280374857437932e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.710539663286556e-10,0.049053715129619826
24,20,6,1,1,4.4062189470272455e-11,-5854.0,599454.0,0.0,-2.2694595951e10,out,"DomainError(-1.464148684721851e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.927288781467398e-11,0.44384917614695824
19,24,9,0,1,4.299622607754342e-11,3036.0,-2.3257855166e10,1.0,28.0,out,in,9.999482628768661e-11,0.4299845069368153
28,15,6,1,1,4.185306778560614e-11,2.3893096588e10,-2.6199849e7,26.0,190574.0,"DomainError(-9.683152894112356e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,3.307051251199471e-10,0.12655705825673547
18,25,6,1,1,4.061066853073674e-11,1.0,158.0,-2.4624071362e10,-1.0,out,"DomainError(-2.397663991546668e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.927687002868036e-11,0.4090647551539912
30,20,6,1,1,4.034853707880601e-11,5.0,3.996891825e9,2.4465780965e10,3.7788469e7,"DomainError(-2.471599812957721e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,6.037584578932276e-10,0.06682893887664841
26,24,6,1,1,3.646206494698175e-11,3347.0,-2.7425126391e10,1.87062522e8,1.0,"DomainError(-4.178949459755729e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.969729511459045e-11,0.3657277251611776
19,23,9,0,1,3.629171529643861e-11,-2.7554498101e10,114.0,-6.0,-1.0,out,in,9.999380024439353e-11,0.3629396543359539
19,23,6,1,1,3.6025055138368795e-11,-2.7758458419e10,19.0,136.0,-1.0,"DomainError(-4.231237296449188e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.927165082704322e-11,0.3628936845337016
26,28,6,1,1,3.592047408539353e-11,2.322629741e9,237.0,1.0,-2.7742218339e10,out,"DomainError(-5.132572727053249e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.0761560277739348e-10,0.33378500104391223
25,36,6,1,1,3.578041549350921e-11,-2.9646855407e10,2.0,-1.698605332e9,1.0,"DomainError(-6.507680014493342e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,8.486106970397719e-10,0.0421635216458181
18,27,6,1,1,3.5655753561601546e-11,0.0,-422.0,-2.8045964539e10,7.0,out,"DomainError(-6.633868246665236e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.926361446431432e-11,0.35920265198906226
26,27,9,0,1,3.490908598033184e-11,-2.7762075127e10,7.0605371e9,-1.0,26.0,out,in,6.978914737863965e-10,0.050020794481029085
22,22,9,0,1,3.469494827762166e-11,23.0,-1.0,-2.8822639861e10,-13208.0,in,out,9.998895719906684e-11,0.3469877999482272
16,28,6,1,1,3.3620522258569125e-11,-2.9192927877e10,10.0,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.9260824925691e-11,0.3387088741579394
28,13,6,1,1,3.153125695941898e-11,3.35095996e8,3.1712792428e10,62847.0,245.0,"DomainError(-8.757431146075972e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,3.347208568292726e-10,0.09420164987060183
19,24,6,1,1,3.143326435530628e-11,-3.1813431254e10,-11.0,170.0,0.0,"DomainError(-2.476515901041326e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.927918096505018e-11,0.3166148637585146
23,21,6,1,1,3.038500885106338e-11,410713.0,-3.2910966561e10,6.0,-340.0,"DomainError(-5.226180200918211e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.919407180436759e-11,0.306318798072825
19,17,9,0,1,3.025505753083374e-11,14.0,-10.0,278.0,3.3052325175e10,in,out,9.998979014247594e-10,0.030258146844515985
32,18,6,1,1,3.011576027564638e-11,-3.1138519034e10,330.0,136498.0,1.153125285e10,"DomainError(-8.070068275825834e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,8.849216961848169e-9,0.0034032118780096756
28,18,6,1,1,3.01086391908776e-11,-6.9173724e8,-4.0,47004.0,3.320585341e10,out,"DomainError(-4.175943733955093e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",7.337701947004866e-7,4.103279120401923e-5
24,28,6,1,1,3.010567107277501e-11,1.03224022e8,1.0,82.0,-3.3216172756e10,out,"DomainError(-3.4905118661364547e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.968068408280926e-11,0.30202111221232053
17,22,5,1,1,2.8853200892354646e-11,3.431504926e10,6472.0,1.0,2.0,"DomainError(-3.069015001142869e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,3.2600871574354067e-10,0.08850438500255442
30,17,6,1,1,2.845382302685238e-11,1887.0,-4.09905632e8,2954.0,-3.5554567882e10,out,"DomainError(-8.69804381020437e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.715456072804558e-8,0.001658673951372821
18,22,5,1,1,2.7851616835007003e-11,3.5555970342e10,62239.0,1.0,2.0,"DomainError(-8.598314120901771e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,3.259441306237564e-10,0.0854490515957677
21,21,5,1,1,2.724754059743967e-11,3.6337188189e10,-689698.0,24.0,4.0,"DomainError(-7.774327348603286e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,3.2604372349871934e-10,0.08357020434269055
33,17,6,1,1,2.665248243646522e-11,6.992817845e9,13.0,1.206631915e9,3.7071110596e10,out,"DomainError(-7.782604129056329e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",7.821428299321409e-10,0.034076234437612374
23,26,9,0,1,2.346629726323771e-11,0.0,-1.0,-4.2614300778e10,2.3362468e7,in,out,9.99953770284922e-11,0.234673821536283
25,25,5,1,1,2.261888772988247e-11,-4.3777389386e10,-2.9379204e7,-8.0,15.0,"DomainError(-2.0006990747002376e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.822726528675634e-11,0.23027097073150526
28,24,6,1,1,2.2526582549884222e-11,14958.0,5.8210854259e10,1.0,1.3818856592e10,"DomainError(-5.697355999795317e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,2.8302674403733623e-8,0.0007959171005731023
22,19,6,1,1,2.205043044342847e-11,4.5353234187e10,25.0,2.645564e6,23.0,"DomainError(-9.11948503460423e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,3.29247360420619e-10,0.0669722315017459
26,21,6,1,1,2.1049448942592802e-11,1.0,-4.7409363542e10,12768.0,9.7818367e7,"DomainError(-2.8550255350465116e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.738477168927098e-10,0.02161472330577107
25,24,9,0,1,2.0929084848661078e-11,-78.0,0.0,4.7779958734e10,-2.04820426e8,in,out,9.913583138339121e-10,0.021111524013675085
31,21,0,2,1,1.9978198304858283e-11,-1.2829485431e10,-2.0,180319.0,-5.298384659e9,"DomainError(-1.4250002391447089e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-8.820608120177615e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.394289028255539e-11,0.5885827087366771
21,17,6,1,1,1.9639871038330583e-11,0.0,-173.0,-4016.0,5.0916831106e10,out,"DomainError(-8.467224516101466e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.292695007886938e-10,0.059646796898247555
19,23,5,1,1,1.9229234289654838e-11,-13.0,22.0,-5.1499256157e10,28.0,in,"DomainError(-4.1577618898730235e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.828615528206588e-11,0.19564540127213184
20,23,6,1,1,1.8671236356715928e-11,1491.0,4.0,298.0,-5.3558317233e10,out,"DomainError(-9.198730668025187e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.927675111741575e-11,0.1880725965199369
26,33,9,0,1,1.863737886355038e-11,0.0,14.0,2.1148688436e10,-4.9311842935e10,in,out,9.845264787619771e-11,0.1893029721962026
25,15,6,1,1,1.8485783918016955e-11,65107.0,205.0,-1975.0,-5.409562292e10,out,"DomainError(-6.69588861698548e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.292533823632008e-10,0.056144552822316056
25,30,9,0,1,1.8375546317369368e-11,26.0,0.0,3.8671104467e10,3.8289665509e10,in,out,6.92403123263596e-10,0.026538797558794153
31,5,6,1,1,1.709512696313386e-11,313726.0,5.8563220459e10,-29918.0,6.7018463e7,"DomainError(-1.4436070821164268e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,3.2802883236354697e-10,0.05211470845400479
15,30,5,1,1,1.7093625674373423e-11,1.0,2.0,1.0,-5.7933365394e10,in,"DomainError(-1.0325955404216188e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.829753319469147e-11,0.17389679190135118
23,26,6,1,1,1.6853187582173993e-11,-5.933592565e10,0.0,38.0,6.0161982e7,"DomainError(-2.576045336196436e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.927924813925438e-11,0.16975539096080594
26,15,6,1,1,1.678588671178453e-11,1.8119907e7,-1.0,5.9591976038e10,79198.0,out,"DomainError(-9.017998106104961e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.371165950354049e-10,0.04979252566911348
23,23,9,0,1,1.6733098117620503e-11,5.679639e6,-5.9761795987e10,2.0,-27.0,out,in,9.995133379766569e-11,0.1674124544600254
24,24,6,1,1,1.650474864206006e-11,5.0377618e7,2.0,-6.0538245795e10,-38.0,out,"DomainError(-6.022866732365588e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.92604424247558e-11,0.16627720206437177
27,24,6,1,1,1.6110944531042427e-11,-5.5332701137e10,-67.0,6.736906146e9,-1.0,"DomainError(-4.51701119224471e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,2.224245494720075e-8,0.0007243330185128695
20,20,6,1,1,1.5925396262674217e-11,156036.0,0.0,53.0,6.2792786032e10,out,"DomainError(-4.669254113309738e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.2922789690578835e-10,0.048371952718306306
21,20,5,1,1,1.5587442643189948e-11,-1.0,-15.0,-6.3531349229e10,4367.0,in,"DomainError(-3.604617285213839e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.816119812210961e-11,0.15879433973289153
20,27,5,1,1,1.554484024043382e-11,409120.0,-6.3699340945e10,3.0,0.0,"DomainError(-6.776592213686881e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.82910885181906e-11,0.15815106409730073
27,25,6,1,1,1.5406207037063326e-11,2235.0,7.9984350299e10,0.0,1.507544718e10,"DomainError(-3.5239008240680264e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.0669768081717257e-7,0.00014439120812252703
22,16,6,1,1,1.4977678144836883e-11,396.0,227426.0,-4.0,6.6766250192e10,out,"DomainError(-6.379901136971454e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.2926910538098893e-10,0.045487650982337355
28,28,6,1,1,1.494489944967816e-11,0.0,3485.0,-6.1601844429e10,2.6124516608e10,out,"DomainError(-5.281204855034881e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.109921737475836e-9,0.01346482273936321
34,9,6,1,1,1.4730925207637903e-11,2.112827228e9,-6.7851294095e10,410010.0,229692.0,"DomainError(-3.423869165827871e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,2.7327716427451917e-9,0.005390470603990909
31,19,6,1,1,1.3718181862933968e-11,-6.1486306668e10,-24.0,1.1409650682e10,15230.0,"DomainError(-1.0166274391168184e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,2.809358789693741e-10,0.04883029505971161
23,22,6,1,1,1.3101085175524291e-11,1.184283e6,-2.0,-8.0,-7.6329554881e10,out,"DomainError(-2.9701789606273864e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.913873917897015e-11,0.13214899931169757
33,12,6,1,1,1.2761774448908445e-11,-232657.0,-4.54084475e8,2436.0,-7.8813093561e10,out,"DomainError(-5.0490361851733e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",8.459555996461313e-9,0.0015085631508612008
23,14,9,0,1,1.221827507662106e-11,-31.0,-45.0,8.1844613364e10,-49874.0,in,out,6.820723209668623e-8,0.00017913459762303814
28,22,6,1,1,1.1955511165998628e-11,2673.0,1.9598969052e10,8.1314849627e10,-6.0,"DomainError(-3.2620376466396605e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.4457833972828291e-8,0.0008269227042216373
20,24,0,2,1,1.0666292626364677e-11,0.0,0.0,3.718459e6,7.7540312946e10,"DomainError(""The point should not be at the origin (0, 0)"", """")","DomainError(-1.1384224387612932e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.7185117275758296e-10,0.03923577933532072
24,14,6,1,1,1.0220781221810257e-11,-5442.0,-71767.0,15.0,9.7839807426e10,out,"DomainError(-1.232257098492543e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.2993049857213905e-10,0.030978588721089363
24,34,6,1,1,1.017692058979477e-11,3.525231275e9,3.0,-9.4736319572e10,1.0,"DomainError(-6.019488531471426e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.079160674877025e-10,0.09430403485518478
18,27,5,1,1,1.0024336034063946e-11,-9.8769535111e10,1301.0,2.0,0.0,"DomainError(-2.90654894928933e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.828871022280487e-11,0.10198868223359907
21,32,9,0,1,9.931069220452894e-12,1.0,0.0,-1.00694092226e11,246459.0,in,out,9.995456975743213e-12,0.9935582979901194
19,26,9,0,1,9.811020890094991e-12,1.01926192106e11,64280.0,0.0,1.0,out,in,9.996134018145656e-11,0.09814815279872563
18,27,9,0,1,9.502665039120657e-12,1069.0,1.05233636657e11,6.0,0.0,out,in,9.999569072570643e-11,0.09503074552669454
22,29,9,0,1,9.35817944774898e-12,434123.0,-1.06858391162e11,53.0,0.0,out,in,9.999834041834883e-11,0.09358334756955461
20,29,9,0,1,9.296486756243161e-12,-39.0,0.0,205.0,-1.07567517302e11,in,out,9.999518354699337e-12,0.9296934538726276
16,36,9,0,1,9.244261187420225e-12,0.0,1.0,-1.08175221332e11,0.0,in,out,9.999981381834663e-12,0.924427839857059
19,30,5,1,1,9.181148985734317e-12,-1.07861365002e11,269.0,27.0,6.0,"DomainError(-5.821450416056537e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.898194119683487e-12,0.9275579842869258
18,32,9,0,1,9.136289209179952e-12,0.0,-1.0945362796e11,69.0,-4.0,out,in,9.999680229325655e-12,0.913658137025855
20,29,5,1,1,9.017310856853809e-12,-1.09810573701e11,744.0,0.0,-30.0,"DomainError(-5.808527663293366e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.877388254197945e-12,0.9129246137531752
34,25,6,1,1,8.88315826219308e-12,0.0,1.381809622e9,-2.208553513e9,1.13932717841e11,out,"DomainError(-9.659246348199953e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",5.617612696336599e-10,0.015813048606903843
22,21,6,1,1,8.860332800859318e-12,1.12862577793e11,-4060.0,1.0,8180.0,"DomainError(-8.738688852306932e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,4.869652542202621e-10,0.01819500000066052
27,14,6,1,1,8.642006745552552e-12,1.15715560527e11,-195.0,1.695745e6,-231.0,"DomainError(-2.2452494353339174e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,4.6240627645512686e-8,0.00018689207274181962
20,32,6,1,1,8.332575060878532e-12,1.0,69670.0,0.0,-1.20010850447e11,out,"DomainError(-4.302896554959712e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.995770680171446e-12,0.8336100664461835
20,28,9,0,1,8.299297162095398e-12,-25.0,24.0,-4.0,-1.20492130872e11,in,out,9.998470832271158e-12,0.8300566457931255
21,22,9,0,1,8.288979993166356e-12,1.20642105627e11,-1231.0,-15.0,0.0,out,in,9.998661923061041e-11,0.08290089270893886
25,38,6,1,1,8.274936613459423e-12,0.0,-1.20845442448e11,-5.82668554e8,0.0,"DomainError(-6.200345925084647e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.0013857507176698e-11,0.8263485482521565
20,27,9,0,1,8.267087269797277e-12,1.20961587483e11,199153.0,2.0,4.0,out,in,9.997868975096635e-11,0.0826884938219284
32,24,6,1,1,7.96444309885506e-12,1.0,1.0807394e7,1.20982124465e11,3.3598769814e10,out,"DomainError(-6.414409942757501e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.466726956480563e-9,0.0032287493668202495
34,11,6,1,1,7.886509281451965e-12,9.620439135e9,-263.0,1.36419249495e11,1.2954074e7,out,"DomainError(-2.552969785846628e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",5.627836831334092e-9,0.0014013393632065288
17,34,5,1,1,7.72272434052837e-12,0.0,-1.28193103396e11,0.0,15.0,"DomainError(-2.577211377663757e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.89918867675336e-12,0.7801370993830975
31,14,6,1,1,7.702947212163888e-12,62588.0,9.9328037e7,-1.29820339924e11,53479.0,out,"DomainError(-7.003425384761848e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.8608818333834273e-8,0.00041394069596340275
