run_duration,emitter,parent_selection,tracer_budget,run_number,rac
30,Mutation,Fitness,10,4,17.2384114103037
30,Mutation,Fitness,10,5,14.557973687446207
30,Mutation,Fitness,10,6,17.398254026804377
30,Mutation,Fitness,10,7,14.988319193409566
30,Mutation,Fitness,10,8,16.303946883068978
30,Mutation,Fitness,10,9,16.68511004549367
30,Mutation,Fitness,10,10,15.935079306528957
30,Mutation,Fitness,10,11,18.18517152342309
30,Mutation,Fitness,10,12,14.77929423337022
30,Mutation,Fitness,10,13,14.385835485060863
30,Mutation,Fitness,10,14,16.34083364072298
30,Mutation,Fitness,10,15,14.21369728267552
30,Mutation,Fitness,10,16,13.844829706135497
30,Mutation,Fitness,10,17,15.738349932374277
30,Mutation,Fitness,10,18,16.05803516537563
30,Mutation,Fitness,10,19,14.668633960408213
30,Mutation,Fitness,10,20,15.234230911102914
30,Mutation,Uniform,0,1,29.005287101930406
30,Mutation,Uniform,0,2,32.349686462559944
30,Mutation,Uniform,0,3,33.07512602975532
30,Mutation,Uniform,0,4,33.530062707488014
30,Mutation,Uniform,0,5,33.997294971105376
30,Mutation,Uniform,0,6,34.20631993114472
30,Mutation,Uniform,0,7,35.33751383253412
30,Mutation,Uniform,0,8,34.50141399237674
30,Mutation,Uniform,0,9,32.79232755440797
30,Mutation,Uniform,0,10,33.44399360629534
30,Mutation,Uniform,0,11,34.132546415836714
30,Mutation,Uniform,0,12,31.980818886019918
30,Mutation,Uniform,0,13,33.08742161563998
30,Mutation,Uniform,0,14,32.55871142259929
30,Mutation,Uniform,0,15,34.15713758760605
30,Mutation,Uniform,0,16,33.51776712160334
30,Mutation,Uniform,0,17,32.669371695561296
30,Mutation,Uniform,0,18,33.59154063691135
30,Mutation,Uniform,0,19,30.78814705520718
30,Mutation,Uniform,0,20,33.14889954506332
30,Mutation,Uniform,10,1,34.23091110291406
30,Mutation,Uniform,10,2,36.98512234107955
30,Mutation,Uniform,10,3,36.530185663346856
30,Mutation,Uniform,10,4,36.45641214803885
30,Mutation,Uniform,10,5,36.444116562154186
30,Mutation,Uniform,10,6,35.976884298536824
