run_duration,emitter,parent_selection,tracer_budget,run_number,cnpd
30,Mutation,Fitness,0,20,0.2166682873367171
30,Mutation,Fitness,10,1,0.16016919887607603
30,Mutation,Fitness,10,2,0.16982338003875086
30,Mutation,Fitness,10,3,0.23304099897237288
30,Mutation,Fitness,10,4,0.13481079425872902
30,Mutation,Fitness,10,5,0.2907913218178127
30,Mutation,Fitness,10,6,0.15603165765821272
30,Mutation,Fitness,10,7,0.20096831341194019
30,Mutation,Fitness,10,8,0.1728326160544022
30,Mutation,Fitness,10,9,0.18992552581436217
30,Mutation,Fitness,10,10,0.17765646514828218
30,Mutation,Fitness,10,11,0.1234283240791102
30,Mutation,Fitness,10,12,0.19213481479475336
30,Mutation,Fitness,10,13,0.23785240402810182
30,Mutation,Fitness,10,14,0.16617135922500748
30,Mutation,Fitness,10,15,0.22113924491169323
30,Mutation,Fitness,10,16,0.22402674565935662
30,Mutation,Fitness,10,17,0.14580215974826422
30,Mutation,Fitness,10,18,0.13331391907482745
30,Mutation,Fitness,10,19,0.20849465606390905
30,Mutation,Fitness,10,20,0.21407085521136948
30,Mutation,Uniform,0,1,0.0744390762249718
30,Mutation,Uniform,0,2,0.07486116029460248
30,Mutation,Uniform,0,3,0.06235239621708847
30,Mutation,Uniform,0,4,0.07023484757408596
30,Mutation,Uniform,0,5,0.07653921700839106
30,Mutation,Uniform,0,6,0.06708601931992964
30,Mutation,Uniform,0,7,0.07247808525254242
30,Mutation,Uniform,0,8,0.0655264196872141
30,Mutation,Uniform,0,9,0.0664793979244167
30,Mutation,Uniform,0,10,0.08000999564772664
30,Mutation,Uniform,0,11,0.07638305835065864
30,Mutation,Uniform,0,12,0.059293094089759794
30,Mutation,Uniform,0,13,0.06846727264764572
30,Mutation,Uniform,0,14,0.08102629014418332
30,Mutation,Uniform,0,15,0.06681689957473354
30,Mutation,Uniform,0,16,0.06622775394554002
30,Mutation,Uniform,0,17,0.06450121551059393
30,Mutation,Uniform,0,18,0.07053263233672483
30,Mutation,Uniform,0,19,0.07854406243512212
30,Mutation,Uniform,0,20,0.06655315214137214
30,Mutation,Uniform,10,1,0.10280494108926228
30,Mutation,Uniform,10,2,0.1021825938553315
30,Mutation,Uniform,10,3,0.11189203991523325
30,Mutation,Uniform,10,4,0.11172720954113707
30,Mutation,Uniform,10,5,0.10885950416664984
30,Mutation,Uniform,10,6,0.10059531359459604
30,Mutation,Uniform,10,7,0.09937871247766229
30,Mutation,Uniform,10,8,0.10732293783713304
30,Mutation,Uniform,10,9,0.09769069487895653
30,Mutation,Uniform,10,10,0.11920745081689203
30,Mutation,Uniform,10,11,0.10423141956844793
30,Mutation,Uniform,10,12,0.10511866755057685
30,Mutation,Uniform,10,13,0.08650144215499438
30,Mutation,Uniform,10,14,0.11209505701813104
30,Mutation,Uniform,10,15,0.09787008271091344
30,Mutation,Uniform,10,16,0.0904654562715591
30,Mutation,Uniform,10,17,0.09753445517711794
30,Mutation,Uniform,10,18,0.10582271230979615
30,Mutation,Uniform,10,19,0.09532295040151706
30,Mutation,Uniform,10,20,0.08459689819228945
30,Random,NoSelection,0,1,0.0
30,Random,NoSelection,0,2,0.0
30,Random,NoSelection,0,3,0.0
30,Random,NoSelection,0,4,0.0
30,Random,NoSelection,0,5,0.0
30,Random,NoSelection,0,6,0.0
30,Random,NoSelection,0,7,0.0
30,Random,NoSelection,0,8,0.0
30,Random,NoSelection,0,9,0.0
30,Random,NoSelection,0,10,0.0
30,Random,NoSelection,0,11,0.0
30,Random,NoSelection,0,12,0.0
30,Random,NoSelection,0,13,0.0
30,Random,NoSelection,0,14,0.0
30,Random,NoSelection,0,15,0.0
30,Random,NoSelection,0,16,0.0
30,Random,NoSelection,0,17,0.0
30,Random,NoSelection,0,18,0.0
30,Random,NoSelection,0,19,0.0
30,Random,NoSelection,0,20,0.0
600,AutoBVA,NoSelection,0,1,0.9629664969122467
600,AutoBVA,NoSelection,0,2,0.9672327046219081
600,AutoBVA,NoSelection,0,3,0.9650842423483239
600,AutoBVA,NoSelection,0,4,0.964291966798566
600,AutoBVA,NoSelection,0,5,0.9609063860936204
600,AutoBVA,NoSelection,0,6,0.9600397160841909
600,AutoBVA,NoSelection,0,7,0.9578484940403742
600,AutoBVA,NoSelection,0,8,0.9617566006758896
600,AutoBVA,NoSelection,0,9,0.9613238680661629
600,AutoBVA,NoSelection,0,10,0.9623477298078189
600,AutoBVA,NoSelection,0,11,0.9609014328332993
600,AutoBVA,NoSelection,0,12,0.9610428122417568
600,AutoBVA,NoSelection,0,13,0.9619076225053697
600,AutoBVA,NoSelection,0,14,0.9592597795021331
600,AutoBVA,NoSelection,0,15,0.9604711089122075
600,AutoBVA,NoSelection,0,16,0.9625641372040437
600,AutoBVA,NoSelection,0,17,0.9637105852874089
