bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
57,24,9,1,1,9.461663609176141e-31,9.999977688100616e-31,0.946168471999189,-1.056892767360597e30,3.822188599015523e24,-1056892767360596988317587951615B,"BoundsError(""kMGTPE"", 8)"
37,364,27,0,1,9.4336330895006e-31,9.995741272400707e-31,0.9437652328545011,-6158.0,-1.0600369873542943e30,-6158B,-1060036987354294343825322690887B
58,8,3,1,1,9.426200036980062e-31,9.996704585262206e-31,0.9429307384832379,1.0607888399563127e30,-8.404209253562309e25,"BoundsError(""kMGTPE"", 10)",-84042092535623087566396145B
51,60,17,1,1,9.382207960214487e-31,9.660031522236047e-31,0.971239890741345,1.030318951423423e30,9.997808009958567e19,"BoundsError(""kMGTPE"", 10)",100.0 EB
50,72,18,1,1,9.377334064376899e-31,9.636847891000896e-31,0.9730706731537874,1.0296287140462769e30,9.984722348342854e18,"BoundsError(""kMGTPE"", 10)",10.0 EB
42,242,22,0,1,9.368784419131756e-31,9.996702829464682e-31,0.9371874485973342,-1.0673743308234583e30,-2.26040352e8,-1067374330823458339279327120079B,-226040352B
39,312,27,0,1,9.364188926190067e-31,9.998831203888506e-31,0.9365283536888163,-1.067898146739829e30,1.436925e6,-1067898146739828937021650304040B,1.4 MB
60,8,4,0,1,9.358110312520251e-31,9.606352923418846e-31,0.9741584956457912,-1.0252716398359806e30,-2.9582587694629554e26,-1025271639835980627068811510938B,-295825876946295557226077429B
35,364,18,1,1,9.346202130972687e-31,9.65435771882388e-31,0.9680811922630174,1.0330583779904042e30,9985.0,"BoundsError(""kMGTPE"", 10)",10.0 kB
52,72,26,0,1,9.324028568621222e-31,9.997196419537833e-31,0.9326643368133672,-1.0389822305458811e30,1.0768338157257515e19,-1038982230545881155426320333325B,10.8 EB
38,338,25,0,1,9.289350472558078e-31,9.999909457846268e-31,0.928943458109947,-1.0092201847368061e30,105637.0,-1009220184736806038922580057035B,105.6 kB
49,112,15,0,1,9.283575135751882e-31,9.960863391727443e-31,0.9320050652900177,-1.023312663611103e30,-7.068196880725654e15,-1023312663611103002564573203122B,-7068196880725654B
42,242,26,0,1,9.240802883727188e-31,9.703320150385768e-31,0.952334122806389,-1.0493644133504684e30,9.952296329e9,-1049364413350468407356443921785B,10.0 GB
55,24,0,1,1,9.232425510784016e-31,9.9949565925141e-31,0.923708414871837,1.0831389531670719e30,-3.2175340234111663e22,"BoundsError(""kMGTPE"", 10)",-32175340234111661177271B
47,144,17,0,1,9.19941750746945e-31,9.99289838439593e-31,0.920595522299565,-1.003408011787086e30,-2.7891069048627e13,-1003408011787085946722959600517B,-27891069048627B
54,50,10,0,1,9.19224475714973e-31,9.816102806272748e-31,0.9364454446499524,-3.7497787084385544e20,-1.0198814599834292e30,-374977870843855420333B,-1019881459983429133736075252711B
51,84,13,0,1,9.170828216053903e-31,9.90083606565598e-31,0.9262680601152131,-1.0977245329422072e17,-1.0125273385298263e30,-109772453294220723B,-1012527338529826275918959105704B
42,200,18,1,1,9.130073838064509e-31,9.999106742921832e-31,0.913088946122863,1.0952813939257154e30,2.9547190361e10,"BoundsError(""kMGTPE"", 10)",29.5 GB
51,84,26,0,1,9.08696144708548e-31,9.705047592902465e-31,0.9363129196533765,-1.064978586197462e30,9.989189117547076e18,-1064978586197461931540687467120B,10.0 EB
44,200,20,0,1,9.075404982169324e-31,9.983160054284204e-31,0.9090713694682954,-1.0684889231964388e30,-3.3295323953e10,-1068488923196438855546846947231B,-33295323953B
43,220,26,0,1,9.062912647879491e-31,9.998645243121413e-31,0.9064140618564639,3.1405537111e10,-1.070945150862965e30,31.4 GB,-1070945150862965104660312536572B
62,2,9,1,1,9.057910896228917e-31,9.084517671905256e-31,0.9970711955618048,1.0051420817851142e29,-1.0034931191803064e30,"BoundsError(""kMGTPE"", 9)",-1003493119180306400506090578331B
56,32,8,0,1,8.936980351231335e-31,9.655674866149984e-31,0.9255676558209116,-1.0443498043954962e30,-3.897977745820643e22,-1044349804395496231739572409793B,-38979777458206428311920B
49,84,6,1,1,8.931982624419046e-31,9.996789983434105e-31,0.8934850726303569,1.1195722630114389e30,-3.554561380850568e16,"BoundsError(""kMGTPE"", 10)",-35545613808505679B
62,0,7,1,1,8.896257529635066e-31,8.990305730470197e-31,0.9895389318611958,-1.1583317349525039e29,1.0082350053640244e30,-115833173495250387741825354562B,"BoundsError(""kMGTPE"", 10)"
45,180,19,0,1,8.895298825025512e-31,9.958925995341524e-31,0.8931986068765303,-2.83255034477e11,-1.0974229144996446e30,-283255034477B,-1097422914499644675448163841360B
58,18,9,1,1,8.86046842517976e-31,9.997237338845696e-31,0.8862916948816592,3.5535219646131515e25,-1.128572967191119e30,"BoundsError(""kMGTPE"", 8)",-1128572967191119052799277225821B
53,60,11,0,1,8.76735917226776e-31,9.673726927774487e-31,0.906306249672561,-1.010981321693905e30,-1.2327273918664233e19,-1010981321693904956084469718237B,-12327273918664233178B
39,312,25,0,1,8.745790976961743e-31,9.996219075351062e-31,0.8749098945347589,-1.0454008296037895e30,-101945.0,-1045400829603789507314318652156B,-101945B
43,220,21,0,1,8.710640991624378e-31,9.967484038959888e-31,0.8739056874911573,-1.148021139846699e30,-4.073232364e9,-1148021139846699059700670912662B,-4073232364B
40,288,24,0,1,8.613764153737408e-31,9.994756719243083e-31,0.8618282961458356,-1.0584974113631254e30,-1.756844e6,-1058497411363125449731652914378B,-1756844B
59,12,5,0,1,8.491277171921968e-31,9.426748574294956e-31,0.9007641505445633,-1.0550686720681949e30,-6.4442203248752435e25,-1055068672068194904666937424653B,-64442203248752437073026515B
55,40,9,0,1,8.386018389062261e-31,9.883825571694983e-31,0.8484587600450882,-3.5995732917665635e21,-1.0402319528517876e30,-3599573291766563300575B,-1040231952851787529246473089844B
52,72,12,0,1,8.30433678415048e-31,9.99398304366422e-31,0.8309336475625794,-1.0361635596509305e30,-1.785069958904515e18,-1036163559650930477147050492757B,-1785069958904514960B
46,162,18,0,1,8.18111992028798e-31,9.873278228784504e-31,0.8286123140373767,-1.0241114248430984e30,-8.630702541155e12,-1024111424843098456385357626861B,-8630702541155B
58,18,6,0,1,8.107630018292714e-31,9.635546882818025e-31,0.8414291494705016,-1.0689584687715416e30,-6.549762825729245e24,-1068958468771541570222265833770B,-6549762825729244334132780B
57,24,7,0,1,8.098189013727945e-31,9.491666839123325e-31,0.853189345031406,-1.0103270014035425e30,-1.0387763048125145e23,-1010327001403542528335637180213B,-103877630481251451180969B
