a,b,output,outputtype,datatype,metric,n_a,n_b,n_output,n_outputtype,n_datatype,count
2149999999,215,9999999,valid,UInt32,1.0,2150000000,215,10000000,valid,UInt32,2
1889999999,189,9999999,valid,UInt32,1.0,1890000000,189,10000000,valid,UInt32,2
1759999999,176,9999999,valid,UInt32,1.0,1760000000,176,10000000,valid,UInt32,2
1599999999,16,99999999,valid,Int64,1.0,1600000000,16,100000000,valid,Int64,2
1539999999,154,9999999,valid,UInt32,1.0,1540000000,154,10000000,valid,UInt32,2
1489999999,149,9999999,valid,UInt32,1.0,1490000000,149,10000000,valid,UInt32,3
1219999999,122,9999999,valid,UInt64,1.0,1220000000,122,10000000,valid,UInt64,2
1129999999,113,9999999,valid,Int64,1.0,1130000000,113,10000000,valid,Int64,2
849999915,-85,-9999999,valid,Int64,1.0,849999916,-85,-10000000,valid,Int64,2
789999999,79,9999999,valid,UInt32,1.0,790000000,79,10000000,valid,UInt32,3
719999999,72,9999999,valid,Int64,1.0,720000000,72,10000000,valid,Int64,2
579999942,-58,-9999999,valid,Int64,1.0,579999943,-58,-10000000,valid,Int64,3
549999999,55,9999999,valid,Int64,1.0,550000000,55,10000000,valid,Int64,2
529999999,53,9999999,valid,UInt32,1.0,530000000,53,10000000,valid,UInt32,2
499999999,50,9999999,valid,UInt64,1.0,500000000,50,10000000,valid,UInt64,2
379999999,38,9999999,valid,Int64,1.0,380000000,38,10000000,valid,Int64,2
239999976,-24,-9999999,valid,Int64,1.0,239999977,-24,-10000000,valid,Int64,2
216999999,217,999999,valid,Int64,1.0,217000000,217,1000000,valid,Int64,3
139999999,14,9999999,valid,UInt64,1.0,140000000,14,10000000,valid,UInt64,2
60999999,61,999999,valid,Int64,1.0,61000000,61,1000000,valid,Int64,2
44999,45,999,valid,UInt16,1.0,45000,45,1000,valid,UInt16,3
31999,32,999,valid,UInt64,1.0,32000,32,1000,valid,UInt64,2
27999,28,999,valid,UInt64,1.0,28000,28,1000,valid,UInt64,2
25999,26,999,valid,UInt64,1.0,26000,26,1000,valid,UInt64,2
25499,255,99,valid,Int64,1.0,25500,255,100,valid,Int64,2
24999,25,999,valid,UInt16,1.0,25000,25,1000,valid,UInt16,2
24975,-25,-999,valid,Int64,1.0,24976,-25,-1000,valid,Int64,2
23699,237,99,valid,Int64,1.0,23700,237,100,valid,Int64,2
23499,235,99,valid,UInt16,1.0,23500,235,100,valid,UInt16,2
22399,224,99,valid,UInt16,1.0,22400,224,100,valid,UInt16,2
22099,221,99,valid,Int64,1.0,22100,221,100,valid,Int64,3
21699,217,99,valid,Int64,1.0,21700,217,100,valid,Int64,2
19299,193,99,valid,UInt16,1.0,19300,193,100,valid,UInt16,2
18799,188,99,valid,UInt16,1.0,18800,188,100,valid,UInt16,2
17199,172,99,valid,UInt16,1.0,17200,172,100,valid,UInt16,2
16399,164,99,valid,Int64,1.0,16400,164,100,valid,Int64,2
16399,164,99,valid,UInt16,1.0,16400,164,100,valid,UInt16,2
14999,150,99,valid,Int64,1.0,15000,150,100,valid,Int64,2
14499,145,99,valid,Int64,1.0,14500,145,100,valid,Int64,2
12474,-126,-99,valid,Int64,1.0,12475,-126,-100,valid,Int64,2
12399,124,99,valid,Int64,1.0,12400,124,100,valid,Int64,3
12177,-123,-99,valid,Int64,1.0,12178,-123,-100,valid,Int64,2
11899,119,99,valid,Int64,1.0,11900,119,100,valid,Int64,3
11899,119,99,valid,UInt16,1.0,11900,119,100,valid,UInt16,2
11799,118,99,valid,UInt16,1.0,11800,118,100,valid,UInt16,3
10999,11,999,valid,Int64,1.0,11000,11,1000,valid,Int64,2
10699,107,99,valid,UInt64,1.0,10700,107,100,valid,UInt64,2
10395,-105,-99,valid,Int64,1.0,10396,-105,-100,valid,Int64,3
10199,102,99,valid,Int64,1.0,10200,102,100,valid,Int64,3
9799,98,99,valid,Int64,1.0,9800,98,100,valid,Int64,2
8991,-9,-999,valid,Int64,1.0,8992,-9,-1000,valid,Int64,3
8599,86,99,valid,Int64,1.0,8600,86,100,valid,Int64,2
7999,80,99,valid,UInt64,1.0,8000,80,100,valid,UInt64,2
7899,79,99,valid,UInt64,1.0,7900,79,100,valid,UInt64,2
7099,71,99,valid,Int64,1.0,7100,71,100,valid,Int64,2
7029,-71,-99,valid,Int64,1.0,7030,-71,-100,valid,Int64,2
6039,-61,-99,valid,Int64,1.0,6040,-61,-100,valid,Int64,2
5399,54,99,valid,Int64,1.0,5400,54,100,valid,Int64,2
4999,50,99,valid,Int64,1.0,5000,50,100,valid,Int64,2
4950,-50,-99,valid,Int64,1.0,4951,-50,-100,valid,Int64,2
4158,-42,-99,valid,Int64,1.0,4159,-42,-100,valid,Int64,2
3267,-33,-99,valid,Int64,1.0,3268,-33,-100,valid,Int64,2
2299,23,99,valid,UInt16,1.0,2300,23,100,valid,UInt16,2
2149,215,9,valid,Int64,1.0,2150,215,10,valid,Int64,2
1229,123,9,valid,Int64,1.0,1230,123,10,valid,Int64,2
900,-100,-9,valid,Int64,1.0,901,-100,-10,valid,Int64,3
248,24,10,valid,UInt64,1.0,248,25,9,valid,UInt64,2
247,24,10,valid,UInt64,1.0,247,25,9,valid,UInt64,2
247,2,123,valid,UInt64,1.0,247,3,82,valid,UInt64,2
245,24,10,valid,UInt64,1.0,245,25,9,valid,UInt64,2
244,24,10,valid,UInt64,1.0,244,25,9,valid,UInt64,2
242,24,10,valid,UInt64,1.0,242,25,9,valid,UInt64,2
241,24,10,valid,UInt64,1.0,241,25,9,valid,UInt64,2
237,23,10,valid,UInt64,1.0,237,24,9,valid,UInt64,2
236,23,10,valid,UInt64,1.0,236,24,9,valid,UInt64,2
227,22,10,valid,UInt64,1.0,227,23,9,valid,UInt64,2
226,2,113,valid,UInt64,1.0,226,3,75,valid,UInt64,2
223,22,10,valid,UInt64,1.0,223,23,9,valid,UInt64,2
222,22,10,valid,UInt64,1.0,222,23,9,valid,UInt64,2
221,22,10,valid,UInt64,1.0,221,23,9,valid,UInt64,2
219,22,9,valid,UInt8,1.0,220,22,10,valid,UInt8,2
219,22,9,valid,UInt64,1.0,220,22,10,valid,UInt64,3
209,21,9,valid,UInt64,1.0,210,21,10,valid,UInt64,2
200,2,100,valid,UInt64,1.0,200,3,66,valid,UInt64,2
197,19,10,valid,UInt64,1.0,197,20,9,valid,UInt64,2
192,19,10,valid,UInt64,1.0,192,20,9,valid,UInt64,2
188,18,10,valid,UInt64,1.0,188,19,9,valid,UInt64,2
179,18,9,valid,UInt64,1.0,180,18,10,valid,UInt64,2
177,17,10,valid,UInt64,1.0,177,18,9,valid,UInt64,2
173,17,10,valid,UInt64,1.0,173,18,9,valid,UInt64,2
169,17,9,valid,UInt64,1.0,170,17,10,valid,UInt64,3
168,16,10,valid,UInt64,1.0,168,17,9,valid,UInt64,2
167,16,10,valid,UInt64,1.0,167,17,9,valid,UInt64,3
166,16,10,valid,UInt64,1.0,166,17,9,valid,UInt64,2
156,15,10,valid,UInt64,1.0,156,16,9,valid,UInt64,2
155,15,10,valid,UInt64,1.0,155,16,9,valid,UInt64,2
154,15,10,valid,UInt64,1.0,154,16,9,valid,UInt64,2
153,15,10,valid,UInt64,1.0,153,16,9,valid,UInt64,3
152,15,10,valid,UInt64,1.0,152,16,9,valid,UInt64,5
149,15,9,valid,UInt8,1.0,150,15,10,valid,UInt8,2
145,14,10,valid,UInt64,1.0,145,15,9,valid,UInt64,4
141,14,10,valid,UInt64,1.0,141,15,9,valid,UInt64,3
139,14,9,valid,UInt64,1.0,140,14,10,valid,UInt64,3
133,13,10,valid,UInt64,1.0,133,14,9,valid,UInt64,5
132,13,10,valid,UInt64,1.0,132,14,9,valid,UInt64,3
127,12,10,valid,Int64,1.0,127,13,9,valid,Int64,2
126,12,10,valid,UInt8,1.0,126,13,9,valid,UInt8,2
124,12,10,valid,Int64,1.0,124,13,9,valid,Int64,4
123,12,10,valid,UInt64,1.0,123,13,9,valid,UInt64,3
122,12,10,valid,UInt64,1.0,122,13,9,valid,UInt64,2
122,12,10,valid,Int64,1.0,122,13,9,valid,Int64,3
121,12,10,valid,UInt64,1.0,121,13,9,valid,UInt64,2
118,11,10,valid,UInt64,1.0,118,12,9,valid,UInt64,2
116,11,10,valid,Int64,1.0,116,12,9,valid,Int64,4
115,11,10,valid,Int64,1.0,115,12,9,valid,Int64,2
114,11,10,valid,UInt64,1.0,114,12,9,valid,UInt64,2
112,11,10,valid,Int64,1.0,112,12,9,valid,Int64,2
112,11,10,valid,UInt64,1.0,112,12,9,valid,UInt64,2
111,11,10,valid,UInt64,1.0,111,12,9,valid,UInt64,4
