a,b,output,outputtype,datatype,metric,n_a,n_b,n_output,n_outputtype,n_datatype,count
182,-1,18446744073709551434,valid,UInt64,7.0,182,0,DivideError(),error,DivideError,3
18,-1,-18,valid,Int64,10.0,18,0,DivideError(),error,DivideError,2
13,-1,-13,valid,Int64,10.0,13,0,DivideError(),error,DivideError,2
12,-1,-12,valid,Int64,10.0,12,0,DivideError(),error,DivideError,2
10,-1,-10,valid,Int64,10.0,10,0,DivideError(),error,DivideError,2
false,-1,0,valid,Int64,12.0,false,0,DivideError(),error,DivideError,10
-2,-1,2,valid,Int64,12.0,-2,0,DivideError(),error,DivideError,2
-3,-1,3,valid,Int64,12.0,-3,0,DivideError(),error,DivideError,5
-4,-1,4,valid,Int64,12.0,-4,0,DivideError(),error,DivideError,3
-6,-1,6,valid,Int64,12.0,-6,0,DivideError(),error,DivideError,3
-7,-1,7,valid,Int64,12.0,-7,0,DivideError(),error,DivideError,4
-8,-1,8,valid,Int64,12.0,-8,0,DivideError(),error,DivideError,2
-9,-1,9,valid,Int64,12.0,-9,0,DivideError(),error,DivideError,3
-10,-1,10,valid,Int64,11.0,-10,0,DivideError(),error,DivideError,2
-13,-1,13,valid,Int64,11.0,-13,0,DivideError(),error,DivideError,2
-19,-1,19,valid,Int64,11.0,-19,0,DivideError(),error,DivideError,2
340273827139893702544002182153616322339,-1,8539781044760919372425278151889117,valid,UInt128,21.0,340273827139893702544002182153616322339,0,DivideError(),error,DivideError,1
340103638815367948157676597244647497072,-1,178728105570515305698010187120714384,valid,UInt128,23.0,340103638815367948157676597244647497072,0,DivideError(),error,DivideError,1
313666938182640008820212030001844250921,-1,26615428738298454643162577429923960535,valid,UInt128,25.0,313666938182640008820212030001844250921,0,DivideError(),error,DivideError,1
312712615823777063497354308488033765908,-1,27569751097161399966020298943734445548,valid,UInt128,25.0,312712615823777063497354308488033765908,0,DivideError(),error,DivideError,1
310991343021524408490829364178949868073,-1,29291023899414054972545243252818343383,valid,UInt128,25.0,310991343021524408490829364178949868073,0,DivideError(),error,DivideError,1
