a,b,output,outputtype,datatype,metric,n_a,n_b,n_output,n_outputtype,n_datatype,count
2519999999,252,9999999,valid,UInt32,1.0,2520000000,252,10000000,valid,UInt32,3
2259999999,226,9999999,valid,UInt32,1.0,2260000000,226,10000000,valid,UInt32,2
1769999999,177,9999999,valid,UInt32,1.0,1770000000,177,10000000,valid,UInt32,2
1679999999,168,9999999,valid,UInt32,1.0,1680000000,168,10000000,valid,UInt32,3
1599999999,16,99999999,valid,Int64,1.0,1600000000,16,100000000,valid,Int64,2
1499999999,15,99999999,valid,UInt32,1.0,1500000000,15,100000000,valid,UInt32,2
1479999999,148,9999999,valid,Int64,1.0,1480000000,148,10000000,valid,Int64,3
1419999999,142,9999999,valid,Int64,1.0,1420000000,142,10000000,valid,Int64,2
1259999999,126,9999999,valid,Int64,1.0,1260000000,126,10000000,valid,Int64,4
1249999999,125,9999999,valid,UInt64,1.0,1250000000,125,10000000,valid,UInt64,2
1179999999,118,9999999,valid,Int64,1.0,1180000000,118,10000000,valid,Int64,2
1179999999,118,9999999,valid,UInt64,1.0,1180000000,118,10000000,valid,UInt64,2
1129999999,113,9999999,valid,Int64,1.0,1130000000,113,10000000,valid,Int64,2
1119999999,112,9999999,valid,UInt32,1.0,1120000000,112,10000000,valid,UInt32,2
1089999999,109,9999999,valid,UInt64,1.0,1090000000,109,10000000,valid,UInt64,2
1089999999,109,9999999,valid,Int64,1.0,1090000000,109,10000000,valid,Int64,2
1059999999,106,9999999,valid,UInt64,1.0,1060000000,106,10000000,valid,UInt64,2
1029999999,103,9999999,valid,UInt64,1.0,1030000000,103,10000000,valid,UInt64,2
1009999999,101,9999999,valid,Int64,1.0,1010000000,101,10000000,valid,Int64,2
939999999,94,9999999,valid,Int64,1.0,940000000,94,10000000,valid,Int64,2
919999999,92,9999999,valid,UInt64,1.0,920000000,92,10000000,valid,UInt64,2
859999999,86,9999999,valid,Int64,1.0,860000000,86,10000000,valid,Int64,3
839999999,84,9999999,valid,Int64,1.0,840000000,84,10000000,valid,Int64,2
829999999,83,9999999,valid,Int64,1.0,830000000,83,10000000,valid,Int64,2
829999999,83,9999999,valid,UInt64,1.0,830000000,83,10000000,valid,UInt64,2
779999999,78,9999999,valid,Int64,1.0,780000000,78,10000000,valid,Int64,2
769999999,77,9999999,valid,Int64,1.0,770000000,77,10000000,valid,Int64,2
729999999,73,9999999,valid,Int64,1.0,730000000,73,10000000,valid,Int64,3
659999999,66,9999999,valid,UInt64,1.0,660000000,66,10000000,valid,UInt64,2
649999999,65,9999999,valid,UInt64,1.0,650000000,65,10000000,valid,UInt64,2
589999999,59,9999999,valid,Int64,1.0,590000000,59,10000000,valid,Int64,2
559999999,56,9999999,valid,Int64,1.0,560000000,56,10000000,valid,Int64,2
519999999,52,9999999,valid,Int64,1.0,520000000,52,10000000,valid,Int64,2
299999970,-30,-9999999,valid,Int64,1.0,299999971,-30,-10000000,valid,Int64,2
269999999,27,9999999,valid,Int64,1.0,270000000,27,10000000,valid,Int64,2
249999999,25,9999999,valid,Int64,1.0,250000000,25,10000000,valid,Int64,2
239999999,240,999999,valid,UInt32,1.0,240000000,240,1000000,valid,UInt32,2
221999999,222,999999,valid,Int64,1.0,222000000,222,1000000,valid,Int64,2
212999999,213,999999,valid,Int64,1.0,213000000,213,1000000,valid,Int64,2
210999999,211,999999,valid,Int64,1.0,211000000,211,1000000,valid,Int64,3
209999979,-21,-9999999,valid,Int64,1.0,209999980,-21,-10000000,valid,Int64,2
203999999,204,999999,valid,UInt32,1.0,204000000,204,1000000,valid,UInt32,2
199999980,-20,-9999999,valid,Int64,1.0,199999981,-20,-10000000,valid,Int64,2
143999999,144,999999,valid,Int64,1.0,144000000,144,1000000,valid,Int64,2
117999882,-118,-999999,valid,Int64,1.0,117999883,-118,-1000000,valid,Int64,2
113999886,-114,-999999,valid,Int64,1.0,113999887,-114,-1000000,valid,Int64,2
33999,34,999,valid,UInt16,1.0,34000,34,1000,valid,UInt16,2
27999,28,999,valid,Int64,1.0,28000,28,1000,valid,Int64,2
25999,26,999,valid,UInt64,1.0,26000,26,1000,valid,UInt64,2
24699,247,99,valid,UInt16,1.0,24700,247,100,valid,UInt16,2
24599,246,99,valid,UInt16,1.0,24600,246,100,valid,UInt16,2
23999,240,99,valid,UInt16,1.0,24000,240,100,valid,UInt16,2
23899,239,99,valid,UInt16,1.0,23900,239,100,valid,UInt16,2
23399,234,99,valid,UInt16,1.0,23400,234,100,valid,UInt16,3
22799,228,99,valid,Int64,1.0,22800,228,100,valid,Int64,2
20499,205,99,valid,Int64,1.0,20500,205,100,valid,Int64,2
19199,192,99,valid,UInt16,1.0,19200,192,100,valid,UInt16,2
18799,188,99,valid,Int64,1.0,18800,188,100,valid,Int64,2
18399,184,99,valid,UInt16,1.0,18400,184,100,valid,UInt16,2
18199,182,99,valid,UInt16,1.0,18200,182,100,valid,UInt16,2
15999,16,999,valid,Int64,1.0,16000,16,1000,valid,Int64,3
15399,154,99,valid,UInt16,1.0,15400,154,100,valid,UInt16,2
14099,141,99,valid,Int64,1.0,14100,141,100,valid,Int64,2
13299,133,99,valid,Int64,1.0,13300,133,100,valid,Int64,2
12474,-126,-99,valid,Int64,1.0,12475,-126,-100,valid,Int64,2
11399,114,99,valid,Int64,1.0,11400,114,100,valid,Int64,2
11088,-112,-99,valid,Int64,1.0,11089,-112,-100,valid,Int64,2
10899,109,99,valid,Int64,1.0,10900,109,100,valid,Int64,2
10499,105,99,valid,Int64,1.0,10500,105,100,valid,Int64,2
10399,104,99,valid,UInt64,1.0,10400,104,100,valid,UInt64,2
10399,104,99,valid,Int64,1.0,10400,104,100,valid,Int64,2
10099,101,99,valid,Int64,1.0,10100,101,100,valid,Int64,2
10098,-102,-99,valid,Int64,1.0,10099,-102,-100,valid,Int64,2
9999,10,999,valid,UInt64,1.0,10000,10,1000,valid,UInt64,2
9990,-10,-999,valid,Int64,1.0,9991,-10,-1000,valid,Int64,2
9399,94,99,valid,Int64,1.0,9400,94,100,valid,Int64,2
9099,91,99,valid,UInt16,1.0,9100,91,100,valid,UInt16,2
8799,88,99,valid,UInt16,1.0,8800,88,100,valid,UInt16,2
8299,83,99,valid,Int64,1.0,8300,83,100,valid,Int64,2
8118,-82,-99,valid,Int64,1.0,8119,-82,-100,valid,Int64,2
8019,-81,-99,valid,Int64,1.0,8020,-81,-100,valid,Int64,2
