bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
77,0,0,2,2,0.0,0.0,730547,0.0,0.0,1.0,3809022156860003160,-208521289160178732,-3275834683167030713,4597712162068066838,"DomainError(""Height or Weight cannot be negative."", """")","DomainError(""Height or Weight cannot be negative."", """")"
78,0,0,2,2,0.0,0.0,877566,0.0,0.0,1.0,6129366723961591136,-6251371838014508018,-407846701554550060,-1355090390424889395,"DomainError(""Height or Weight cannot be negative."", """")","DomainError(""Height or Weight cannot be negative."", """")"
75,0,1,0,2,0.0,0.0,878176,0.0,0.0,1.0,7047010947516106571,7761859027309300608,637993460276391482,8317392400370283185,Underweight,Underweight
79,0,0,2,2,0.0,0.0,968990,0.0,0.0,1.0,-4281635100492123058,-9219746673818374625,-5354835543332560529,5326653220743332279,"DomainError(""Height or Weight cannot be negative."", """")","DomainError(""Height or Weight cannot be negative."", """")"
80,0,0,2,2,0.0,0.0,980599,0.0,0.0,1.0,-6633896649471365501,-3337487066427590396,-6900446517387732919,-3748612165374593143,"DomainError(""Height or Weight cannot be negative."", """")","DomainError(""Height or Weight cannot be negative."", """")"
77,2,0,2,2,0.0,0.0,987987,0.0,0.0,1.0,-3004294764544590303,18194216602155832,-1897055808361175403,-9017457277467625451,"DomainError(""Height or Weight cannot be negative."", """")","DomainError(""Height or Weight cannot be negative."", """")"
76,0,1,0,2,0.0,0.0,988732,0.0,0.0,1.0,8405958965776185407,2625077562552252351,5153191893489428097,5017331968960745069,Underweight,Underweight
74,3,0,2,2,0.0,0.0,992344,0.0,0.0,1.0,-1786396476887443438,6059331189127992347,9606857172398255,-570766975537995669,"DomainError(""Height or Weight cannot be negative."", """")","DomainError(""Height or Weight cannot be negative."", """")"
78,1,0,2,2,0.0,0.0,993277,0.0,0.0,1.0,-7476110884780111527,-1308038200988279057,719293054173273116,-2048483247027145737,"DomainError(""Height or Weight cannot be negative."", """")","DomainError(""Height or Weight cannot be negative."", """")"
76,0,0,2,2,0.0,0.0,1030847,0.0,0.0,1.0,-429969660618334777,406928008226074253,7752658403497383225,-2997405000382460053,"DomainError(""Height or Weight cannot be negative."", """")","DomainError(""Height or Weight cannot be negative."", """")"
76,2,0,2,2,0.0,0.0,1033704,0.0,0.0,1.0,88005557839001523,-4882381313339547797,7124385697694307091,-8964169867227134678,"DomainError(""Height or Weight cannot be negative."", """")","DomainError(""Height or Weight cannot be negative."", """")"
75,0,0,2,2,0.0,0.0,1049059,0.0,0.0,1.0,-351513653031598797,868278307247795293,-4880104881338741018,516610543387595699,"DomainError(""Height or Weight cannot be negative."", """")","DomainError(""Height or Weight cannot be negative."", """")"
74,1,1,0,2,0.0,0.0,1067581,0.0,0.0,1.0,2642266955788584467,9030293210583983017,42883720316741316,7054805229240930717,Underweight,Underweight
76,1,0,2,2,0.0,0.0,1106702,0.0,0.0,1.0,720981193261353138,-4823388364745055491,-5402306395734263249,670060262519756975,"DomainError(""Height or Weight cannot be negative."", """")","DomainError(""Height or Weight cannot be negative."", """")"
74,0,1,0,2,0.0,0.0,1255851,0.0,0.0,1.0,4535245074337683985,7010960307803979480,917269646276546319,269519630226023284,Underweight,Underweight
74,1,0,2,2,0.0,0.0,1265965,0.0,0.0,1.0,-505183831898444483,620923316795713733,11383965280377738,-1578327792503990220,"DomainError(""Height or Weight cannot be negative."", """")","DomainError(""Height or Weight cannot be negative."", """")"
73,0,1,0,2,0.0,0.0,1463999,0.0,0.0,1.0,88735242218169780,828563778576024213,3929091043919201061,6447660726745419030,Underweight,Underweight
76,4,0,2,2,0.0,0.0,1510960,0.0,0.0,1.0,-3825073982056467953,-6872954950771258018,8390058522592158,-5316619282321153730,"DomainError(""Height or Weight cannot be negative."", """")","DomainError(""Height or Weight cannot be negative."", """")"
