x_,p,output,outputtype,datatype,metric,n_x_,n_p,n_output,n_outputtype,n_datatype,count
273742808813137198088548329305466956314,-2422786684679118081,"DomainError(-2422786684679118081, ""Cannot raise an integer x to a negative power -2422786684679118081.\nMake x or -2422786684679118081 a float by adding a zero decimal (e.g., 2.0^-2422786684679118081 or 2^-2.4227866846791183e18 instead of 2^-2422786684679118081)or write 1/x^2422786684679118081, float(x)^-2422786684679118081, x^float(-2422786684679118081) or (x//1)^-2422786684679118081."")",error,DomainError,1.0,273742808813137198088548329305466956314,-2422786684679118080,"DomainError(-2422786684679118080, ""Cannot raise an integer x to a negative power -2422786684679118080.\nMake x or -2422786684679118080 a float by adding a zero decimal (e.g., 2.0^-2422786684679118080 or 2^-2.422786684679118e18 instead of 2^-2422786684679118080)or write 1/x^2422786684679118080, float(x)^-2422786684679118080, x^float(-2422786684679118080) or (x//1)^-2422786684679118080."")",error,DomainError,1
11453046554571595003,-875562850,"DomainError(-875562850, ""Cannot raise an integer x to a negative power -875562850.\nMake x or -875562850 a float by adding a zero decimal (e.g., 2.0^-875562850 or 2^-8.7556285e8 instead of 2^-875562850)or write 1/x^875562850, float(x)^-875562850, x^float(-875562850) or (x//1)^-875562850."")",error,DomainError,1.0,11453046554571595003,-875562849,"DomainError(-875562849, ""Cannot raise an integer x to a negative power -875562849.\nMake x or -875562849 a float by adding a zero decimal (e.g., 2.0^-875562849 or 2^-8.75562849e8 instead of 2^-875562849)or write 1/x^875562849, float(x)^-875562849, x^float(-875562849) or (x//1)^-875562849."")",error,DomainError,1
216,-2281274724931148929,"DomainError(-2281274724931148929, ""Cannot raise an integer x to a negative power -2281274724931148929.\nMake x or -2281274724931148929 a float by adding a zero decimal (e.g., 2.0^-2281274724931148929 or 2^-2.281274724931149e18 instead of 2^-2281274724931148929)or write 1/x^2281274724931148929, float(x)^-2281274724931148929, x^float(-2281274724931148929) or (x//1)^-2281274724931148929."")",error,DomainError,1.0,216,-2281274724931148928,"DomainError(-2281274724931148928, ""Cannot raise an integer x to a negative power -2281274724931148928.\nMake x or -2281274724931148928 a float by adding a zero decimal (e.g., 2.0^-2281274724931148928 or 2^-2.2812747249311488e18 instead of 2^-2281274724931148928)or write 1/x^2281274724931148928, float(x)^-2281274724931148928, x^float(-2281274724931148928) or (x//1)^-2281274724931148928."")",error,DomainError,1
6732990313788143142,-631135871,"DomainError(-631135871, ""Cannot raise an integer x to a negative power -631135871.\nMake x or -631135871 a float by adding a zero decimal (e.g., 2.0^-631135871 or 2^-6.31135871e8 instead of 2^-631135871)or write 1/x^631135871, float(x)^-631135871, x^float(-631135871) or (x//1)^-631135871."")",error,DomainError,1.0,6732990313788143142,-631135870,"DomainError(-631135870, ""Cannot raise an integer x to a negative power -631135870.\nMake x or -631135870 a float by adding a zero decimal (e.g., 2.0^-631135870 or 2^-6.3113587e8 instead of 2^-631135870)or write 1/x^631135870, float(x)^-631135870, x^float(-631135870) or (x//1)^-631135870."")",error,DomainError,1
6431,-100,"DomainError(-100, ""Cannot raise an integer x to a negative power -100.\nMake x or -100 a float by adding a zero decimal (e.g., 2.0^-100 or 2^-100.0 instead of 2^-100)or write 1/x^100, float(x)^-100, x^float(-100) or (x//1)^-100."")",error,DomainError,10.0,6431,-99,"DomainError(-99, ""Cannot raise an integer x to a negative power -99.\nMake x or -99 a float by adding a zero decimal (e.g., 2.0^-99 or 2^-99.0 instead of 2^-99)or write 1/x^99, float(x)^-99, x^float(-99) or (x//1)^-99."")",error,DomainError,1
-132073704314675303069747972327117831066,-1208712811,"DomainError(-1208712811, ""Cannot raise an integer x to a negative power -1208712811.\nMake x or -1208712811 a float by adding a zero decimal (e.g., 2.0^-1208712811 or 2^-1.208712811e9 instead of 2^-1208712811)or write 1/x^1208712811, float(x)^-1208712811, x^float(-1208712811) or (x//1)^-1208712811."")",error,DomainError,1.0,-132073704314675303069747972327117831066,-1208712810,"DomainError(-1208712810, ""Cannot raise an integer x to a negative power -1208712810.\nMake x or -1208712810 a float by adding a zero decimal (e.g., 2.0^-1208712810 or 2^-1.20871281e9 instead of 2^-1208712810)or write 1/x^1208712810, float(x)^-1208712810, x^float(-1208712810) or (x//1)^-1208712810."")",error,DomainError,1
73,-574364959837006369,"DomainError(-574364959837006369, ""Cannot raise an integer x to a negative power -574364959837006369.\nMake x or -574364959837006369 a float by adding a zero decimal (e.g., 2.0^-574364959837006369 or 2^-5.743649598370064e17 instead of 2^-574364959837006369)or write 1/x^574364959837006369, float(x)^-574364959837006369, x^float(-574364959837006369) or (x//1)^-574364959837006369."")",error,DomainError,1.0,73,-574364959837006368,"DomainError(-574364959837006368, ""Cannot raise an integer x to a negative power -574364959837006368.\nMake x or -574364959837006368 a float by adding a zero decimal (e.g., 2.0^-574364959837006368 or 2^-5.7436495983700634e17 instead of 2^-574364959837006368)or write 1/x^574364959837006368, float(x)^-574364959837006368, x^float(-574364959837006368) or (x//1)^-574364959837006368."")",error,DomainError,1
-3020,-100000001,"DomainError(-100000001, ""Cannot raise an integer x to a negative power -100000001.\nMake x or -100000001 a float by adding a zero decimal (e.g., 2.0^-100000001 or 2^-1.00000001e8 instead of 2^-100000001)or write 1/x^100000001, float(x)^-100000001, x^float(-100000001) or (x//1)^-100000001."")",error,DomainError,7.0,-3020,-100000000,"DomainError(-100000000, ""Cannot raise an integer x to a negative power -100000000.\nMake x or -100000000 a float by adding a zero decimal (e.g., 2.0^-100000000 or 2^-1.0e8 instead of 2^-100000000)or write 1/x^100000000, float(x)^-100000000, x^float(-100000000) or (x//1)^-100000000."")",error,DomainError,1
246324803164593050039320559858649729969,-2035828460,"DomainError(-2035828460, ""Cannot raise an integer x to a negative power -2035828460.\nMake x or -2035828460 a float by adding a zero decimal (e.g., 2.0^-2035828460 or 2^-2.03582846e9 instead of 2^-2035828460)or write 1/x^2035828460, float(x)^-2035828460, x^float(-2035828460) or (x//1)^-2035828460."")",error,DomainError,1.0,246324803164593050039320559858649729969,-2035828459,"DomainError(-2035828459, ""Cannot raise an integer x to a negative power -2035828459.\nMake x or -2035828459 a float by adding a zero decimal (e.g., 2.0^-2035828459 or 2^-2.035828459e9 instead of 2^-2035828459)or write 1/x^2035828459, float(x)^-2035828459, x^float(-2035828459) or (x//1)^-2035828459."")",error,DomainError,1
201,-976926810,"DomainError(-976926810, ""Cannot raise an integer x to a negative power -976926810.\nMake x or -976926810 a float by adding a zero decimal (e.g., 2.0^-976926810 or 2^-9.7692681e8 instead of 2^-976926810)or write 1/x^976926810, float(x)^-976926810, x^float(-976926810) or (x//1)^-976926810."")",error,DomainError,1.0,201,-976926809,"DomainError(-976926809, ""Cannot raise an integer x to a negative power -976926809.\nMake x or -976926809 a float by adding a zero decimal (e.g., 2.0^-976926809 or 2^-9.76926809e8 instead of 2^-976926809)or write 1/x^976926809, float(x)^-976926809, x^float(-976926809) or (x//1)^-976926809."")",error,DomainError,1
27644,-10000,"DomainError(-10000, ""Cannot raise an integer x to a negative power -10000.\nMake x or -10000 a float by adding a zero decimal (e.g., 2.0^-10000 or 2^-10000.0 instead of 2^-10000)or write 1/x^10000, float(x)^-10000, x^float(-10000) or (x//1)^-10000."")",error,DomainError,10.0,27644,-9999,"DomainError(-9999, ""Cannot raise an integer x to a negative power -9999.\nMake x or -9999 a float by adding a zero decimal (e.g., 2.0^-9999 or 2^-9999.0 instead of 2^-9999)or write 1/x^9999, float(x)^-9999, x^float(-9999) or (x//1)^-9999."")",error,DomainError,1
47865,-10000,"DomainError(-10000, ""Cannot raise an integer x to a negative power -10000.\nMake x or -10000 a float by adding a zero decimal (e.g., 2.0^-10000 or 2^-10000.0 instead of 2^-10000)or write 1/x^10000, float(x)^-10000, x^float(-10000) or (x//1)^-10000."")",error,DomainError,10.0,47865,-9999,"DomainError(-9999, ""Cannot raise an integer x to a negative power -9999.\nMake x or -9999 a float by adding a zero decimal (e.g., 2.0^-9999 or 2^-9999.0 instead of 2^-9999)or write 1/x^9999, float(x)^-9999, x^float(-9999) or (x//1)^-9999."")",error,DomainError,1
-20015028387828882234350081039656396672,-2004109131,"DomainError(-2004109131, ""Cannot raise an integer x to a negative power -2004109131.\nMake x or -2004109131 a float by adding a zero decimal (e.g., 2.0^-2004109131 or 2^-2.004109131e9 instead of 2^-2004109131)or write 1/x^2004109131, float(x)^-2004109131, x^float(-2004109131) or (x//1)^-2004109131."")",error,DomainError,1.0,-20015028387828882234350081039656396672,-2004109130,"DomainError(-2004109130, ""Cannot raise an integer x to a negative power -2004109130.\nMake x or -2004109130 a float by adding a zero decimal (e.g., 2.0^-2004109130 or 2^-2.00410913e9 instead of 2^-2004109130)or write 1/x^2004109130, float(x)^-2004109130, x^float(-2004109130) or (x//1)^-2004109130."")",error,DomainError,1
131188759531087480091943200640819967071,-1000000001,"DomainError(-1000000001, ""Cannot raise an integer x to a negative power -1000000001.\nMake x or -1000000001 a float by adding a zero decimal (e.g., 2.0^-1000000001 or 2^-1.000000001e9 instead of 2^-1000000001)or write 1/x^1000000001, float(x)^-1000000001, x^float(-1000000001) or (x//1)^-1000000001."")",error,DomainError,8.0,131188759531087480091943200640819967071,-1000000000,"DomainError(-1000000000, ""Cannot raise an integer x to a negative power -1000000000.\nMake x or -1000000000 a float by adding a zero decimal (e.g., 2.0^-1000000000 or 2^-1.0e9 instead of 2^-1000000000)or write 1/x^1000000000, float(x)^-1000000000, x^float(-1000000000) or (x//1)^-1000000000."")",error,DomainError,1
109193475004269072371996372128193367394,-1000000001,"DomainError(-1000000001, ""Cannot raise an integer x to a negative power -1000000001.\nMake x or -1000000001 a float by adding a zero decimal (e.g., 2.0^-1000000001 or 2^-1.000000001e9 instead of 2^-1000000001)or write 1/x^1000000001, float(x)^-1000000001, x^float(-1000000001) or (x//1)^-1000000001."")",error,DomainError,8.0,109193475004269072371996372128193367394,-1000000000,"DomainError(-1000000000, ""Cannot raise an integer x to a negative power -1000000000.\nMake x or -1000000000 a float by adding a zero decimal (e.g., 2.0^-1000000000 or 2^-1.0e9 instead of 2^-1000000000)or write 1/x^1000000000, float(x)^-1000000000, x^float(-1000000000) or (x//1)^-1000000000."")",error,DomainError,1
205,-1144451570,"DomainError(-1144451570, ""Cannot raise an integer x to a negative power -1144451570.\nMake x or -1144451570 a float by adding a zero decimal (e.g., 2.0^-1144451570 or 2^-1.14445157e9 instead of 2^-1144451570)or write 1/x^1144451570, float(x)^-1144451570, x^float(-1144451570) or (x//1)^-1144451570."")",error,DomainError,1.0,205,-1144451569,"DomainError(-1144451569, ""Cannot raise an integer x to a negative power -1144451569.\nMake x or -1144451569 a float by adding a zero decimal (e.g., 2.0^-1144451569 or 2^-1.144451569e9 instead of 2^-1144451569)or write 1/x^1144451569, float(x)^-1144451569, x^float(-1144451569) or (x//1)^-1144451569."")",error,DomainError,1
3117916418,-10000,"DomainError(-10000, ""Cannot raise an integer x to a negative power -10000.\nMake x or -10000 a float by adding a zero decimal (e.g., 2.0^-10000 or 2^-10000.0 instead of 2^-10000)or write 1/x^10000, float(x)^-10000, x^float(-10000) or (x//1)^-10000."")",error,DomainError,10.0,3117916418,-9999,"DomainError(-9999, ""Cannot raise an integer x to a negative power -9999.\nMake x or -9999 a float by adding a zero decimal (e.g., 2.0^-9999 or 2^-9999.0 instead of 2^-9999)or write 1/x^9999, float(x)^-9999, x^float(-9999) or (x//1)^-9999."")",error,DomainError,1
2634227772,-960731974322397888,"DomainError(-960731974322397888, ""Cannot raise an integer x to a negative power -960731974322397888.\nMake x or -960731974322397888 a float by adding a zero decimal (e.g., 2.0^-960731974322397888 or 2^-9.60731974322398e17 instead of 2^-960731974322397888)or write 1/x^960731974322397888, float(x)^-960731974322397888, x^float(-960731974322397888) or (x//1)^-960731974322397888."")",error,DomainError,1.0,2634227772,-960731974322397887,"DomainError(-960731974322397887, ""Cannot raise an integer x to a negative power -960731974322397887.\nMake x or -960731974322397887 a float by adding a zero decimal (e.g., 2.0^-960731974322397887 or 2^-9.607319743223978e17 instead of 2^-960731974322397887)or write 1/x^960731974322397887, float(x)^-960731974322397887, x^float(-960731974322397887) or (x//1)^-960731974322397887."")",error,DomainError,1
70,-1000000001,"DomainError(-1000000001, ""Cannot raise an integer x to a negative power -1000000001.\nMake x or -1000000001 a float by adding a zero decimal (e.g., 2.0^-1000000001 or 2^-1.000000001e9 instead of 2^-1000000001)or write 1/x^1000000001, float(x)^-1000000001, x^float(-1000000001) or (x//1)^-1000000001."")",error,DomainError,8.0,70,-1000000000,"DomainError(-1000000000, ""Cannot raise an integer x to a negative power -1000000000.\nMake x or -1000000000 a float by adding a zero decimal (e.g., 2.0^-1000000000 or 2^-1.0e9 instead of 2^-1000000000)or write 1/x^1000000000, float(x)^-1000000000, x^float(-1000000000) or (x//1)^-1000000000."")",error,DomainError,1
23780,-770053151,"DomainError(-770053151, ""Cannot raise an integer x to a negative power -770053151.\nMake x or -770053151 a float by adding a zero decimal (e.g., 2.0^-770053151 or 2^-7.70053151e8 instead of 2^-770053151)or write 1/x^770053151, float(x)^-770053151, x^float(-770053151) or (x//1)^-770053151."")",error,DomainError,1.0,23780,-770053150,"DomainError(-770053150, ""Cannot raise an integer x to a negative power -770053150.\nMake x or -770053150 a float by adding a zero decimal (e.g., 2.0^-770053150 or 2^-7.7005315e8 instead of 2^-770053150)or write 1/x^770053150, float(x)^-770053150, x^float(-770053150) or (x//1)^-770053150."")",error,DomainError,1
13,-8984950793864490496,"DomainError(-8984950793864490496, ""Cannot raise an integer x to a negative power -8984950793864490496.\nMake x or -8984950793864490496 a float by adding a zero decimal (e.g., 2.0^-8984950793864490496 or 2^-8.984950793864491e18 instead of 2^-8984950793864490496)or write 1/x^8984950793864490496, float(x)^-8984950793864490496, x^float(-8984950793864490496) or (x//1)^-8984950793864490496."")",error,DomainError,1.0,13,-8984950793864490495,"DomainError(-8984950793864490495, ""Cannot raise an integer x to a negative power -8984950793864490495.\nMake x or -8984950793864490495 a float by adding a zero decimal (e.g., 2.0^-8984950793864490495 or 2^-8.98495079386449e18 instead of 2^-8984950793864490495)or write 1/x^8984950793864490495, float(x)^-8984950793864490495, x^float(-8984950793864490495) or (x//1)^-8984950793864490495."")",error,DomainError,1
1673865218,-10,"DomainError(-10, ""Cannot raise an integer x to a negative power -10.\nMake x or -10 a float by adding a zero decimal (e.g., 2.0^-10 or 2^-10.0 instead of 2^-10)or write 1/x^10, float(x)^-10, x^float(-10) or (x//1)^-10."")",error,DomainError,10.0,1673865218,-9,"DomainError(-9, ""Cannot raise an integer x to a negative power -9.\nMake x or -9 a float by adding a zero decimal (e.g., 2.0^-9 or 2^-9.0 instead of 2^-9)or write 1/x^9, float(x)^-9, x^float(-9) or (x//1)^-9."")",error,DomainError,1
-1858100340,-1000000001,"DomainError(-1000000001, ""Cannot raise an integer x to a negative power -1000000001.\nMake x or -1000000001 a float by adding a zero decimal (e.g., 2.0^-1000000001 or 2^-1.000000001e9 instead of 2^-1000000001)or write 1/x^1000000001, float(x)^-1000000001, x^float(-1000000001) or (x//1)^-1000000001."")",error,DomainError,8.0,-1858100340,-1000000000,"DomainError(-1000000000, ""Cannot raise an integer x to a negative power -1000000000.\nMake x or -1000000000 a float by adding a zero decimal (e.g., 2.0^-1000000000 or 2^-1.0e9 instead of 2^-1000000000)or write 1/x^1000000000, float(x)^-1000000000, x^float(-1000000000) or (x//1)^-1000000000."")",error,DomainError,1
-29948,-1000,"DomainError(-1000, ""Cannot raise an integer x to a negative power -1000.\nMake x or -1000 a float by adding a zero decimal (e.g., 2.0^-1000 or 2^-1000.0 instead of 2^-1000)or write 1/x^1000, float(x)^-1000, x^float(-1000) or (x//1)^-1000."")",error,DomainError,10.0,-29948,-999,"DomainError(-999, ""Cannot raise an integer x to a negative power -999.\nMake x or -999 a float by adding a zero decimal (e.g., 2.0^-999 or 2^-999.0 instead of 2^-999)or write 1/x^999, float(x)^-999, x^float(-999) or (x//1)^-999."")",error,DomainError,1
114925867846211260669520781747343030544,-1484525446864818817,"DomainError(-1484525446864818817, ""Cannot raise an integer x to a negative power -1484525446864818817.\nMake x or -1484525446864818817 a float by adding a zero decimal (e.g., 2.0^-1484525446864818817 or 2^-1.484525446864819e18 instead of 2^-1484525446864818817)or write 1/x^1484525446864818817, float(x)^-1484525446864818817, x^float(-1484525446864818817) or (x//1)^-1484525446864818817."")",error,DomainError,1.0,114925867846211260669520781747343030544,-1484525446864818816,"DomainError(-1484525446864818816, ""Cannot raise an integer x to a negative power -1484525446864818816.\nMake x or -1484525446864818816 a float by adding a zero decimal (e.g., 2.0^-1484525446864818816 or 2^-1.4845254468648187e18 instead of 2^-1484525446864818816)or write 1/x^1484525446864818816, float(x)^-1484525446864818816, x^float(-1484525446864818816) or (x//1)^-1484525446864818816."")",error,DomainError,1
-3523789400593952541,-7065972352868679168,"DomainError(-7065972352868679168, ""Cannot raise an integer x to a negative power -7065972352868679168.\nMake x or -7065972352868679168 a float by adding a zero decimal (e.g., 2.0^-7065972352868679168 or 2^-7.06597235286868e18 instead of 2^-7065972352868679168)or write 1/x^7065972352868679168, float(x)^-7065972352868679168, x^float(-7065972352868679168) or (x//1)^-7065972352868679168."")",error,DomainError,1.0,-3523789400593952541,-7065972352868679167,"DomainError(-7065972352868679167, ""Cannot raise an integer x to a negative power -7065972352868679167.\nMake x or -7065972352868679167 a float by adding a zero decimal (e.g., 2.0^-7065972352868679167 or 2^-7.065972352868679e18 instead of 2^-7065972352868679167)or write 1/x^7065972352868679167, float(x)^-7065972352868679167, x^float(-7065972352868679167) or (x//1)^-7065972352868679167."")",error,DomainError,1
717983062,-10,"DomainError(-10, ""Cannot raise an integer x to a negative power -10.\nMake x or -10 a float by adding a zero decimal (e.g., 2.0^-10 or 2^-10.0 instead of 2^-10)or write 1/x^10, float(x)^-10, x^float(-10) or (x//1)^-10."")",error,DomainError,10.0,717983062,-9,"DomainError(-9, ""Cannot raise an integer x to a negative power -9.\nMake x or -9 a float by adding a zero decimal (e.g., 2.0^-9 or 2^-9.0 instead of 2^-9)or write 1/x^9, float(x)^-9, x^float(-9) or (x//1)^-9."")",error,DomainError,1
-9364,-100,"DomainError(-100, ""Cannot raise an integer x to a negative power -100.\nMake x or -100 a float by adding a zero decimal (e.g., 2.0^-100 or 2^-100.0 instead of 2^-100)or write 1/x^100, float(x)^-100, x^float(-100) or (x//1)^-100."")",error,DomainError,10.0,-9364,-99,"DomainError(-99, ""Cannot raise an integer x to a negative power -99.\nMake x or -99 a float by adding a zero decimal (e.g., 2.0^-99 or 2^-99.0 instead of 2^-99)or write 1/x^99, float(x)^-99, x^float(-99) or (x//1)^-99."")",error,DomainError,1
-86,-10,"DomainError(-10, ""Cannot raise an integer x to a negative power -10.\nMake x or -10 a float by adding a zero decimal (e.g., 2.0^-10 or 2^-10.0 instead of 2^-10)or write 1/x^10, float(x)^-10, x^float(-10) or (x//1)^-10."")",error,DomainError,10.0,-86,-9,"DomainError(-9, ""Cannot raise an integer x to a negative power -9.\nMake x or -9 a float by adding a zero decimal (e.g., 2.0^-9 or 2^-9.0 instead of 2^-9)or write 1/x^9, float(x)^-9, x^float(-9) or (x//1)^-9."")",error,DomainError,1
30509,-100000001,"DomainError(-100000001, ""Cannot raise an integer x to a negative power -100000001.\nMake x or -100000001 a float by adding a zero decimal (e.g., 2.0^-100000001 or 2^-1.00000001e8 instead of 2^-100000001)or write 1/x^100000001, float(x)^-100000001, x^float(-100000001) or (x//1)^-100000001."")",error,DomainError,7.0,30509,-100000000,"DomainError(-100000000, ""Cannot raise an integer x to a negative power -100000000.\nMake x or -100000000 a float by adding a zero decimal (e.g., 2.0^-100000000 or 2^-1.0e8 instead of 2^-100000000)or write 1/x^100000000, float(x)^-100000000, x^float(-100000000) or (x//1)^-100000000."")",error,DomainError,1
-1506834648,-10,"DomainError(-10, ""Cannot raise an integer x to a negative power -10.\nMake x or -10 a float by adding a zero decimal (e.g., 2.0^-10 or 2^-10.0 instead of 2^-10)or write 1/x^10, float(x)^-10, x^float(-10) or (x//1)^-10."")",error,DomainError,10.0,-1506834648,-9,"DomainError(-9, ""Cannot raise an integer x to a negative power -9.\nMake x or -9 a float by adding a zero decimal (e.g., 2.0^-9 or 2^-9.0 instead of 2^-9)or write 1/x^9, float(x)^-9, x^float(-9) or (x//1)^-9."")",error,DomainError,1
