x_,p,output,outputtype,datatype,metric,n_x_,n_p,n_output,n_outputtype,n_datatype,count
-56,0,1,valid,Int64,2.0,-56,1,-56,valid,Int64,2
-68,0,1,valid,Int64,2.0,-68,1,-68,valid,Int64,2
-83,0,1,valid,Int64,2.0,-83,1,-83,valid,Int64,2
-98,0,1,valid,Int64,2.0,-98,1,-98,valid,Int64,2
-113,0,1,valid,Int64,3.0,-113,1,-113,valid,Int64,2
-128,0,1,valid,Int64,3.0,-128,1,-128,valid,Int64,2
74,651078119,0,valid,Int64,19.0,75,651078119,-5510223457357127421,valid,Int64,1
246368275822449694635918221656594834802,328985167180654843036639438184217807108,0,valid,UInt128,37.0,246368275822449694635918221656594834803,328985167180654843036639438184217807108,88624136744684545081225128808355087761,valid,UInt128,1
false,112,false,valid,Bool,1.0,true,112,true,valid,Bool,1
-26534372896008846044070393061927071754,1782503636,0,valid,Int128,38.0,-26534372896008846044070393061927071753,1782503636,-83199838441930753533982181506749262303,valid,Int128,1
-41,14322,-5175822676904497647,valid,Int64,19.0,-40,14322,0,valid,Int64,1
232,472,0,valid,UInt8,2.0,233,472,193,valid,UInt8,1
-10558,20810,0,valid,Int64,18.0,-10557,20810,4152182643461544489,valid,Int64,1
37,50245,213,valid,UInt8,2.0,38,50245,0,valid,UInt8,1
9672,9770579483975607559,0,valid,Int64,19.0,9673,9770579483975607559,-8984654834413709383,valid,Int64,1
-1746850399,0,1,valid,Int64,10.0,-1746850399,1,-1746850399,valid,Int64,1
8413139520176237748,0,1,valid,Int64,18.0,8413139520176237748,1,8413139520176237748,valid,Int64,1
165680528940108440229281064927130499218,55436,0,valid,UInt128,35.0,165680528940108440229281064927130499219,55436,313898251327744185403515408780844593,valid,UInt128,1
-1856,2525038574384185131,0,valid,Int64,18.0,-1855,2525038574384185131,4210738475686819905,valid,Int64,1
-25924,136353810397637821920591711241271078791,0,valid,Int64,18.0,-25923,136353810397637821920591711241271078791,8633662590605418165,valid,Int64,1
2352850904,112197762,0,valid,UInt32,9.0,2352850905,112197762,2401399281,valid,UInt32,1
3068959966,171,0,valid,UInt32,8.0,3068959967,171,683601311,valid,UInt32,1
13717757174867975418,50411,0,valid,UInt64,18.0,13717757174867975419,50411,9427155555569180067,valid,UInt64,1
3699816169,158163381227512130625971065928813607538,1075474321,valid,UInt32,9.0,3699816170,158163381227512130625971065928813607538,0,valid,UInt32,1
259839532280025862146693083275544428896,6219,0,valid,UInt128,37.0,259839532280025862146693083275544428897,6219,47432339527892703063845044356588528417,valid,UInt128,1
1299005536,0,1,valid,Int64,9.0,1299005536,1,1299005536,valid,Int64,1
4885245336198011265,1981845370,16452038293560125185,valid,UInt64,19.0,4885245336198011266,1981845370,0,valid,UInt64,1
76,0,1,valid,UInt8,1.0,76,1,76,valid,UInt8,1
3403522047,221109491970001657341898018500390041891,2834096127,valid,UInt32,9.0,3403522048,221109491970001657341898018500390041891,0,valid,UInt32,1
16995,109,-6632579765229081805,valid,Int64,19.0,16996,109,0,valid,Int64,1
-4642770580087644271,254,-2392044196643429407,valid,Int64,19.0,-4642770580087644270,254,0,valid,Int64,1
98208162020397733788389141174485408544,9024432351133332904,0,valid,Int128,38.0,98208162020397733788389141174485408545,9024432351133332904,114896008005566030224331517835578416385,valid,Int128,1
false,9371027574596514245,false,valid,Bool,1.0,true,9371027574596514245,true,valid,Bool,1
166,0,1,valid,UInt8,2.0,166,1,166,valid,UInt8,1
-141587164854617235160674346047209592898,1527655812,0,valid,Int128,36.0,-141587164854617235160674346047209592897,1527655812,3850964155582020544515751883520024833,valid,Int128,1
17537014297200027585,68,14497155181524283137,valid,UInt64,19.0,17537014297200027586,68,0,valid,UInt64,1
11026,28614,0,valid,UInt16,4.0,11027,28614,57849,valid,UInt16,1
90997962797826818197110156011779666900,35426699507026227472794814272987548300,0,valid,UInt128,37.0,90997962797826818197110156011779666901,35426699507026227472794814272987548300,61833198158049126616814096835901925649,valid,UInt128,1
false,1136311490,false,valid,Bool,1.0,true,1136311490,true,valid,Bool,1
17814796312388140840,51572543996323213132615054353878809933,0,valid,UInt64,18.0,17814796312388140841,51572543996323213132615054353878809933,8407443487036191369,valid,UInt64,1
38,210185618711152816480771566146477765806,0,valid,Int64,19.0,39,210185618711152816480771566146477765806,-2249402892474740335,valid,Int64,1
34950,23229006686240380968987696764410954304,0,valid,UInt16,3.0,34951,23229006686240380968987696764410954304,1537,valid,UInt16,1
36,114,0,valid,Int64,19.0,37,114,-7670231061114097767,valid,Int64,1
13819133557127161170,103,0,valid,UInt64,19.0,13819133557127161171,103,11328658936982473147,valid,UInt64,1
false,682957671,false,valid,Bool,1.0,true,682957671,true,valid,Bool,1
14177,265880776878410922006766665384051762436,-3393960145390922367,valid,Int64,19.0,14178,265880776878410922006766665384051762436,0,valid,Int64,1
21244,3327,0,valid,UInt16,3.0,21245,3327,3669,valid,UInt16,1
102,3709014196,0,valid,UInt8,1.0,103,3709014196,97,valid,UInt8,1
5135533980300238192,111,0,valid,Int64,19.0,5135533980300238193,111,-2199473857193345903,valid,Int64,1
-4312488604353529358,10775,0,valid,Int64,19.0,-4312488604353529357,10775,-6600103130735052453,valid,Int64,1
57117091537458227278478637958888125934,771202768,0,valid,UInt128,38.0,57117091537458227278478637958888125935,771202768,289155407186317282164856044289551770881,valid,UInt128,1
212,8315,0,valid,UInt8,2.0,213,8315,141,valid,UInt8,1
2088098632535008505,16227867002112049893,3470298935277468761,valid,UInt64,18.0,2088098632535008506,16227867002112049893,0,valid,UInt64,1
-14190,145734559949245493711000935308088263591,0,valid,Int64,18.0,-14189,145734559949245493711000935308088263591,5849932661246167419,valid,Int64,1
24201,203,-3153885409417257575,valid,Int64,19.0,24202,203,0,valid,Int64,1
37,31,4646301879301265709,valid,Int64,1.0,38,31,674732685674938368,valid,Int64,1
3325318094323159968,71510733490035694498338806807322282298,0,valid,UInt64,19.0,3325318094323159969,71510733490035694498338806807322282298,11015717334337160769,valid,UInt64,1
-8716,9801383006249652922,0,valid,Int64,19.0,-8715,9801383006249652922,-5897524218871340775,valid,Int64,1
4411224389963108058,10096,0,valid,UInt64,19.0,4411224389963108059,10096,15113561610348931137,valid,UInt64,1
75271946087067157242011942611772122237,252,-8036689629623682615745018139139071311,valid,Int128,37.0,75271946087067157242011942611772122238,252,0,valid,Int128,1
1063,15004812478785614802,-5696128411254873231,valid,Int64,19.0,1064,15004812478785614802,0,valid,Int64,1
15877013941379598753794092396826139019,0,1,valid,UInt128,37.0,15877013941379598753794092396826139019,1,15877013941379598753794092396826139019,valid,UInt128,1
16235188429114239670513342251754821803,3755915345999894266153853555776095357,158530735482993611923829582774989441051,valid,Int128,38.0,16235188429114239670513342251754821804,3755915345999894266153853555776095357,0,valid,Int128,1
4540937150211607594,169,0,valid,UInt64,19.0,4540937150211607595,169,11917900964723636427,valid,UInt64,1
30962,396426297,0,valid,Int64,18.0,30963,396426297,5418014382987223443,valid,Int64,1
-74,135,0,valid,Int64,19.0,-73,135,-8363316138745013561,valid,Int64,1
17708182511624339440,341169296,0,valid,UInt64,19.0,17708182511624339441,341169296,16858932065854680833,valid,UInt64,1
-117,13378265751873174952,6390339105788430049,valid,Int64,18.0,-116,13378265751873174952,0,valid,Int64,1
7971743725485930112,106775712573362056465689318787811209621,0,valid,Int64,19.0,7971743725485930113,106775712573362056465689318787811209621,-6684026286166361983,valid,Int64,1
84,32734,0,valid,Int64,18.0,85,32734,-607973051633015671,valid,Int64,1
229,0,1,valid,UInt8,2.0,229,1,229,valid,UInt8,1
-15977,56746011386598034387881056935918132312,-2574197752334169919,valid,Int64,19.0,-15976,56746011386598034387881056935918132312,0,valid,Int64,1
587333804,113,0,valid,Int64,18.0,587333805,113,9051178655821771117,valid,Int64,1
66,216,0,valid,UInt8,2.0,67,216,225,valid,UInt8,1
-11175,69,-693535660658885063,valid,Int64,18.0,-11174,69,0,valid,Int64,1
65,16473,-8365366682470525375,valid,Int64,19.0,66,16473,0,valid,Int64,1
10831846964761447734,18,8434308774103351296,valid,UInt64,1.0,10831846964761447735,18,17267724354139632721,valid,UInt64,1
6729274045393356017,0,1,valid,UInt64,18.0,6729274045393356017,1,6729274045393356017,valid,UInt64,1
253241281952879677874426002003435478163,47800,303528482232326137296757476752698892257,valid,UInt128,38.0,253241281952879677874426002003435478164,47800,0,valid,UInt128,1
-1960848251,10803,-8879066642659601347,valid,Int64,19.0,-1960848250,10803,0,valid,Int64,1
168064094455050233280368371640169115234,11373,0,valid,UInt128,38.0,168064094455050233280368371640169115235,11373,150389787711224447519000707320361531187,valid,UInt128,1
11638230910540825891,0,1,valid,UInt64,19.0,11638230910540825891,1,11638230910540825891,valid,UInt64,1
7162131220324488433,253449671,-6989543073893180527,valid,Int64,19.0,7162131220324488434,253449671,0,valid,Int64,1
26892,14269953175478974667,0,valid,UInt16,3.0,26893,14269953175478974667,5429,valid,UInt16,1
51646,7860067376326759013,0,valid,UInt16,4.0,51647,7860067376326759013,30911,valid,UInt16,1
25832,0,1,valid,Int64,4.0,25832,1,25832,valid,Int64,1
49176,2028415656491251053,0,valid,UInt16,4.0,49177,2028415656491251053,49593,valid,UInt16,1
4950802243816308288,20,0,valid,UInt64,18.0,4950802243816308289,20,9622689753218727169,valid,UInt64,1
-652702744,4609491426621734898,0,valid,Int64,19.0,-652702743,4609491426621734898,-8968050968612969071,valid,Int64,1
142,3488536585,0,valid,UInt8,1.0,143,3488536585,15,valid,UInt8,1
3331,18245,7109380924086385907,valid,Int64,18.0,3332,18245,0,valid,Int64,1
25,0,1,valid,Int64,1.0,25,1,25,valid,Int64,1
180882847,60713,1758854815,valid,UInt32,9.0,180882848,60713,0,valid,UInt32,1
1637887567,0,1,valid,Int64,9.0,1637887567,1,1637887567,valid,Int64,1
1851706802,284411333,0,valid,UInt32,6.0,1851706803,284411333,3853155,valid,UInt32,1
-18159,484325913,-5058788492038365551,valid,Int64,19.0,-18158,484325913,0,valid,Int64,1
-19887420348631282600358966459772040528,10673730853381371464,0,valid,Int128,38.0,-19887420348631282600358966459772040527,10673730853381371464,-28031624641075573394626894700457837183,valid,Int128,1
-154889342050952437859425002825557387798,105550889023676007126184464670614748640,0,valid,Int128,39.0,-154889342050952437859425002825557387797,105550889023676007126184464670614748640,-113942731171815140123492701831533072767,valid,Int128,1
745893912,23,0,valid,Int64,18.0,745893913,23,3697408800735350121,valid,Int64,1
220,104137090450747433172976869008357367756,0,valid,UInt8,2.0,221,104137090450747433172976869008357367756,113,valid,UInt8,1
14488,71,0,valid,Int64,18.0,14489,71,2743525486632907625,valid,Int64,1
564,111858574927883281163954947337631834071,0,valid,Int64,19.0,565,111858574927883281163954947337631834071,-5796595431900102467,valid,Int64,1
273802725794131736199647170579140760882,220801627098954636368723811401661997132,0,valid,UInt128,38.0,273802725794131736199647170579140760883,220801627098954636368723811401661997132,167086933493172633926709836861089273777,valid,UInt128,1
512225280,18483,0,valid,Int64,18.0,512225281,18483,4591061492250759169,valid,Int64,1
119,0,1,valid,UInt8,2.0,119,1,119,valid,UInt8,1
16,8940476178794311038,0,valid,UInt8,2.0,17,8940476178794311038,225,valid,UInt8,1
203645875737884858717794708508473528129,140,113374830292339831943610422392592234241,valid,UInt128,38.0,203645875737884858717794708508473528130,140,0,valid,UInt128,1
593216168900575546,228,0,valid,Int64,19.0,593216168900575547,228,-1838298018820588047,valid,Int64,1
false,3860,false,valid,Bool,1.0,true,3860,true,valid,Bool,1
-18396,0,1,valid,Int64,5.0,-18396,1,-18396,valid,Int64,1
18324,5271,0,valid,UInt16,4.0,18325,5271,50781,valid,UInt16,1
1373124569,231,-1221440394649594583,valid,Int64,19.0,1373124570,231,0,valid,Int64,1
1564997639,21709,3430424295,valid,UInt32,9.0,1564997640,21709,0,valid,UInt32,1
1106912266,3139232986682691225,0,valid,UInt32,9.0,1106912267,3139232986682691225,2117654891,valid,UInt32,1
8702871154844665040,1666331934,0,valid,UInt64,18.0,8702871154844665041,1666331934,9753139273754381153,valid,UInt64,1
-6370097913082494932,58908,0,valid,Int64,18.0,-6370097913082494931,58908,4734343821218929521,valid,Int64,1
10208963837892444222,506411084,0,valid,UInt64,19.0,10208963837892444223,506411084,14185030585444797697,valid,UInt64,1
17558,83772877087517218258129656491430664371,0,valid,Int64,19.0,17559,83772877087517218258129656491430664371,-4102311919016636537,valid,Int64,1
42162981318881624379318529281295652870,6055,0,valid,Int128,38.0,42162981318881624379318529281295652871,6055,138555412834293061159991931261417599479,valid,Int128,1
22712197524956301513540224956790014517,320984651052808946338786227597231808708,320809862360290961747276937501282258737,valid,UInt128,38.0,22712197524956301513540224956790014518,320984651052808946338786227597231808708,0,valid,UInt128,1
false,627863620,false,valid,Bool,1.0,true,627863620,true,valid,Bool,1
-4715064229727490320,15629,0,valid,Int64,19.0,-4715064229727490319,15629,-7950586229846425551,valid,Int64,1
20726,0,1,valid,UInt16,4.0,20726,1,20726,valid,UInt16,1
6079692863463043524,193287236149753545882844007493289134647,0,valid,UInt64,18.0,6079692863463043525,193287236149753545882844007493289134647,8157307037901855149,valid,UInt64,1
-28784,4124168115,0,valid,Int64,19.0,-28783,4124168115,-5539742685549056847,valid,Int64,1
16223901514026702982,2050132291,0,valid,UInt64,19.0,16223901514026702983,2050132291,15806814800615240919,valid,UInt64,1
-31681,0,1,valid,Int64,5.0,-31681,1,-31681,valid,Int64,1
8847177628241630008,388442437,0,valid,UInt64,18.0,8847177628241630009,388442437,9616079740899853465,valid,UInt64,1
1859436202,1368820384,0,valid,Int64,19.0,1859436203,1368820384,-7034066700353896575,valid,Int64,1
8265189145534453094,49897739145631755146621259518320075987,0,valid,UInt64,18.0,8265189145534453095,49897739145631755146621259518320075987,7216909227142880759,valid,UInt64,1
1348259762,83,0,valid,Int64,18.0,1348259763,83,1826205493100361323,valid,Int64,1
-22854,6133,0,valid,Int64,19.0,-22853,6133,-8154837757266407349,valid,Int64,1
-5887570844530890407,164002681987414037551063373360174844747,-2107920024413414775,valid,Int64,19.0,-5887570844530890406,164002681987414037551063373360174844747,0,valid,Int64,1
28496935387811885292840352230984350986,420358211,0,valid,UInt128,37.0,28496935387811885292840352230984350987,420358211,75431488704357800474349029276744586547,valid,UInt128,1
-20825782208819504902652364351530517628,2763742501,0,valid,Int128,37.0,-20825782208819504902652364351530517627,2763742501,76314126407930685319775665769750339381,valid,Int128,1
43,4340609648131717933,91,valid,UInt8,1.0,44,4340609648131717933,0,valid,UInt8,1
-22120,87,0,valid,Int64,17.0,-22119,87,551605791934320105,valid,Int64,1
7352512084108724455,243,-3397219926050844297,valid,Int64,19.0,7352512084108724456,243,0,valid,Int64,1
119,73,-8380707515272107721,valid,Int64,19.0,120,73,0,valid,Int64,1
2904,249727340,0,valid,Int64,19.0,2905,249727340,-5676247515665303135,valid,Int64,1
222655494642025676411467238838382402778,36,113247363812557178372416968164143792128,valid,UInt128,1.0,222655494642025676411467238838382402778,37,26349507580190122791115664980367638528,valid,UInt128,1
205459658074889538281383183917918834753,15049053099153460268,140778801358960418970202722355323464449,valid,UInt128,38.0,205459658074889538281383183917918834754,15049053099153460268,0,valid,UInt128,1
6193409691532777402,3095,0,valid,UInt64,19.0,6193409691532777403,3095,16677384399839063635,valid,UInt64,1
-250882785193348815,1593847122,-7631482277192609183,valid,Int64,19.0,-250882785193348814,1593847122,0,valid,Int64,1
false,1090954049222497655,false,valid,Bool,1.0,true,1090954049222497655,true,valid,Bool,1
28992614089242007455199523783337202093,91866291879894758685985633950441573855,127046171568252286725034731880649634725,valid,UInt128,38.0,28992614089242007455199523783337202094,91866291879894758685985633950441573855,0,valid,UInt128,1
1432562845121486057,158855721426625350224263547120639396279,11731073541831777561,valid,UInt64,19.0,1432562845121486058,158855721426625350224263547120639396279,0,valid,UInt64,1
-83730675565721148313264218888183549912,30651825,0,valid,Int128,39.0,-83730675565721148313264218888183549911,30651825,-128050949741319920585672417854588573271,valid,Int128,1
-16484,4042570054,0,valid,Int64,19.0,-16483,4042570054,-1173416505999486311,valid,Int64,1
11524395181567382413,339120573464186073000851922587513005393,2365255856532333517,valid,UInt64,18.0,11524395181567382414,339120573464186073000851922587513005393,0,valid,UInt64,1
false,5919993874487632137,false,valid,Bool,1.0,true,5919993874487632137,true,valid,Bool,1
-3481719765854880338080497069415692082,182061600,0,valid,Int128,37.0,-3481719765854880338080497069415692081,182061600,-6304274695474988433238823976033372671,valid,Int128,1
201466534631361394695068643167138245291,194257860983597431886023367546028734708,68503950012399999834291418030768261105,valid,UInt128,37.0,201466534631361394695068643167138245292,194257860983597431886023367546028734708,0,valid,UInt128,1
3928783139420519554,1952,0,valid,Int64,18.0,3928783139420519555,1952,6684472328609518721,valid,Int64,1
6,211,0,valid,Int64,18.0,7,211,-528435578789857833,valid,Int64,1
-113317016691498990229412257986059573754,6765500725601250826315864155691776780,0,valid,Int128,37.0,-113317016691498990229412257986059573753,6765500725601250826315864155691776780,27433956597911723286233465524925696033,valid,Int128,1
-290551515,33799,-6100411789669489651,valid,Int64,19.0,-290551514,33799,0,valid,Int64,1
1123609154,33,0,valid,UInt32,9.0,1123609155,33,2502987203,valid,UInt32,1
1981048658447205732,3,-8460869118216818112,valid,Int64,1.0,1981048658447205733,3,1349054234252275613,valid,Int64,1
-6373818902284207625,0,1,valid,Int64,19.0,-6373818902284207625,1,-6373818902284207625,valid,Int64,1
2272600426,1587869270406954461,0,valid,UInt32,9.0,2272600427,1587869270406954461,1563492187,valid,UInt32,1
217,0,1,valid,UInt8,2.0,217,1,217,valid,UInt8,1
false,2679366606,false,valid,Bool,1.0,true,2679366606,true,valid,Bool,1
false,85,false,valid,Bool,1.0,true,85,true,valid,Bool,1
-119474768638461901456888230876302222422,1589892200,0,valid,Int128,38.0,-119474768638461901456888230876302222421,1589892200,146965736850502166961804141132994586337,valid,Int128,1
77,23743926609226731215854441650902905330,233,valid,UInt8,2.0,78,23743926609226731215854441650902905330,0,valid,UInt8,1
-218240742,0,1,valid,Int64,9.0,-218240742,1,-218240742,valid,Int64,1
3926147871,1486329996,3151876737,valid,UInt32,9.0,3926147872,1486329996,0,valid,UInt32,1
-57,1842,-7722670665129889487,valid,Int64,19.0,-56,1842,0,valid,Int64,1
-12538,3,-1970991704872,valid,Int64,3.0,-12538,4,24712293995685136,valid,Int64,1
40445697952252093652812451230088103492,93777748086967525239876970648074937830,0,valid,Int128,37.0,40445697952252093652812451230088103493,93777748086967525239876970648074937830,84402298227982795579153646029506921737,valid,Int128,1
1498807750,0,1,valid,UInt32,9.0,1498807750,1,1498807750,valid,UInt32,1
-19651,4692697636311908997,-8020735015020442291,valid,Int64,19.0,-19650,4692697636311908997,0,valid,Int64,1
61394613180602722455053744852871528876,57410,0,valid,Int128,38.0,61394613180602722455053744852871528877,57410,-63727851589168018214030530258061234199,valid,Int128,1
false,134953724658625113691127595701765448375,false,valid,Bool,1.0,true,134953724658625113691127595701765448375,true,valid,Bool,1
212596425136834418845041941725862837264,120,0,valid,UInt128,38.0,212596425136834418845041941725862837265,120,113664801121966013295210717723598293889,valid,UInt128,1
false,124,false,valid,Bool,1.0,true,124,true,valid,Bool,1
-69827814841720217551826959421256536162,0,1,valid,Int128,38.0,-69827814841720217551826959421256536162,1,-69827814841720217551826959421256536162,valid,Int128,1
17669804999211899079,18226411336433182411,17529793705982265047,valid,UInt64,19.0,17669804999211899080,18226411336433182411,0,valid,UInt64,1
3230858103572723762,139,0,valid,Int64,19.0,3230858103572723763,139,-2109828657221104757,valid,Int64,1
80,8531751473058807718,0,valid,UInt8,2.0,81,8531751473058807718,225,valid,UInt8,1
-6445450504903592846,0,1,valid,Int64,19.0,-6445450504903592846,1,-6445450504903592846,valid,Int64,1
false,7316745590005959335,false,valid,Bool,1.0,true,7316745590005959335,true,valid,Bool,1
false,156552769982719594766536888964088802522,false,valid,Bool,1.0,true,156552769982719594766536888964088802522,true,valid,Bool,1
17220980120465985767697036010381746787,86,94079894743094525279688199267463592409,valid,Int128,37.0,17220980120465985767697036010381746788,86,0,valid,Int128,1
-164993615776386861801991763013081268980,3645186424,0,valid,Int128,37.0,-164993615776386861801991763013081268979,3645186424,58311642580980911435420451066523013601,valid,Int128,1
62972,134530322,0,valid,UInt16,4.0,62973,134530322,37193,valid,UInt16,1
2376072132,15686094219284326950309132595270913980,0,valid,UInt32,8.0,2376072133,15686094219284326950309132595270913980,819203217,valid,UInt32,1
44656507684431232318716127672416721387,23488,120502858541965655714805543127236386049,valid,UInt128,38.0,44656507684431232318716127672416721388,23488,0,valid,UInt128,1
12991,24093,57279,valid,UInt16,4.0,12992,24093,0,valid,UInt16,1
false,51418,false,valid,Bool,1.0,true,51418,true,valid,Bool,1
190,14782781800826317371,0,valid,UInt8,1.0,191,14782781800826317371,63,valid,UInt8,1
110,168717818645367170878197671414784699121,0,valid,UInt8,2.0,111,168717818645367170878197671414784699121,111,valid,UInt8,1
-91751846965449513717006763439760854054,207,0,valid,Int128,38.0,-91751846965449513717006763439760854053,207,-75941416673598342728875524535729313645,valid,Int128,1
295527507121051024370585986316553396951,3565808219,223693877100627801342425482470953375495,valid,UInt128,38.0,295527507121051024370585986316553396952,3565808219,0,valid,UInt128,1
20933104998182110138844592595083249268,2468506210205499062,0,valid,UInt128,37.0,20933104998182110138844592595083249269,2468506210205499062,81132288686883028119164842100206517097,valid,UInt128,1
473070332,0,1,valid,UInt32,8.0,473070332,1,473070332,valid,UInt32,1
12186348733845082437,201473713,17208175992132589445,valid,UInt64,19.0,12186348733845082438,201473713,0,valid,UInt64,1
8393831430838263777,1026756623793024058,8116523984877685953,valid,Int64,18.0,8393831430838263778,1026756623793024058,0,valid,Int64,1
312990430783127372663972940345951092202,70448485,0,valid,UInt128,38.0,312990430783127372663972940345951092203,70448485,336271908396017862996910205918997592571,valid,UInt128,1
32,59,0,valid,Int64,17.0,33,59,699740024324309857,valid,Int64,1
25074083317057018689706881846822910982,0,1,valid,UInt128,37.0,25074083317057018689706881846822910982,1,25074083317057018689706881846822910982,valid,UInt128,1
-455807353,2836652999,5361098758101308535,valid,Int64,18.0,-455807352,2836652999,0,valid,Int64,1
false,2683298344,false,valid,Bool,1.0,true,2683298344,true,valid,Bool,1
52479,31215168638230122644774346310114132517,41215,valid,UInt16,4.0,52480,31215168638230122644774346310114132517,0,valid,UInt16,1
-3,156087443785730831411016316728775214235,1198657890451878469,valid,Int64,18.0,-2,156087443785730831411016316728775214235,0,valid,Int64,1
6865,42,35617,valid,UInt16,4.0,6866,42,0,valid,UInt16,1
117303016469808392490679946667064819381,232154796448894637066727975195809781235,-113099766233956889015791799447663643315,valid,Int128,39.0,117303016469808392490679946667064819382,232154796448894637066727975195809781235,0,valid,Int128,1
-1062366421,176318596895338551509218026451941591128,3632821303223505441,valid,Int64,18.0,-1062366420,176318596895338551509218026451941591128,0,valid,Int64,1
-1795714056530673762,14143,0,valid,Int64,18.0,-1795714056530673761,14143,6936273599928984671,valid,Int64,1
7,606158348718330035,-7138871430163371817,valid,Int64,19.0,8,606158348718330035,0,valid,Int64,1
3523936157,1417851688,2318219553,valid,UInt32,9.0,3523936158,1417851688,0,valid,UInt32,1
-13907445088676412706909902672831730786,0,1,valid,Int128,38.0,-13907445088676412706909902672831730786,1,-13907445088676412706909902672831730786,valid,Int128,1
-1081295864,18248483779337945579,0,valid,Int64,18.0,-1081295863,18248483779337945579,3078523671191004953,valid,Int64,1
10150,6398664855509663647,0,valid,UInt16,4.0,10151,6398664855509663647,19735,valid,UInt16,1
119,2284847002,5260464490447313169,valid,Int64,18.0,120,2284847002,0,valid,Int64,1
