x_,p,output,outputtype,datatype,metric,n_x_,n_p,n_output,n_outputtype,n_datatype,count
621080914,27090295967140566700424173195715054200,0,valid,Int64,17.0,621080915,27090295967140566700424173195715054200,253837660376347873,valid,Int64,1
14964607393485884117892019369991909623,12130374047162617865,127740477215457278632032254994775107511,valid,UInt128,38.0,14964607393485884117892019369991909624,12130374047162617865,0,valid,UInt128,1
102548974232573867162294262628864827482,212896298784284738966082069889152114061,0,valid,Int128,37.0,102548974232573867162294262628864827483,212896298784284738966082069889152114061,27864773714296882693790210015470296395,valid,Int128,1
-1487050340,1886052818,0,valid,Int64,19.0,-1487050339,1886052818,-1343828192086222711,valid,Int64,1
-17214,8734030078083560073,0,valid,Int64,18.0,-17213,8734030078083560073,2901397329181650339,valid,Int64,1
149,38,105,valid,UInt8,2.0,150,38,0,valid,UInt8,1
5628,101,0,valid,Int64,19.0,5629,101,-4479391858109197683,valid,Int64,1
-1224640611,9926559979752043285438302805566228917,-7132579215953719827,valid,Int64,19.0,-1224640610,9926559979752043285438302805566228917,0,valid,Int64,1
110,30055,0,valid,Int64,19.0,111,30055,-7663467511808149489,valid,Int64,1
87,241,215,valid,UInt8,2.0,88,241,0,valid,UInt8,1
31931,1362,8993419849093587289,valid,Int64,18.0,31932,1362,0,valid,Int64,1
35644,10196,0,valid,UInt16,4.0,35645,10196,33681,valid,UInt16,1
1047680452,108490367177317200252727318044909164642,0,valid,UInt32,9.0,1047680453,108490367177317200252727318044909164642,1254521881,valid,UInt32,1
18221747632581448351,15,16076726492941390687,valid,UInt64,19.0,18221747632581448352,15,0,valid,UInt64,1
1127128880,252466561481482712252673372150933378836,0,valid,UInt32,9.0,1127128881,252466561481482712252673372150933378836,3658247617,valid,UInt32,1
2063061771,0,1,valid,Int64,9.0,2063061771,1,2063061771,valid,Int64,1
76071947241527701375763568302993938874,3122754943,0,valid,Int128,38.0,76071947241527701375763568302993938875,3122754943,-31289654063168583612492138403178413709,valid,Int128,1
-54141434805769510135613684035024340264,232,0,valid,Int128,39.0,-54141434805769510135613684035024340263,232,-124987449614769154929642289018762283327,valid,Int128,1
7128846164080518028,7271842608148237778,0,valid,Int64,19.0,7128846164080518029,7271842608148237778,-8912887485350174487,valid,Int64,1
-24437162365340214341460552229158852564,6134,0,valid,Int128,38.0,-24437162365340214341460552229158852563,6134,101179493439669398101849846668579818553,valid,Int128,1
-1475961684714247500,2121887365,0,valid,Int64,18.0,-1475961684714247499,2121887365,6743881289481743013,valid,Int64,1
3841524616360152233,1965637535,6603802567082835097,valid,Int64,18.0,3841524616360152234,1965637535,0,valid,Int64,1
-68,2657892671,0,valid,Int64,19.0,-67,2657892671,-8977336626213566315,valid,Int64,1
714549678,4118002654,0,valid,UInt32,9.0,714549679,4118002654,1059284065,valid,UInt32,1
-14852,118,0,valid,Int64,18.0,-14851,118,3083754889396452249,valid,Int64,1
36852,1950467315,0,valid,UInt16,4.0,36853,1950467315,47885,valid,UInt16,1
203452632,4230538923,0,valid,Int64,18.0,203452633,4230538923,7027491259693234697,valid,Int64,1
-9503,17836767808280643347,-2586272312763725151,valid,Int64,19.0,-9502,17836767808280643347,0,valid,Int64,1
-1256852537,4029059227,5744212474304841815,valid,Int64,18.0,-1256852536,4029059227,0,valid,Int64,1
-15744,241,0,valid,Int64,19.0,-15743,241,-6672282382016177535,valid,Int64,1
-104320995037788178167140516373107649534,13786594229500170289,0,valid,Int128,36.0,-104320995037788178167140516373107649533,13786594229500170289,8923441372664896235957183387393389891,valid,Int128,1
585991448864471071,0,1,valid,Int64,17.0,585991448864471071,1,585991448864471071,valid,Int64,1
5597062142261025594,39119264564777188038929786463052202463,0,valid,UInt64,19.0,5597062142261025595,39119264564777188038929786463052202463,16992703910157479795,valid,UInt64,1
134020798579589399006022454786504201998,12901321930136261035,0,valid,Int128,38.0,134020798579589399006022454786504201999,12901321930136261035,160444953358831427234874179712623337647,valid,Int128,1
false,153,false,valid,Bool,1.0,true,153,true,valid,Bool,1
868555399,104165512800970824006374876300415584554,5892180170952625393,valid,Int64,18.0,868555400,104165512800970824006374876300415584554,0,valid,Int64,1
205085010407278895181239568126834833411,0,1,valid,UInt128,38.0,205085010407278895181239568126834833411,1,205085010407278895181239568126834833411,valid,UInt128,1
39844,3561347791,0,valid,UInt16,4.0,39845,3561347791,60397,valid,UInt16,1
63802,179,0,valid,UInt16,4.0,63803,179,22787,valid,UInt16,1
62011,13,7595,valid,UInt16,3.0,62012,13,0,valid,UInt16,1
false,3612520166,false,valid,Bool,1.0,true,3612520166,true,valid,Bool,1
15929758023418149054,46260,0,valid,UInt64,19.0,15929758023418149055,46260,10688615589001427201,valid,UInt64,1
1766259665,3890904714,8858338728230810401,valid,Int64,18.0,1766259666,3890904714,0,valid,Int64,1
672985686,28352,0,valid,Int64,19.0,672985687,28352,-6484957797610236415,valid,Int64,1
-484984734,140194406942814447758295959022584168628,0,valid,Int64,18.0,-484984733,140194406942814447758295959022584168628,3937503423515783825,valid,Int64,1
3894354369,31719,3273000001,valid,UInt32,9.0,3894354370,31719,0,valid,UInt32,1
6023013214398679240,1956621719128689488,0,valid,Int64,19.0,6023013214398679241,1956621719128689488,-2677265734923039615,valid,Int64,1
-19693,5914,-5085808906211478583,valid,Int64,19.0,-19692,5914,0,valid,Int64,1
false,32527,false,valid,Bool,1.0,true,32527,true,valid,Bool,1
2180019897065514610,4524,0,valid,Int64,19.0,2180019897065514611,4524,-8068245709801377231,valid,Int64,1
246,25935,0,valid,UInt8,1.0,247,25935,71,valid,UInt8,1
237,30114,233,valid,UInt8,2.0,238,30114,0,valid,UInt8,1
36607,3560060033,3839,valid,UInt16,3.0,36608,3560060033,0,valid,UInt16,1
45278,539740089,0,valid,UInt16,2.0,45279,539740089,479,valid,UInt16,1
446434067,7500,-4525549396578589903,valid,Int64,19.0,446434068,7500,0,valid,Int64,1
23685,10072,11425,valid,UInt16,4.0,23686,10072,0,valid,UInt16,1
5107284054557581729,418392663,10233764219862647137,valid,UInt64,19.0,5107284054557581730,418392663,0,valid,UInt64,1
false,215095004334782683229492633932574478354,false,valid,Bool,1.0,true,215095004334782683229492633932574478354,true,valid,Bool,1
false,3260720230,false,valid,Bool,1.0,true,3260720230,true,valid,Bool,1
130311353071191376365076114512742145296,3801206050,0,valid,UInt128,38.0,130311353071191376365076114512742145297,3801206050,315232740143868400630817548849506057505,valid,UInt128,1
-1928677345,338654395,-4484941688959679649,valid,Int64,19.0,-1928677344,338654395,0,valid,Int64,1
-14430,3376699346,0,valid,Int64,19.0,-14429,3376699346,-1286381473243110391,valid,Int64,1
2403975334,340762397,0,valid,UInt32,9.0,2403975335,340762397,3101957511,valid,UInt32,1
-204,20820,0,valid,Int64,19.0,-203,20820,-8696941604630639631,valid,Int64,1
10,1248686492929576885,0,valid,UInt8,2.0,11,1248686492929576885,219,valid,UInt8,1
false,3115813265,false,valid,Bool,1.0,true,3115813265,true,valid,Bool,1
33059,3532050163632542580,26257,valid,UInt16,4.0,33060,3532050163632542580,0,valid,UInt16,1
80,94973236670338163265640332282296676793,0,valid,Int64,19.0,81,94973236670338163265640332282296676793,-3868384181651642927,valid,Int64,1
175632793184775981919083752773796062976,3111269109,0,valid,UInt128,38.0,175632793184775981919083752773796062977,3111269109,196761347256151830302305989890321650433,valid,UInt128,1
56263,320821999379159004074230753778503950221,34215,valid,UInt16,4.0,56264,320821999379159004074230753778503950221,0,valid,UInt16,1
-72,2127596224,0,valid,Int64,18.0,-71,2127596224,-353211093246893567,valid,Int64,1
42505,34028,60385,valid,UInt16,4.0,42506,34028,0,valid,UInt16,1
94,1835,0,valid,Int64,19.0,95,1835,-3128743030516272097,valid,Int64,1
1627291712,196033487,0,valid,Int64,19.0,1627291713,196033487,-1600403593223928895,valid,Int64,1
-27925,2473363047,-8069811450989278109,valid,Int64,19.0,-27924,2473363047,0,valid,Int64,1
-1702084004,3393757509,0,valid,Int64,18.0,-1702084003,3393757509,5578727369675070957,valid,Int64,1
2016677714,109538673312221229898274831257839258132,0,valid,Int64,19.0,2016677715,109538673312221229898274831257839258132,-2276431667464585647,valid,Int64,1
473435003,38,9131600410102722441,valid,Int64,18.0,473435004,38,0,valid,Int64,1
-6,0,1,valid,Int64,1.0,-6,1,-6,valid,Int64,1
5902547744617123858,31248,0,valid,Int64,19.0,5902547744617123859,31248,-3569643644912065983,valid,Int64,1
1622711032,205868353714128955147573331092554994504,0,valid,Int64,19.0,1622711033,205868353714128955147573331092554994504,-8183967709628183359,valid,Int64,1
-53664861634705804299845426557555308615,13516,-166072466635406653457312372661325635807,valid,Int128,39.0,-53664861634705804299845426557555308614,13516,0,valid,Int128,1
-15987,0,1,valid,Int64,5.0,-15987,1,-15987,valid,Int64,1
-110,25867,0,valid,Int64,18.0,-109,25867,6579744856448460715,valid,Int64,1
17439,15881086058836757719,49887,valid,UInt16,4.0,17440,15881086058836757719,0,valid,UInt16,1
false,5339,false,valid,Bool,1.0,true,5339,true,valid,Bool,1
139364640431223882653278260211347566375,279290214299606012393755427948793509290,201218780932523873847137963566544690353,valid,UInt128,38.0,139364640431223882653278260211347566376,279290214299606012393755427948793509290,0,valid,UInt128,1
124799966500360577224838544287082327286,286178609439319457547613935440525602494,0,valid,Int128,37.0,124799966500360577224838544287082327287,286178609439319457547613935440525602494,58817381859786981400315696191494434993,valid,Int128,1
136567463542277443072171771030241692971,2955277889,-159248165366877740052041899482242349525,valid,Int128,39.0,136567463542277443072171771030241692972,2955277889,0,valid,Int128,1
-43077962320304338580097420868357387555,0,1,valid,Int128,38.0,-43077962320304338580097420868357387555,1,-43077962320304338580097420868357387555,valid,Int128,1
-822714688,8009502864580917307,0,valid,Int64,19.0,-822714687,8009502864580917307,-4527182848001620415,valid,Int64,1
-69198152096035668235331643396206348368,851740970394123242,0,valid,Int128,39.0,-69198152096035668235331643396206348367,851740970394123242,-128911707028628446179225385830388945951,valid,Int128,1
13,0,1,valid,Int64,1.0,13,1,13,valid,Int64,1
114,107,0,valid,UInt8,2.0,115,107,203,valid,UInt8,1
12059009427022250908,117043539740274449077355270922306064433,0,valid,UInt64,19.0,12059009427022250909,117043539740274449077355270922306064433,17732210534739609693,valid,UInt64,1
799404660,261226388,0,valid,Int64,19.0,799404661,261226388,-8784561046725563407,valid,Int64,1
26748,64214,0,valid,UInt16,4.0,26749,64214,32281,valid,UInt16,1
-47,2678674841,9145452464374021969,valid,Int64,18.0,-46,2678674841,0,valid,Int64,1
64340826147117980944497702433225905547,6687,303091468031284602538659354465474216611,valid,UInt128,38.0,64340826147117980944497702433225905548,6687,0,valid,UInt128,1
171,7003156668873127404,145,valid,UInt8,2.0,172,7003156668873127404,0,valid,UInt8,1
4451519970665364575,25,2928638773580035423,valid,UInt64,18.0,4451519970665364576,25,0,valid,UInt64,1
11510,768040047,0,valid,Int64,19.0,11511,768040047,-6494839701015135417,valid,Int64,1
-5393533163896854605,47527,3208673550090943579,valid,Int64,18.0,-5393533163896854604,47527,0,valid,Int64,1
-1770137206,62565029771311361915829062217648176661,0,valid,Int64,19.0,-1770137205,62565029771311361915829062217648176661,-6923521379397624101,valid,Int64,1
-11179970272161838661983677286756435468,338968790756723099583226467601845673479,0,valid,Int128,37.0,-11179970272161838661983677286756435467,338968790756723099583226467601845673479,34679363082389111594979376420924175421,valid,Int128,1
-113,98426462314458158740516888524949192703,7748913525334753135,valid,Int64,18.0,-112,98426462314458158740516888524949192703,0,valid,Int64,1
-420257654,0,1,valid,Int64,9.0,-420257654,1,-420257654,valid,Int64,1
204,9479,0,valid,UInt8,2.0,205,9479,165,valid,UInt8,1
19134,2008880070,0,valid,Int64,18.0,19135,2008880070,2752165701374009217,valid,Int64,1
-1721531754,205348960581260235515094053926023000722,0,valid,Int64,19.0,-1721531753,205348960581260235515094053926023000722,-8566991703966370415,valid,Int64,1
155452444925184541000130154346622833656,3,68525092555531549390192678550695247360,valid,UInt128,1.0,155452444925184541000130154346622833657,3,140900827772908887425967287739641969321,valid,UInt128,1
77475636,178770072630764779028333709911243233052,0,valid,UInt32,9.0,77475637,178770072630764779028333709911243233052,2172592209,valid,UInt32,1
2101168118,31716,0,valid,UInt32,9.0,2101168119,31716,3361766561,valid,UInt32,1
50600048686096274329748226591933540099,322373033,-6646978961122930565409255845467893405,valid,Int128,37.0,50600048686096274329748226591933540100,322373033,0,valid,Int128,1
3541217589157053430456052581026984332,113736233948805496235902381089787507290,0,valid,UInt128,37.0,3541217589157053430456052581026984333,113736233948805496235902381089787507290,43746820805705810179708065802093950985,valid,UInt128,1
711396207132704003,13,-1997084589127689005,valid,Int64,1.0,711396207132704004,13,2206968159137693696,valid,Int64,1
2933794607943920628,0,1,valid,Int64,18.0,2933794607943920628,1,2933794607943920628,valid,Int64,1
-1049620432,184,0,valid,Int64,18.0,-1049620431,184,8833462376715978369,valid,Int64,1
23748,319319012707581888615875393077047196563,0,valid,Int64,19.0,23749,319319012707581888615875393077047196563,-3851159117965577347,valid,Int64,1
4766415754947676628,2527209643,0,valid,Int64,19.0,4766415754947676629,2527209643,-6037244836078241843,valid,Int64,1
2716924498,244,0,valid,UInt32,9.0,2716924499,244,1720068561,valid,UInt32,1
100974653509678455407260122799170595756,537913103,0,valid,UInt128,37.0,100974653509678455407260122799170595757,537913103,68519368269760512526327713085273056101,valid,UInt128,1
182,1607245188,0,valid,UInt8,2.0,183,1607245188,161,valid,UInt8,1
2122963712,15148829919553949682,0,valid,Int64,19.0,2122963713,15148829919553949682,-7316894923210947071,valid,Int64,1
1887040940,60,0,valid,UInt32,9.0,1887040941,60,1313470961,valid,UInt32,1
1215443052,0,1,valid,UInt32,9.0,1215443052,1,1215443052,valid,UInt32,1
-62,15219437451576265884,0,valid,Int64,18.0,-61,15219437451576265884,3575424666629401649,valid,Int64,1
-1016846182,447505142,0,valid,Int64,18.0,-1016846181,447505142,3513825927163869833,valid,Int64,1
37012,22255,0,valid,UInt16,4.0,37013,22255,54525,valid,UInt16,1
1553302328,1629785484722234401,0,valid,UInt32,9.0,1553302329,1629785484722234401,4171525689,valid,UInt32,1
-812749984,43905,0,valid,Int64,18.0,-812749983,43905,8094534841025706849,valid,Int64,1
16656140274826965786,138532878489582112747700059584288018157,0,valid,UInt64,18.0,16656140274826965787,138532878489582112747700059584288018157,8832490459076025483,valid,UInt64,1
1746930546,0,1,valid,UInt32,9.0,1746930546,1,1746930546,valid,UInt32,1
false,57782,false,valid,Bool,1.0,true,57782,true,valid,Bool,1
252,0,1,valid,UInt8,2.0,252,1,252,valid,UInt8,1
-503307722,50118,0,valid,Int64,18.0,-503307721,50118,1536445155695999089,valid,Int64,1
288236120446875371318633385459991434764,74,0,valid,UInt128,38.0,288236120446875371318633385459991434765,74,258591717000325206850037436092014103241,valid,UInt128,1
47389927,75088005294497166484350932444678602646,-6170347449706821679,valid,Int64,19.0,47389928,75088005294497166484350932444678602646,0,valid,Int64,1
-7782979847288835492,14709,0,valid,Int64,18.0,-7782979847288835491,14709,-606704002406915411,valid,Int64,1
304360984435411342871076841110928326166,578405072,0,valid,UInt128,38.0,304360984435411342871076841110928326167,578405072,262364895525743627737548007066259976833,valid,UInt128,1
-5682875282008804816,54748,0,valid,Int64,19.0,-5682875282008804815,54748,-3283486575493170367,valid,Int64,1
3011150799625548276,12188668696208240486198118797216957320,0,valid,UInt64,19.0,3011150799625548277,12188668696208240486198118797216957320,16344178293480883553,valid,UInt64,1
-104,3889249145100374706,0,valid,Int64,19.0,-103,3889249145100374706,-5494325702751280143,valid,Int64,1
254,1565560149,0,valid,UInt8,2.0,255,1565560149,255,valid,UInt8,1
false,1504605295,false,valid,Bool,1.0,true,1504605295,true,valid,Bool,1
60243,11565986738480934321,45459,valid,UInt16,4.0,60244,11565986738480934321,0,valid,UInt16,1
-33874026466013739808451802662883288498,33643,0,valid,Int128,38.0,-33874026466013739808451802662883288497,33643,122989360868103747416469118520277266543,valid,Int128,1
204,1575190926,0,valid,UInt8,1.0,205,1575190926,89,valid,UInt8,1
45,106,137,valid,UInt8,2.0,46,106,0,valid,UInt8,1
312306159670023401019678089176684400092,258414272450152127193037975786765072689,0,valid,UInt128,38.0,312306159670023401019678089176684400093,258414272450152127193037975786765072689,116825033927251558496112871310731711133,valid,UInt128,1
1489042922520786419,19243,-692149261127940021,valid,Int64,18.0,1489042922520786420,19243,0,valid,Int64,1
-79694631964695759447271126462266467120,168632742657856041252325663234444522126,0,valid,Int128,39.0,-79694631964695759447271126462266467119,168632742657856041252325663234444522126,-140232146148926614689433861297256550815,valid,Int128,1
14769056,0,1,valid,Int64,7.0,14769056,1,14769056,valid,Int64,1
6746082172880550878,88154665619227010704522583804317406800,0,valid,UInt64,19.0,6746082172880550879,88154665619227010704522583804317406800,13990021678071114241,valid,UInt64,1
false,197222646360922975955034990953108754468,false,valid,Bool,1.0,true,197222646360922975955034990953108754468,true,valid,Bool,1
-29888797540022394295729645814824062918,33009349217612520480111096477885903616,0,valid,Int128,38.0,-29888797540022394295729645814824062917,33009349217612520480111096477885903616,150838239342417724008818860375991055361,valid,Int128,1
-36,16439072180365760038,0,valid,Int64,19.0,-35,16439072180365760038,-4044653942422678631,valid,Int64,1
11457547929154762847,256047159554929017367147277269053197758,10603616867321918657,valid,UInt64,19.0,11457547929154762848,256047159554929017367147277269053197758,0,valid,UInt64,1
-8087188592083864,0,1,valid,Int64,16.0,-8087188592083864,1,-8087188592083864,valid,Int64,1
-14098,16786,0,valid,Int64,19.0,-14097,16786,-7653404735605493727,valid,Int64,1
-112940914706320634005457244745125501215,1603395349,-156656105072279705537641590817246586783,valid,Int128,39.0,-112940914706320634005457244745125501214,1603395349,0,valid,Int128,1
false,1810505676,false,valid,Bool,1.0,true,1810505676,true,valid,Bool,1
2857270044880090158,415224830908246172,0,valid,UInt64,19.0,2857270044880090159,415224830908246172,14338867871550504129,valid,UInt64,1
-227414641,5608,-7766494961083887231,valid,Int64,19.0,-227414640,5608,0,valid,Int64,1
50,0,1,valid,UInt8,1.0,50,1,50,valid,UInt8,1
31353,505151803,43881,valid,UInt16,4.0,31354,505151803,0,valid,UInt16,1
5,100662427,157,valid,UInt8,2.0,6,100662427,0,valid,UInt8,1
-52,169842211228438437027788126054785280687,0,valid,Int64,18.0,-51,169842211228438437027788126054785280687,8611457642950507205,valid,Int64,1
15770164966845243429,55,12075449976068663629,valid,UInt64,1.0,15770164966845243430,55,6737385042546262016,valid,UInt64,1
-6,20380,0,valid,Int64,19.0,-5,20380,-5440514700508280815,valid,Int64,1
-31591,0,1,valid,Int64,5.0,-31591,1,-31591,valid,Int64,1
126,188716612094841568928632483815451585734,0,valid,Int64,18.0,127,188716612094841568928632483815451585734,-155342460110414591,valid,Int64,1
