x_,p,output,outputtype,datatype,metric,n_x_,n_p,n_output,n_outputtype,n_datatype,count
false,68,false,valid,Bool,1.0,true,68,true,valid,Bool,3
false,62,false,valid,Bool,1.0,true,62,true,valid,Bool,3
false,54,false,valid,Bool,1.0,true,54,true,valid,Bool,3
false,53,false,valid,Bool,1.0,true,53,true,valid,Bool,2
false,50,false,valid,Bool,1.0,true,50,true,valid,Bool,2
false,41,false,valid,Bool,1.0,true,41,true,valid,Bool,2
false,37,false,valid,Bool,1.0,true,37,true,valid,Bool,3
false,35,false,valid,Bool,1.0,true,35,true,valid,Bool,2
false,31,false,valid,Bool,1.0,true,31,true,valid,Bool,2
false,30,false,valid,Bool,1.0,true,30,true,valid,Bool,2
false,28,false,valid,Bool,1.0,true,28,true,valid,Bool,3
false,26,false,valid,Bool,1.0,true,26,true,valid,Bool,2
false,13,false,valid,Bool,1.0,true,13,true,valid,Bool,3
false,9,false,valid,Bool,1.0,true,9,true,valid,Bool,2
false,6,false,valid,Bool,1.0,true,6,true,valid,Bool,3
false,1,false,valid,Bool,1.0,true,1,true,valid,Bool,48
false,0,true,valid,Bool,1.0,false,1,false,valid,Bool,19
-2,0,1,valid,Int64,1.0,-2,1,-2,valid,Int64,2
-11,0,1,valid,Int64,2.0,-11,1,-11,valid,Int64,2
-14,0,1,valid,Int64,2.0,-14,1,-14,valid,Int64,2
-44,0,1,valid,Int64,2.0,-44,1,-44,valid,Int64,2
-68,0,1,valid,Int64,2.0,-68,1,-68,valid,Int64,2
-78,0,1,valid,Int64,2.0,-78,1,-78,valid,Int64,2
-98,0,1,valid,Int64,2.0,-98,1,-98,valid,Int64,2
-111,0,1,valid,Int64,3.0,-111,1,-111,valid,Int64,2
-115,0,1,valid,Int64,3.0,-115,1,-115,valid,Int64,2
44,974428368,0,valid,Int64,19.0,45,974428368,-7990165915442349759,valid,Int64,1
-955628686,1231945060,0,valid,Int64,19.0,-955628685,1231945060,-3147158918200668399,valid,Int64,1
false,30348623,false,valid,Bool,1.0,true,30348623,true,valid,Bool,1
-5864,209,0,valid,Int64,19.0,-5863,209,-8513364867885414759,valid,Int64,1
-302434477423128895,868816243727320991,-4292414997120550591,valid,Int64,19.0,-302434477423128894,868816243727320991,0,valid,Int64,1
214239844983955406138346751878035987688,238792799765636335660279507079534040839,0,valid,UInt128,37.0,214239844983955406138346751878035987689,238792799765636335660279507079534040839,16723305591188111398776998887353798553,valid,UInt128,1
-49082318,856,0,valid,Int64,19.0,-49082317,856,-2563696170293744799,valid,Int64,1
4382154605484794490,7094,0,valid,Int64,19.0,4382154605484794491,7094,-1391242375673780919,valid,Int64,1
250,153,0,valid,UInt8,2.0,251,153,219,valid,UInt8,1
209113478777146239793816875173049618115,36819,242756725348717705104122797665866207003,valid,UInt128,38.0,209113478777146239793816875173049618116,36819,0,valid,UInt128,1
-63693753395287737762792960872626052928,16383,0,valid,Int128,39.0,-63693753395287737762792960872626052927,16383,-151861277749396411030949968623995359423,valid,Int128,1
13532546686717053887,219794403202153098478194539315301542223,6120928980694077503,valid,UInt64,18.0,13532546686717053888,219794403202153098478194539315301542223,0,valid,UInt64,1
5479569761326150712,5511494517626154466758379665816684423,0,valid,UInt64,18.0,5479569761326150713,5511494517626154466758379665816684423,2927021387059494089,valid,UInt64,1
-13,4510591650137128583,8121662243597256347,valid,Int64,18.0,-12,4510591650137128583,0,valid,Int64,1
false,839849516,false,valid,Bool,1.0,true,839849516,true,valid,Bool,1
106,14204888996095851896,0,valid,Int64,19.0,107,14204888996095851896,-9193904314137407071,valid,Int64,1
118,143205938399727968107258868170755095135,0,valid,UInt8,1.0,119,143205938399727968107258868170755095135,71,valid,UInt8,1
57262,40,0,valid,UInt16,4.0,57263,40,47233,valid,UInt16,1
-4089445482985791768,23909507664282704391245627934417864698,0,valid,Int64,18.0,-4089445482985791767,23909507664282704391245627934417864698,6494707182579144145,valid,Int64,1
1051,0,1,valid,UInt16,3.0,1051,1,1051,valid,UInt16,1
23,0,1,valid,Int64,1.0,23,1,23,valid,Int64,1
177710174439275458648964638725494316539,1185866153619155218,124588674145611726974974735881112574425,valid,UInt128,38.0,177710174439275458648964638725494316540,1185866153619155218,0,valid,UInt128,1
-4540492019954382030,79,0,valid,Int64,18.0,-4540492019954382029,79,4406336993581146555,valid,Int64,1
-1532834303,122,-3603088108042966015,valid,Int64,19.0,-1532834302,122,0,valid,Int64,1
69660880546925683733426151686992413024,2014361114,0,valid,UInt128,38.0,69660880546925683733426151686992413025,2014361114,193653582231266197013656750073527031745,valid,UInt128,1
98,187132964226956550118275787124436568976,0,valid,Int64,18.0,99,187132964226956550118275787124436568976,5367891269717598017,valid,Int64,1
-139379124883784877674995032216108679419,28387,52124796353154718825751265329040562173,valid,Int128,37.0,-139379124883784877674995032216108679418,28387,0,valid,Int128,1
223,10867,159,valid,UInt8,2.0,224,10867,0,valid,UInt8,1
20923,121,-5218068924134908133,valid,Int64,19.0,20924,121,0,valid,Int64,1
190,1608220765,0,valid,UInt8,2.0,191,1608220765,191,valid,UInt8,1
false,230694457498166470412382455124794405060,false,valid,Bool,1.0,true,230694457498166470412382455124794405060,true,valid,Bool,1
80,25865422954161558572507003281712359297,0,valid,UInt8,1.0,81,25865422954161558572507003281712359297,81,valid,UInt8,1
5828942196424051837,37447,17410147210134727669,valid,UInt64,19.0,5828942196424051838,37447,0,valid,UInt64,1
-57,65393213858206981609225916866542909488,-5640032081603959679,valid,Int64,19.0,-56,65393213858206981609225916866542909488,0,valid,Int64,1
221,113297481852147824675824581642428057144,97,valid,UInt8,1.0,222,113297481852147824675824581642428057144,0,valid,UInt8,1
7333,1968105142,52489,valid,UInt16,4.0,7334,1968105142,0,valid,UInt16,1
4252546593,129578440287071132422152447010577256280,1684687617,valid,UInt32,9.0,4252546594,129578440287071132422152447010577256280,0,valid,UInt32,1
288,19538,0,valid,Int64,18.0,289,19538,8695022715184152641,valid,Int64,1
63932154675804296233854287799399033131,18204,225360561394698719937549120106077171665,valid,UInt128,38.0,63932154675804296233854287799399033132,18204,0,valid,UInt128,1
59594,42,0,valid,UInt16,4.0,59595,42,42201,valid,UInt16,1
-1382913353,168375409840209290930873901973266764470,7696769014283025137,valid,Int64,18.0,-1382913352,168375409840209290930873901973266764470,0,valid,Int64,1
115310352,10960,0,valid,UInt32,8.0,115310353,10960,560395521,valid,UInt32,1
-3216971360163419465,10647486582623450505,1799061910102139767,valid,Int64,18.0,-3216971360163419464,10647486582623450505,0,valid,Int64,1
false,255844235164521385539225642546679123783,false,valid,Bool,1.0,true,255844235164521385539225642546679123783,true,valid,Bool,1
false,12894811858110843469,false,valid,Bool,1.0,true,12894811858110843469,true,valid,Bool,1
14031242801680142720,126401952767773400288158749823866988219,0,valid,UInt64,18.0,14031242801680142721,126401952767773400288158749823866988219,2233826625086933121,valid,UInt64,1
false,296118468273265990327807569140243033805,false,valid,Bool,1.0,true,296118468273265990327807569140243033805,true,valid,Bool,1
104,31260,0,valid,UInt8,2.0,105,31260,225,valid,UInt8,1
false,792284591,false,valid,Bool,1.0,true,792284591,true,valid,Bool,1
false,17393,false,valid,Bool,1.0,true,17393,true,valid,Bool,1
2313851554,0,1,valid,UInt32,9.0,2313851554,1,2313851554,valid,UInt32,1
false,2950365344,false,valid,Bool,1.0,true,2950365344,true,valid,Bool,1
2635972912,25,0,valid,UInt32,9.0,2635972913,25,2899716529,valid,UInt32,1
12515583773962893112,236,0,valid,UInt64,18.0,12515583773962893113,236,3687637697644047393,valid,UInt64,1
4034767240856237515,131,14139670168439574131,valid,UInt64,19.0,4034767240856237516,131,0,valid,UInt64,1
62,18510,0,valid,Int64,19.0,63,18510,-5198643184099812223,valid,Int64,1
-11909,34,-9020312849800493927,valid,Int64,19.0,-11908,34,0,valid,Int64,1
9259895661114385779,138,13167761015250332873,valid,UInt64,19.0,9259895661114385780,138,0,valid,UInt64,1
1054569216,137637439099522526985700490649950087465,0,valid,UInt32,9.0,1054569217,137637439099522526985700490649950087465,3382995713,valid,UInt32,1
19,49,83,valid,UInt8,1.0,20,49,0,valid,UInt8,1
152,59632,0,valid,UInt8,2.0,153,59632,129,valid,UInt8,1
262445143372828466350369063698953930221,5195222224684167298059663024565107501,294526357763870796778741634189174606557,valid,UInt128,38.0,262445143372828466350369063698953930222,5195222224684167298059663024565107501,0,valid,UInt128,1
-84222908688445135396883765498112598734,4333540823219663643,0,valid,Int128,38.0,-84222908688445135396883765498112598733,4333540823219663643,-63608224246483595813883498465723602101,valid,Int128,1
-16281,169118277614961890986605120056786035306,6283999069476185649,valid,Int64,18.0,-16280,169118277614961890986605120056786035306,0,valid,Int64,1
214159528438968925269971507748270536608,34955532056525176846639419189347495711,0,valid,UInt128,38.0,214159528438968925269971507748270536609,34955532056525176846639419189347495711,174746440838943101207749900092858941537,valid,UInt128,1
32176052,2050631810,0,valid,Int64,17.0,32176053,2050631810,972225442098834425,valid,Int64,1
362695932,4544,0,valid,Int64,19.0,362695933,4544,-2258606918720214271,valid,Int64,1
-52,1530281399,0,valid,Int64,19.0,-51,1530281399,-2732769637359833755,valid,Int64,1
23836608267313716578059139941520977856,7831,0,valid,UInt128,38.0,23836608267313716578059139941520977857,7831,118537273056337792565061240997624642113,valid,UInt128,1
59645,245,53709,valid,UInt16,4.0,59646,245,0,valid,UInt16,1
-1738921015,14,-167827703694022735,valid,Int64,1.0,-1738921014,14,-3450370176413188096,valid,Int64,1
false,3755245828121589137,false,valid,Bool,1.0,true,3755245828121589137,true,valid,Bool,1
-100,0,1,valid,Int64,3.0,-100,1,-100,valid,Int64,1
23162,0,1,valid,UInt16,4.0,23162,1,23162,valid,UInt16,1
14824695067687206342162905580229106737,8344,-12490325363801588698518218115648737151,valid,Int128,38.0,14824695067687206342162905580229106738,8344,0,valid,Int128,1
3359325327923137233,54387,-6624863068448866703,valid,Int64,19.0,3359325327923137234,54387,0,valid,Int64,1
-1851528957476462765,17263923782833682864,-6130302209713862463,valid,Int64,19.0,-1851528957476462764,17263923782833682864,0,valid,Int64,1
-3280,8343993942671974908,0,valid,Int64,19.0,-3279,8343993942671974908,-2794650146631160511,valid,Int64,1
7344,149177233594948649641123501475506019985,0,valid,Int64,19.0,7345,149177233594948649641123501475506019985,-1454758162251782223,valid,Int64,1
4186847596,0,1,valid,UInt32,9.0,4186847596,1,4186847596,valid,UInt32,1
-56,11342863386081088938,0,valid,Int64,19.0,-55,11342863386081088938,-4840706347120044527,valid,Int64,1
303771620465501376867237260734482283695,1419500541,148353473526606553371590269721018602479,valid,UInt128,38.0,303771620465501376867237260734482283696,1419500541,0,valid,UInt128,1
1057058173999505184,191099710243620981511118623384589053919,0,valid,Int64,19.0,1057058173999505185,191099710243620981511118623384589053919,-4654682683045494559,valid,Int64,1
-28980,1945,0,valid,Int64,19.0,-28979,1945,-6465904574414450771,valid,Int64,1
81147312602798405686164243221704919874,147141551616005017873011066814578826101,0,valid,Int128,39.0,81147312602798405686164243221704919875,147141551616005017873011066814578826101,-124121870900091156643662724370917414541,valid,Int128,1
3521318696,261937562039674192279456639571865023149,0,valid,UInt32,9.0,3521318697,261937562039674192279456639571865023149,3517007241,valid,UInt32,1
4239075251602291415,4002475234499239774,-7417530789646111887,valid,Int64,19.0,4239075251602291416,4002475234499239774,0,valid,Int64,1
-163561762465560772101972391426164034280,11825,0,valid,Int128,38.0,-163561762465560772101972391426164034279,11825,169471139620232537992673449433413377945,valid,Int128,1
false,56,false,valid,Bool,1.0,true,56,true,valid,Bool,1
260064165768471534,2613878089624758530,0,valid,UInt64,19.0,260064165768471535,2613878089624758530,10977612486265489697,valid,UInt64,1
false,3646891250831315740,false,valid,Bool,1.0,true,3646891250831315740,true,valid,Bool,1
17186683531000540839,0,1,valid,UInt64,19.0,17186683531000540839,1,17186683531000540839,valid,UInt64,1
551,31011,50871,valid,UInt16,4.0,552,31011,0,valid,UInt16,1
924546752,110216634,0,valid,Int64,18.0,924546753,110216634,-890481891917637759,valid,Int64,1
6149345676681226585639995140492716420,318099983165073011352262959579729596730,0,valid,UInt128,38.0,6149345676681226585639995140492716421,318099983165073011352262959579729596730,319560578200868149947323902323819759417,valid,UInt128,1
5922867251927374908,90227896334141722777620533779614507257,0,valid,UInt64,18.0,5922867251927374909,90227896334141722777620533779614507257,5936710571833644829,valid,UInt64,1
10155,6818126995771395669,1253706439741310587,valid,Int64,18.0,10156,6818126995771395669,0,valid,Int64,1
69,1645,85,valid,UInt8,1.0,70,1645,0,valid,UInt8,1
false,170942033936573657087913679226980692873,false,valid,Bool,1.0,true,170942033936573657087913679226980692873,true,valid,Bool,1
-66,314124814874833106918410118827197578985,0,valid,Int64,19.0,-65,314124814874833106918410118827197578985,-5853996872028977729,valid,Int64,1
3223834271493561418,87,0,valid,Int64,19.0,3223834271493561419,87,-6781165927579944253,valid,Int64,1
-169093173564938886292756340296317369878,29209,0,valid,Int128,38.0,-169093173564938886292756340296317369877,29209,-54885645920293657012862524304736334261,valid,Int128,1
18037,0,1,valid,UInt16,4.0,18037,1,18037,valid,UInt16,1
317380219289151512043555857921578075887,107,12185696756099795480147689333827571535,valid,UInt128,37.0,317380219289151512043555857921578075888,107,0,valid,UInt128,1
272327556703969598791488537699624228691,5882751381607363010,108426352921575245097728810882970020841,valid,UInt128,38.0,272327556703969598791488537699624228692,5882751381607363010,0,valid,UInt128,1
72,0,1,valid,UInt8,1.0,72,1,72,valid,UInt8,1
-8971719080611481130,53085,0,valid,Int64,19.0,-8971719080611481129,53085,-1025524255077282313,valid,Int64,1
197,6,137,valid,UInt8,1.0,198,6,64,valid,UInt8,1
-19904,1259911076,0,valid,Int64,19.0,-19903,1259911076,-1630381798213857023,valid,Int64,1
1495535686,17081,0,valid,Int64,19.0,1495535687,17081,-2259223865202311929,valid,Int64,1
-84513335921552827068975763698159782795,287899065883332054831193142273769145694,113485839380717650694607040303495462217,valid,Int128,38.0,-84513335921552827068975763698159782794,287899065883332054831193142273769145694,0,valid,Int128,1
2509851204672449884,123,0,valid,UInt64,18.0,2509851204672449885,123,3373772271549249509,valid,UInt64,1
3823312204377749337197463868946156523,74,161397320612082561409875489902933873177,valid,UInt128,38.0,3823312204377749337197463868946156524,74,0,valid,UInt128,1
209879005151677185265934110847318560752,51,0,valid,UInt128,37.0,209879005151677185265934110847318560753,51,84237025838889110330988299526518708177,valid,UInt128,1
40267,26,35609,valid,UInt16,4.0,40268,26,0,valid,UInt16,1
241800901449183882086019357903835850671,8761850978396948485,251027130606845512517927592022929861743,valid,UInt128,38.0,241800901449183882086019357903835850672,8761850978396948485,0,valid,UInt128,1
1833431149,176,-1515714239726819135,valid,Int64,19.0,1833431150,176,0,valid,Int64,1
143276967207380293272849341255154759067,189452128987685353311732035751755058667,274037196586963859131197153428339636611,valid,UInt128,38.0,143276967207380293272849341255154759068,189452128987685353311732035751755058667,0,valid,UInt128,1
334326500318450866414869714302713747995,217613954899179225904058115305770008046,296317328471048699599971866738530848169,valid,UInt128,38.0,334326500318450866414869714302713747996,217613954899179225904058115305770008046,0,valid,UInt128,1
65248,17597,0,valid,UInt16,4.0,65249,17597,50017,valid,UInt16,1
false,4024314884,false,valid,Bool,1.0,true,4024314884,true,valid,Bool,1
6391679976570592572,15073123523115817888,0,valid,Int64,19.0,6391679976570592573,15073123523115817888,-7382738823104750463,valid,Int64,1
3696191262,10620950508811733098,0,valid,UInt32,9.0,3696191263,10620950508811733098,3385393345,valid,UInt32,1
-40474631350979848545008347033873244948,2102037988,0,valid,Int128,38.0,-40474631350979848545008347033873244947,2102037988,162516295157501252283144205024322505873,valid,Int128,1
3652929156767838800,237,0,valid,UInt64,19.0,3652929156767838801,237,11777163843643818513,valid,UInt64,1
-89,63369,3225068156415205351,valid,Int64,18.0,-88,63369,0,valid,Int64,1
2730610744,227,0,valid,UInt32,8.0,2730610745,227,187523177,valid,UInt32,1
18143,128,5328826038041153537,valid,Int64,18.0,18144,128,0,valid,Int64,1
3224989437,2489164998648939735913458676728346986,2168307753,valid,UInt32,9.0,3224989438,2489164998648939735913458676728346986,0,valid,UInt32,1
110016161870254409124780303162004219308,64,0,valid,Int128,39.0,110016161870254409124780303162004219309,64,-163088997879544432377441564490421667583,valid,Int128,1
false,14450,false,valid,Bool,1.0,true,14450,true,valid,Bool,1
false,52733,false,valid,Bool,1.0,true,52733,true,valid,Bool,1
-1478,7679,0,valid,Int64,19.0,-1477,7679,-9089997781652379917,valid,Int64,1
321535493,3363100264,-987329522085999519,valid,Int64,18.0,321535494,3363100264,0,valid,Int64,1
-108111210158255540432906400808236481592,245,0,valid,Int128,39.0,-108111210158255540432906400808236481591,245,-145774346218304503376175548991169701143,valid,Int128,1
6058983759854928980,270925405345987098651712329957899917363,0,valid,UInt64,19.0,6058983759854928981,270925405345987098651712329957899917363,15097730776701536301,valid,UInt64,1
false,770678160,false,valid,Bool,1.0,true,770678160,true,valid,Bool,1
90,6793,0,valid,UInt8,2.0,91,6793,251,valid,UInt8,1
34,20987,0,valid,UInt8,2.0,35,20987,155,valid,UInt8,1
42799510524715911151029977795923067584,3360260944,0,valid,UInt128,37.0,42799510524715911151029977795923067585,3360260944,33372441403051227625774353761654184961,valid,UInt128,1
-1056143834,192,0,valid,Int64,18.0,-1056143833,192,8150281256899545601,valid,Int64,1
97266356455216435850620951895106137268,43999,0,valid,Int128,36.0,97266356455216435850620951895106137269,43999,7939780236391698439384990679816141341,valid,Int128,1
3322,18242,0,valid,Int64,17.0,3323,18242,220746192817096985,valid,Int64,1
7413738976239330846,459783494,0,valid,UInt64,19.0,7413738976239330847,459783494,14352536097478487873,valid,UInt64,1
-156456468680572233466998250232878814925,5162502384343990706,-18212910378718215107199525544354110231,valid,Int128,38.0,-156456468680572233466998250232878814924,5162502384343990706,0,valid,Int128,1
50,788070340,0,valid,Int64,18.0,51,788070340,5203076898073151889,valid,Int64,1
-52033078,0,1,valid,Int64,8.0,-52033078,1,-52033078,valid,Int64,1
-75,4276418761085252283,-4463861813674473683,valid,Int64,19.0,-74,4276418761085252283,0,valid,Int64,1
false,16067276957705237084,false,valid,Bool,1.0,true,16067276957705237084,true,valid,Bool,1
77,5295919092442841268,-6440490923314918575,valid,Int64,19.0,78,5295919092442841268,0,valid,Int64,1
2472516267,24545,3383745067,valid,UInt32,9.0,2472516268,24545,0,valid,UInt32,1
46587,186771439379786619517317570097142812083,60739,valid,UInt16,4.0,46588,186771439379786619517317570097142812083,0,valid,UInt16,1
3447107268,24468,0,valid,UInt32,9.0,3447107269,24468,2951627569,valid,UInt32,1
31528,200990412620948921270531454446657534157,0,valid,UInt16,4.0,31529,200990412620948921270531454446657534157,47753,valid,UInt16,1
-131016436585262613422306003207781451240,29,-48914075504454839126822780416546570240,valid,Int128,1.0,-131016436585262613422306003207781451240,30,18788477420504933229460405118390239232,valid,Int128,1
36,2125855141,0,valid,UInt8,1.0,37,2125855141,85,valid,UInt8,1
12622,230608515698135558795382926364264854316,0,valid,Int64,19.0,12623,230608515698135558795382926364264854316,-6949400363858986943,valid,Int64,1
2445789498,1163744068,0,valid,UInt32,9.0,2445789499,1163744068,4135396465,valid,UInt32,1
-4470021955266883469,278515091,-5170582753729747541,valid,Int64,19.0,-4470021955266883468,278515091,0,valid,Int64,1
450180089,915683205,3036051033,valid,UInt32,9.0,450180090,915683205,0,valid,UInt32,1
9377,0,1,valid,Int64,3.0,9377,1,9377,valid,Int64,1
258001873806187115951187667456764006376,2753787319,0,valid,UInt128,37.0,258001873806187115951187667456764006377,2753787319,84645606566570740707580986673361068569,valid,UInt128,1
1788429349,18,165179673,valid,UInt32,1.0,1788429350,18,1185153024,valid,UInt32,1
23907,27440,-290529930887067711,valid,Int64,18.0,23908,27440,0,valid,Int64,1
false,478113678,false,valid,Bool,1.0,true,478113678,true,valid,Bool,1
1452540604268944994,23324,0,valid,UInt64,18.0,1452540604268944995,23324,1236456726584034993,valid,UInt64,1
21802778789126716409107412073107883990,2056048841,0,valid,Int128,37.0,21802778789126716409107412073107883991,2056048841,54459388601793931074488620045216073623,valid,Int128,1
32,23,0,valid,Int64,18.0,33,23,1271803750405207777,valid,Int64,1
false,708347563,false,valid,Bool,1.0,true,708347563,true,valid,Bool,1
350788555,43460613404235278503977234330935290967,1400378179,valid,UInt32,9.0,350788556,43460613404235278503977234330935290967,0,valid,UInt32,1
71510262660219046360739656017636931255,262267870054933049001472190708002221972,97775293326879630041992707111099008289,valid,Int128,37.0,71510262660219046360739656017636931256,262267870054933049001472190708002221972,0,valid,Int128,1
32470,0,1,valid,UInt16,4.0,32470,1,32470,valid,UInt16,1
-62610282,2112854087,0,valid,Int64,18.0,-62610281,2112854087,3287412771675810023,valid,Int64,1
9602182208792331986,70,0,valid,UInt64,19.0,9602182208792331987,70,15469718026432640889,valid,UInt64,1
224661173969797500075862341170420907280,317911843009296702512756932780590692023,0,valid,UInt128,38.0,224661173969797500075862341170420907281,317911843009296702512756932780590692023,197176884761034303606202155805270418289,valid,UInt128,1
80,5708584330390254550,0,valid,UInt8,2.0,81,5708584330390254550,225,valid,UInt8,1
-5339270396993613118,50300,0,valid,Int64,19.0,-5339270396993613117,50300,-5750374409989264975,valid,Int64,1
63872411221721784765176425741535893990,1128732459103813094,0,valid,Int128,38.0,63872411221721784765176425741535893991,1128732459103813094,-41596613078060021384442189879280562351,valid,Int128,1
17980888726202288462,624490815,0,valid,UInt64,18.0,17980888726202288463,624490815,8781876085968761263,valid,UInt64,1
40285386946202727454054425762189962446,1735757242022855141,0,valid,UInt128,36.0,40285386946202727454054425762189962447,1735757242022855141,3634682643671830506047469404150414351,valid,UInt128,1
82,6882065533417905197,0,valid,UInt8,1.0,83,6882065533417905197,99,valid,UInt8,1
1114221929570192040,9113,0,valid,Int64,18.0,1114221929570192041,9113,4808522340260835689,valid,Int64,1
2225956797,123264002166042277803608843755237495438,1591373817,valid,UInt32,9.0,2225956798,123264002166042277803608843755237495438,0,valid,UInt32,1
false,851,false,valid,Bool,1.0,true,851,true,valid,Bool,1
false,21992,false,valid,Bool,1.0,true,21992,true,valid,Bool,1
205488445363676123587675784145177807141,0,1,valid,UInt128,38.0,205488445363676123587675784145177807141,1,205488445363676123587675784145177807141,valid,UInt128,1
11494498622370545840,8215,0,valid,UInt64,19.0,11494498622370545841,8215,12054391889171625169,valid,UInt64,1
-25074,475,0,valid,Int64,18.0,-25073,475,6229370972429031599,valid,Int64,1
280999789464945181271577086617071343488,2,98465473168997128463171354902332456960,valid,UInt128,1.0,280999789464945181271577086617071343489,2,320182685177949027542950920704706932481,valid,UInt128,1
13108,3343599891577397488,0,valid,UInt16,4.0,13109,3343599891577397488,64833,valid,UInt16,1
-776097337,54,-7472554828177636975,valid,Int64,19.0,-776097336,54,0,valid,Int64,1
-26345490,46160605392264949749280900576222232390,0,valid,Int64,19.0,-26345489,46160605392264949749280900576222232390,-3371202590450113695,valid,Int64,1
8,53,0,valid,Int64,17.0,9,53,925746300856593961,valid,Int64,1
35678,554531346552490063,0,valid,UInt16,4.0,35679,554531346552490063,65183,valid,UInt16,1
329928161283983805459139448061927265739,4838221254676033446,260044784764969712036034872200116313897,valid,UInt128,38.0,329928161283983805459139448061927265740,4838221254676033446,0,valid,UInt128,1
4230597336,1038264617183384007,0,valid,UInt32,9.0,4230597337,1038264617183384007,1343812393,valid,UInt32,1
150,2097520177,0,valid,UInt8,1.0,151,2097520177,23,valid,UInt8,1
false,132940287226872349993448753902758027610,false,valid,Bool,1.0,true,132940287226872349993448753902758027610,true,valid,Bool,1
17013406597798302186,18058,0,valid,UInt64,19.0,17013406597798302187,18058,18285224018448722201,valid,UInt64,1
96,26,0,valid,Int64,19.0,97,26,-1278086949522260543,valid,Int64,1
13352957865602509332,11558431572493249463,0,valid,UInt64,17.0,13352957865602509333,11558431572493249463,174995249715463005,valid,UInt64,1
213995466420671121465592648567080773820,99,0,valid,UInt128,38.0,213995466420671121465592648567080773821,99,100297071726733448806439892766141799845,valid,UInt128,1
13517,900,52369,valid,UInt16,4.0,13518,900,0,valid,UInt16,1
1899941286810424132,6903186354749652882,0,valid,UInt64,18.0,1899941286810424133,6903186354749652882,3417565356579942489,valid,UInt64,1
27264,3850864954,0,valid,UInt16,4.0,27265,3850864954,57601,valid,UInt16,1
-24713,3204138747061379367,3930100242154671111,valid,Int64,18.0,-24712,3204138747061379367,0,valid,Int64,1
10654935956257563919,1591720134,18416010372601980065,valid,UInt64,19.0,10654935956257563920,1591720134,0,valid,UInt64,1
-148109756307074413058486426592749611723,332069743927572213787346350442636119439,-81197038331906247235476119214626653475,valid,Int128,38.0,-148109756307074413058486426592749611722,332069743927572213787346350442636119439,0,valid,Int128,1
162,64602,0,valid,UInt8,2.0,163,64602,169,valid,UInt8,1
929632629251063984,399098860,0,valid,Int64,19.0,929632629251063985,399098860,-3802493448075791295,valid,Int64,1
169,2442310072,193,valid,UInt8,2.0,170,2442310072,0,valid,UInt8,1
1996892461,157,6537835011699808733,valid,Int64,18.0,1996892462,157,0,valid,Int64,1
4,40135469004537719885346703488377135838,0,valid,UInt8,2.0,5,40135469004537719885346703488377135838,169,valid,UInt8,1
10465263804417353181,52469,7781596327239250477,valid,UInt64,18.0,10465263804417353182,52469,0,valid,UInt64,1
58,1264941960,0,valid,Int64,19.0,59,1264941960,-3106386113895952927,valid,Int64,1
