bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i1_3,i2_1,i2_2,i2_3,output1,output2
115,0,0,2,1,2.1462857753361295e-18,0.0,10655795,1.1422406409388452e-18,2.1887095810752716e-17,0.05218785766806412,-3306790458809257231,1256973537387580491,-296913850926358932,-3053780496754423563,1307687998162843783,-26835577499774287,"ArgumentError(""Month: 1256973537387580491 out of range (1:12)"")","ArgumentError(""Month: 1307687998162843783 out of range (1:12)"")"
113,0,0,2,1,3.898862249429514e-17,0.0,327921728,1.0129431243143487e-18,5.939585993160734e-17,0.01705410318969578,4320135317524198389,5015445278407702279,1091954342234805327,4269268344723650706,5235991183647194458,752427640548936739,"ArgumentError(""Month: 5015445278407702279 out of range (1:12)"")","ArgumentError(""Month: 5235991183647194458 out of range (1:12)"")"
119,0,0,2,1,4.7116162398039464e-18,0.0,43339558,9.551620382236148e-19,4.122156402033302e-18,0.2317141673111845,-6690639023502037712,-3689314673875636132,-974060066090504134,-7043334717136107662,-3790157532875814972,-1040983466893274828,"ArgumentError(""Month: -3689314673875636132 out of range (1:12)"")","ArgumentError(""Month: -3790157532875814972 out of range (1:12)"")"
116,1,0,2,1,2.6659313698970408e-17,0.0,183170969,9.518658818795992e-19,3.260599567173535e-16,0.002919297087145013,-6855029017596273585,-4269192000896239371,767922265137071404,-6932708934337454683,-3818563537468440417,586259209372079013,"ArgumentError(""Month: -4269192000896239371 out of range (1:12)"")","ArgumentError(""Month: -3818563537468440417 out of range (1:12)"")"
112,0,0,2,1,2.7738288145868346e-17,0.0,197742362,9.44548427782519e-19,4.215559259501303e-16,0.002240624243755165,6039110816979406910,788115021243114985,-579136215867364104,5722266728842177010,579005810833113641,-366575244569902881,"ArgumentError(""Month: 788115021243114985 out of range (1:12)"")","ArgumentError(""Month: 579005810833113641 out of range (1:12)"")"
115,0,1,2,1,1.6065031688066358e-17,0.0,122302040,9.346457925849646e-19,9.587242284208524e-18,0.09748849198527629,7421031347952084164,-984793255794902062,8629935946412217750,7843074839207287676,-1111968973703135747,8511197912721999595,"ArgumentError(""Month: -984793255794902062 out of range (1:12)"")","ArgumentError(""Month: -1111968973703135747 out of range (1:12)"")"
111,0,0,2,1,2.5193558076601235e-17,0.0,169975430,8.974988609267307e-19,7.1647865260885e-17,0.01252652619388935,530499365735563680,8183243341725659505,890891153308328786,749373802177071808,8558916240804163211,1042746784359674160,"ArgumentError(""Month: 8183243341725659505 out of range (1:12)"")","ArgumentError(""Month: 8558916240804163211 out of range (1:12)"")"
114,1,2,2,1,1.2102454622862347e-17,0.0,95379415,8.52757800162399e-19,1.4000245573455964e-18,0.6091020301666719,-7452037602033839633,98912002797155121,5600972690070800911,-7444525729547656576,-368879035921601821,5665817567602914934,"ArgumentError(""Month: 98912002797155121 out of range (1:12)"")","ArgumentError(""Month: -368879035921601821 out of range (1:12)"")"
113,1,1,2,1,3.986342739191362e-17,0.0,345520359,8.280525852735959e-19,5.588121832185248e-17,0.014818083967038062,-7211293042664408085,67671315654883844,1951427896903020399,-7450795690126758545,295204952297352380,2340334489397897825,"ArgumentError(""Month: 67671315654883844 out of range (1:12)"")","ArgumentError(""Month: 295204952297352380 out of range (1:12)"")"
119,0,1,2,1,1.0628459386190916e-17,0.0,78733751,7.244518862577992e-19,2.7809963339793913e-18,0.26050084187675443,-5958073803752891217,-1286469216242379195,-7376518410001891601,-5383703140977303954,-984583900678187633,-7517290263734882159,"ArgumentError(""Month: -1286469216242379195 out of range (1:12)"")","ArgumentError(""Month: -984583900678187633 out of range (1:12)"")"
114,1,0,2,1,1.9125713166329024e-17,0.0,143634518,7.239974950802335e-19,3.3457766761097727e-18,0.21639145859610853,-114381403042771634,-3687289475712340514,6555686324562402333,52630770504152148,-3564976019997567364,6080895401373793235,"ArgumentError(""Month: -3687289475712340514 out of range (1:12)"")","ArgumentError(""Month: -3564976019997567364 out of range (1:12)"")"
113,0,1,2,1,3.4560291763280124e-17,0.0,279657355,7.094321860221146e-19,3.0892048417951536e-17,0.02296488003721565,760973993536962117,-1112681239489411524,5646330209630391739,736345670486096071,-639529879562974782,5937078955578877634,"ArgumentError(""Month: -1112681239489411524 out of range (1:12)"")","ArgumentError(""Month: -639529879562974782 out of range (1:12)"")"
111,2,1,2,1,2.93927099916802e-17,0.0,220218074,6.980761045292884e-19,4.2644434721569785e-17,0.016369688309555614,-1179489435196561523,49043917531085866,5252834462966377666,-1666008653145871324,6740591448717137,5596015910432459058,"ArgumentError(""Month: 49043917531085866 out of range (1:12)"")","ArgumentError(""Month: 6740591448717137 out of range (1:12)"")"
111,0,1,2,1,4.601408046709332e-17,0.0,470184478,5.445348496611349e-19,3.309012549976338e-17,0.01645611315874365,1190589899153308535,-89248487255197800,660062484272334195,923327431465828045,-639715932276946279,1187762568086388669,"ArgumentError(""Month: -89248487255197800 out of range (1:12)"")","ArgumentError(""Month: -639715932276946279 out of range (1:12)"")"
112,1,0,2,1,4.060605323872371e-17,0.0,357146690,4.989238001579651e-19,2.3330676030727935e-16,0.0021384883982823806,979419793157034313,-1423914117200011263,143272257036966524,506041579823968038,-1876070202321146415,215172647636493171,"ArgumentError(""Month: -1423914117200011263 out of range (1:12)"")","ArgumentError(""Month: -1876070202321146415 out of range (1:12)"")"
112,1,2,2,1,2.1444977550462104e-17,0.0,156552533,4.885218741801423e-19,2.3063897658929244e-18,0.21181236641110823,484468375127673036,-164358108931449019,-2405213554605454771,181865387742610896,79225016039185152,-3234498597285287446,"ArgumentError(""Month: -164358108931449019 out of range (1:12)"")","ArgumentError(""Month: 79225016039185152 out of range (1:12)"")"
112,0,1,2,1,1.0040451343972843e-18,0.0,8848904,4.803479090440771e-19,8.183668364547575e-18,0.05869591577354107,697522839380913232,663242837827804836,2226692988298860126,1227001062067886596,1250854820563129528,2260185109099978009,"ArgumentError(""Month: 663242837827804836 out of range (1:12)"")","ArgumentError(""Month: 1250854820563129528 out of range (1:12)"")"
114,0,1,2,1,3.0462850968373936e-18,0.0,25270884,4.527572516315328e-19,5.344369459400885e-18,0.08471668268276643,-6155281709110988902,617509160466133041,650141190629654032,-5821589148953395112,1247458396398881449,1372386684605644764,"ArgumentError(""Month: 617509160466133041 out of range (1:12)"")","ArgumentError(""Month: 1247458396398881449 out of range (1:12)"")"
113,0,2,2,1,5.1557182287189076e-17,0.0,546635329,4.461178457743956e-19,1.157915997370148e-18,0.38527651987503053,3318085106007332716,-525408828937300325,-1226139826967571438,2679383267888704398,18827149593017958,-990006030562520729,"ArgumentError(""Month: -525408828937300325 out of range (1:12)"")","ArgumentError(""Month: 18827149593017958 out of range (1:12)"")"
116,0,1,2,1,1.502965556819938e-17,0.0,115154418,4.3035461921102344e-19,1.3911863481460586e-18,0.3093436186924407,-293754662523816968,-850834589173234946,-5459146198092786421,298516200348950401,-1125159942348121891,-5986452352880074023,"ArgumentError(""Month: -850834589173234946 out of range (1:12)"")","ArgumentError(""Month: -1125159942348121891 out of range (1:12)"")"
110,0,1,2,1,3.3210388055989504e-17,0.0,258523835,4.28309854215765e-19,1.741043444849508e-17,0.024600756258140767,203376732059689429,759537724148825047,2879051977590787930,35505138305589826,1216296037124113092,2030629575075703280,"ArgumentError(""Month: 759537724148825047 out of range (1:12)"")","ArgumentError(""Month: 1216296037124113092 out of range (1:12)"")"
114,1,1,2,1,2.8237545644686494e-17,0.0,201540858,3.905556344455536e-19,1.263591714934612e-17,0.03090837252488348,-1793923176666341532,53975995372831465,-3719695918001107134,-851172968672297902,369620770876546509,-4159976858778273877,"ArgumentError(""Month: 53975995372831465 out of range (1:12)"")","ArgumentError(""Month: 369620770876546509 out of range (1:12)"")"
111,1,1,2,1,1.455619569349574e-17,0.0,110396399,3.80634120119749e-19,6.487056544265202e-17,0.005867593684785184,511567407839645383,996958403784835953,-5594974591347366285,177562658383452175,30516040809293965,-5148742641388745309,"ArgumentError(""Month: 996958403784835953 out of range (1:12)"")","ArgumentError(""Month: 30516040809293965 out of range (1:12)"")"
112,1,1,2,1,1.8042844560923467e-17,0.0,135329500,3.5782105471961955e-19,3.496372049557394e-17,0.010234066902717522,229140368856405761,756026793852287984,-4893602742526058319,62902505521319912,1725242993355166978,-4121509163825361080,"ArgumentError(""Month: 756026793852287984 out of range (1:12)"")","ArgumentError(""Month: 1725242993355166978 out of range (1:12)"")"
110,1,0,2,1,1.0967352577593656e-17,0.0,86914561,3.3889319140273953e-19,6.460900709912561e-16,0.0005245293289878246,630968761098031533,5612481574033378970,2990502924392796323,1700932609354920,5929103005448604154,3927462176405770676,"ArgumentError(""Month: 5612481574033378970 out of range (1:12)"")","ArgumentError(""Month: 5929103005448604154 out of range (1:12)"")"
112,2,1,2,1,3.725461555470856e-17,0.0,312843174,3.3689306397424105e-19,4.68094206217637e-18,0.07197120996144205,7018833581562808,482382705574322402,-4863333041314656108,-569177305086789766,1661545425491357654,-4690823121540156508,"ArgumentError(""Month: 482382705574322402 out of range (1:12)"")","ArgumentError(""Month: 1661545425491357654 out of range (1:12)"")"
109,2,0,2,1,3.4957214291863664e-17,0.0,293025857,3.2734993899577057e-19,4.2820566122878793e-16,0.0007644689658151654,330146315417165,2007826680778770272,4706227847615085164,713347366149468754,2920596856159731452,4970387737792846518,"ArgumentError(""Month: 2007826680778770272 out of range (1:12)"")","ArgumentError(""Month: 2920596856159731452 out of range (1:12)"")"
112,0,2,2,1,4.348506039138085e-17,0.0,432797939,3.256300743753991e-19,2.7979054310423988e-18,0.11638351702762201,5972307331938119180,38077672512803319,6711780242657848493,5262676901877766610,-152284662517442853,7706844844172327124,"ArgumentError(""Month: 38077672512803319 out of range (1:12)"")","ArgumentError(""Month: -152284662517442853 out of range (1:12)"")"
117,1,3,2,1,4.1275989318734684e-17,0.0,372605786,3.172043591933989e-19,4.1043118196151634e-19,0.7728563840530549,-3516725314663424647,-7741635568241513,-5699223574342639800,-4051310958548678263,-1233414238812702187,-5634430858782408292,"ArgumentError(""Month: -7741635568241513 out of range (1:12)"")","ArgumentError(""Month: -1233414238812702187 out of range (1:12)"")"
114,2,0,2,1,5.234147917624792e-17,0.0,565151212,3.005211282887836e-19,5.934693322062321e-17,0.0050638021542173265,373084833669794390,-6513809016460828274,-4057360548406448694,5642504226072410,-6163004780233062716,-2856341972776562647,"ArgumentError(""Month: -6513809016460828274 out of range (1:12)"")","ArgumentError(""Month: -6163004780233062716 out of range (1:12)"")"
116,1,2,2,1,5.0209056743110176e-17,0.0,528751437,2.947029793443703e-19,2.042003158811564e-18,0.14432053058913288,-6073982484568677069,-342819760883586303,-9113675960283345155,-4801715185670788807,92696108247901499,-8271954260672524598,"ArgumentError(""Month: -342819760883586303 out of range (1:12)"")","ArgumentError(""Month: 92696108247901499 out of range (1:12)"")"
118,0,1,2,1,5.2912155448485026e-17,0.0,590089756,2.9385327569822764e-19,2.3969805322153814e-18,0.12259310067346987,-597537328894588361,-1391028233531672475,-4134026764457807225,-1436935932447397913,-644653841975548301,-5168485941959013487,"ArgumentError(""Month: -1391028233531672475 out of range (1:12)"")","ArgumentError(""Month: -644653841975548301 out of range (1:12)"")"
109,0,2,2,1,4.206124990704253e-17,0.0,383652066,2.914463780406925e-19,2.834544469068666e-18,0.10281947636420458,948625593866774255,80518772780630260,7303389852553748890,81605984893590337,-867011323793690498,6269557502161742717,"ArgumentError(""Month: 80518772780630260 out of range (1:12)"")","ArgumentError(""Month: -867011323793690498 out of range (1:12)"")"
111,1,2,2,1,3.278207820177374e-17,0.0,252022266,2.9144019377004103e-19,2.865290581922571e-18,0.10171400960473916,2269295103622062108,-1030735912010369210,90754085158678389,1653506479376427022,259471356882788684,103359451158575766,"ArgumentError(""Month: -1030735912010369210 out of range (1:12)"")","ArgumentError(""Month: 259471356882788684 out of range (1:12)"")"
114,1,3,2,1,4.3774997879069797e-17,0.0,438443350,2.899374876889417e-19,2.9452130504778e-19,0.984436381068953,-168052497934306963,-1170170822994118578,4109787513130802338,-1149157391576472523,36973464243923424,4004093378800347563,"ArgumentError(""Month: -1170170822994118578 out of range (1:12)"")","ArgumentError(""Month: 36973464243923424 out of range (1:12)"")"
111,1,3,2,1,4.630325534431752e-17,0.0,479193615,2.8917487722420883e-19,2.0830349716848234e-18,0.13882382252580003,4289995487729716236,-436425661998961786,7445995567291705818,5162142894296685948,9436814694451272,8502737924940708846,"ArgumentError(""Month: -436425661998961786 out of range (1:12)"")","ArgumentError(""Month: 9436814694451272 out of range (1:12)"")"
116,0,2,2,1,3.691772249073432e-17,0.0,311547157,2.8874398467788776e-19,3.9006607896785413e-19,0.7402437695734202,-8319753613162150478,137781562540240079,1936964990854570746,-7786253442195679081,-1051839054923513066,1148122441989850619,"ArgumentError(""Month: 137781562540240079 out of range (1:12)"")","ArgumentError(""Month: -1051839054923513066 out of range (1:12)"")"
109,1,1,2,1,1.8329172214594936e-17,0.0,137473620,2.8632765367146807e-19,1.9327738212489924e-16,0.0014814338363008152,649371019957639873,566435997136009681,7671253272673871624,2577547082477325,-711895878365504261,8168486907527032617,"ArgumentError(""Month: 566435997136009681 out of range (1:12)"")","ArgumentError(""Month: -711895878365504261 out of range (1:12)"")"
113,2,0,2,1,3.494702314540489e-18,0.0,33976357,2.792988729886255e-19,3.258659054365982e-17,0.00857097561693109,-684493978200894983,-7320547430146804908,8363914868723586983,4439202322497272,-8486898734647212214,8345856607216480494,"ArgumentError(""Month: -7320547430146804908 out of range (1:12)"")","ArgumentError(""Month: -8486898734647212214 out of range (1:12)"")"
115,1,3,2,1,1.417556157337599e-17,0.0,105916484,2.6927538629600535e-19,3.860504919933728e-19,0.6975133871882954,-741486621637352634,97008425388400391,-1871858735058435542,-118398609725510285,-1552650751447327780,-1598374263915611157,"ArgumentError(""Month: 97008425388400391 out of range (1:12)"")","ArgumentError(""Month: -1552650751447327780 out of range (1:12)"")"
118,0,2,2,1,5.082727864690811e-17,0.0,537903784,2.638436992466396e-19,3.96725329710033e-19,0.6650538281472557,-5357047768098155558,-1499083155159038187,-7476731182838692301,-5225758989405156464,-58110536022661834,-6959715919820544209,"ArgumentError(""Month: -1499083155159038187 out of range (1:12)"")","ArgumentError(""Month: -58110536022661834 out of range (1:12)"")"
117,1,0,2,1,9.838382886790803e-18,0.0,67719016,2.5080226282618634e-19,2.4815935522848568e-17,0.010106500421685384,51338476131214706,-8781634272047469280,-5223641057461981273,-1299054934341208628,-8197064726998177015,-4890763285064755581,"ArgumentError(""Month: -8781634272047469280 out of range (1:12)"")","ArgumentError(""Month: -8197064726998177015 out of range (1:12)"")"
112,2,0,2,1,3.7726574373820806e-17,0.0,321343380,2.495524329549433e-19,1.8995647469175622e-17,0.013137348087760308,3474853355559219614,-1933472576573431200,992216924047765977,3275754807728077245,-3232157788866439774,-593921538168570,"ArgumentError(""Month: -1933472576573431200 out of range (1:12)"")","ArgumentError(""Month: -3232157788866439774 out of range (1:12)"")"
108,3,3,2,1,6.954038896307122e-18,0.0,54772592,2.4655124344468246e-19,1.5233539371965135e-17,0.01618476425107222,42303208988410599,180362242032015,8631492207996774855,-1424634415316984324,315463969328028177,8922150087970504879,"ArgumentError(""Month: 180362242032015 out of range (1:12)"")","ArgumentError(""Month: 315463969328028177 out of range (1:12)"")"
112,2,2,2,1,4.790475511392992e-17,0.0,504945247,2.4613432122525097e-19,8.404678255826137e-18,0.02928539484002618,5696565720169270017,-16718364522925816,-4354507940178063299,4922501018973925992,5867817358721388,-2951836927536997454,"ArgumentError(""Month: -16718364522925816 out of range (1:12)"")","ArgumentError(""Month: 5867817358721388 out of range (1:12)"")"
114,0,2,2,1,4.9914353763765807e-17,0.0,520542597,2.4454837158788004e-19,4.3572951011092e-19,0.5612389473589415,5365083955902055443,224254743552073176,-251203165626125926,6318393248368950077,-1337079270812641439,-247125997211095913,"ArgumentError(""Month: 224254743552073176 out of range (1:12)"")","ArgumentError(""Month: -1337079270812641439 out of range (1:12)"")"
115,0,2,2,1,4.707038977130629e-17,0.0,496154991,2.376318452168995e-19,3.2919791221303763e-19,0.7218510093803939,-1948547295733411264,-1564246510369490711,1008321713724644659,-1580390279379814931,143851653617289500,376161347438524913,"ArgumentError(""Month: -1564246510369490711 out of range (1:12)"")","ArgumentError(""Month: 143851653617289500 out of range (1:12)"")"
110,2,0,2,1,3.378188430164899e-17,0.0,278898311,2.329628248168343e-19,5.4351444421684724e-17,0.004286230610715629,517418175914900,8143261426745971732,4598489364694570008,-155073840937263208,6227007908656583760,3936606901996655825,"ArgumentError(""Month: 8143261426745971732 out of range (1:12)"")","ArgumentError(""Month: 6227007908656583760 out of range (1:12)"")"
117,0,2,2,1,4.683275792608939e-17,0.0,486849986,2.3243958527308395e-19,3.0344448061370647e-19,0.7660036682920794,-1457224848750709580,-1323544897220014960,-1028246014575204963,-1891724088870153451,269732150303540703,-467285771620783726,"ArgumentError(""Month: -1323544897220014960 out of range (1:12)"")","ArgumentError(""Month: 269732150303540703 out of range (1:12)"")"
111,0,2,2,1,4.150570850100303e-17,0.0,373538666,2.2971918226834578e-19,2.9614832617447804e-18,0.07756896189006483,5171700758017303120,1182030400012623073,698084255855727162,4507441114981948282,79855246841363736,2107089693825444160,"ArgumentError(""Month: 1182030400012623073 out of range (1:12)"")","ArgumentError(""Month: 79855246841363736 out of range (1:12)"")"
113,1,2,2,1,2.570744781709081e-17,0.0,181635133,2.2046385488382685e-19,1.9126089052331064e-18,0.11526865439171266,2478411045970704825,16876716370739222,-1434523897118084430,489701009203210268,-244315330585688054,-1173032198159095203,"ArgumentError(""Month: 16876716370739222 out of range (1:12)"")","ArgumentError(""Month: -244315330585688054 out of range (1:12)"")"
113,0,3,2,1,2.5486983962206982e-17,0.0,178701508,2.178453036338994e-19,3.6651733120260863e-19,0.5943656277292814,4923765197737965870,-2634666941882945,1094590715018392557,5165801084912415244,-1089429565258455444,2489973972493986986,"ArgumentError(""Month: -2634666941882945 out of range (1:12)"")","ArgumentError(""Month: -1089429565258455444 out of range (1:12)"")"
110,0,0,2,1,3.354892147683216e-17,0.0,277083913,2.1227210475145904e-19,1.42698341726813e-15,0.0001487558314853025,59510303687214732,1945451271116693102,767890384135915760,433218043587800340,2445636883327520614,2744428576024739071,"ArgumentError(""Month: 1945451271116693102 out of range (1:12)"")","ArgumentError(""Month: 2445636883327520614 out of range (1:12)"")"
113,1,3,2,1,5.041598736476439e-17,0.0,534763483,2.0693062165421365e-19,3.2215891705649816e-19,0.6423246748682219,-396847910097541362,-1305910156141042565,1790848511271717706,-1514862442207151499,95288656681863433,716733244068835873,"ArgumentError(""Month: -1305910156141042565 out of range (1:12)"")","ArgumentError(""Month: 95288656681863433 out of range (1:12)"")"
110,1,2,2,1,2.593527845205861e-18,0.0,24652340,2.0644235907710668e-19,2.0037180394943453e-17,0.010302964539322314,5206192104894910175,5987274607019571,7146789396977443351,3902488028270805552,-33462204769800982,5556141714572107052,"ArgumentError(""Month: 5987274607019571 out of range (1:12)"")","ArgumentError(""Month: -33462204769800982 out of range (1:12)"")"
112,1,3,2,1,5.176157289722173e-17,0.0,553612967,2.0439061003264653e-19,8.748197225446749e-19,0.23363740524518045,530186532095968074,-1624462461399116596,5221131586875206457,-542574700097453131,46058597695001060,5684113531003251078,"ArgumentError(""Month: -1624462461399116596 out of range (1:12)"")","ArgumentError(""Month: 46058597695001060 out of range (1:12)"")"
116,2,0,2,1,4.29714795559735e-17,0.0,424673742,2.0269784666933547e-19,3.916866199323495e-18,0.05175000532424228,-5185128422427937231,-4309935492589925702,1271349995138753,-4182473328824056610,-5953608861428326020,-1077700589937305382,"ArgumentError(""Month: -4309935492589925702 out of range (1:12)"")","ArgumentError(""Month: -5953608861428326020 out of range (1:12)"")"
112,3,0,2,1,3.239576383181237e-17,0.0,241127438,1.9403665902639476e-19,4.221624750732018e-17,0.004596255481796418,1592230133632077930,-9182334243725808599,-74964505613752,1529654556329098607,-7680800768708156196,1605113630825226792,"ArgumentError(""Month: -9182334243725808599 out of range (1:12)"")","ArgumentError(""Month: -7680800768708156196 out of range (1:12)"")"
112,1,4,2,1,4.649724685957961e-17,0.0,480262113,1.939915152620904e-19,3.4432980052020533e-19,0.5633886900553265,-694790762425884578,-2184808219945091034,6756566214665446817,-644095334748145600,9886544231250028,5955494780043012545,"ArgumentError(""Month: -2184808219945091034 out of range (1:12)"")","ArgumentError(""Month: 9886544231250028 out of range (1:12)"")"
109,1,3,2,1,4.3159430317005455e-17,0.0,427870272,1.879507610319478e-19,3.156251136663848e-18,0.059548734525165646,1676224239251595498,8691030735339412,9153544649304194129,17848492640681243,-688824028158945309,7989201232615220430,"ArgumentError(""Month: 8691030735339412 out of range (1:12)"")","ArgumentError(""Month: -688824028158945309 out of range (1:12)"")"
111,3,0,2,1,1.1249696822699947e-17,0.0,94693188,1.8642705151907689e-19,2.00421857563215e-17,0.009301732544828648,-2431957591946530370,5620195818787265635,303018741284324811,-3001022748412930706,7204418981939300187,653004600083408,"ArgumentError(""Month: 5620195818787265635 out of range (1:12)"")","ArgumentError(""Month: 7204418981939300187 out of range (1:12)"")"
115,1,2,2,1,4.176980352900184e-17,0.0,374962281,1.8349209716342414e-19,7.613123739444602e-19,0.24102077339519296,-2258978066351247767,1175833972110958255,-151923210792533215,-1282661405625156779,17600143169761746,-1676546941840011055,"ArgumentError(""Month: 1175833972110958255 out of range (1:12)"")","ArgumentError(""Month: 17600143169761746 out of range (1:12)"")"
110,2,3,2,1,1.7685023506203847e-17,0.0,133700083,1.7884523886683188e-19,1.9741942277202665e-18,0.09059151139012112,1437684231013766663,73430615902403527,1393934017517600016,4373235219259037,-1193801370987604524,-279164037949098038,"ArgumentError(""Month: 73430615902403527 out of range (1:12)"")","ArgumentError(""Month: -1193801370987604524 out of range (1:12)"")"
111,2,2,2,1,5.236972253532072e-19,0.0,5436021,1.7475049955852001e-19,1.002932374913156e-17,0.017423956383265788,-977060667329076223,5249014460848434,-2369857032208962562,622940139403143759,983027144430606854,-2248895082584876299,"ArgumentError(""Month: 5249014460848434 out of range (1:12)"")","ArgumentError(""Month: 983027144430606854 out of range (1:12)"")"
116,1,3,2,1,5.3081923191768574e-17,0.0,593798561,1.6976774328354872e-19,2.4067398234554286e-19,0.7053846935553179,-902458178122084817,-1593086868877860536,-5470147037464789194,-2672834923253857470,80332912034856408,-6326090136558875452,"ArgumentError(""Month: -1593086868877860536 out of range (1:12)"")","ArgumentError(""Month: 80332912034856408 out of range (1:12)"")"
114,4,4,2,1,2.3143101214016976e-18,0.0,10918505,1.6802434606556818e-19,1.6965467323083581e-18,0.09903903197346685,-1411553325722526922,418327943222567,-3906983199262218429,-1147970311811089389,-654595950241011609,-6320554770900266299,"ArgumentError(""Month: 418327943222567 out of range (1:12)"")","ArgumentError(""Month: -654595950241011609 out of range (1:12)"")"
114,2,4,2,1,2.840395242155602e-17,0.0,209254417,1.6640677686952798e-19,3.32145163671276e-19,0.5010061716094133,-6854810265985008266,4449682372758134,5717601930346604279,-6190710418592292022,-2475451619944840397,5084792476357474116,"ArgumentError(""Month: 4449682372758134 out of range (1:12)"")","ArgumentError(""Month: -2475451619944840397 out of range (1:12)"")"
116,2,4,2,1,4.877660764084701e-18,0.0,46823628,1.6604452428075486e-19,2.5698373771775627e-19,0.6461285284250966,-3629377703215371870,9845288341560723,-6841284661824514706,-2665290903804849731,-1571271447456836310,-5407434487878172411,"ArgumentError(""Month: 9845288341560723 out of range (1:12)"")","ArgumentError(""Month: -1571271447456836310 out of range (1:12)"")"
112,7,0,2,1,2.179902875275599e-17,0.0,158636142,1.6270851765781411e-19,2.711939819806285e-18,0.05999709745382051,-6566203271919212984,-8394327805676750151,1305039874592527422,-5208506019390775102,-6814079860402715180,1179540237095,"ArgumentError(""Month: -8394327805676750151 out of range (1:12)"")","ArgumentError(""Month: -6814079860402715180 out of range (1:12)"")"
