bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
8,2,14,0,1,0.0009192167951237624,0.0009963934598196827,0.9225439870812813,0.0,33.0,1038.0,3.0,Severely obese,Underweight
9,2,14,0,1,0.0009080085326900802,0.0009569985146894596,0.9488087167875319,0.0,0.0,1013.0,281.0,Severely obese,Underweight
10,1,14,0,1,0.0008984109421923742,0.010488877198811117,0.08565368105312611,889.0,1.0,361.0,923.0,Underweight,Severely obese
8,4,6,1,1,0.0008513119469224958,0.0009245283018867925,0.9208067997324955,1.0,0.0,4.0,-1086.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
12,0,7,1,1,0.0007785680672643594,0.008606491309117448,0.09046288891729534,745.0,1251.0,-2.0,270.0,Normal,"DomainError(""Height or Weight cannot be negative."", """")"
12,2,10,1,1,0.0007516314216085546,0.09426668117778846,0.007973457983430708,2.0,223.0,1182.0,-220.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
10,3,10,1,1,0.0007472428798497899,0.006566293101332696,0.11379980581404893,-792.0,-990.0,0.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
11,1,14,0,1,0.0007089817956393783,0.0013763347517384002,0.5151230794280884,1014.0,992.0,2.0,104.0,Underweight,Severely obese
16,1,10,1,1,0.0006219525065364591,0.007938407952875143,0.07834725932813764,-75.0,14321.0,335.0,15788.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
9,3,6,1,1,0.0005934060256372684,0.0009245264528357359,0.6418486175459397,-1512.0,0.0,46.0,3.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
15,0,6,1,1,0.0005779022051990927,0.004360788506074972,0.13252241065899498,1063.0,864.0,1994.0,-437.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
14,1,6,1,1,0.0005755183704466639,0.007834985609210105,0.07345493650558034,1267.0,30.0,2699.0,-698.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
9,3,10,1,1,0.0005720819626404824,0.0009473679473687764,0.6038645958303585,0.0,31.0,2.0,-1625.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
12,1,6,1,1,0.0005330570783899778,0.08404802744425387,0.0063422913612521835,1060.0,1403.0,-1.0,31.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
12,1,10,1,1,0.0005132568443334991,0.0861244019138756,0.005959482248094517,17.0,19.0,-116.0,1860.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
