a,b,output,outputtype,datatype,metric,n_a,n_b,n_output,n_outputtype,n_datatype,count
65008,false,DivideError(),error,DivideError,8.0,65008,true,65008,valid,UInt16,2
64667,0,DivideError(),error,DivideError,8.0,64667,1,64667,valid,UInt64,2
64195,false,DivideError(),error,DivideError,8.0,64195,true,64195,valid,UInt16,2
63794,false,DivideError(),error,DivideError,8.0,63794,true,63794,valid,UInt16,2
63360,false,DivideError(),error,DivideError,8.0,63360,true,63360,valid,UInt16,2
63027,false,DivideError(),error,DivideError,8.0,63027,true,63027,valid,UInt16,2
62245,false,DivideError(),error,DivideError,8.0,62245,true,62245,valid,UInt16,2
62145,false,DivideError(),error,DivideError,8.0,62145,true,62145,valid,UInt16,2
62141,false,DivideError(),error,DivideError,8.0,62141,true,62141,valid,UInt16,2
61388,false,DivideError(),error,DivideError,8.0,61388,true,61388,valid,UInt16,2
58745,false,DivideError(),error,DivideError,8.0,58745,true,58745,valid,UInt16,2
58719,false,DivideError(),error,DivideError,8.0,58719,true,58719,valid,UInt16,2
58510,false,DivideError(),error,DivideError,8.0,58510,true,58510,valid,UInt16,2
58088,false,DivideError(),error,DivideError,8.0,58088,true,58088,valid,UInt16,2
57973,false,DivideError(),error,DivideError,8.0,57973,true,57973,valid,UInt16,2
57751,0,DivideError(),error,DivideError,8.0,57751,1,57751,valid,UInt64,3
56042,false,DivideError(),error,DivideError,8.0,56042,true,56042,valid,UInt16,2
55777,false,DivideError(),error,DivideError,8.0,55777,true,55777,valid,UInt16,2
54713,false,DivideError(),error,DivideError,8.0,54713,true,54713,valid,UInt16,3
54602,false,DivideError(),error,DivideError,8.0,54602,true,54602,valid,UInt16,2
54373,false,DivideError(),error,DivideError,8.0,54373,true,54373,valid,UInt16,2
53941,false,DivideError(),error,DivideError,8.0,53941,true,53941,valid,UInt16,2
52661,0,DivideError(),error,DivideError,8.0,52661,1,52661,valid,UInt64,2
52459,false,DivideError(),error,DivideError,8.0,52459,true,52459,valid,UInt16,3
52307,false,DivideError(),error,DivideError,8.0,52307,true,52307,valid,UInt16,2
52089,false,DivideError(),error,DivideError,8.0,52089,true,52089,valid,UInt16,2
52054,false,DivideError(),error,DivideError,8.0,52054,true,52054,valid,UInt16,2
51248,false,DivideError(),error,DivideError,8.0,51248,true,51248,valid,UInt16,2
50692,false,DivideError(),error,DivideError,8.0,50692,true,50692,valid,UInt16,2
50260,false,DivideError(),error,DivideError,8.0,50260,true,50260,valid,UInt16,2
49944,0,DivideError(),error,DivideError,8.0,49944,1,49944,valid,UInt64,2
48634,false,DivideError(),error,DivideError,8.0,48634,true,48634,valid,UInt16,2
48562,false,DivideError(),error,DivideError,8.0,48562,true,48562,valid,UInt16,2
48229,false,DivideError(),error,DivideError,8.0,48229,true,48229,valid,UInt16,2
47694,false,DivideError(),error,DivideError,8.0,47694,true,47694,valid,UInt16,2
47422,false,DivideError(),error,DivideError,8.0,47422,true,47422,valid,UInt16,2
45553,false,DivideError(),error,DivideError,8.0,45553,true,45553,valid,UInt16,2
45434,false,DivideError(),error,DivideError,8.0,45434,true,45434,valid,UInt16,2
43504,false,DivideError(),error,DivideError,8.0,43504,true,43504,valid,UInt16,2
41852,false,DivideError(),error,DivideError,8.0,41852,true,41852,valid,UInt16,2
41829,false,DivideError(),error,DivideError,8.0,41829,true,41829,valid,UInt16,2
41475,false,DivideError(),error,DivideError,8.0,41475,true,41475,valid,UInt16,2
41424,false,DivideError(),error,DivideError,8.0,41424,true,41424,valid,UInt16,2
41236,false,DivideError(),error,DivideError,8.0,41236,true,41236,valid,UInt16,2
39772,false,DivideError(),error,DivideError,8.0,39772,true,39772,valid,UInt16,2
39101,false,DivideError(),error,DivideError,8.0,39101,true,39101,valid,UInt16,2
33887,false,DivideError(),error,DivideError,8.0,33887,true,33887,valid,UInt16,2
33219,false,DivideError(),error,DivideError,8.0,33219,true,33219,valid,UInt16,2
32608,false,DivideError(),error,DivideError,8.0,32608,true,32608,valid,UInt16,3
32507,false,DivideError(),error,DivideError,8.0,32507,true,32507,valid,Int64,2
