a,b,output,outputtype,datatype,metric,n_a,n_b,n_output,n_outputtype,n_datatype,count
249,-1,18446744073709551367,valid,UInt64,7.0,249,0,DivideError(),error,DivideError,7
247,-1,18446744073709551369,valid,UInt64,7.0,247,0,DivideError(),error,DivideError,3
246,-1,18446744073709551370,valid,UInt64,7.0,246,0,DivideError(),error,DivideError,7
242,-1,18446744073709551374,valid,UInt64,7.0,242,0,DivideError(),error,DivideError,3
237,-1,18446744073709551379,valid,UInt64,7.0,237,0,DivideError(),error,DivideError,8
230,-1,18446744073709551386,valid,UInt64,7.0,230,0,DivideError(),error,DivideError,6
225,-1,18446744073709551391,valid,UInt64,7.0,225,0,DivideError(),error,DivideError,3
218,-1,18446744073709551398,valid,UInt64,7.0,218,0,DivideError(),error,DivideError,5
217,-1,18446744073709551399,valid,UInt64,7.0,217,0,DivideError(),error,DivideError,5
211,-1,18446744073709551405,valid,UInt64,7.0,211,0,DivideError(),error,DivideError,7
209,-1,18446744073709551407,valid,UInt64,7.0,209,0,DivideError(),error,DivideError,6
208,-1,18446744073709551408,valid,UInt64,7.0,208,0,DivideError(),error,DivideError,8
203,-1,18446744073709551413,valid,UInt64,7.0,203,0,DivideError(),error,DivideError,8
192,-1,18446744073709551424,valid,UInt64,7.0,192,0,DivideError(),error,DivideError,16
187,-1,18446744073709551429,valid,UInt64,7.0,187,0,DivideError(),error,DivideError,9
177,-1,18446744073709551439,valid,UInt64,7.0,177,0,DivideError(),error,DivideError,8
175,-1,18446744073709551441,valid,UInt64,7.0,175,0,DivideError(),error,DivideError,9
174,-1,18446744073709551442,valid,UInt64,7.0,174,0,DivideError(),error,DivideError,7
173,-1,18446744073709551443,valid,UInt64,7.0,173,0,DivideError(),error,DivideError,11
171,-1,18446744073709551445,valid,UInt64,7.0,171,0,DivideError(),error,DivideError,11
159,-1,18446744073709551457,valid,UInt64,7.0,159,0,DivideError(),error,DivideError,7
105,-1,-105,valid,Int64,9.0,105,0,DivideError(),error,DivideError,2
17,-1,-17,valid,Int64,10.0,17,0,DivideError(),error,DivideError,26
16,-1,-16,valid,Int64,10.0,16,0,DivideError(),error,DivideError,30
15,-1,-15,valid,Int64,10.0,15,0,DivideError(),error,DivideError,25
14,-1,-14,valid,Int64,10.0,14,0,DivideError(),error,DivideError,23
13,-1,-13,valid,Int64,10.0,13,0,DivideError(),error,DivideError,25
12,-1,-12,valid,Int64,10.0,12,0,DivideError(),error,DivideError,24
11,-1,-11,valid,Int64,10.0,11,0,DivideError(),error,DivideError,25
10,-1,-10,valid,Int64,10.0,10,0,DivideError(),error,DivideError,27
true,-1,-1,valid,Int64,11.0,true,0,DivideError(),error,DivideError,41
false,-1,0,valid,Int64,12.0,false,0,DivideError(),error,DivideError,168
-1,-1,1,valid,Int64,12.0,-1,0,DivideError(),error,DivideError,28
-2,-1,2,valid,Int64,12.0,-2,0,DivideError(),error,DivideError,73
-3,-1,3,valid,Int64,12.0,-3,0,DivideError(),error,DivideError,62
-4,-1,4,valid,Int64,12.0,-4,0,DivideError(),error,DivideError,71
-5,-1,5,valid,Int64,12.0,-5,0,DivideError(),error,DivideError,57
-6,-1,6,valid,Int64,12.0,-6,0,DivideError(),error,DivideError,63
-7,-1,7,valid,Int64,12.0,-7,0,DivideError(),error,DivideError,50
-8,-1,8,valid,Int64,12.0,-8,0,DivideError(),error,DivideError,66
-9,-1,9,valid,Int64,12.0,-9,0,DivideError(),error,DivideError,63
-11,-1,11,valid,Int64,11.0,-11,0,DivideError(),error,DivideError,39
-13,-1,13,valid,Int64,11.0,-13,0,DivideError(),error,DivideError,36
-14,-1,14,valid,Int64,11.0,-14,0,DivideError(),error,DivideError,21
-16,-1,16,valid,Int64,11.0,-16,0,DivideError(),error,DivideError,33
-17,-1,17,valid,Int64,11.0,-17,0,DivideError(),error,DivideError,32
-19,-1,19,valid,Int64,11.0,-19,0,DivideError(),error,DivideError,33
-63,-1,63,valid,Int64,11.0,-63,0,DivideError(),error,DivideError,4
-65,-1,65,valid,Int64,11.0,-65,0,DivideError(),error,DivideError,2
-92,-1,92,valid,Int64,11.0,-92,0,DivideError(),error,DivideError,2
-106,-1,106,valid,Int64,10.0,-106,0,DivideError(),error,DivideError,2
340235809873529713137894817605438695315,-1,46557047408750325479789826329516141,valid,UInt128,22.0,340235809873529713137894817605438695315,0,DivideError(),error,DivideError,1
339442221369169328058890904981446980346,-1,840145551769135404483702450321231110,valid,UInt128,23.0,339442221369169328058890904981446980346,0,DivideError(),error,DivideError,1
336255892581181563476148595031151908541,-1,4026474339756899987226012400616302915,valid,UInt128,24.0,336255892581181563476148595031151908541,0,DivideError(),error,DivideError,1
328339436281812705235573494309356488029,-1,11942930639125758227801113122411723427,valid,UInt128,25.0,328339436281812705235573494309356488029,0,DivideError(),error,DivideError,1
326075080880535260206383981174729319692,-1,14207286040403203256990626257038891764,valid,UInt128,25.0,326075080880535260206383981174729319692,0,DivideError(),error,DivideError,1
321658754181241447985718653680152630198,-1,18623612739697015477655953751615581258,valid,UInt128,25.0,321658754181241447985718653680152630198,0,DivideError(),error,DivideError,1
321171049191045542268084481315152663831,-1,19111317729892921195290126116615547625,valid,UInt128,25.0,321171049191045542268084481315152663831,0,DivideError(),error,DivideError,1
319298840050914889825177484030678026059,-1,20983526870023573638197123401090185397,valid,UInt128,25.0,319298840050914889825177484030678026059,0,DivideError(),error,DivideError,1
317727370020772634688315618829055978102,-1,22554996900165828775058988602712233354,valid,UInt128,25.0,317727370020772634688315618829055978102,0,DivideError(),error,DivideError,1
