a,b,output,outputtype,datatype,metric,n_a,n_b,n_output,n_outputtype,n_datatype,count
3399999999,34,99999999,valid,UInt32,1.0,3400000000,34,100000000,valid,UInt32,3
3199999999,32,99999999,valid,UInt32,1.0,3200000000,32,100000000,valid,UInt32,5
2799999999,28,99999999,valid,UInt32,1.0,2800000000,28,100000000,valid,UInt32,5
2599999999,26,99999999,valid,UInt64,1.0,2600000000,26,100000000,valid,UInt64,8
2539999999,254,9999999,valid,UInt32,1.0,2540000000,254,10000000,valid,UInt32,6
2529999999,253,9999999,valid,UInt32,1.0,2530000000,253,10000000,valid,UInt32,9
2499999999,250,9999999,valid,UInt32,1.0,2500000000,250,10000000,valid,UInt32,12
2479999999,248,9999999,valid,UInt32,1.0,2480000000,248,10000000,valid,UInt32,9
2409999999,241,9999999,valid,UInt32,1.0,2410000000,241,10000000,valid,UInt32,14
2399999999,240,9999999,valid,UInt32,1.0,2400000000,240,10000000,valid,UInt32,9
2399999999,24,99999999,valid,UInt32,1.0,2400000000,24,100000000,valid,UInt32,8
2369999999,237,9999999,valid,UInt32,1.0,2370000000,237,10000000,valid,UInt32,7
2149999999,215,9999999,valid,UInt32,1.0,2150000000,215,10000000,valid,UInt32,8
2129999999,213,9999999,valid,UInt32,1.0,2130000000,213,10000000,valid,UInt32,9
2109999999,211,9999999,valid,UInt32,1.0,2110000000,211,10000000,valid,UInt32,6
2089999999,209,9999999,valid,UInt32,1.0,2090000000,209,10000000,valid,UInt32,12
2039999999,204,9999999,valid,UInt32,1.0,2040000000,204,10000000,valid,UInt32,17
1999999999,200,9999999,valid,UInt32,1.0,2000000000,200,10000000,valid,UInt32,12
1999999980,-20,-99999999,valid,Int64,1.0,1999999981,-20,-100000000,valid,Int64,2
1989999999,199,9999999,valid,UInt32,1.0,1990000000,199,10000000,valid,UInt32,14
1969999999,197,9999999,valid,UInt32,1.0,1970000000,197,10000000,valid,UInt32,19
1939999999,194,9999999,valid,Int64,1.0,1940000000,194,10000000,valid,Int64,4
1919999999,192,9999999,valid,Int64,1.0,1920000000,192,10000000,valid,Int64,5
1919999999,192,9999999,valid,UInt32,1.0,1920000000,192,10000000,valid,UInt32,8
1869999999,187,9999999,valid,UInt32,1.0,1870000000,187,10000000,valid,UInt32,9
1859999999,186,9999999,valid,UInt32,1.0,1860000000,186,10000000,valid,UInt32,12
1829999999,183,9999999,valid,Int64,1.0,1830000000,183,10000000,valid,Int64,3
1789999999,179,9999999,valid,Int64,1.0,1790000000,179,10000000,valid,Int64,2
1729999999,173,9999999,valid,Int64,1.0,1730000000,173,10000000,valid,Int64,5
1729999999,173,9999999,valid,UInt32,1.0,1730000000,173,10000000,valid,UInt32,13
1719999999,172,9999999,valid,Int64,1.0,1720000000,172,10000000,valid,Int64,3
1709999999,171,9999999,valid,UInt32,1.0,1710000000,171,10000000,valid,UInt32,8
1689999999,169,9999999,valid,UInt32,1.0,1690000000,169,10000000,valid,UInt32,19
1669999999,167,9999999,valid,UInt32,1.0,1670000000,167,10000000,valid,UInt32,11
1649999999,165,9999999,valid,UInt32,1.0,1650000000,165,10000000,valid,UInt32,14
1629999999,163,9999999,valid,UInt32,1.0,1630000000,163,10000000,valid,UInt32,9
1619999999,162,9999999,valid,UInt32,1.0,1620000000,162,10000000,valid,UInt32,12
1549999999,155,9999999,valid,Int64,1.0,1550000000,155,10000000,valid,Int64,3
1529999999,153,9999999,valid,Int64,1.0,1530000000,153,10000000,valid,Int64,4
1509999999,151,9999999,valid,UInt32,1.0,1510000000,151,10000000,valid,UInt32,10
1499999999,15,99999999,valid,Int64,1.0,1500000000,15,100000000,valid,Int64,9
1489999999,149,9999999,valid,UInt32,1.0,1490000000,149,10000000,valid,UInt32,8
1489999999,149,9999999,valid,Int64,1.0,1490000000,149,10000000,valid,Int64,6
1479999999,148,9999999,valid,UInt32,1.0,1480000000,148,10000000,valid,UInt32,15
1459999999,146,9999999,valid,Int64,1.0,1460000000,146,10000000,valid,Int64,3
1429999999,143,9999999,valid,UInt32,1.0,1430000000,143,10000000,valid,UInt32,11
1399999999,140,9999999,valid,UInt32,1.0,1400000000,140,10000000,valid,UInt32,11
1389999999,139,9999999,valid,UInt32,1.0,1390000000,139,10000000,valid,UInt32,10
1389999999,139,9999999,valid,Int64,1.0,1390000000,139,10000000,valid,Int64,4
1369999999,137,9999999,valid,Int64,1.0,1370000000,137,10000000,valid,Int64,12
1349999999,135,9999999,valid,Int64,1.0,1350000000,135,10000000,valid,Int64,4
1339999999,134,9999999,valid,UInt32,1.0,1340000000,134,10000000,valid,UInt32,7
1309999999,131,9999999,valid,Int64,1.0,1310000000,131,10000000,valid,Int64,9
1299999999,13,99999999,valid,Int64,1.0,1300000000,13,100000000,valid,Int64,8
1259999999,126,9999999,valid,Int64,1.0,1260000000,126,10000000,valid,Int64,18
1259999999,126,9999999,valid,UInt32,1.0,1260000000,126,10000000,valid,UInt32,13
1259999874,-126,-9999999,valid,Int64,1.0,1259999875,-126,-10000000,valid,Int64,6
1249999999,125,9999999,valid,UInt64,1.0,1250000000,125,10000000,valid,UInt64,13
1239999999,124,9999999,valid,Int64,1.0,1240000000,124,10000000,valid,Int64,9
1239999999,124,9999999,valid,UInt32,1.0,1240000000,124,10000000,valid,UInt32,15
1239999876,-124,-9999999,valid,Int64,1.0,1239999877,-124,-10000000,valid,Int64,7
1229999877,-123,-9999999,valid,Int64,1.0,1229999878,-123,-10000000,valid,Int64,5
1219999999,122,9999999,valid,UInt32,1.0,1220000000,122,10000000,valid,UInt32,12
1209999999,121,9999999,valid,UInt64,1.0,1210000000,121,10000000,valid,UInt64,12
1206099999,12061,99999,valid,UInt64,1.0,1206100000,12061,100000,valid,UInt64,2
1199999880,-120,-9999999,valid,Int64,1.0,1199999881,-120,-10000000,valid,Int64,4
1189999999,119,9999999,valid,Int64,1.0,1190000000,119,10000000,valid,Int64,6
1179999999,118,9999999,valid,UInt32,1.0,1180000000,118,10000000,valid,UInt32,13
1179999999,118,9999999,valid,UInt64,1.0,1180000000,118,10000000,valid,UInt64,11
1179999882,-118,-9999999,valid,Int64,1.0,1179999883,-118,-10000000,valid,Int64,8
1169999999,117,9999999,valid,UInt32,1.0,1170000000,117,10000000,valid,UInt32,11
1159999999,116,9999999,valid,UInt64,1.0,1160000000,116,10000000,valid,UInt64,12
1149999999,115,9999999,valid,Int64,1.0,1150000000,115,10000000,valid,Int64,3
