a,b,output,outputtype,datatype,metric,n_a,n_b,n_output,n_outputtype,n_datatype,count
65354,false,DivideError(),error,DivideError,8.0,65354,true,65354,valid,UInt16,2
63167,false,DivideError(),error,DivideError,8.0,63167,true,63167,valid,UInt16,2
62891,false,DivideError(),error,DivideError,8.0,62891,true,62891,valid,UInt16,2
62571,false,DivideError(),error,DivideError,8.0,62571,true,62571,valid,UInt16,2
61754,false,DivideError(),error,DivideError,8.0,61754,true,61754,valid,UInt16,2
61173,false,DivideError(),error,DivideError,8.0,61173,true,61173,valid,UInt16,2
59760,false,DivideError(),error,DivideError,8.0,59760,true,59760,valid,UInt16,2
59730,false,DivideError(),error,DivideError,8.0,59730,true,59730,valid,UInt16,2
59200,0,DivideError(),error,DivideError,8.0,59200,1,59200,valid,UInt64,2
58473,false,DivideError(),error,DivideError,8.0,58473,true,58473,valid,UInt16,2
58464,false,DivideError(),error,DivideError,8.0,58464,true,58464,valid,UInt16,2
57992,false,DivideError(),error,DivideError,8.0,57992,true,57992,valid,UInt16,2
54706,false,DivideError(),error,DivideError,8.0,54706,true,54706,valid,UInt16,2
50344,false,DivideError(),error,DivideError,8.0,50344,true,50344,valid,UInt16,2
49464,false,DivideError(),error,DivideError,8.0,49464,true,49464,valid,UInt16,2
49387,false,DivideError(),error,DivideError,8.0,49387,true,49387,valid,UInt16,3
48668,false,DivideError(),error,DivideError,8.0,48668,true,48668,valid,UInt16,2
48282,false,DivideError(),error,DivideError,8.0,48282,true,48282,valid,UInt16,2
48108,0,DivideError(),error,DivideError,8.0,48108,1,48108,valid,UInt64,2
47866,false,DivideError(),error,DivideError,8.0,47866,true,47866,valid,UInt16,2
47752,false,DivideError(),error,DivideError,8.0,47752,true,47752,valid,UInt16,2
43478,false,DivideError(),error,DivideError,8.0,43478,true,43478,valid,UInt16,2
41923,false,DivideError(),error,DivideError,8.0,41923,true,41923,valid,UInt16,2
41640,false,DivideError(),error,DivideError,8.0,41640,true,41640,valid,UInt16,2
41340,false,DivideError(),error,DivideError,8.0,41340,true,41340,valid,UInt16,2
41032,false,DivideError(),error,DivideError,8.0,41032,true,41032,valid,UInt16,2
40916,false,DivideError(),error,DivideError,8.0,40916,true,40916,valid,UInt16,2
39678,false,DivideError(),error,DivideError,8.0,39678,true,39678,valid,UInt16,2
39022,0,DivideError(),error,DivideError,8.0,39022,1,39022,valid,UInt64,2
38905,false,DivideError(),error,DivideError,8.0,38905,true,38905,valid,UInt16,2
37460,false,DivideError(),error,DivideError,8.0,37460,true,37460,valid,UInt16,2
37276,false,DivideError(),error,DivideError,8.0,37276,true,37276,valid,UInt16,2
35523,false,DivideError(),error,DivideError,8.0,35523,true,35523,valid,UInt16,2
34858,false,DivideError(),error,DivideError,8.0,34858,true,34858,valid,UInt16,2
34766,false,DivideError(),error,DivideError,8.0,34766,true,34766,valid,UInt16,2
34574,false,DivideError(),error,DivideError,8.0,34574,true,34574,valid,UInt16,2
33753,false,DivideError(),error,DivideError,8.0,33753,true,33753,valid,UInt16,2
33558,false,DivideError(),error,DivideError,8.0,33558,true,33558,valid,UInt16,2
33499,false,DivideError(),error,DivideError,8.0,33499,true,33499,valid,UInt16,2
33478,false,DivideError(),error,DivideError,8.0,33478,true,33478,valid,UInt16,2
32667,false,DivideError(),error,DivideError,8.0,32667,true,32667,valid,Int64,2
32476,false,DivideError(),error,DivideError,8.0,32476,true,32476,valid,UInt16,2
32265,false,DivideError(),error,DivideError,8.0,32265,true,32265,valid,Int64,2
30406,false,DivideError(),error,DivideError,8.0,30406,true,30406,valid,Int64,2
30357,false,DivideError(),error,DivideError,8.0,30357,true,30357,valid,Int64,2
30058,false,DivideError(),error,DivideError,8.0,30058,true,30058,valid,UInt16,2
29855,false,DivideError(),error,DivideError,8.0,29855,true,29855,valid,UInt16,2
29746,false,DivideError(),error,DivideError,8.0,29746,true,29746,valid,UInt16,2
29228,false,DivideError(),error,DivideError,8.0,29228,true,29228,valid,UInt16,2
28726,false,DivideError(),error,DivideError,8.0,28726,true,28726,valid,Int64,2
28307,false,DivideError(),error,DivideError,8.0,28307,true,28307,valid,Int64,2
28266,false,DivideError(),error,DivideError,8.0,28266,true,28266,valid,UInt16,2
28069,false,DivideError(),error,DivideError,8.0,28069,true,28069,valid,UInt16,2
27651,false,DivideError(),error,DivideError,8.0,27651,true,27651,valid,UInt16,2
27571,false,DivideError(),error,DivideError,8.0,27571,true,27571,valid,Int64,2
27353,false,DivideError(),error,DivideError,8.0,27353,true,27353,valid,UInt16,2
27297,0,DivideError(),error,DivideError,8.0,27297,1,27297,valid,UInt64,3
27292,false,DivideError(),error,DivideError,8.0,27292,true,27292,valid,Int64,2
27244,false,DivideError(),error,DivideError,8.0,27244,true,27244,valid,UInt16,2
27205,false,DivideError(),error,DivideError,8.0,27205,true,27205,valid,Int64,2
27151,false,DivideError(),error,DivideError,8.0,27151,true,27151,valid,Int64,2
26569,false,DivideError(),error,DivideError,8.0,26569,true,26569,valid,UInt16,2
25746,false,DivideError(),error,DivideError,8.0,25746,true,25746,valid,UInt16,2
25662,false,DivideError(),error,DivideError,8.0,25662,true,25662,valid,Int64,2
24634,false,DivideError(),error,DivideError,8.0,24634,true,24634,valid,Int64,2
24167,false,DivideError(),error,DivideError,8.0,24167,true,24167,valid,Int64,2
23360,false,DivideError(),error,DivideError,8.0,23360,true,23360,valid,UInt16,2
23230,false,DivideError(),error,DivideError,8.0,23230,true,23230,valid,Int64,2
22864,false,DivideError(),error,DivideError,8.0,22864,true,22864,valid,Int64,2
22821,false,DivideError(),error,DivideError,8.0,22821,true,22821,valid,Int64,2
