a,b,output,outputtype,datatype,metric,n_a,n_b,n_output,n_outputtype,n_datatype,count
65285,false,DivideError(),error,DivideError,8.0,65285,true,65285,valid,UInt16,2
64246,false,DivideError(),error,DivideError,8.0,64246,true,64246,valid,UInt16,2
63891,false,DivideError(),error,DivideError,8.0,63891,true,63891,valid,UInt16,2
63617,0,DivideError(),error,DivideError,8.0,63617,1,63617,valid,UInt64,2
62026,false,DivideError(),error,DivideError,8.0,62026,true,62026,valid,UInt16,2
58831,false,DivideError(),error,DivideError,8.0,58831,true,58831,valid,UInt16,3
58719,false,DivideError(),error,DivideError,8.0,58719,true,58719,valid,UInt16,2
58376,false,DivideError(),error,DivideError,8.0,58376,true,58376,valid,UInt16,2
57564,0,DivideError(),error,DivideError,8.0,57564,1,57564,valid,UInt64,2
56592,false,DivideError(),error,DivideError,8.0,56592,true,56592,valid,UInt16,2
55876,false,DivideError(),error,DivideError,8.0,55876,true,55876,valid,UInt16,2
55710,false,DivideError(),error,DivideError,8.0,55710,true,55710,valid,UInt16,2
55468,false,DivideError(),error,DivideError,8.0,55468,true,55468,valid,UInt16,2
54873,false,DivideError(),error,DivideError,8.0,54873,true,54873,valid,UInt16,2
54592,false,DivideError(),error,DivideError,8.0,54592,true,54592,valid,UInt16,2
54061,false,DivideError(),error,DivideError,8.0,54061,true,54061,valid,UInt16,2
53563,false,DivideError(),error,DivideError,8.0,53563,true,53563,valid,UInt16,3
52414,false,DivideError(),error,DivideError,8.0,52414,true,52414,valid,UInt16,2
52205,false,DivideError(),error,DivideError,8.0,52205,true,52205,valid,UInt16,3
51877,false,DivideError(),error,DivideError,8.0,51877,true,51877,valid,UInt16,2
51555,false,DivideError(),error,DivideError,8.0,51555,true,51555,valid,UInt16,2
51387,false,DivideError(),error,DivideError,8.0,51387,true,51387,valid,UInt16,2
51370,false,DivideError(),error,DivideError,8.0,51370,true,51370,valid,UInt16,2
50655,false,DivideError(),error,DivideError,8.0,50655,true,50655,valid,UInt16,2
50565,false,DivideError(),error,DivideError,8.0,50565,true,50565,valid,UInt16,2
49602,false,DivideError(),error,DivideError,8.0,49602,true,49602,valid,UInt16,2
49577,0,DivideError(),error,DivideError,8.0,49577,1,49577,valid,UInt64,2
49573,false,DivideError(),error,DivideError,8.0,49573,true,49573,valid,UInt16,2
49568,false,DivideError(),error,DivideError,8.0,49568,true,49568,valid,UInt16,2
49272,false,DivideError(),error,DivideError,8.0,49272,true,49272,valid,UInt16,2
49039,false,DivideError(),error,DivideError,8.0,49039,true,49039,valid,UInt16,2
48607,false,DivideError(),error,DivideError,8.0,48607,true,48607,valid,UInt16,2
48182,false,DivideError(),error,DivideError,8.0,48182,true,48182,valid,UInt16,3
47979,false,DivideError(),error,DivideError,8.0,47979,true,47979,valid,UInt16,2
47296,false,DivideError(),error,DivideError,8.0,47296,true,47296,valid,UInt16,2
46468,false,DivideError(),error,DivideError,8.0,46468,true,46468,valid,UInt16,2
44930,false,DivideError(),error,DivideError,8.0,44930,true,44930,valid,UInt16,2
43310,false,DivideError(),error,DivideError,8.0,43310,true,43310,valid,UInt16,2
43068,false,DivideError(),error,DivideError,8.0,43068,true,43068,valid,UInt16,2
42265,false,DivideError(),error,DivideError,8.0,42265,true,42265,valid,UInt16,2
42112,false,DivideError(),error,DivideError,8.0,42112,true,42112,valid,UInt16,2
42021,false,DivideError(),error,DivideError,8.0,42021,true,42021,valid,UInt16,2
41829,0,DivideError(),error,DivideError,8.0,41829,1,41829,valid,UInt64,2
41634,false,DivideError(),error,DivideError,8.0,41634,true,41634,valid,UInt16,2
41144,false,DivideError(),error,DivideError,8.0,41144,true,41144,valid,UInt16,2
40501,false,DivideError(),error,DivideError,8.0,40501,true,40501,valid,UInt16,2
40432,false,DivideError(),error,DivideError,8.0,40432,true,40432,valid,UInt16,2
39852,false,DivideError(),error,DivideError,8.0,39852,true,39852,valid,UInt16,2
39451,false,DivideError(),error,DivideError,8.0,39451,true,39451,valid,UInt16,2
38948,false,DivideError(),error,DivideError,8.0,38948,true,38948,valid,UInt16,2
38051,false,DivideError(),error,DivideError,8.0,38051,true,38051,valid,UInt16,2
38005,false,DivideError(),error,DivideError,8.0,38005,true,38005,valid,UInt16,2
37315,false,DivideError(),error,DivideError,8.0,37315,true,37315,valid,UInt16,2
37171,false,DivideError(),error,DivideError,8.0,37171,true,37171,valid,UInt16,2
35556,false,DivideError(),error,DivideError,8.0,35556,true,35556,valid,UInt16,2
35422,false,DivideError(),error,DivideError,8.0,35422,true,35422,valid,UInt16,2
34401,false,DivideError(),error,DivideError,8.0,34401,true,34401,valid,UInt16,2
33638,false,DivideError(),error,DivideError,8.0,33638,true,33638,valid,UInt16,2
33394,false,DivideError(),error,DivideError,8.0,33394,true,33394,valid,UInt16,2
32828,false,DivideError(),error,DivideError,8.0,32828,true,32828,valid,UInt16,2
31911,false,DivideError(),error,DivideError,8.0,31911,true,31911,valid,Int64,2
31578,false,DivideError(),error,DivideError,8.0,31578,true,31578,valid,UInt16,2
31213,false,DivideError(),error,DivideError,8.0,31213,true,31213,valid,UInt16,2
30541,false,DivideError(),error,DivideError,8.0,30541,true,30541,valid,UInt16,2
29451,false,DivideError(),error,DivideError,8.0,29451,true,29451,valid,Int64,2
29221,false,DivideError(),error,DivideError,8.0,29221,true,29221,valid,UInt16,2
29099,0,DivideError(),error,DivideError,8.0,29099,1,29099,valid,UInt64,2
29035,false,DivideError(),error,DivideError,8.0,29035,true,29035,valid,Int64,2
