a,b,output,outputtype,datatype,metric,n_a,n_b,n_output,n_outputtype,n_datatype,count
65073,false,DivideError(),error,DivideError,8.0,65073,true,65073,valid,UInt16,2
64625,false,DivideError(),error,DivideError,8.0,64625,true,64625,valid,UInt16,2
64530,false,DivideError(),error,DivideError,8.0,64530,true,64530,valid,UInt16,2
63980,false,DivideError(),error,DivideError,8.0,63980,true,63980,valid,UInt16,2
63032,false,DivideError(),error,DivideError,8.0,63032,true,63032,valid,UInt16,2
61985,false,DivideError(),error,DivideError,8.0,61985,true,61985,valid,UInt16,2
60574,false,DivideError(),error,DivideError,8.0,60574,true,60574,valid,UInt16,2
58027,0,DivideError(),error,DivideError,8.0,58027,1,58027,valid,UInt64,2
56053,false,DivideError(),error,DivideError,8.0,56053,true,56053,valid,UInt16,2
55663,false,DivideError(),error,DivideError,8.0,55663,true,55663,valid,UInt16,2
55510,false,DivideError(),error,DivideError,8.0,55510,true,55510,valid,UInt16,2
54879,false,DivideError(),error,DivideError,8.0,54879,true,54879,valid,UInt16,2
54338,false,DivideError(),error,DivideError,8.0,54338,true,54338,valid,UInt16,3
54040,false,DivideError(),error,DivideError,8.0,54040,true,54040,valid,UInt16,2
53450,false,DivideError(),error,DivideError,8.0,53450,true,53450,valid,UInt16,2
52236,false,DivideError(),error,DivideError,8.0,52236,true,52236,valid,UInt16,2
52163,false,DivideError(),error,DivideError,8.0,52163,true,52163,valid,UInt16,2
52028,false,DivideError(),error,DivideError,8.0,52028,true,52028,valid,UInt16,2
49721,false,DivideError(),error,DivideError,8.0,49721,true,49721,valid,UInt16,2
49344,false,DivideError(),error,DivideError,8.0,49344,true,49344,valid,UInt16,3
48737,false,DivideError(),error,DivideError,8.0,48737,true,48737,valid,UInt16,2
48295,false,DivideError(),error,DivideError,8.0,48295,true,48295,valid,UInt16,2
46106,false,DivideError(),error,DivideError,8.0,46106,true,46106,valid,UInt16,2
45614,false,DivideError(),error,DivideError,8.0,45614,true,45614,valid,UInt16,2
43040,false,DivideError(),error,DivideError,8.0,43040,true,43040,valid,UInt16,3
41689,false,DivideError(),error,DivideError,8.0,41689,true,41689,valid,UInt16,2
41019,false,DivideError(),error,DivideError,8.0,41019,true,41019,valid,UInt16,2
40061,false,DivideError(),error,DivideError,8.0,40061,true,40061,valid,UInt16,2
39154,false,DivideError(),error,DivideError,8.0,39154,true,39154,valid,UInt16,2
38389,false,DivideError(),error,DivideError,8.0,38389,true,38389,valid,UInt16,2
37715,false,DivideError(),error,DivideError,8.0,37715,true,37715,valid,UInt16,2
34744,false,DivideError(),error,DivideError,8.0,34744,true,34744,valid,UInt16,2
33942,false,DivideError(),error,DivideError,8.0,33942,true,33942,valid,UInt16,2
33890,false,DivideError(),error,DivideError,8.0,33890,true,33890,valid,UInt16,2
32724,false,DivideError(),error,DivideError,8.0,32724,true,32724,valid,Int64,2
32361,false,DivideError(),error,DivideError,8.0,32361,true,32361,valid,UInt16,2
32304,false,DivideError(),error,DivideError,8.0,32304,true,32304,valid,Int64,2
31721,false,DivideError(),error,DivideError,8.0,31721,true,31721,valid,UInt16,2
31201,false,DivideError(),error,DivideError,8.0,31201,true,31201,valid,Int64,2
31168,false,DivideError(),error,DivideError,8.0,31168,true,31168,valid,UInt16,2
30850,false,DivideError(),error,DivideError,8.0,30850,true,30850,valid,Int64,3
30471,false,DivideError(),error,DivideError,8.0,30471,true,30471,valid,UInt16,2
30215,false,DivideError(),error,DivideError,8.0,30215,true,30215,valid,UInt16,2
29907,false,DivideError(),error,DivideError,8.0,29907,true,29907,valid,UInt16,2
29272,false,DivideError(),error,DivideError,8.0,29272,true,29272,valid,UInt16,2
28901,false,DivideError(),error,DivideError,8.0,28901,true,28901,valid,UInt16,2
28546,false,DivideError(),error,DivideError,8.0,28546,true,28546,valid,UInt16,2
28079,false,DivideError(),error,DivideError,8.0,28079,true,28079,valid,UInt16,2
27974,false,DivideError(),error,DivideError,8.0,27974,true,27974,valid,UInt16,2
27967,false,DivideError(),error,DivideError,8.0,27967,true,27967,valid,Int64,2
27643,false,DivideError(),error,DivideError,8.0,27643,true,27643,valid,UInt16,2
27465,false,DivideError(),error,DivideError,8.0,27465,true,27465,valid,Int64,2
27328,false,DivideError(),error,DivideError,8.0,27328,true,27328,valid,Int64,2
27219,false,DivideError(),error,DivideError,8.0,27219,true,27219,valid,UInt16,2
26979,false,DivideError(),error,DivideError,8.0,26979,true,26979,valid,UInt16,3
26235,false,DivideError(),error,DivideError,8.0,26235,true,26235,valid,UInt16,3
25771,false,DivideError(),error,DivideError,8.0,25771,true,25771,valid,Int64,2
25231,false,DivideError(),error,DivideError,8.0,25231,true,25231,valid,Int64,2
25186,0,DivideError(),error,DivideError,8.0,25186,1,25186,valid,UInt64,2
25140,0,DivideError(),error,DivideError,8.0,25140,1,25140,valid,UInt64,2
24438,false,DivideError(),error,DivideError,8.0,24438,true,24438,valid,Int64,2
24112,false,DivideError(),error,DivideError,8.0,24112,true,24112,valid,UInt16,2
24004,false,DivideError(),error,DivideError,8.0,24004,true,24004,valid,Int64,2
23534,false,DivideError(),error,DivideError,8.0,23534,true,23534,valid,Int64,2
23360,false,DivideError(),error,DivideError,8.0,23360,true,23360,valid,Int64,2
22874,false,DivideError(),error,DivideError,8.0,22874,true,22874,valid,UInt16,2
22735,false,DivideError(),error,DivideError,8.0,22735,true,22735,valid,Int64,2
22536,false,DivideError(),error,DivideError,8.0,22536,true,22536,valid,Int64,2
22300,false,DivideError(),error,DivideError,8.0,22300,true,22300,valid,UInt16,2
22097,false,DivideError(),error,DivideError,8.0,22097,true,22097,valid,UInt16,2
21586,false,DivideError(),error,DivideError,8.0,21586,true,21586,valid,Int64,2
21571,false,DivideError(),error,DivideError,8.0,21571,true,21571,valid,UInt16,2
21252,false,DivideError(),error,DivideError,8.0,21252,true,21252,valid,UInt16,2
21249,false,DivideError(),error,DivideError,8.0,21249,true,21249,valid,Int64,2
20942,false,DivideError(),error,DivideError,8.0,20942,true,20942,valid,Int64,2
20477,0,DivideError(),error,DivideError,8.0,20477,1,20477,valid,UInt64,2
20405,false,DivideError(),error,DivideError,8.0,20405,true,20405,valid,UInt16,2
20377,false,DivideError(),error,DivideError,8.0,20377,true,20377,valid,UInt16,2
19783,false,DivideError(),error,DivideError,8.0,19783,true,19783,valid,UInt16,2
19643,false,DivideError(),error,DivideError,8.0,19643,true,19643,valid,UInt16,2
19600,false,DivideError(),error,DivideError,8.0,19600,true,19600,valid,Int64,2
19496,false,DivideError(),error,DivideError,8.0,19496,true,19496,valid,UInt16,2
19470,0,DivideError(),error,DivideError,8.0,19470,1,19470,valid,UInt64,2
19258,false,DivideError(),error,DivideError,8.0,19258,true,19258,valid,Int64,2
18247,false,DivideError(),error,DivideError,8.0,18247,true,18247,valid,Int64,2
18087,false,DivideError(),error,DivideError,8.0,18087,true,18087,valid,Int64,2
17606,false,DivideError(),error,DivideError,8.0,17606,true,17606,valid,UInt16,2
17522,false,DivideError(),error,DivideError,8.0,17522,true,17522,valid,UInt16,2
16407,false,DivideError(),error,DivideError,8.0,16407,true,16407,valid,Int64,2
16146,false,DivideError(),error,DivideError,8.0,16146,true,16146,valid,UInt16,2
16030,false,DivideError(),error,DivideError,8.0,16030,true,16030,valid,Int64,2
15960,false,DivideError(),error,DivideError,8.0,15960,true,15960,valid,Int64,2
13839,false,DivideError(),error,DivideError,8.0,13839,true,13839,valid,Int64,2
13584,false,DivideError(),error,DivideError,8.0,13584,true,13584,valid,Int64,2
13379,false,DivideError(),error,DivideError,8.0,13379,true,13379,valid,Int64,2
13314,false,DivideError(),error,DivideError,8.0,13314,true,13314,valid,Int64,2
13064,false,DivideError(),error,DivideError,8.0,13064,true,13064,valid,UInt16,2
12503,false,DivideError(),error,DivideError,8.0,12503,true,12503,valid,UInt16,2
11937,false,DivideError(),error,DivideError,8.0,11937,true,11937,valid,Int64,2
11885,false,DivideError(),error,DivideError,8.0,11885,true,11885,valid,Int64,2
11799,false,DivideError(),error,DivideError,8.0,11799,true,11799,valid,UInt16,2
11712,false,DivideError(),error,DivideError,8.0,11712,true,11712,valid,Int64,3
11628,false,DivideError(),error,DivideError,8.0,11628,true,11628,valid,Int64,2
11622,false,DivideError(),error,DivideError,8.0,11622,true,11622,valid,UInt16,2
11121,0,DivideError(),error,DivideError,8.0,11121,1,11121,valid,UInt64,2
10709,false,DivideError(),error,DivideError,8.0,10709,true,10709,valid,Int64,2
10596,false,DivideError(),error,DivideError,8.0,10596,true,10596,valid,Int64,2
10424,false,DivideError(),error,DivideError,8.0,10424,true,10424,valid,Int64,2
10094,false,DivideError(),error,DivideError,8.0,10094,true,10094,valid,Int64,2
10057,false,DivideError(),error,DivideError,8.0,10057,true,10057,valid,UInt16,2
8865,false,DivideError(),error,DivideError,9.0,8865,true,8865,valid,Int64,3
8711,false,DivideError(),error,DivideError,9.0,8711,true,8711,valid,UInt16,2
8557,false,DivideError(),error,DivideError,9.0,8557,true,8557,valid,Int64,2
7971,0,DivideError(),error,DivideError,9.0,7971,1,7971,valid,UInt64,2
7351,false,DivideError(),error,DivideError,9.0,7351,true,7351,valid,UInt16,2
7305,false,DivideError(),error,DivideError,9.0,7305,true,7305,valid,UInt16,2
7148,false,DivideError(),error,DivideError,9.0,7148,true,7148,valid,Int64,2
6822,false,DivideError(),error,DivideError,9.0,6822,true,6822,valid,Int64,2
6687,false,DivideError(),error,DivideError,9.0,6687,true,6687,valid,Int64,2
6604,false,DivideError(),error,DivideError,9.0,6604,true,6604,valid,UInt16,2
6243,false,DivideError(),error,DivideError,9.0,6243,true,6243,valid,UInt16,2
6102,false,DivideError(),error,DivideError,9.0,6102,true,6102,valid,Int64,2
6027,false,DivideError(),error,DivideError,9.0,6027,true,6027,valid,UInt16,2
5758,false,DivideError(),error,DivideError,9.0,5758,true,5758,valid,UInt16,2
5515,false,DivideError(),error,DivideError,9.0,5515,true,5515,valid,UInt16,2
5167,false,DivideError(),error,DivideError,9.0,5167,true,5167,valid,UInt16,2
5032,false,DivideError(),error,DivideError,9.0,5032,true,5032,valid,Int64,2
5007,false,DivideError(),error,DivideError,9.0,5007,true,5007,valid,Int64,2
4803,false,DivideError(),error,DivideError,9.0,4803,true,4803,valid,UInt16,2
4468,false,DivideError(),error,DivideError,9.0,4468,true,4468,valid,UInt16,2
4432,false,DivideError(),error,DivideError,9.0,4432,true,4432,valid,Int64,2
4280,0,DivideError(),error,DivideError,9.0,4280,1,4280,valid,UInt64,2
3051,false,DivideError(),error,DivideError,9.0,3051,true,3051,valid,UInt16,2
2867,false,DivideError(),error,DivideError,9.0,2867,true,2867,valid,Int64,2
2851,false,DivideError(),error,DivideError,9.0,2851,true,2851,valid,UInt16,2
2549,false,DivideError(),error,DivideError,9.0,2549,true,2549,valid,Int64,2
2548,false,DivideError(),error,DivideError,9.0,2548,true,2548,valid,Int64,2
2147,0,DivideError(),error,DivideError,9.0,2147,1,2147,valid,UInt64,2
1893,false,DivideError(),error,DivideError,9.0,1893,true,1893,valid,UInt16,2
1714,false,DivideError(),error,DivideError,9.0,1714,true,1714,valid,Int64,3
1595,false,DivideError(),error,DivideError,9.0,1595,true,1595,valid,Int64,2
1594,false,DivideError(),error,DivideError,9.0,1594,true,1594,valid,Int64,2
1277,false,DivideError(),error,DivideError,9.0,1277,true,1277,valid,Int64,2
1009,false,DivideError(),error,DivideError,9.0,1009,true,1009,valid,Int64,2
971,false,DivideError(),error,DivideError,10.0,971,true,971,valid,Int64,2
286,false,DivideError(),error,DivideError,10.0,286,true,286,valid,UInt16,2
255,false,DivideError(),error,DivideError,10.0,255,true,255,valid,UInt8,49
254,false,DivideError(),error,DivideError,10.0,254,true,254,valid,UInt8,84
254,0,DivideError(),error,DivideError,10.0,254,1,254,valid,UInt64,17
253,0,DivideError(),error,DivideError,10.0,253,1,253,valid,UInt64,22
252,0,DivideError(),error,DivideError,10.0,252,1,252,valid,UInt64,21
252,false,DivideError(),error,DivideError,10.0,252,true,252,valid,UInt8,37
251,false,DivideError(),error,DivideError,10.0,251,true,251,valid,UInt8,33
251,0,DivideError(),error,DivideError,10.0,251,1,251,valid,UInt64,14
250,false,DivideError(),error,DivideError,10.0,250,true,250,valid,UInt8,77
250,0,DivideError(),error,DivideError,10.0,250,1,250,valid,UInt64,20
249,false,DivideError(),error,DivideError,10.0,249,true,249,valid,UInt8,91
248,false,DivideError(),error,DivideError,10.0,248,true,248,valid,UInt8,88
247,false,DivideError(),error,DivideError,10.0,247,true,247,valid,UInt8,42
246,false,DivideError(),error,DivideError,10.0,246,true,246,valid,UInt8,80
246,0,DivideError(),error,DivideError,10.0,246,1,246,valid,UInt64,22
245,false,DivideError(),error,DivideError,10.0,245,true,245,valid,UInt8,34
244,false,DivideError(),error,DivideError,10.0,244,true,244,valid,UInt8,39
244,0,DivideError(),error,DivideError,10.0,244,1,244,valid,UInt64,26
243,0,DivideError(),error,DivideError,10.0,243,1,243,valid,UInt64,22
242,false,DivideError(),error,DivideError,10.0,242,true,242,valid,UInt8,41
241,false,DivideError(),error,DivideError,10.0,241,true,241,valid,UInt8,36
240,false,DivideError(),error,DivideError,10.0,240,true,240,valid,UInt8,89
240,0,DivideError(),error,DivideError,10.0,240,1,240,valid,UInt64,21
238,false,DivideError(),error,DivideError,10.0,238,true,238,valid,UInt8,85
237,false,DivideError(),error,DivideError,10.0,237,true,237,valid,UInt8,44
236,false,DivideError(),error,DivideError,10.0,236,true,236,valid,UInt8,78
235,false,DivideError(),error,DivideError,10.0,235,true,235,valid,UInt8,48
235,0,DivideError(),error,DivideError,10.0,235,1,235,valid,UInt64,21
234,false,DivideError(),error,DivideError,10.0,234,true,234,valid,UInt8,77
