a,b,output,outputtype,datatype,metric,n_a,n_b,n_output,n_outputtype,n_datatype,count
64699,false,DivideError(),error,DivideError,8.0,64699,true,64699,valid,UInt16,2
64383,false,DivideError(),error,DivideError,8.0,64383,true,64383,valid,UInt16,2
64000,false,DivideError(),error,DivideError,8.0,64000,true,64000,valid,UInt16,2
63837,false,DivideError(),error,DivideError,8.0,63837,true,63837,valid,UInt16,2
63035,false,DivideError(),error,DivideError,8.0,63035,true,63035,valid,UInt16,2
62598,false,DivideError(),error,DivideError,8.0,62598,true,62598,valid,UInt16,2
62242,false,DivideError(),error,DivideError,8.0,62242,true,62242,valid,UInt16,2
60116,false,DivideError(),error,DivideError,8.0,60116,true,60116,valid,UInt16,2
59815,false,DivideError(),error,DivideError,8.0,59815,true,59815,valid,UInt16,2
59530,false,DivideError(),error,DivideError,8.0,59530,true,59530,valid,UInt16,2
58058,false,DivideError(),error,DivideError,8.0,58058,true,58058,valid,UInt16,2
57666,false,DivideError(),error,DivideError,8.0,57666,true,57666,valid,UInt16,2
55766,false,DivideError(),error,DivideError,8.0,55766,true,55766,valid,UInt16,2
55714,false,DivideError(),error,DivideError,8.0,55714,true,55714,valid,UInt16,2
53852,false,DivideError(),error,DivideError,8.0,53852,true,53852,valid,UInt16,2
53821,false,DivideError(),error,DivideError,8.0,53821,true,53821,valid,UInt16,2
51882,false,DivideError(),error,DivideError,8.0,51882,true,51882,valid,UInt16,2
51104,false,DivideError(),error,DivideError,8.0,51104,true,51104,valid,UInt16,2
50637,false,DivideError(),error,DivideError,8.0,50637,true,50637,valid,UInt16,2
50193,false,DivideError(),error,DivideError,8.0,50193,true,50193,valid,UInt16,2
50116,false,DivideError(),error,DivideError,8.0,50116,true,50116,valid,UInt16,2
50005,false,DivideError(),error,DivideError,8.0,50005,true,50005,valid,UInt16,2
49454,false,DivideError(),error,DivideError,8.0,49454,true,49454,valid,UInt16,2
48690,false,DivideError(),error,DivideError,8.0,48690,true,48690,valid,UInt16,3
48513,false,DivideError(),error,DivideError,8.0,48513,true,48513,valid,UInt16,2
48453,false,DivideError(),error,DivideError,8.0,48453,true,48453,valid,UInt16,2
45813,false,DivideError(),error,DivideError,8.0,45813,true,45813,valid,UInt16,2
45794,false,DivideError(),error,DivideError,8.0,45794,true,45794,valid,UInt16,2
45765,false,DivideError(),error,DivideError,8.0,45765,true,45765,valid,UInt16,2
45503,false,DivideError(),error,DivideError,8.0,45503,true,45503,valid,UInt16,2
43671,false,DivideError(),error,DivideError,8.0,43671,true,43671,valid,UInt16,2
43590,false,DivideError(),error,DivideError,8.0,43590,true,43590,valid,UInt16,2
42412,false,DivideError(),error,DivideError,8.0,42412,true,42412,valid,UInt16,2
41199,0,DivideError(),error,DivideError,8.0,41199,1,41199,valid,UInt64,2
40949,false,DivideError(),error,DivideError,8.0,40949,true,40949,valid,UInt16,2
40457,0,DivideError(),error,DivideError,8.0,40457,1,40457,valid,UInt64,2
39728,false,DivideError(),error,DivideError,8.0,39728,true,39728,valid,UInt16,3
38835,false,DivideError(),error,DivideError,8.0,38835,true,38835,valid,UInt16,2
36787,false,DivideError(),error,DivideError,8.0,36787,true,36787,valid,UInt16,2
33816,false,DivideError(),error,DivideError,8.0,33816,true,33816,valid,UInt16,2
33473,false,DivideError(),error,DivideError,8.0,33473,true,33473,valid,UInt16,2
32316,false,DivideError(),error,DivideError,8.0,32316,true,32316,valid,UInt16,2
31794,false,DivideError(),error,DivideError,8.0,31794,true,31794,valid,Int64,3
31402,false,DivideError(),error,DivideError,8.0,31402,true,31402,valid,UInt16,2
31135,false,DivideError(),error,DivideError,8.0,31135,true,31135,valid,Int64,2
31003,false,DivideError(),error,DivideError,8.0,31003,true,31003,valid,UInt16,2
30870,0,DivideError(),error,DivideError,8.0,30870,1,30870,valid,UInt64,2
30836,false,DivideError(),error,DivideError,8.0,30836,true,30836,valid,UInt16,2
30159,false,DivideError(),error,DivideError,8.0,30159,true,30159,valid,UInt16,2
29130,0,DivideError(),error,DivideError,8.0,29130,1,29130,valid,UInt64,2
28859,0,DivideError(),error,DivideError,8.0,28859,1,28859,valid,UInt64,2
