a,b,output,outputtype,datatype,metric,n_a,n_b,n_output,n_outputtype,n_datatype,count
64197,false,DivideError(),error,DivideError,8.0,64197,true,64197,valid,UInt16,2
63973,false,DivideError(),error,DivideError,8.0,63973,true,63973,valid,UInt16,2
62521,false,DivideError(),error,DivideError,8.0,62521,true,62521,valid,UInt16,3
61402,false,DivideError(),error,DivideError,8.0,61402,true,61402,valid,UInt16,2
61347,false,DivideError(),error,DivideError,8.0,61347,true,61347,valid,UInt16,2
60997,false,DivideError(),error,DivideError,8.0,60997,true,60997,valid,UInt16,2
59912,false,DivideError(),error,DivideError,8.0,59912,true,59912,valid,UInt16,2
59857,false,DivideError(),error,DivideError,8.0,59857,true,59857,valid,UInt16,2
59771,false,DivideError(),error,DivideError,8.0,59771,true,59771,valid,UInt16,3
59661,false,DivideError(),error,DivideError,8.0,59661,true,59661,valid,UInt16,2
59415,false,DivideError(),error,DivideError,8.0,59415,true,59415,valid,UInt16,2
56640,false,DivideError(),error,DivideError,8.0,56640,true,56640,valid,UInt16,2
56608,false,DivideError(),error,DivideError,8.0,56608,true,56608,valid,UInt16,2
56427,false,DivideError(),error,DivideError,8.0,56427,true,56427,valid,UInt16,2
55932,false,DivideError(),error,DivideError,8.0,55932,true,55932,valid,UInt16,3
55667,false,DivideError(),error,DivideError,8.0,55667,true,55667,valid,UInt16,2
55031,false,DivideError(),error,DivideError,8.0,55031,true,55031,valid,UInt16,2
54237,false,DivideError(),error,DivideError,8.0,54237,true,54237,valid,UInt16,2
52481,false,DivideError(),error,DivideError,8.0,52481,true,52481,valid,UInt16,2
52069,false,DivideError(),error,DivideError,8.0,52069,true,52069,valid,UInt16,2
51980,false,DivideError(),error,DivideError,8.0,51980,true,51980,valid,UInt16,2
51204,false,DivideError(),error,DivideError,8.0,51204,true,51204,valid,UInt16,2
51137,false,DivideError(),error,DivideError,8.0,51137,true,51137,valid,UInt16,2
50264,false,DivideError(),error,DivideError,8.0,50264,true,50264,valid,UInt16,2
49755,false,DivideError(),error,DivideError,8.0,49755,true,49755,valid,UInt16,2
48084,false,DivideError(),error,DivideError,8.0,48084,true,48084,valid,UInt16,2
47868,false,DivideError(),error,DivideError,8.0,47868,true,47868,valid,UInt16,2
47374,false,DivideError(),error,DivideError,8.0,47374,true,47374,valid,UInt16,2
