a,b,output,outputtype,datatype,metric,n_a,n_b,n_output,n_outputtype,n_datatype,count
3399999999,34,99999999,valid,UInt32,1.0,3400000000,34,100000000,valid,UInt32,2
3299999999,33,99999999,valid,UInt64,1.0,3300000000,33,100000000,valid,UInt64,4
3099999999,31,99999999,valid,UInt64,1.0,3100000000,31,100000000,valid,UInt64,8
2599999999,26,99999999,valid,UInt32,1.0,2600000000,26,100000000,valid,UInt32,6
2599899999,25999,99999,valid,UInt32,1.0,2599900000,25999,100000,valid,UInt32,2
2519999999,252,9999999,valid,UInt32,1.0,2520000000,252,10000000,valid,UInt32,12
2499999999,25,99999999,valid,UInt64,1.0,2500000000,25,100000000,valid,UInt64,13
2399999999,24,99999999,valid,UInt64,1.0,2400000000,24,100000000,valid,UInt64,8
2389999999,239,9999999,valid,UInt32,1.0,2390000000,239,10000000,valid,UInt32,5
2349999999,235,9999999,valid,UInt32,1.0,2350000000,235,10000000,valid,UInt32,13
2329999999,233,9999999,valid,UInt32,1.0,2330000000,233,10000000,valid,UInt32,14
2299999999,23,99999999,valid,UInt32,1.0,2300000000,23,100000000,valid,UInt32,8
2269999999,227,9999999,valid,UInt32,1.0,2270000000,227,10000000,valid,UInt32,8
2229999999,223,9999999,valid,UInt32,1.0,2230000000,223,10000000,valid,UInt32,7
2199999999,220,9999999,valid,UInt32,1.0,2200000000,220,10000000,valid,UInt32,7
2199999999,22,99999999,valid,UInt64,1.0,2200000000,22,100000000,valid,UInt64,9
2189999999,219,9999999,valid,UInt32,1.0,2190000000,219,10000000,valid,UInt32,8
2179999999,218,9999999,valid,UInt32,1.0,2180000000,218,10000000,valid,UInt32,17
2169999999,217,9999999,valid,UInt32,1.0,2170000000,217,10000000,valid,UInt32,11
2159999999,216,9999999,valid,UInt32,1.0,2160000000,216,10000000,valid,UInt32,9
2149999999,215,9999999,valid,UInt32,1.0,2150000000,215,10000000,valid,UInt32,15
2119999999,212,9999999,valid,UInt32,1.0,2120000000,212,10000000,valid,UInt32,11
2019999999,202,9999999,valid,UInt32,1.0,2020000000,202,10000000,valid,UInt32,12
1999999999,2,999999999,valid,UInt32,1.0,2000000000,2,1000000000,valid,UInt32,12
1969999999,197,9999999,valid,Int64,1.0,1970000000,197,10000000,valid,Int64,3
1939999999,194,9999999,valid,UInt32,1.0,1940000000,194,10000000,valid,UInt32,17
1919999999,192,9999999,valid,UInt32,1.0,1920000000,192,10000000,valid,UInt32,11
1899999999,19,99999999,valid,UInt64,1.0,1900000000,19,100000000,valid,UInt64,12
1899999999,19,99999999,valid,UInt32,1.0,1900000000,19,100000000,valid,UInt32,9
1849999999,185,9999999,valid,UInt32,1.0,1850000000,185,10000000,valid,UInt32,14
1848499999,18485,99999,valid,UInt32,1.0,1848500000,18485,100000,valid,UInt32,2
1819999999,182,9999999,valid,UInt32,1.0,1820000000,182,10000000,valid,UInt32,7
1799999999,180,9999999,valid,UInt32,1.0,1800000000,180,10000000,valid,UInt32,12
1749999999,175,9999999,valid,Int64,1.0,1750000000,175,10000000,valid,Int64,3
1719999999,172,9999999,valid,Int64,1.0,1720000000,172,10000000,valid,Int64,5
1699999999,170,9999999,valid,Int64,1.0,1700000000,170,10000000,valid,Int64,3
1699999999,17,99999999,valid,UInt64,1.0,1700000000,17,100000000,valid,UInt64,9
1689999999,169,9999999,valid,Int64,1.0,1690000000,169,10000000,valid,Int64,5
1659999999,166,9999999,valid,UInt32,1.0,1660000000,166,10000000,valid,UInt32,13
1649999999,165,9999999,valid,Int64,1.0,1650000000,165,10000000,valid,Int64,5
1619999999,162,9999999,valid,Int64,1.0,1620000000,162,10000000,valid,Int64,9
1599999999,160,9999999,valid,UInt32,1.0,1600000000,160,10000000,valid,UInt32,5
1599999999,16,99999999,valid,Int64,1.0,1600000000,16,100000000,valid,Int64,3
1559999999,156,9999999,valid,Int64,1.0,1560000000,156,10000000,valid,Int64,4
1539999999,154,9999999,valid,UInt32,1.0,1540000000,154,10000000,valid,UInt32,14
1519999999,152,9999999,valid,Int64,1.0,1520000000,152,10000000,valid,Int64,5
1499999999,150,9999999,valid,Int64,1.0,1500000000,150,10000000,valid,Int64,7
1499999999,15,99999999,valid,UInt32,1.0,1500000000,15,100000000,valid,UInt32,11
1469999999,147,9999999,valid,UInt32,1.0,1470000000,147,10000000,valid,UInt32,7
1469999999,147,9999999,valid,Int64,1.0,1470000000,147,10000000,valid,Int64,11
1429999999,143,9999999,valid,Int64,1.0,1430000000,143,10000000,valid,Int64,7
1419999999,142,9999999,valid,UInt32,1.0,1420000000,142,10000000,valid,UInt32,8
1399999999,140,9999999,valid,Int64,1.0,1400000000,140,10000000,valid,Int64,3
1399999999,14,99999999,valid,UInt32,1.0,1400000000,14,100000000,valid,UInt32,12
1369999999,137,9999999,valid,UInt32,1.0,1370000000,137,10000000,valid,UInt32,15
1349999999,135,9999999,valid,Int64,1.0,1350000000,135,10000000,valid,Int64,5
1339999999,134,9999999,valid,UInt32,1.0,1340000000,134,10000000,valid,UInt32,16
1309999999,131,9999999,valid,Int64,1.0,1310000000,131,10000000,valid,Int64,3
1309999999,131,9999999,valid,UInt32,1.0,1310000000,131,10000000,valid,UInt32,12
1299999999,130,9999999,valid,Int64,1.0,1300000000,130,10000000,valid,Int64,4
