bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i1_3,i2_1,i2_2,i2_3,output1,output2
9,0,33,1,1,0.18569533817705186,0.7071067811865476,0.2626128657194451,-2.0,1.0,-1.0,1.0,3.0,-5.0,"ArgumentError(""Day: -2 out of range (1:31)"")",0005-03-01
8,0,36,1,1,0.1643989873053573,0.98,0.16775406867893602,0.0,17.0,0.0,1.0,11.0,0.0,"ArgumentError(""Month: 17 out of range (1:12)"")",0000-11-01
9,0,1,2,1,0.15701857325533192,0.27196414661021057,0.5773502691896257,-3.0,2.0,-1.0,-4.0,0.0,0.0,"ArgumentError(""Day: -3 out of range (1:28)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
8,0,34,1,1,0.15249857033260467,1.0,0.15249857033260467,1.0,3.0,-3.0,-4.0,0.0,0.0,0003-03-01,"ArgumentError(""Month: 0 out of range (1:12)"")"
8,0,0,2,1,0.0888888888888889,0.1767766952966369,0.5028314888437672,0.0,19.0,0.0,0.0,18.0,0.0,"ArgumentError(""Month: 19 out of range (1:12)"")","ArgumentError(""Month: 18 out of range (1:12)"")"
10,0,1,2,1,0.08823682071944683,0.3846153846153846,0.22941573387056177,-4.0,0.0,-4.0,-1.0,1.0,-1.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: -1 out of range (1:31)"")"
9,0,36,1,1,0.07856742013183861,0.6932419423397524,0.11333333333333333,18.0,5.0,1.0,27.0,14.0,1.0,0001-05-18,"ArgumentError(""Month: 14 out of range (1:12)"")"
12,0,35,1,1,0.06624876258818489,1.0,0.06624876258818489,14.0,6.0,-31.0,3.0,-1.0,-38.0,0031-06-14,"ArgumentError(""Month: -1 out of range (1:12)"")"
9,0,0,2,1,0.05833220810869018,0.2583659392797001,0.22577359953604909,0.0,18.0,-1.0,0.0,20.0,0.0,"ArgumentError(""Month: 18 out of range (1:12)"")","ArgumentError(""Month: 20 out of range (1:12)"")"
13,0,35,1,1,0.05688812286133916,0.6935085738560369,0.08202944419999106,14.0,5.0,-32.0,-1.0,-1.0,-38.0,0032-05-14,"ArgumentError(""Month: -1 out of range (1:12)"")"
10,0,36,1,1,0.033557802760701215,0.9803921568627451,0.03422895881591524,3.0,-19.0,20.0,1.0,1.0,-2.0,"ArgumentError(""Month: -19 out of range (1:12)"")",0002-01-01
9,0,2,2,1,0.03046032214928538,0.2801743849984434,0.10871915414199844,-8.0,0.0,-7.0,0.0,1.0,-1.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:31)"")"
11,0,2,2,1,0.025683543763387648,0.2801743849984434,0.09166984970282113,1.0,13.0,-13.0,-1.0,10.0,2.0,"ArgumentError(""Month: 13 out of range (1:12)"")","ArgumentError(""Day: -1 out of range (1:31)"")"
11,0,36,1,1,0.02022369785697524,0.6932419423397524,0.029172640346483484,21.0,5.0,76.0,56.0,13.0,42.0,0076-05-21,"ArgumentError(""Month: 13 out of range (1:12)"")"
12,0,1,2,1,0.017443402397019785,0.40740740740740744,0.0428156240654122,-30.0,-3.0,-8.0,-46.0,1.0,6.0,"ArgumentError(""Month: -3 out of range (1:12)"")","ArgumentError(""Day: -46 out of range (1:31)"")"
10,0,2,2,1,0.012130011578655819,0.39622641509433965,0.030613838746131352,3.0,21.0,-23.0,-6.0,2.0,2.0,"ArgumentError(""Month: 21 out of range (1:12)"")","ArgumentError(""Day: -6 out of range (1:28)"")"
12,0,0,2,1,0.011809010353371984,0.39622641509433965,0.029803692796605483,10.0,74.0,-1.0,11.0,63.0,-1.0,"ArgumentError(""Month: 74 out of range (1:12)"")","ArgumentError(""Month: 63 out of range (1:12)"")"
14,0,0,2,1,0.010029883421085777,0.1504482513162867,0.06666666666666665,-1.0,-17.0,27.0,-1.0,-26.0,36.0,"ArgumentError(""Month: -17 out of range (1:12)"")","ArgumentError(""Month: -26 out of range (1:12)"")"
15,0,0,2,1,0.0097568231101947,0.14731391274719743,0.0662315115269404,-4.0,-6.0,-19.0,-13.0,-5.0,-18.0,"ArgumentError(""Month: -6 out of range (1:12)"")","ArgumentError(""Month: -5 out of range (1:12)"")"
8,0,1,2,1,0.008953588489170897,0.3846153846153846,0.023279330071844333,9.0,-1.0,4.0,21.0,0.0,1.0,"ArgumentError(""Month: -1 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
10,0,0,2,1,0.008674667315098075,0.2109549060500556,0.04112095555170327,13.0,-1.0,3.0,23.0,-2.0,1.0,"ArgumentError(""Month: -1 out of range (1:12)"")","ArgumentError(""Month: -2 out of range (1:12)"")"
11,0,0,2,1,0.007012217355267006,0.2801743849984434,0.02502804585546236,18.0,63.0,-1.0,7.0,78.0,-1.0,"ArgumentError(""Month: 63 out of range (1:12)"")","ArgumentError(""Month: 78 out of range (1:12)"")"
11,0,37,1,1,0.006927759867831112,0.0827605888602368,0.08370844097702679,18.0,147.0,11.0,18.0,3.0,1.0,"ArgumentError(""Month: 147 out of range (1:12)"")",0001-03-18
10,1,38,1,1,0.006427845057531023,0.009692307118798413,0.6631904023206298,3.0,1.0,1.0,0.0,-154.0,14.0,0001-01-03,"ArgumentError(""Month: -154 out of range (1:12)"")"
13,0,0,2,1,0.0061485730121428874,0.2801743849984434,0.021945521579986867,-9.0,-5.0,-18.0,5.0,-8.0,-20.0,"ArgumentError(""Month: -5 out of range (1:12)"")","ArgumentError(""Month: -8 out of range (1:12)"")"
11,0,1,2,1,0.006145056210641906,0.27196414661021057,0.022595096770050487,5.0,-8.0,-27.0,-46.0,1.0,6.0,"ArgumentError(""Month: -8 out of range (1:12)"")","ArgumentError(""Day: -46 out of range (1:31)"")"
10,1,37,1,1,0.00604502075726144,0.062257280636469035,0.09709741086443135,1.0,6.0,1.0,1.0,100.0,133.0,0001-06-01,"ArgumentError(""Month: 100 out of range (1:12)"")"
8,0,3,2,1,0.00515299917344962,0.3846153846153846,0.013397797850969013,0.0,1.0,43.0,1.0,62.0,0.0,"ArgumentError(""Day: 0 out of range (1:31)"")","ArgumentError(""Month: 62 out of range (1:12)"")"
13,0,1,2,1,0.0038550375115864615,0.28808054048340825,0.01338180463393184,21.0,-4.0,36.0,10.0,-11.0,11.0,"ArgumentError(""Month: -4 out of range (1:12)"")","ArgumentError(""Month: -11 out of range (1:12)"")"
12,0,2,2,1,0.0028843420570881296,0.39622641509433965,0.007279529953603374,10.0,-11.0,11.0,28.0,0.0,51.0,"ArgumentError(""Month: -11 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
15,0,1,2,1,0.0027808789089862236,0.28808054048340825,0.009653130004268323,-1.0,-12.0,-14.0,-7.0,30.0,-34.0,"ArgumentError(""Month: -12 out of range (1:12)"")","ArgumentError(""Month: 30 out of range (1:12)"")"
12,1,38,1,1,0.002635780561636009,0.009655203099030951,0.27299069057393005,-32.0,-372.0,9.0,18.0,4.0,1.0,"ArgumentError(""Month: -372 out of range (1:12)"")",0001-04-18
13,0,3,2,1,0.0024727715648691136,0.27196414661021057,0.00909227041758995,116.0,117.0,12.0,-1.0,1.0,12.0,"ArgumentError(""Month: 117 out of range (1:12)"")","ArgumentError(""Day: -1 out of range (1:31)"")"
13,0,2,2,1,0.002440783895042924,0.2801743849984434,0.008711659686721485,159.0,88.0,-38.0,38.0,8.0,-1.0,"ArgumentError(""Month: 88 out of range (1:12)"")","ArgumentError(""Day: 38 out of range (1:31)"")"
13,2,0,2,1,0.0020831207808323132,0.2090909090909091,0.009962751560502367,7.0,-168.0,45.0,0.0,-222.0,1.0,"ArgumentError(""Month: -168 out of range (1:12)"")","ArgumentError(""Month: -222 out of range (1:12)"")"
14,0,1,2,1,0.0016613196347063058,0.40740740740740744,0.004077784557915478,-1.0,-26.0,36.0,-2.0,30.0,-34.0,"ArgumentError(""Month: -26 out of range (1:12)"")","ArgumentError(""Month: 30 out of range (1:12)"")"
14,1,0,2,1,0.001649757453654413,0.4181818181818182,0.0039450721717822915,46.0,-160.0,52.0,9.0,-222.0,1.0,"ArgumentError(""Month: -160 out of range (1:12)"")","ArgumentError(""Month: -222 out of range (1:12)"")"
11,0,35,1,1,0.001607332790930402,0.7071067811865476,0.002273111832180773,426.0,9.0,-2.0,5.0,1.0,456.0,"ArgumentError(""Day: 426 out of range (1:30)"")",0456-01-05
16,1,0,2,1,0.0016050430389199064,0.4181818181818182,0.003838146397417167,18.0,-163.0,0.0,23.0,-252.0,-49.0,"ArgumentError(""Month: -163 out of range (1:12)"")","ArgumentError(""Month: -252 out of range (1:12)"")"
15,3,33,1,1,0.0012502647325137227,0.5,0.0025005294650274454,1.0,1.0,-2734.0,55.0,4.0,-1936.0,2734-01-01,"ArgumentError(""Day: 55 out of range (1:30)"")"
14,1,1,2,1,0.0012387866549994327,0.40740740740740744,0.0030406581531804253,173.0,1.0,-18.0,-131.0,-3.0,1.0,"ArgumentError(""Day: 173 out of range (1:31)"")","ArgumentError(""Month: -3 out of range (1:12)"")"
11,1,38,1,1,0.0012249264802050308,0.009671433171281708,0.12665408099415087,18.0,4.0,1.0,0.0,-812.0,18.0,0001-04-18,"ArgumentError(""Month: -812 out of range (1:12)"")"
16,0,0,2,1,0.0011815494423651305,0.14731391274719743,0.008020623580834246,19.0,666.0,714.0,75.0,579.0,642.0,"ArgumentError(""Month: 666 out of range (1:12)"")","ArgumentError(""Month: 579 out of range (1:12)"")"
14,1,37,1,1,0.001164327408616576,0.047619047619047616,0.0244508755809481,1.0,1.0,-6.0,435.0,-562.0,476.0,0006-01-01,"ArgumentError(""Month: -562 out of range (1:12)"")"
12,0,3,2,1,0.0009078278478165632,0.3846153846153846,0.0023603524043230646,38.0,8.0,-1.0,412.0,256.0,3.0,"ArgumentError(""Day: 38 out of range (1:31)"")","ArgumentError(""Month: 256 out of range (1:12)"")"
15,1,0,2,1,0.0008894066386461119,0.29569919940528355,0.003007808747656082,154.0,5.0,2536.0,58.0,0.0,2101.0,"ArgumentError(""Day: 154 out of range (1:31)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
15,1,2,2,1,0.0007490089245972645,0.2801743849984434,0.0026733668911289874,306.0,182.0,-147.0,813.0,1.0,1.0,"ArgumentError(""Month: 182 out of range (1:12)"")","ArgumentError(""Day: 813 out of range (1:31)"")"
13,0,4,2,1,0.0006056023484172184,0.03162231051664163,0.019151110039809162,17.0,-36.0,227.0,0.0,1.0,880.0,"ArgumentError(""Month: -36 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:31)"")"
19,3,0,2,1,0.0006027475469803089,0.2801743849984434,0.0021513299546768263,-4696.0,470.0,-176.0,-5224.0,2.0,2.0,"ArgumentError(""Month: 470 out of range (1:12)"")","ArgumentError(""Day: -5224 out of range (1:28)"")"
12,1,3,2,1,0.0005901158557868612,0.17200522903844534,0.0034308018371636997,23.0,-252.0,-2.0,10.0,0.0,3.0,"ArgumentError(""Month: -252 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
12,1,36,1,1,0.0005891114590592059,0.09759000729485331,0.006036596116642307,1.0,1.0,1685.0,0.0,41.0,-12.0,1685-01-01,"ArgumentError(""Month: 41 out of range (1:12)"")"
15,0,2,2,1,0.0005772063389415098,0.2801743849984434,0.002060168130447459,497.0,1.0,22.0,304.0,117.0,657.0,"ArgumentError(""Day: 497 out of range (1:31)"")","ArgumentError(""Month: 117 out of range (1:12)"")"
12,1,2,2,1,0.0004957713079253937,0.17673987832335483,0.0028050902412547454,0.0,-222.0,1.0,178.0,20.0,1.0,"ArgumentError(""Month: -222 out of range (1:12)"")","ArgumentError(""Month: 20 out of range (1:12)"")"
12,1,1,2,1,0.0004639687997223187,0.22205779584216373,0.0020894055890390926,-139.0,6.0,865.0,0.0,0.0,-2.0,"ArgumentError(""Day: -139 out of range (1:30)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
13,1,0,2,1,0.00044493793839408803,0.29569919940528355,0.0015046978121312352,-42.0,0.0,-248.0,813.0,1.0,1.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: 813 out of range (1:31)"")"
16,3,0,2,1,0.0003994397542359817,0.1767766952966369,0.0022595724711660047,-4402.0,730.0,2.0,-5224.0,2.0,2.0,"ArgumentError(""Month: 730 out of range (1:12)"")","ArgumentError(""Day: -5224 out of range (1:28)"")"
12,1,35,1,1,0.0003597605761171256,0.4472135954999579,0.0008044491038223802,73.0,0.0,2827.0,14.0,1.0,48.0,"ArgumentError(""Month: 0 out of range (1:12)"")",0048-01-14
13,1,1,2,1,0.0003550752620498519,0.28808054048340825,0.0012325555258054723,1.0,497.0,0.0,-16.0,1014.0,1.0,"ArgumentError(""Month: 497 out of range (1:12)"")","ArgumentError(""Month: 1014 out of range (1:12)"")"
24,0,0,2,1,0.00034100262185562523,0.12765957446808507,0.002671187204535732,-595.0,2933.0,-327.0,-635.0,3516.0,-377.0,"ArgumentError(""Month: 2933 out of range (1:12)"")","ArgumentError(""Month: 3516 out of range (1:12)"")"
10,1,2,2,1,0.00033012895781107406,0.30612244897959184,0.0010784212621828418,1.0,369.0,1.0,142.0,0.0,9.0,"ArgumentError(""Month: 369 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
17,0,0,2,1,0.0003221172770450554,0.29569919940528355,0.0010893410523021517,88.0,185.0,222.0,366.0,500.0,524.0,"ArgumentError(""Month: 185 out of range (1:12)"")","ArgumentError(""Month: 500 out of range (1:12)"")"
15,3,0,2,1,0.0003074747870922849,0.11547005383792512,0.0026628097664513043,-1632.0,1.0,68.0,-2279.0,1.0,1.0,"ArgumentError(""Day: -1632 out of range (1:31)"")","ArgumentError(""Day: -2279 out of range (1:31)"")"
10,1,3,2,1,0.0003012341971700928,0.0038451926681190556,0.07834046904012404,74.0,0.0,0.0,1.0,-489.0,1.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: -489 out of range (1:12)"")"
17,1,1,2,1,0.0002922216523028896,0.20370370370370372,0.0014345426567596397,312.0,0.0,-145.0,-42.0,93.0,-248.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 93 out of range (1:12)"")"
23,0,0,2,1,0.0002914806318441067,0.012096245643373721,0.024096785104870844,192.0,9552.0,-847.0,172.0,9534.0,-1275.0,"ArgumentError(""Month: 9552 out of range (1:12)"")","ArgumentError(""Month: 9534 out of range (1:12)"")"
17,3,1,2,1,0.0002809944413188348,0.27196414661021057,0.0010332039896478221,-3700.0,29.0,1.0,-5224.0,2.0,-53.0,"ArgumentError(""Month: 29 out of range (1:12)"")","ArgumentError(""Day: -5224 out of range (1:28)"")"
22,0,0,2,1,0.0002776420102754382,0.16326530612244894,0.0017005573129370594,1706.0,-467.0,276.0,1254.0,-806.0,439.0,"ArgumentError(""Month: -467 out of range (1:12)"")","ArgumentError(""Month: -806 out of range (1:12)"")"
14,3,35,1,1,0.0002634351492372999,0.4472135954999579,0.0005890589013574045,-1.0,0.0,-1783.0,1.0,1.0,2013.0,"ArgumentError(""Month: 0 out of range (1:12)"")",2013-01-01
16,1,1,2,1,0.0002483507217158975,0.40740740740740744,0.0006095881351208392,-120.0,-1.0,-387.0,1.0,-56.0,30.0,"ArgumentError(""Month: -1 out of range (1:12)"")","ArgumentError(""Month: -56 out of range (1:12)"")"
11,1,2,2,1,0.00024499853601187905,0.21646125954690232,0.0011318354911392047,-8.0,1.0,1.0,1.0,86.0,1616.0,"ArgumentError(""Day: -8 out of range (1:31)"")","ArgumentError(""Month: 86 out of range (1:12)"")"
15,3,1,2,1,0.00022750683721449653,0.27196414661021057,0.0008365324622755073,-3599.0,1.0,1.0,-5224.0,99.0,2.0,"ArgumentError(""Day: -3599 out of range (1:31)"")","ArgumentError(""Month: 99 out of range (1:12)"")"
21,0,1,2,1,0.00022716247543596972,0.14893617021276595,0.001525233763641511,-979.0,877.0,49.0,-740.0,1573.0,-286.0,"ArgumentError(""Month: 877 out of range (1:12)"")","ArgumentError(""Month: 1573 out of range (1:12)"")"
15,2,38,1,1,0.00022066246963550206,0.005968793166071899,0.03696936105774317,1748.0,2853.0,3067.0,7.0,7.0,0.0,"ArgumentError(""Month: 2853 out of range (1:12)"")",0000-07-07
25,0,1,2,1,0.00021748006312170053,0.14893617021276595,0.0014602232809599893,-1109.0,498.0,-309.0,-1280.0,-329.0,-319.0,"ArgumentError(""Month: 498 out of range (1:12)"")","ArgumentError(""Month: -329 out of range (1:12)"")"
22,1,0,2,1,0.00020142600752304213,0.29569919940528355,0.0006811855017807094,71.0,9659.0,-782.0,172.0,8846.0,-1343.0,"ArgumentError(""Month: 9659 out of range (1:12)"")","ArgumentError(""Month: 8846 out of range (1:12)"")"
19,0,1,2,1,0.00019415366247888755,0.15217391304347827,0.001275866924861261,264.0,1613.0,339.0,450.0,787.0,-83.0,"ArgumentError(""Month: 1613 out of range (1:12)"")","ArgumentError(""Month: 787 out of range (1:12)"")"
20,0,0,2,1,0.0001917958145372969,0.12765957446808507,0.0015024005472088263,215.0,1827.0,695.0,71.0,2469.0,-114.0,"ArgumentError(""Month: 1827 out of range (1:12)"")","ArgumentError(""Month: 2469 out of range (1:12)"")"
17,2,3,2,1,0.00018913032963509873,0.27196414661021057,0.000695423760787732,-447.0,996.0,-1850.0,34.0,1.0,-1.0,"ArgumentError(""Month: 996 out of range (1:12)"")","ArgumentError(""Day: 34 out of range (1:31)"")"
21,1,0,2,1,0.00018874315469827823,0.06148754619013461,0.0030696159855629628,329.0,-2672.0,1039.0,70.0,-3006.0,90.0,"ArgumentError(""Month: -2672 out of range (1:12)"")","ArgumentError(""Month: -3006 out of range (1:12)"")"
17,0,1,2,1,0.000188116778486086,0.28808054048340825,0.0006530006440921698,494.0,477.0,28.0,111.0,1375.0,43.0,"ArgumentError(""Month: 477 out of range (1:12)"")","ArgumentError(""Month: 1375 out of range (1:12)"")"
18,1,2,2,1,0.00018732539942004344,0.02198129962560861,0.008522034757299153,6999.0,1859.0,358.0,8392.0,9.0,13.0,"ArgumentError(""Month: 1859 out of range (1:12)"")","ArgumentError(""Day: 8392 out of range (1:30)"")"
16,1,2,2,1,0.00017619206171992971,0.39622641509433965,0.000444675203388394,105.0,177.0,-1.0,315.0,1.0,2295.0,"ArgumentError(""Month: 177 out of range (1:12)"")","ArgumentError(""Day: 315 out of range (1:31)"")"
18,0,1,2,1,0.00017413861853540907,0.40740740740740744,0.00042743115458691313,349.0,375.0,1548.0,723.0,-1.0,877.0,"ArgumentError(""Month: 375 out of range (1:12)"")","ArgumentError(""Month: -1 out of range (1:12)"")"
10,1,36,1,1,0.00017120340045543943,0.059312298201542636,0.0028864738957457333,1.0,1.0,5842.0,1.0,-7.0,1.0,5842-01-01,"ArgumentError(""Month: -7 out of range (1:12)"")"
14,4,0,2,1,0.00016799482413276372,0.14142135623730948,0.001187902793485187,-3427.0,1.0,1.0,-5224.0,2.0,2.0,"ArgumentError(""Day: -3427 out of range (1:31)"")","ArgumentError(""Day: -5224 out of range (1:28)"")"
14,2,1,2,1,0.00016731267505006302,0.02612481857764877,0.006404357394971856,251.0,4.0,3.0,1946.0,2.0,-463.0,"ArgumentError(""Day: 251 out of range (1:30)"")","ArgumentError(""Day: 1946 out of range (1:28)"")"
13,2,2,2,1,0.0001638889867218227,0.21646125954690232,0.0007571284906355802,-2496.0,1.0,1.0,48.0,0.0,198.0,"ArgumentError(""Day: -2496 out of range (1:31)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
21,0,0,2,1,0.00015706762969815074,0.06148754619013461,0.0025544624794825773,2454.0,322.0,-34.0,1417.0,159.0,-189.0,"ArgumentError(""Month: 322 out of range (1:12)"")","ArgumentError(""Month: 159 out of range (1:12)"")"
17,4,0,2,1,0.00015262397680790283,0.0007284298511249583,0.20952460497355563,-3379.0,1.0,1.0,-5224.0,2.0,-712.0,"ArgumentError(""Day: -3379 out of range (1:31)"")","ArgumentError(""Day: -5224 out of range (1:29)"")"
19,0,0,2,1,0.00015127376394665238,0.07685943273766824,0.0019681873591621533,245.0,1698.0,785.0,71.0,1694.0,250.0,"ArgumentError(""Month: 1698 out of range (1:12)"")","ArgumentError(""Month: 1694 out of range (1:12)"")"
11,1,3,2,1,0.0001468512188304494,0.00392362556276119,0.037427429422471487,4.0,0.0,0.0,-16.0,1014.0,1.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 1014 out of range (1:12)"")"
21,1,1,2,1,0.00013360987359059675,0.15217391304347827,0.0008780077407382072,192.0,9565.0,-839.0,232.0,10921.0,36.0,"ArgumentError(""Month: 9565 out of range (1:12)"")","ArgumentError(""Month: 10921 out of range (1:12)"")"
20,1,1,2,1,0.0001278699629231852,0.4285714285714286,0.00029836324682076543,1741.0,198.0,5808.0,3330.0,7.0,8660.0,"ArgumentError(""Month: 198 out of range (1:12)"")","ArgumentError(""Day: 3330 out of range (1:31)"")"
20,1,4,2,1,0.00012673500477399457,0.00042842247823717856,0.295817822854367,241.0,-2050.0,2810.0,756.0,7.0,5545.0,"ArgumentError(""Month: -2050 out of range (1:12)"")","ArgumentError(""Day: 756 out of range (1:31)"")"
15,1,1,2,1,0.0001259167669484058,0.28808054048340825,0.00043708876252840085,1002.0,84.0,660.0,21.0,117.0,0.0,"ArgumentError(""Month: 84 out of range (1:12)"")","ArgumentError(""Month: 117 out of range (1:12)"")"
24,1,2,2,1,0.00012213942726738136,0.0021889263307489607,0.05579878388396482,-920.0,1047.0,-297.0,-1280.0,-2.0,-1092.0,"ArgumentError(""Month: 1047 out of range (1:12)"")","ArgumentError(""Month: -2 out of range (1:12)"")"
13,1,2,2,1,0.00011590837880965327,0.12247448713915893,0.0009463879499895758,0.0,1.0,875.0,168.0,1.0,2013.0,"ArgumentError(""Day: 0 out of range (1:31)"")","ArgumentError(""Day: 168 out of range (1:31)"")"
24,0,1,2,1,0.00011418667894341017,0.0022507045302333564,0.050733749103695595,-28.0,10452.0,-301.0,172.0,8846.0,-1275.0,"ArgumentError(""Month: 10452 out of range (1:12)"")","ArgumentError(""Month: 8846 out of range (1:12)"")"
20,2,1,2,1,0.000107255514838628,0.1687598473584747,0.0006355511486734104,7559.0,-913.0,13.0,6006.0,-1549.0,0.0,"ArgumentError(""Month: -913 out of range (1:12)"")","ArgumentError(""Month: -1549 out of range (1:12)"")"
14,3,39,1,1,0.00010487880010938517,0.0009487611462863256,0.11054289113746434,8467.0,-4387.0,-5.0,5.0,7.0,0.0,"ArgumentError(""Month: -4387 out of range (1:12)"")",0000-07-05
17,4,1,2,1,0.00010186249805937722,0.15217391304347827,0.0006693821301044789,-1751.0,-824.0,1.0,-5224.0,2.0,2.0,"ArgumentError(""Month: -824 out of range (1:12)"")","ArgumentError(""Day: -5224 out of range (1:28)"")"
25,0,0,2,1,0.00010180304299717467,0.002908261139524572,0.03500478055894833,-919.0,1052.0,-297.0,-1280.0,-879.0,-319.0,"ArgumentError(""Month: 1052 out of range (1:12)"")","ArgumentError(""Month: -879 out of range (1:12)"")"
13,1,36,1,1,0.00010108099446657871,0.07332355751067665,0.0013785609686472221,15.0,9.0,0.0,331.0,-4.0,9888.0,0000-09-15,"ArgumentError(""Month: -4 out of range (1:12)"")"
23,0,2,2,1,0.00010008044496687681,0.0006935752682724308,0.14429644415689577,-740.0,1573.0,-286.0,-1280.0,-2.0,-319.0,"ArgumentError(""Month: 1573 out of range (1:12)"")","ArgumentError(""Month: -2 out of range (1:12)"")"
20,0,1,2,1,9.925571378224232e-5,0.07685943273766824,0.0012913927444795964,468.0,708.0,1472.0,71.0,2469.0,1065.0,"ArgumentError(""Month: 708 out of range (1:12)"")","ArgumentError(""Month: 2469 out of range (1:12)"")"
21,2,0,2,1,9.882292555968058e-5,0.17924528301886794,0.0005513279004908495,577.0,-2420.0,1755.0,1.0,-3006.0,-51.0,"ArgumentError(""Month: -2420 out of range (1:12)"")","ArgumentError(""Month: -3006 out of range (1:12)"")"
16,2,0,2,1,9.683791232061345e-5,0.010236157938095897,0.009460376921326301,4304.0,1.0,1028.0,1.0,-1.0,1392.0,"ArgumentError(""Day: 4304 out of range (1:31)"")","ArgumentError(""Month: -1 out of range (1:12)"")"
23,1,2,2,1,9.325279352198851e-5,0.0004530541408389485,0.20583145614629306,-87.0,-887.0,-3489.0,-188.0,59.0,-5002.0,"ArgumentError(""Month: -887 out of range (1:12)"")","ArgumentError(""Month: 59 out of range (1:12)"")"
16,0,2,2,1,8.71695392519315e-5,0.032064370998110193,0.0027185794244043984,706.0,37.0,21.0,111.0,1375.0,43.0,"ArgumentError(""Month: 37 out of range (1:12)"")","ArgumentError(""Month: 1375 out of range (1:12)"")"
20,0,2,2,1,8.547115316374309e-5,0.0019882198413191886,0.042988783929966606,249.0,1677.0,1066.0,629.0,-9.0,1969.0,"ArgumentError(""Month: 1677 out of range (1:12)"")","ArgumentError(""Month: -9 out of range (1:12)"")"
22,1,1,2,1,8.525155849454965e-5,0.4285714285714286,0.00019892030315394918,172.0,8846.0,-1275.0,232.0,11009.0,36.0,"ArgumentError(""Month: 8846 out of range (1:12)"")","ArgumentError(""Month: 11009 out of range (1:12)"")"
19,0,2,2,1,8.169019956221143e-5,0.011413252489406233,0.007157486407843528,257.0,1643.0,831.0,629.0,-9.0,1969.0,"ArgumentError(""Month: 1643 out of range (1:12)"")","ArgumentError(""Month: -9 out of range (1:12)"")"
11,2,2,2,1,7.932127427897603e-5,0.00041692066447641924,0.19025507977300654,48.0,0.0,0.0,-5224.0,2.0,2.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: -5224 out of range (1:28)"")"
16,1,5,2,1,7.8245020168342e-5,0.0019762859564997513,0.039591952728806355,0.0,1.0,4783.0,464.0,1270.0,313.0,"ArgumentError(""Day: 0 out of range (1:31)"")","ArgumentError(""Month: 1270 out of range (1:12)"")"
13,2,3,2,1,7.695010500764849e-5,0.1923076923076923,0.0004001405460397722,0.0,10.0,-4.0,6.0,59.0,-5002.0,"ArgumentError(""Day: 0 out of range (1:31)"")","ArgumentError(""Month: 59 out of range (1:12)"")"
13,3,34,1,1,7.653979112943813e-5,0.7071067811865476,0.00010824361067645531,2.0,1.0,12254.0,3717.0,0.0,1.0,2254-01-02,"ArgumentError(""Month: 0 out of range (1:12)"")"
11,1,5,2,1,7.643643444879515e-5,0.003970975779635236,0.01924877881169459,13.0,5342.0,0.0,0.0,12.0,0.0,"ArgumentError(""Month: 5342 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:31)"")"
19,1,0,2,1,7.608048802357778e-5,0.17924528301886794,0.00042444903844732863,2090.0,-391.0,240.0,1.0,-840.0,439.0,"ArgumentError(""Month: -391 out of range (1:12)"")","ArgumentError(""Month: -840 out of range (1:12)"")"
20,2,0,2,1,7.599487108156726e-5,0.16032185499055096,0.0004740144198434221,801.0,-2192.0,2404.0,1.0,-3006.0,90.0,"ArgumentError(""Month: -2192 out of range (1:12)"")","ArgumentError(""Month: -3006 out of range (1:12)"")"
19,3,2,2,1,7.337354581874998e-5,0.0007773177418049944,0.09439324728182673,20527.0,0.0,-609.0,14859.0,2.0,-12.0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: 14859 out of range (1:29)"")"
23,3,1,2,1,7.003250319372127e-5,0.14893617021276595,0.0004702182357292714,-7752.0,1.0,-5266.0,-10524.0,-885.0,-5.0,"ArgumentError(""Day: -7752 out of range (1:31)"")","ArgumentError(""Month: -885 out of range (1:12)"")"
