bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
16,12,14,0,1,2.3203144698477326e-7,6.698345232079812e-7,0.3464011467690929,0,2.025431e6,3.580713e6,3.0,Severely obese,Underweight
20,8,10,1,1,2.3127918279790423e-7,0.0007298753940589219,0.00031687488670050076,10804,4.090276e6,-209720.0,5.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
26,3,10,1,1,2.3073112198761857e-7,6.805903073373711e-5,0.003390161739009961,4418,9.971996e6,-561437.0,1.4038759e7,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
17,6,14,0,1,2.2842603823323808e-7,1.001548487028178e-6,0.22807287035201868,8513,4.178794e6,15245.0,5.0,Severely obese,Underweight
24,8,6,1,1,2.2343365184039572e-7,5.073308688353408e-5,0.004404101259466498,17855194,-23057.0,2.199295e7,12.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
11,12,6,1,1,2.2115071441496508e-7,9.245125851709955e-7,0.23920790042469958,-4180534,1.0,1.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
24,1,10,1,1,2.1908808479400696e-7,6.439169843671744e-5,0.003402427488526666,11116,3.715373e6,15245.0,-608769.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
25,2,14,0,1,2.1682556870920148e-7,1.4339135269842334e-5,0.015121244386697635,1308269,2.049425e6,8453.0,6.255528e6,Underweight,Severely obese
32,8,10,1,1,2.1678670087377395e-7,2.5045460732252935e-7,0.8655728205255226,-1804999,1.549770808e9,5428.0,1.553748204e9,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
25,8,10,1,1,1.971593357259408e-7,6.053596957780648e-6,0.032568956456959564,-163582,7.938068e7,32.0,8.4182984e7,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
17,10,14,0,1,1.9407706420342382e-7,6.621371042754645e-7,0.29310706642212764,0,2.745292e6,4.080924e6,13.0,Severely obese,Underweight
23,10,6,1,1,1.8523106962128502e-7,4.865181132162127e-5,0.0038072800290370034,16096023,5.0,1.1105186e7,-61513.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
27,3,10,1,1,1.7543714322860495e-7,7.149038069204838e-6,0.0245399648918247,5700,8.791655e6,-1.270381e6,1.4038759e7,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
24,2,6,1,1,1.7438981235797936e-7,5.8709428620442026e-5,0.002970388512642731,124028,5.218725e6,-818011.0,1589.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
29,2,10,1,1,1.7115132515958867e-7,5.836871940114641e-6,0.029322439641570604,-1505688,1.5532213e7,12615.0,1.0209249e7,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
18,4,14,0,1,1.6933130624561713e-7,9.722890246598145e-7,0.17415737702568734,27695,5.637127e6,7566.0,16.0,Severely obese,Underweight
18,7,6,1,1,1.6755071363608374e-7,3.697999710281764e-5,0.004530847127170744,-407,-60466.0,5.517163e6,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
18,12,6,1,1,1.6666960549301848e-7,2.1375882659321987e-5,0.007797086471202823,-3301555,19.0,2.245517e6,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
24,11,10,1,1,1.6653633406125432e-7,9.026469240828436e-6,0.018449775833498532,1,1.4851024e7,-120718.0,2.0538402e7,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
24,1,9,1,1,1.5510883245607183e-7,3.4627301530779416e-5,0.004479379726375708,48898,6.372264e6,-113576.0,56209.0,Obese,"DomainError(""Height or Weight cannot be negative."", """")"
20,10,6,1,1,1.5109763555486573e-7,9.077966412505357e-7,0.16644436505814905,2035,1.0,-6.088692e6,-584907.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
31,0,6,1,1,1.4832849248039663e-7,3.982962356604552e-7,0.3724074676087214,-1635538,1.5304264e7,1.954844e6,1.0209249e7,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
20,5,6,1,1,1.468012813721369e-7,0.0037821639700283414,3.88140975736271e-5,3917477,4.931211e6,-35.0,120.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
23,2,10,1,1,1.4623192304743723e-7,0.000274894769597392,0.0005319560036067873,8453,6.255528e6,15245.0,-223002.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
24,7,10,1,1,1.448718085922157e-7,1.5682572380272416e-6,0.09237758008020058,-629374,7.568943e6,25.0,1.407794e7,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
22,9,6,1,1,1.4227553124235308e-7,0.000728772296301987,0.00019522631686783723,2296119,-741421.0,8.751837e6,3.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
23,3,14,0,1,1.4057681096170686e-7,9.13798808748361e-6,0.015383781376806157,6522563,118946.0,511.0,2.008319e6,Underweight,Severely obese
18,12,10,1,1,1.280019133873267e-7,2.9681414536920724e-6,0.04312527397510152,-2236077,7.055371e6,7.0,35.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
27,3,14,0,1,1.2742856829691423e-7,8.959517495407031e-7,0.1422270433226328,6114502,8.2392064e7,3571.0,8.6724387e7,Underweight,Severely obese
20,10,10,1,1,1.2293895924492913e-7,9.337024348763971e-7,0.13166824317128797,-7678498,-648696.0,0.0,1846.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
28,2,6,1,1,1.2116414455690434e-7,6.040882994532964e-6,0.020057356625936742,3429744,62560.0,1.0923156e7,-1.376695e6,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
29,2,6,1,1,1.2073866555458758e-7,3.2006930926954827e-6,0.03772266257896873,11083801,-5.113811e6,1.6773674e7,10552.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
17,7,6,1,1,1.2068143041017691e-7,3.6558405765355965e-5,0.003301058344413336,-48,0.0,282912.0,7.655672e6,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
22,7,6,1,1,1.1991022901050472e-7,8.546077004814666e-7,0.14031026041884484,-3521434,25.0,4.188676e6,30551.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
16,8,6,1,1,1.1952756862168397e-7,2.646045502229227e-5,0.004517215162059193,11,-7.734795e6,1127.0,59.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
25,8,6,1,1,1.1435375171774486e-7,7.619684476794176e-6,0.015007675457692552,13388595,1.879816e6,2.1251828e7,-1.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
21,6,6,1,1,1.1398360337008995e-7,2.475740725537587e-6,0.04604020210773054,6985757,111.0,-1.125307e6,125.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
19,8,14,0,1,1.1309480812749507e-7,6.701519150879956e-7,0.1687599566325867,6175,8.353855e6,1.210568e6,5.0,Severely obese,Underweight
19,10,6,1,1,1.1125493638606991e-7,1.7324294525597901e-6,0.06421902849878398,247,0.0,-7.719806e6,3.075199e6,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
25,4,6,1,1,1.0843211635291078e-7,0.00021581438036597032,0.0005024323039504386,5657627,115.0,-2.855301e6,-477804.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
18,9,14,0,1,1.0630752223719605e-7,6.598007039384619e-7,0.161120655983888,6686335,547.0,1.0,5.993635e6,Underweight,Severely obese
24,3,10,1,1,1.0078098564844939e-7,3.6134426933819002e-6,0.02789057256478205,8451,6.257733e6,15245.0,-3.142534e6,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
21,1,14,0,1,9.936117855368472e-8,1.0373872784533388e-6,0.09578021691361423,12452,9.608412e6,18657.0,1589.0,Severely obese,Underweight
14,9,14,0,1,9.523540876799396e-8,9.544591164156108e-7,0.09977945323173439,10023010,187.0,0.0,35.0,Underweight,Severely obese
20,12,10,1,1,9.469946550422194e-8,0.0001218715701216756,0.0007770431234263639,-8933777,-4.500863e6,0.0,979.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
12,16,10,1,1,9.412767602432485e-8,9.472969001366524e-8,0.9936449281185915,0,3.0,5.0,-1.0064714e7,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
17,14,14,0,1,9.291328022183272e-8,9.496896492560651e-8,0.9783541422675912,1,1.860433e6,1.0103653e7,0.0,Severely obese,Underweight
24,11,14,0,1,9.223415015771787e-8,8.86098036866632e-7,0.10409023191595242,1815034,1.0724653e7,0.0,2.0913404e7,Underweight,Severely obese
20,13,10,1,1,9.162160521062065e-8,9.412614837505232e-8,0.973391632318236,1,1.971108e6,-1.0150391e7,-27.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
19,10,10,1,1,9.04250798686318e-8,1.1862657315136747e-6,0.07622666445337624,8,-1.0425818e7,3435.0,51014.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
21,9,10,1,1,9.000018051894608e-8,9.172458541924633e-7,0.09812001886689539,1,3.846627e6,-3772.0,1.4372921e7,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
13,10,6,1,1,8.870676139626717e-8,9.244866998669695e-7,0.09595244735162958,-50,0.0,1.0422248e7,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
27,1,14,0,1,8.735053422154762e-8,8.342025954283247e-7,0.10471141506901825,10710,4.177178e6,4.718693e6,1.4038759e7,Severely obese,Underweight
14,11,14,0,1,8.581628404400613e-8,9.545111660037122e-8,0.8990600330355107,11123131,1.0,4.0,2717.0,Underweight,Severely obese
20,12,6,1,1,8.49144325580655e-8,0.0005592972296020323,0.00015182344568108504,11105186,-1.0,2.199295e7,12.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
18,12,14,0,1,8.324728603669238e-8,9.468094857832451e-8,0.8792400930354677,11134212,2.740012e6,2.0,56.0,Underweight,Severely obese
18,16,10,1,1,8.090717498403617e-8,6.605720931618908e-7,0.12248046174152818,-2960406,0.0,0.0,1.1328914e7,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
19,6,14,0,1,8.07653988612976e-8,2.623369523013057e-5,0.0030786893784042644,1892,20999.0,1.1820616e7,70.0,Severely obese,Underweight
16,12,10,1,1,8.065678036129935e-8,6.621693670818827e-6,0.012180687354467345,0,1846.0,-1.1745676e7,-2.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
13,14,6,1,1,7.626526150508495e-8,9.244974236726154e-8,0.8249375233747772,-12122533,48.0,2.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
27,10,10,1,1,7.446308474721817e-8,6.505129379954759e-6,0.011446826096445147,27,1.03150965e8,-2.14151e6,9.0609838e7,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
12,11,14,0,1,7.0392774789057e-8,9.545444999890228e-8,0.7374488542950749,13560289,1.0,13.0,1.0,Underweight,Severely obese
21,12,10,1,1,6.982038159241063e-8,9.432959670812796e-8,0.7401747068679507,3,1484.0,5.423038e6,-1.2436321e7,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
18,8,10,1,1,6.890021603995832e-8,0.0028941078439610646,2.380706585752416e-5,13749859,-8111.0,1.0,1560.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
23,8,10,1,1,6.851282151846697e-8,0.00029580400360852173,0.00023161559912197622,10,1.3857768e7,-1.113988e6,75107.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
15,11,14,0,1,6.799356210345611e-8,9.544033899043015e-8,0.7124195368823434,15245,5.0,3.0,1.4038759e7,Underweight,Severely obese
20,6,6,1,1,6.789478206587425e-8,0.0035851400236089127,1.8937832725855226e-5,13610797,38875.0,-6222.0,16.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
26,8,6,1,1,6.777594103807439e-8,2.1430149553246204e-5,0.003162644332914037,215303604,1805.0,2.01662653e8,-319.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
13,10,14,0,1,6.685294868540113e-8,9.544968706535166e-8,0.7003998728631644,0,6.0,1.4278285e7,237.0,Severely obese,Underweight
15,12,10,1,1,6.55197868378211e-8,9.472934898368248e-8,0.6916524555563784,-14459272,92.0,0.0,979.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
29,12,10,1,1,6.40510214942083e-8,8.774716224654858e-8,0.7299497767715862,-12758225,1.30268718e8,55.0,1.37751715e8,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
22,7,10,1,1,6.379747900473259e-8,2.7159351839775797e-6,0.023490059476050897,10,1.4897088e7,-905606.0,75107.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
17,8,10,1,1,6.184326765889063e-8,9.470583095374667e-7,0.06530038017310068,-12,96653.0,0.0,1.5415514e7,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
11,12,14,0,1,6.171986712500064e-8,9.54530277514023e-8,0.6465993649331245,15465774,1.0,1.0,5.0,Underweight,Severely obese
26,9,14,0,1,5.9152646040733067e-8,1.8673182339121368e-7,0.3167786024174623,6533892,1.05364874e8,38.0,9.0609838e7,Underweight,Severely obese
26,5,14,0,1,5.908238930059686e-8,8.287398346387703e-7,0.07129184194017847,3674361,1.6734394e7,421.0,3.2467295e7,Underweight,Severely obese
23,10,14,0,1,5.6922076783184824e-8,8.200997304093115e-6,0.006940872514953155,2843770,6.161341e6,0.0,2.2687793e7,Underweight,Severely obese
17,8,14,0,1,5.690734597052153e-8,9.546324669835505e-8,0.5961178562293976,16773674,10552.0,0.0,108.0,Underweight,Severely obese
28,2,10,1,1,5.672451759634199e-8,7.162528388315797e-6,0.007919622027450035,43960,4.7182813e7,-118482.0,6.3883239e7,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
17,15,10,1,1,5.6229195336446165e-8,9.472760496948656e-8,0.5935882719145975,-16846701,234774.0,0.0,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
15,14,10,1,1,5.5460339621082495e-8,9.473422628496594e-8,0.5854308605873303,-17081908,1116.0,0.0,7.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
17,14,10,1,1,5.510346850221291e-8,9.313512430964e-7,0.05916507752651316,1,-8.236617e6,0.0,8.95592e6,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
22,8,6,1,1,5.4102392527407403e-8,0.0010115982482649779,5.348209392434202e-5,14233191,100.0,-2.855301e6,129.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
24,5,10,1,1,5.2136929274959924e-8,0.00040022439312433806,0.00013026924438052056,2742,1.3191341e7,5383.0,-4.979434e6,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
23,12,10,1,1,5.035724470501261e-8,1.1638229416982807e-7,0.4326881942327929,1,1.202334e7,-1.4485386e7,19144.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
28,16,10,1,1,4.894684843763464e-8,1.5408908626728097e-7,0.3176529215880485,-11473933,1.17969837e8,0.0,1.33557223e8,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
15,8,14,0,1,4.761405127463183e-8,9.545052652058777e-8,0.49883487299948975,20047659,15.0,101.0,59.0,Underweight,Severely obese
21,11,6,1,1,4.66634030727062e-8,0.00017758498055492515,0.00026276660856616594,19386002,-4.105857e6,3401.0,6.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
14,14,10,1,1,4.646581105576821e-8,9.473501344950218e-8,0.4904819175492753,1,1.0,108.0,-2.0388504e7,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
18,16,14,0,1,4.6212764525350165e-8,6.621434826166616e-8,0.6979267445588432,13042568,0.0,1.0,1.6016837e7,Underweight,Severely obese
20,10,14,0,1,4.482077221390063e-8,9.455173424018794e-8,0.4740343746635391,4031215,1467.0,0.0,2.0913404e7,Underweight,Severely obese
21,6,14,0,1,4.464903031214252e-8,1.0417347417446736e-7,0.42860268092206794,20726905,188.0,252.0,5.240569e6,Underweight,Severely obese
22,4,20,0,1,4.448545952580216e-8,6.514978731725168e-8,0.6828181849493529,233,1.8085195e7,12104.0,422927.0,Severely obese,Obese
28,4,14,0,1,4.312855251451839e-8,1.727170980084666e-7,0.24970632908853196,17359060,7.2989854e7,3571.0,8.6724387e7,Underweight,Severely obese
18,6,14,0,1,4.304153246364393e-8,1.027185888824783e-6,0.04190237904542119,22177397,4392.0,86.0,6203.0,Underweight,Severely obese
16,10,10,1,1,4.243129390525094e-8,9.471710026863699e-7,0.04479792327352415,-1,26339.0,0.0,2.2353455e7,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
26,9,6,1,1,4.217272015041745e-8,8.537564309997917e-5,0.0004939666469162765,24773636,-7.923841e6,4.5213912e7,37.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
20,8,14,0,1,4.085928438733184e-8,3.385395428786075e-5,0.0012069279718376366,5980444,2.2583464e7,50.0,119.0,Underweight,Severely obese
21,7,14,0,1,4.062164477606144e-8,9.470331952514104e-8,0.42893580689405025,22347815,7.269528e6,86.0,6203.0,Underweight,Severely obese
21,10,10,1,1,4.0613776284111186e-8,3.330034779987351e-5,0.0012196201831941663,-2622645,2.3178491e7,50.0,119.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
18,13,6,1,1,4.0396199294370486e-8,9.236224156596272e-8,0.4373670301788915,-22734900,31.0,151617.0,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
24,6,10,1,1,3.8938665418166056e-8,0.0003787316437178839,0.00010281334043260286,36153,5.032082e7,-55.0,2.5991086e7,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
25,7,10,1,1,3.8535098442556364e-8,7.506835607823167e-7,0.0513333453078384,46874,2.1211599e7,-1.2383174e7,883.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
17,12,6,1,1,3.7031010794962986e-8,9.24389829305246e-8,0.4005995048949727,9,-2.4966247e7,30308.0,61.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
12,16,6,1,1,3.65549626236165e-8,9.24448799290049e-8,0.39542441562680053,1,0.0,7.0,-2.5291458e7,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
21,11,10,1,1,3.596910212285104e-8,0.00037497445728118295,9.59241394297927e-5,-3442408,2.6117045e7,0.0,4579.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
29,5,6,1,1,3.493832333110964e-8,6.433156276174572e-6,0.00543097693126234,227445635,7.130685e6,2.01962863e8,-319.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
22,4,6,1,1,3.0566581380868934e-8,9.201904235984094e-7,0.0332176695138145,30245845,183125.0,-61.0,14577.0,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
19,7,14,0,1,3.038780899103388e-8,9.537026817767582e-8,0.31862979492121246,193782,3.141164e7,50.0,119.0,Underweight,Severely obese
18,8,14,0,1,3.028365691361487e-8,6.539232051541957e-7,0.04631072375918202,0,3.1521735e7,18657.0,1589.0,Severely obese,Underweight
14,14,6,1,1,2.993185561625444e-8,9.245271908121312e-8,0.3237531130908269,-30887769,119.0,2.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
34,1,6,1,1,2.9715839924957177e-8,1.375673347304671e-7,0.21600941810189767,-18603034,1.02148757e8,2.304745e6,1.2518873e8,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
18,6,6,1,1,2.9246200375283916e-8,9.238872151620338e-6,0.003165559593781654,-947,3.1611942e7,5383.0,31.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
27,1,6,1,1,2.9111442711671934e-8,3.6632166054584743e-6,0.00794696187724571,32780862,-718017.0,1.031343e6,26367.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
29,2,14,0,1,2.8962778734082902e-8,1.5869430404807518e-6,0.018250673146598166,30108847,6.1641346e7,26297.0,7.510417e7,Underweight,Severely obese
16,7,10,1,1,2.8836999531076474e-8,9.471513460600831e-7,0.03044603130326669,270,-1.0,112.0,3.285253e7,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
13,14,10,1,1,2.850170819050179e-8,9.473514634613931e-8,0.30085674947250773,0,0.0,-3.3239005e7,-2.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
30,3,6,1,1,2.7492824379882147e-8,5.089525438299507e-6,0.0054018443788480105,31715844,12435.0,5.9099006e7,-1.9506885e7,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
21,10,14,0,1,2.738948869201087e-8,6.53496544214457e-8,0.4191221657481711,31351608,65.0,985.0,1.5222297e7,Underweight,Severely obese
32,0,6,1,1,2.6206470312206694e-8,3.001738093229999e-7,0.08730432002482738,3867100,3.2250475e7,-1.3448168e7,6.2987473e7,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
21,9,6,1,1,2.620005027987058e-8,8.864065704640443e-7,0.029557599360025666,-340538,-1832.0,3.4946734e7,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
16,7,6,1,1,2.5692205239596244e-8,9.237993514563438e-7,0.02781145624219502,-48,194.0,3.598473e7,31.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
21,14,10,1,1,2.5534383434640672e-8,2.3800876468884686e-7,0.10728337449262522,48,9.7469966e7,-1.0,1.34571642e8,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
14,13,10,1,1,2.4193621748361662e-8,9.472239693959303e-8,0.255416063465862,0,-3.9157752e7,71.0,24.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
25,2,10,1,1,2.368844231845103e-8,7.960089748293092e-6,0.0029759014116053934,28718,3.9985867e7,-341893.0,-5270.0,Severely obese,"DomainError(""Height or Weight cannot be negative."", """")"
24,12,6,1,1,2.355070477723077e-8,0.0003566461805363327,6.603380622726614e-5,416002,1.9772017e7,7.0,-1.9482706e7,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
18,17,6,1,1,2.3408985072851067e-8,9.218097672385664e-8,0.2539459431307238,0,-3.9296551e7,3.950139e6,3.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
24,12,10,1,1,2.3196263049386474e-8,0.00010420806509624814,0.00022259566021077214,-40738706,3.164553e6,6.0,6.059252e6,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
28,11,10,1,1,2.2964454326179255e-8,5.059220698060743e-7,0.04539128790128052,-25916008,9.3091621e7,55.0,1.2518873e8,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
20,12,14,0,1,2.250116807860497e-8,6.646583690211969e-8,0.3385373468138393,149,4.0883289e7,1.1322082e7,0.0,Severely obese,Underweight
20,8,6,1,1,2.2075199121867274e-8,0.0005490896983395725,4.020326585733056e-5,-41858846,-15.0,22013.0,489.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
15,9,14,0,1,2.115952501536777e-8,9.5448740337865e-8,0.2216846963141501,45111942,0.0,86.0,6203.0,Underweight,Severely obese
30,3,10,1,1,2.1133268482411582e-8,5.8697731680386766e-6,0.0036003552228361566,-2628996,8.379846e7,92433.0,1.28544074e8,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
21,11,14,0,1,2.0643176110652653e-8,6.575513598566908e-8,0.31394013260274767,12583555,4.4497792e7,7.0,2688.0,Underweight,Severely obese
27,6,6,1,1,2.0287748466431297e-8,7.082035554717927e-5,0.0002864677578879982,24835615,101.0,6.9895052e7,-6.807405e6,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
19,10,14,0,1,1.9852421926263175e-8,9.490493346633907e-8,0.20918219107444444,47,4.7911571e7,4.045742e6,13.0,Severely obese,Underweight
15,9,6,1,1,1.9730247017380813e-8,9.244753132042952e-7,0.021342102634406123,0,-8.0,4.6858425e7,2909.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
25,4,10,1,1,1.9598898514020938e-8,0.0002985528535457941,6.564632788215746e-5,-48333417,172710.0,4251.0,301670.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
26,13,6,1,1,1.7544815337351494e-8,3.537575646096045e-7,0.04959559057546484,53924272,-4.216319e6,1.06450563e8,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
24,6,14,0,1,1.7351273918008017e-8,6.06734684001808e-6,0.002859779467948846,33425091,4.3709121e7,249.0,14625.0,Underweight,Severely obese
21,10,6,1,1,1.721040195541397e-8,0.003132195165324714,5.494677389820239e-6,-52275827,102.0,1.443331e6,52.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
32,2,6,1,1,1.62755204265385e-8,5.759481580199298e-7,0.02825865522774241,58591284,-3.051912e7,1.06343076e8,247030.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
25,12,14,0,1,1.5934398251307416e-8,2.7491009649904926e-7,0.05796221548146204,4846729,6.1665392e7,1.0,1.21373709e8,Underweight,Severely obese
19,18,10,1,1,1.531142150281119e-8,9.406731264309617e-8,0.1627709038622667,2,-1.8581463e7,2.0,4.3291853e7,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
28,3,10,1,1,1.5281368106174158e-8,1.8711773730324475e-7,0.08166712748032556,44335285,-4.2424138e7,11690.0,920977.0,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
26,5,6,1,1,1.4686988633607689e-8,6.913509800059724e-6,0.002124389645543109,2194735,6.1626565e7,268.0,-1.283972e6,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
29,4,10,1,1,1.4635218372740892e-8,2.390714087448377e-5,0.0006121693283851079,-4287705,-1.6532285e7,1810.0,4.8057535e7,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
20,16,7,1,1,1.4379927017720717e-8,9.301956476645445e-8,0.15459034939396465,-15059169,6.5039081e7,21.0,1.0,"DomainError(""Height or Weight cannot be negative."", """")",Normal
30,5,6,1,1,1.3919480150115473e-8,4.916586703213213e-7,0.028311267532449818,78939393,-3.863461e7,1.32962106e8,6415.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
18,11,6,1,1,1.3887269481302236e-8,9.243656581008792e-8,0.15023567091224274,157,6.0,20356.0,-6.6573791e7,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
31,1,6,1,1,1.3885910046554333e-8,3.28001716250043e-7,0.04233487008942598,24142430,929135.0,8.6202783e7,-2.3184166e7,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
29,5,14,0,1,1.353945615633822e-8,6.601555189690946e-7,0.02050949475887374,3792,1.56943647e8,7.118854e6,2.27084716e8,Severely obese,Underweight
16,10,14,0,1,1.226351096998572e-8,9.545001586737117e-8,0.1284809736126812,77836195,75468.0,2.0,71.0,Underweight,Severely obese
31,2,14,0,1,1.1634350555672006e-8,1.2684696214951802e-6,0.009171958365040131,2619014,7.18465559e8,241992.0,6.36454556e8,Underweight,Severely obese
23,4,14,0,1,1.1616840961514992e-8,3.5020552883468775e-7,0.03317149503655793,3922816,892.0,90575.0,8.2080586e7,Underweight,Severely obese
30,0,6,1,1,1.1246124917120358e-8,7.874587638989348e-7,0.014281541374227089,73081481,3.224942e6,-9.125275e6,3.777113e6,Underweight,"DomainError(""Height or Weight cannot be negative."", """")"
21,3,10,1,1,1.0966025123122378e-8,9.420835546554443e-7,0.011640183154596166,-889,54263.0,1982.0,8.6445495e7,"DomainError(""Height or Weight cannot be negative."", """")",Severely obese
17,11,6,1,1,1.0852832318219355e-8,9.238873969893795e-8,0.1174692105724667,0,-8.5187292e7,3285.0,452.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
15,14,6,1,1,1.0602827365654786e-8,9.242713881175431e-8,0.11471552080876904,-87191086,7.0,5307.0,0.0,"DomainError(""Height or Weight cannot be negative."", """")",Underweight
