bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,fitness,i1_1,i1_2,i2_1,i2_2,output1,output2,fitness_max,fitness_ratio_max
25,84,5,1,1,9.189195219518536e-19,0.0,75.0,10.0,-1.0776691957011315e18,in,"DomainError(-1.7929548232086922e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.902822467015155e-19,0.927936984645175
25,84,6,1,1,9.18335934815598e-19,1.0,-1.0889261348580463e18,1.0,120.0,"DomainError(-6.446556568588482e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.998423131453923e-19,0.9184807671587889
27,69,5,1,1,9.16070279248711e-19,1.0809171532597412e18,-1539.0,54.0,1.0,"DomainError(-6.393502038371112e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.901719921350071e-18,0.09251627863897481
29,74,6,1,1,9.158548207330438e-19,542.0,18326.0,0.0,-1.0918761111063325e18,out,"DomainError(-8.218238787643957e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.999346747405443e-19,0.9159146530953965
29,76,9,0,1,9.156105259808705e-19,62.0,1.0,-1.092167435415539e18,124900.0,in,out,9.999637976590584e-19,0.915643674425353
34,85,9,0,1,9.146183810590783e-19,4.0,1.0,-3.044434983e10,-1.093352179126396e18,in,out,9.996110069723957e-19,0.9149742996820918
39,57,6,1,1,9.143387406970024e-19,3.572613808e9,-145390.0,-1.0936865651904004e18,21.0,"DomainError(-5.683174631459038e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.996726648528491e-19,0.914638133905154
28,76,6,1,1,9.140039415522003e-19,-1.0,-1.0940871855560684e18,4520.0,12.0,"DomainError(-7.038578222801418e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.999424639969395e-19,0.9140565327116639
41,76,6,1,1,9.13162466856162e-19,-1.0950951750692073e18,3.0,60310.0,6.72376880573774e14,"DomainError(-2.339676058244344e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.992662943074875e-19,0.9138329512945323
34,61,9,0,1,9.127106599492708e-19,-2.0,-15.0,1.032290224e9,1.095637471852888e18,in,out,9.942184489114894e-18,0.09180182292418164
38,73,9,0,1,9.118618829704068e-19,-4.8603106342e11,-1.0966573103619416e18,-1.0,-53.0,out,in,9.944168192578793e-19,0.9169815567388712
38,89,6,1,1,9.08552297252659e-19,86.0,-1.100651908938595e18,6.59764143152262e14,1.0,"DomainError(-7.677349567433692e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.99665430878515e-19,0.9088563725307727
40,88,9,0,1,9.072834931098972e-19,0.0,-12.0,-1.102186931676491e18,3.113787269059701e15,in,out,9.979608400287149e-19,0.9091373696424715
31,76,5,1,1,9.055721480958855e-19,-1.0935531356813178e18,2.9121043e7,-1.0,0.0,"DomainError(-1.8580727216022574e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.894789341092919e-19,0.9152010385254563
51,46,6,1,1,9.034584758608352e-19,1.2267818281933914e17,24375.0,1.2295359153201915e18,-1.9115242e7,"DomainError(-2.3202171919527043e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.2006837949473954e-16,0.007524532934172046
41,66,6,1,1,9.034364946714513e-19,8.161533954288e12,-1.1068846630293386e18,-359884.0,0.0,"DomainError(-9.248761296970694e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.991469179438638e-19,0.9042078581702737
28,76,9,0,1,8.990850111701679e-19,-1.1122418765479032e18,4068.0,-11.0,6.0,out,in,9.998488099767934e-19,0.8992209644086447
27,79,5,1,1,8.972989479261807e-19,1.0,36.0,-1.1034215655655085e18,2208.0,in,"DomainError(-2.7816210611112223e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.903534524815273e-19,0.9060390971302417
42,75,6,1,1,8.96865236729507e-19,1.1149311340664333e18,556.0,-14.0,1.1907275188480518e16,"DomainError(-1.7986004575564024e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.0,8.96865236729507e-19
23,90,6,1,1,8.955553994501408e-19,0.0,-1.0959472547249428e18,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.814273193205086e-19,0.912503026785701
31,67,6,1,1,8.95355482715641e-19,697.0,922.0,-1.1168748271546496e18,30893.0,out,"DomainError(-4.267350022734709e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.99929355759945e-19,0.8954187388919811
54,73,6,1,1,8.903547759946384e-19,2.03414775186236e14,1.574076856287421e17,-1.1118594347412383e18,0.0,out,"DomainError(-3.6691948956062725e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.2231844410241236e-16,0.007278990364275561
39,93,9,0,1,8.884207239383069e-19,-1.1255866392605774e18,3.734213452739558e15,10.0,0.0,out,in,9.990700191275642e-19,0.8892477072969504
32,76,5,1,1,8.867632514031137e-19,1.0,1.0,-1.01170179e9,1.1165313947486767e18,in,"DomainError(-7.613393621338504e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.859977965664079e-18,0.08993562201570188
39,103,6,1,1,8.828861150816089e-19,1.417832637495605e16,5.0,-1.1184705882674108e18,5.0,"DomainError(-6.575108885404432e16, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.0084873554642003e-18,0.8754558104253296
47,72,6,1,1,8.81685535880859e-19,-13440.0,-2.113462205386232e16,-1.1339942979350022e18,228.0,out,"DomainError(-3.464899403894089e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.0193673781386987e-18,0.8649340314291417
47,38,6,1,1,8.807235009338485e-19,1.776275211e9,9.31393015347e11,-3834.0,-1.135429199561456e18,out,"DomainError(-1.231749334637563e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",8.810342379407888e-14,9.996473042776788e-6
43,58,6,1,1,8.803362427078536e-19,-1.1359373099441112e18,2721.0,-7.705451095013e12,-4865.0,"DomainError(-8.802447874486342e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.98799541411411e-18,0.08813943200893384
51,65,6,1,1,8.749448930439607e-19,6.4644943053593e13,-6.942690374222894e15,3.0,1.1359864316204307e18,out,"DomainError(-3.8784497482728904e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",4.470852809203376e-16,0.0019569977594495217
29,61,9,0,1,8.707714737831577e-19,-879.0,1.148406935812212e18,-76.0,-14.0,out,in,9.866840733305141e-18,0.08825230864869463
28,78,9,0,1,8.64377732708126e-19,-1.1569016208538422e18,52092.0,1.0,79.0,out,in,9.999770412298766e-19,0.8643975782134194
33,77,6,1,1,8.550019349218168e-19,23.0,6.422497615e9,-1.169587996419496e18,0.0,out,"DomainError(-1.533584044521472e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.998907669711027e-19,0.8550953395757546
28,78,6,1,1,8.535681630996738e-19,0.0,-1.1715525991134766e18,-2.0,71784.0,"DomainError(-6.975502559972984e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.99931113526155e-19,0.8536269664513716
30,69,6,1,1,8.52507031166168e-19,3485.0,220.0,-45.0,-1.1730108532149842e18,out,"DomainError(-2.934577834287047e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.999110612916448e-19,0.852582858784394
27,81,5,1,1,8.496257032179692e-19,7.0,1.0,16451.0,-1.1655617978424855e18,in,"DomainError(-5.146407744232454e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.901286951113056e-19,0.8580962327553373
35,74,6,1,1,8.479333818147592e-19,-1.1793379138606643e18,164.0,1.6979828906e10,0.0,out,"DomainError(-6.833315502319669e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.994547937670007e-19,0.8483959325652449
45,40,6,1,1,8.462460646958022e-19,127305.0,-1.1816894240869763e18,1.649054e6,-2.9336919332e10,out,"DomainError(-6.342132852694504e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.097574097262098e-14,2.731963911513165e-5
29,80,9,0,1,8.431563816659594e-19,1.0,1.0,6.15042e6,-1.1860196064983101e18,in,out,9.998870648067158e-19,0.8432516144500245
30,80,9,0,1,8.414232847106743e-19,-1.1884624756300306e18,-4.788131e6,1.0,7.0,out,in,9.99937749405306e-19,0.84147566707137
30,71,6,1,1,8.3219100882735955e-19,-86.0,69.0,32840.0,-1.2016472052601242e18,out,"DomainError(-5.611755106020664e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.993569434158828e-19,0.8327264990853652
35,88,6,1,1,8.31659197547072e-19,-1.2024160203662495e18,0.0,-4.11966271612e11,0.0,"DomainError(-8.232083987383748e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.997005099436638e-19,0.8319083458244294
31,76,6,1,1,8.279354589709396e-19,83.0,1.0,-1.2078236161583457e18,-4.010068e6,out,"DomainError(-8.633837211666004e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.998202793347432e-19,0.8280842828291384
42,60,6,1,1,8.207229516089835e-19,-2.697332324938e12,1.0923605e7,0.0,1.2184379613681674e18,out,"DomainError(-8.548553410573695e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.973823737913417e-18,0.0822876935842746
42,36,6,1,1,8.184487407360807e-19,-3.66169e6,1.216496096e9,14173.0,1.2218236173181463e18,out,"DomainError(-6.217315482263877e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.982435937336031e-15,8.198887985596195e-5
46,67,6,1,1,8.162230698728891e-19,1.224665099763848e18,1.87026064e8,0.0,3.465317301549995e16,out,"DomainError(-7.248192085921323e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.6838939862760204e-15,0.00022156529827232997
57,78,6,1,1,8.139216241629584e-19,4.522345492947839e17,1.2302665367767344e17,0.0,-1.0193348704688422e18,out,"DomainError(-7.988714878132238e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.3161449915510923e-17,0.06184133430494935
45,84,6,1,1,8.112843808503055e-19,-1.156101046211115e18,4.275115994987881e17,4.0,462051.0,"DomainError(-6.142369496628961e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,2.517500430461026e-16,0.003222578916110597
51,65,0,2,1,8.112470385646882e-19,0.0,-4.070618045395e12,-2.821112929992765e17,2.924226392492977e16,"DomainError(-4.166666784134779e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-4.96531059959985e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.8812440848516564e-18,0.28156137233560896
27,79,9,0,1,8.109713002936861e-19,-2.0,1.0,-1.2330892593090025e18,3800.0,in,out,9.998467633812455e-19,0.8110955898393598
27,81,9,0,1,8.095646381071303e-19,2.0,0.0,-1.2352318183488507e18,-3723.0,in,out,9.994595653140301e-19,0.8100023914952129
39,102,0,2,1,8.0556568038151e-19,5.0,-1.3012242286240163e17,2.3911654059057875e17,0.0,"DomainError(-5.648527334858351e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-5.667613267025116e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.3554070644025841e-17,0.059433486923470856
41,102,6,1,1,8.053635063197386e-19,-1.1686190075098563e18,2.0,83.0,4.196275112397068e17,"DomainError(-3.7832387426123766e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,4.513478713851565e-15,0.0001784352064956309
33,67,6,1,1,8.016882126135278e-19,-5917.0,2.207108e6,1.0,-1.2473677225940498e18,out,"DomainError(-3.565183293422421e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.996713192672273e-19,0.801951798718379
41,71,6,1,1,8.011704737522705e-19,1.248170453394973e18,-21.0,173.0,2.893247689872883e15,out,"DomainError(-9.04442421699558e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.947956027549874e-18,0.08053618969902043
52,60,6,1,1,8.011309263758763e-19,6.70703053116831e17,36.0,-5.775323689305437e17,-1.07867871623e11,out,"DomainError(-9.470916057962173e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.4728116240537484e-16,0.003239757200196917
40,80,6,1,1,8.0041834208020135e-19,1.0,-1.249346679686191e18,-7.8264829817424e13,1560.0,"DomainError(-5.55594977447653e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.994563528949479e-19,0.8008537238887636
46,76,6,1,1,7.727183743328315e-19,-3.5667679936109372e16,204.0,98797.0,-1.2936409366139569e18,out,"DomainError(-4.291527566655035e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.979170833902818e-19,0.7743312417376705
33,72,9,0,1,7.69453226751933e-19,-31.0,0.0,1.43689112e8,-1.2996241554815053e18,in,out,9.995156387285179e-19,0.7698261007008886
35,68,6,1,1,7.685403992201521e-19,-1.3011677733723727e18,1.842386168e9,349.0,42.0,"DomainError(-9.082811463597877e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.983075390504496e-18,0.07698433289917425
36,64,0,2,1,7.666038621255472e-19,-3.58725038558392e17,21.0,-13.0,-2.8157172043e10,"DomainError(-1.8884836071279068e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-3.8365771040992544e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.8729159959200135e-18,0.2668382449101344
41,91,9,0,1,7.642084251938921e-19,1.002885158831414e17,1.304694759897222e18,1.0,-10.0,out,in,9.922416780814349e-18,0.07701837587305745
44,85,6,1,1,7.550744833470418e-19,107.0,1.0750468747982993e18,-17.0,-2.4932578254176787e17,out,"DomainError(-6.383398422821674e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.0,7.550744833470418e-19
37,78,6,1,1,7.547290451573768e-19,7.161157179586e12,441.0,0.0,-1.3249788204147796e18,out,"DomainError(-5.327372110373625e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.99342859801671e-19,0.7552253340831993
29,80,5,1,1,7.525339616663743e-19,-405716.0,-1.3160663383105743e18,4.0,0.0,"DomainError(-1.9460813573754066e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.89339593119273e-19,0.7606427225799404
27,78,9,0,1,7.345595414918515e-19,244.0,-1.3613600307594575e18,-38.0,0.0,out,in,9.99987553600142e-19,0.7345686842274186
47,70,6,1,1,7.263456227394759e-19,1505.0,-1.6023677736519132e16,-1716.0,-1.3927787220202757e18,"DomainError(-6.662793942281038e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.0714816556597622e-16,0.006778889950217863
38,81,9,0,1,7.261622352854328e-19,14.0,51.0,9.9296955163926e13,-1.3771027310547397e18,in,out,9.994907492056647e-19,0.7265322223967986
34,79,6,1,1,7.2203483427215735e-19,0.0,6.2895302084e10,-1.3849747304893435e18,45.0,out,"DomainError(-6.727417516291772e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.994492171335226e-19,0.7224327378463455
40,98,6,1,1,7.213554456960052e-19,14.0,4.703033077118787e16,0.0,-1.3392487996721162e18,out,"DomainError(-8.231546389237689e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.0003279752143896e-18,0.721118936558187
43,102,6,1,1,7.21112600134583e-19,-3.847619977219489e17,0.0,397.0,-1.332299748780802e18,"DomainError(-5.097285712040001e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,5.792952249454726e-18,0.12448101919059651
48,71,6,1,1,7.204354314742643e-19,1.0,-1.387730944252263e18,2.9733517302413412e16,1.056865329e9,out,"DomainError(-3.708042190576125e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.9636141353508203e-16,0.0024309353329122992
28,80,5,1,1,7.161739173364584e-19,0.0,1.0,810410.0,-1.3827524825519212e18,in,"DomainError(-9.076470962146733e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.897668522655076e-19,0.7235784020218358
45,70,6,1,1,7.158914454241283e-19,1.369800069358431e18,-890.0,1160.0,2.736149555625866e17,"DomainError(-6.617966129059997e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,8.777738868166164e-17,0.008155761479991391
41,58,0,2,1,7.150769125506284e-19,-8.533810208048e12,16.0,520100.0,-3.962277739564945e17,"DomainError(-2.7083577634903875e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-1.9055502156115843e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.7891015059157675e-16,0.001887193867554639
50,67,6,1,1,7.146426606014383e-19,1.84116549e9,1.2042278065413668e18,-7.126555502852591e17,-4.0,"DomainError(-4.836015625594276e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.0990612182109224e-16,0.006502300770513496
28,78,5,1,1,7.1339731342652855e-19,-1.3878647862373238e18,32087.0,0.0,-2.0,"DomainError(-7.771955568651825e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.899635308227864e-19,0.7206298931371785
34,79,5,1,1,7.122694583824283e-19,-1.3899234178147983e18,-2.732668747e9,-1.0,3.0,"DomainError(-8.546331460185214e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.876172747406292e-19,0.7211998783329164
39,90,0,2,1,7.093764090034174e-19,-2.0,2.822694050173496e17,1.0,-5.80003125560534e16,"DomainError(-6.923776438283769e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-1.9438591118677526e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",8.63106111467052e-16,0.0008218878299884417
31,80,9,0,1,6.950476850465828e-19,-1.4387502059415954e18,-5.9520113e7,1.0,1.0,out,in,9.998600801527966e-19,0.695144949621718
39,55,0,2,1,6.945934297221761e-19,6.0,1.1826394429e10,9.4834732e7,-3.660231569174896e17,"DomainError(-7.710347399394177e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-4.2106053446290427e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.0588078108941415e-18,0.22707978816071306
27,78,5,1,1,6.935205118274105e-19,-1.427641999069504e18,-19.0,27.0,-1.0,"DomainError(-3.27605311511941e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.901663605367782e-19,0.7004080722874152
49,42,6,1,1,6.922209620289391e-19,2581.0,-1.4446199190310054e18,2.5204306407e11,5.503852646955e12,"DomainError(-6.300383374623669e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.053783989640285e-15,0.0006568907563923348
29,62,9,0,1,6.897719380444175e-19,-18.0,31.0,1.4497545418201772e18,70883.0,in,out,9.973789936071877e-18,0.06915845856646148
40,86,5,1,1,6.882768308424608e-19,1.438656425418747e18,-3.02801871902041e15,12.0,17.0,"DomainError(-3.0808725737305006e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,5.3489286165934446e-17,0.012867564332552291
33,77,9,0,1,6.814298483962166e-19,-1.37362302e8,-1.4675024910540037e18,6.0,-2.0,out,in,9.998890985655781e-19,0.6815054283257842
27,79,6,1,1,6.752807377577138e-19,0.0,2210.0,-1.4808655779528445e18,36.0,out,"DomainError(-3.546291708843575e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.998652898569083e-19,0.675371717178375
55,40,6,1,1,6.739455716874646e-19,-5.2329497638355494e17,-3325.0,9.605043718118911e17,6.938333273778e12,"DomainError(-5.175203849012491e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,3.4679806110556985e-17,0.01943337196116292
38,99,6,1,1,6.696518122113885e-19,-1.4918351768422753e18,8.0,1.47818655728594e15,0.0,"DomainError(-8.525857120887643e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.999075672967177e-19,0.6697137156605523
42,108,9,0,1,6.687628115256212e-19,-1.2221431563049042e18,-8.615588083404127e17,-3.0,0.0,out,in,9.919412425228948e-19,0.6741959935295115
32,72,9,0,1,6.659318964640419e-19,8.7422456e7,-1.5016550570858511e18,-1.0,21.0,out,in,9.997884661394174e-19,0.6660727934134617
36,71,6,1,1,6.643171218737072e-19,1.5053082459970662e18,-1.0,3.073100876423e12,24.0,out,"DomainError(-9.205816383908949e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.993870988117913e-18,0.06647245323294033
49,59,6,1,1,6.64234271765149e-19,134.0,7.544094426292379e16,-1.503601551680364e18,2.29876568e8,"DomainError(-6.512473194001357e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.930748315190017e-19,0.668866283469434
33,83,5,1,1,6.621425311593565e-19,-1.4952958967420639e18,3.0888847967e10,1.0,0.0,"DomainError(-1.330135330368061e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.856506355190695e-19,0.6717821784903074
43,82,6,1,1,6.599831599831401e-19,-1.875529088033925e15,-121.0,-1.517065704585157e18,-1.0,"DomainError(-5.646144760557509e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,3.131964734238382e-17,0.021072496531275024
47,31,6,1,1,6.552648074342278e-19,1.526100575884114e18,-10358.0,-2.7476371e7,-3.58030700724e11,out,"DomainError(-4.4115233825672576e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.411408441296428e-17,0.006962452129470695
56,66,6,1,1,6.548910742286891e-19,2.062292916855985e17,60.0,6.906367909068389e15,-1.5139063069144863e18,"DomainError(-1.4969296865568786e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,2.2173059535040534e-17,0.029535440212648666
40,54,0,2,1,6.530124852279925e-19,3242.0,-9.4512621292e11,-299.0,-4.375335990608946e17,"DomainError(-1.5766768101420163e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-6.80336241153878e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.409371409018312e-15,6.940022418523299e-5
40,108,6,1,1,6.519831518629487e-19,1.0,-4.141100765119778e17,1.0,1.1196718887775284e18,"DomainError(-6.150315614945559e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.0,6.519831518629487e-19
46,75,6,1,1,6.44463360983357e-19,-1.5516375839161324e18,-1.1280883091157724e16,-250.0,-429.0,"DomainError(-9.117967108404428e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.0,6.44463360983357e-19
59,72,6,1,1,6.435083491630977e-19,-2.114581139166663e17,85.0,-1.1360248748015259e17,1.550897302244705e18,"DomainError(-8.63532692878287e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,7.91134880567146e-18,0.08133990359542505
39,84,9,0,1,6.42233425871523e-19,-1.0,78.0,2.6263579833954e14,-1.5570662402343944e18,in,out,9.989757291663165e-19,0.6428919213157375
37,86,5,1,1,6.37211584195813e-19,3.0,55.0,-1.5541011599458214e18,-5.5412373093e12,in,"DomainError(-7.354612939762505e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.903358761758899e-19,0.6434297691570654
41,46,0,2,1,6.333785350545934e-19,2.344971784312e12,-2.042844e6,3.8110037243181216e17,-2.0,"DomainError(-7.952172944237602e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-5.299942565961313e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.0970102499714905e-16,0.0020451289596488224
28,75,9,0,1,6.306772760073393e-19,-47.0,20.0,689.0,-1.5855970050653335e18,in,out,9.999616213270362e-19,0.6307014814932353
30,65,5,1,1,6.302614229242899e-19,-841160.0,1.5712388956651738e18,-58.0,0.0,"DomainError(-4.867199041613543e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.897496178249809e-18,0.06367887509866563
55,62,6,1,1,6.301060274520539e-19,3.7559826687569606e17,1.543458760453306e18,6.256233401842836e15,36.0,"DomainError(-4.180399953624682e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,4.440904965958479e-17,0.014188685240555656
55,56,6,1,1,6.261583471747697e-19,1.1743626179339968e18,1.0823657281571982e18,4.5128644059532e13,318.0,out,"DomainError(-2.52933720094822e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",4.725770936755492e-17,0.013249866647253595
38,81,6,1,1,6.239113210973785e-19,-1.6027480432152474e18,43.0,4.383791479944e13,24.0,"DomainError(-3.838182488956486e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.997917825195993e-19,0.6240412573956595
31,80,6,1,1,6.208235703434783e-19,3.0,-1.610763584831669e18,1.0,4.59942182e8,"DomainError(-9.206793489525649e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.998057542757347e-19,0.620944186096635
39,76,6,1,1,6.20668313760042e-19,-52.0,-1.611166508471504e18,-1.323069857565e12,-1.0,out,"DomainError(-8.377621672222423e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.983568866720852e-19,0.6216898205900826
40,55,6,1,1,6.155160601198489e-19,-1.6246529771465482e18,15.0,7.22603185e8,-1.4246625e7,"DomainError(-8.120537995549437e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.992768263941027e-19,0.615961507224122
34,85,6,1,1,6.153542251845246e-19,8.63432529319e11,0.0,0.0,-1.6250802530851098e18,out,"DomainError(-8.4551816391961e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.992937139074305e-19,0.6157891484960626
59,20,6,1,1,6.041739518652515e-19,-1.6472267835649736e18,-2.74885348907e12,7.925671967650909e15,2.03279187e8,"DomainError(-8.805965158411114e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,2.1296725039094097e-16,0.002836933616582728
31,70,6,1,1,6.026144686682152e-19,-5032.0,27720.0,-1.6594357619889452e18,5.0,out,"DomainError(-5.49742276219615e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.99861720101742e-19,0.6026978096600153
28,75,5,1,1,6.0091466290077125e-19,-73.0,17.0,-1.6481285555652303e18,116.0,in,"DomainError(-1.0842603665720015e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.880319500416675e-19,0.6081935537362221
