bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i1_3,i2_1,i2_2,i2_3,output1,output2
33,14,4,2,1,0.0030569205801329233,0.0,1944449,3.8168220005690527e-10,3.287919777131956e-8,0.011608622652887405,18558040,12850,116566987,1,668932937,1,"ArgumentError(""Month: 12850 out of range (1:12)"")","ArgumentError(""Month: 668932937 out of range (1:12)"")"
28,17,3,2,1,0.021035187284929317,0.0,2457677,3.6059110814293907e-10,3.255800662600878e-8,0.011075343533313336,105120,5,106767326,1021660998,0,3,"ArgumentError(""Day: 105120 out of range (1:31)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
18,12,8,2,1,0.0018082141870028694,0.0,1678888,3.4449311500752836e-10,3.1565936055712852e-9,0.10913445253120617,-1,53,-7,1,-752581778,1,"ArgumentError(""Month: 53 out of range (1:12)"")","ArgumentError(""Month: -752581778 out of range (1:12)"")"
21,10,3,2,1,0.0032153174965240867,0.0,2065300,3.1728187219866005e-10,1.5078731029141373e-6,0.00021041682591557375,34728,0,469412793,1,4914,0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 4914 out of range (1:12)"")"
27,18,7,2,1,0.0328947269672003,0.0,2918067,3.0673539748356355e-10,3.181696192588917e-8,0.009640624965954898,-213512911,1,-880064100,232,1,34,"ArgumentError(""Day: -213512911 out of range (1:31)"")","ArgumentError(""Day: 232 out of range (1:31)"")"
28,16,44,1,1,0.03168940453105573,0.0,2842316,3.0485128652118486e-10,6.033653326771984e-9,0.05052515781251901,-15849252,3280249656,-2520,1,1,53,"ArgumentError(""Month: 3280249656 out of range (1:12)"")",0053-01-01
38,12,1,2,1,0.023135949951429948,0.0,2508307,3.010414740359509e-10,2.4922231508350004e-8,0.012079234314755855,2487151,-64448168,35195180,-1,1004702473,73,"ArgumentError(""Month: -64448168 out of range (1:12)"")","ArgumentError(""Month: 1004702473 out of range (1:12)"")"
26,6,0,2,1,0.0032755717064641477,0.0,2098120,2.9520526709554887e-10,0.0009812032978679841,3.008604513835085e-7,29853,29,441846298,-126,-5,1938,"ArgumentError(""Month: 29 out of range (1:12)"")","ArgumentError(""Month: -5 out of range (1:12)"")"
28,12,5,2,1,0.023135943692705403,0.0,2506179,2.7460767739297156e-10,4.723160189953005e-8,0.00581406656452412,0,1040474279,0,1003673,29396,2147,"ArgumentError(""Month: 1040474279 out of range (1:12)"")","ArgumentError(""Month: 29396 out of range (1:12)"")"
22,15,4,2,1,0.026496005711563003,0.0,2784566,2.7160647446244636e-10,4.113793059867713e-9,0.066023368339092,1163993,1,1614822983,41,0,0,"ArgumentError(""Day: 1163993 out of range (1:31)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
22,10,10,2,1,0.020994194509865057,0.0,2425709,2.635216933764631e-10,4.4585308340539363e-8,0.0059105051234299745,-4,1804063389,-975,-4,12,26,"ArgumentError(""Month: 1804063389 out of range (1:12)"")","ArgumentError(""Day: -4 out of range (1:31)"")"
29,10,1,2,1,0.0018813421885240597,0.0,1750653,2.534967242719198e-10,0.14893617021276595,1.702049434397176e-9,835746,-1,456604354,138,0,18291356,"ArgumentError(""Month: -1 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
23,13,2,2,1,0.026514438274072155,0.0,2805400,2.533278823384758e-10,3.0325507934208566e-7,0.0008353623717962868,1,192101,0,2004091697,1,1652,"ArgumentError(""Month: 192101 out of range (1:12)"")","ArgumentError(""Day: 2004091697 out of range (1:31)"")"
29,6,1,2,1,0.020691992929591292,0.0,2338116,2.50079103407171e-10,0.14893617021276595,1.6791025514481483e-9,922784600,469438,7,-221,-1812,5372,"ArgumentError(""Month: 469438 out of range (1:12)"")","ArgumentError(""Month: -1812 out of range (1:12)"")"
19,9,7,2,1,0.0016171722892528572,0.0,1429139,2.4560836451580833e-10,4.2358500753676694e-7,0.0005798325251029798,14,939582128,1824,0,-4,1,"ArgumentError(""Month: 939582128 out of range (1:12)"")","ArgumentError(""Month: -4 out of range (1:12)"")"
18,8,1,2,1,0.03295441908230342,0.0,2962545,2.3561624769033234e-10,4.802497528610632e-7,0.0004906119082553623,471576607,-1,-1,-2,0,24,"ArgumentError(""Month: -1 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
35,10,6,2,1,0.001881342623522878,0.0,1756498,2.261603019759918e-10,2.696241902770789e-7,0.0008387982611781922,0,119,956180235,475748,293874279,-842347,"ArgumentError(""Month: 119 out of range (1:12)"")","ArgumentError(""Month: 293874279 out of range (1:12)"")"
22,13,6,2,1,0.0032675280905054486,0.0,2091743,2.1444472515005477e-10,4.855624584202541e-9,0.04416418967968338,5,-36,-70,-2140488147,1,756,"ArgumentError(""Month: -36 out of range (1:12)"")","ArgumentError(""Day: -2140488147 out of range (1:31)"")"
35,14,7,2,1,0.0027568918135679908,0.0,1882596,2.1152356481051284e-10,1.9361783404823124e-6,0.00010924797596786523,-127939,0,1015026428,82199748,51866105,1,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 51866105 out of range (1:12)"")"
31,18,2,2,1,0.0032132301950201676,0.0,2061052,2.0798806876418656e-10,2.6243874206545025e-9,0.07925204454467165,1476617985,1,732691064,20775933,1,25,"ArgumentError(""Day: 1476617985 out of range (1:31)"")","ArgumentError(""Day: 20775933 out of range (1:31)"")"
19,11,8,2,1,0.0018813423960304524,0.0,1754367,2.0671470125165595e-10,4.202343346165331e-7,0.0004919034077505461,8,53,0,-65,1095302385,-7,"ArgumentError(""Month: 53 out of range (1:12)"")","ArgumentError(""Month: 1095302385 out of range (1:12)"")"
30,12,3,2,1,0.0250345672337293,0.0,2635190,2.0545511432080397e-10,1.6760897153654543e-7,0.0012258002208193645,111488,4,2035391223,-346190,0,-1320,"ArgumentError(""Day: 111488 out of range (1:30)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
30,16,8,2,1,0.02099422621037152,0.0,2431610,1.9866040752315203e-10,8.965563726971934e-8,0.0022158161335187835,-16,1065784328,-380,-753144323,-1,3,"ArgumentError(""Month: 1065784328 out of range (1:12)"")","ArgumentError(""Month: -1 out of range (1:12)"")"
26,11,5,2,1,0.020017916817831813,0.0,2323978,1.8769055170641983e-10,2.3360377676792226e-6,8.03456837484628e-5,617,0,-4134,-978596688,116978,0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 116978 out of range (1:12)"")"
28,16,1,2,1,0.0018806316476364764,0.0,1729540,1.8394823337979703e-10,9.285052142424342e-8,0.001981122244207105,41,322258779,92108,2821520856,3,2,"ArgumentError(""Month: 322258779 out of range (1:12)"")","ArgumentError(""Day: 2821520856 out of range (1:31)"")"
24,13,3,2,1,0.0030088629480079622,0.0,1911917,1.8271063756857615e-10,1.0752829963266692e-7,0.0016991865229222778,0,1539045152,2,90,2726533,-10,"ArgumentError(""Month: 1539045152 out of range (1:12)"")","ArgumentError(""Month: 2726533 out of range (1:12)"")"
20,8,0,2,1,0.02503456696989127,0.0,2632523,1.8005410499330625e-10,0.03975231959999627,4.529398706920316e-9,827174533,989,0,0,-12,888,"ArgumentError(""Month: 989 out of range (1:12)"")","ArgumentError(""Month: -12 out of range (1:12)"")"
27,12,0,2,1,0.0015994255638880077,0.0,1377421,1.7980162362745744e-10,1.3840577312389644e-6,0.0001299090490007991,-12,11758,-1,0,-2656,-1283465779,"ArgumentError(""Month: 11758 out of range (1:12)"")","ArgumentError(""Month: -2656 out of range (1:12)"")"
20,11,2,2,1,0.02509394351880109,0.0,2682799,1.7598035664812304e-10,4.231324560348209e-8,0.004158989794761598,-947075400,4642,7,0,-1,-1,"ArgumentError(""Month: 4642 out of range (1:12)"")","ArgumentError(""Month: -1 out of range (1:12)"")"
29,11,2,2,1,0.020994255472685467,0.0,2438469,1.6407180277912928e-10,3.078851558089301e-5,5.328993609583123e-6,-88040,-26,-1218978462,22,93017,31,"ArgumentError(""Month: -26 out of range (1:12)"")","ArgumentError(""Month: 93017 out of range (1:12)"")"
19,12,7,2,1,0.023916449445530365,0.0,2580738,1.5950381178711692e-10,4.1506524101718125e-8,0.003842861218545506,2925740081,1,170,179,0,3,"ArgumentError(""Day: 2925740081 out of range (1:31)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
26,19,0,2,1,0.0031797293336628886,0.0,2057887,1.5587047615619868e-10,1.0938018967368396e-6,0.00014250338806433787,7,1061373399,1,6,3092974729,-62,"ArgumentError(""Month: 1061373399 out of range (1:12)"")","ArgumentError(""Month: 3092974729 out of range (1:12)"")"
23,14,9,2,1,0.025118461191351676,0.0,2697935,1.5316840134291837e-10,4.314247187993168e-9,0.035502926621635414,0,-3264380868,3479,8183,7,12,"ArgumentError(""Month: -3264380868 out of range (1:12)"")","ArgumentError(""Day: 8183 out of range (1:31)"")"
30,19,3,2,1,0.00317972665037938,0.0,2049352,1.5156749105464798e-10,3.5980646018012144e-9,0.042124727549019636,470736302,1,0,1,3111020084,32962890,"ArgumentError(""Day: 470736302 out of range (1:31)"")","ArgumentError(""Month: 3111020084 out of range (1:12)"")"
24,14,6,2,1,0.023214079236809855,0.0,2526936,1.5001679388303608e-10,3.0590190771584775e-9,0.04904081671252167,3,-1454384150,1763,1,-1527,14,"ArgumentError(""Month: -1454384150 out of range (1:12)"")","ArgumentError(""Month: -1527 out of range (1:12)"")"
22,15,5,2,1,0.026566088077253164,0.0,2828958,1.4854862486932022e-10,4.863230479129974e-9,0.03054525700700399,0,2,0,-2742586192,2655,1077,"ArgumentError(""Day: 0 out of range (1:29)"")","ArgumentError(""Month: 2655 out of range (1:12)"")"
28,16,8,2,1,0.023151879333428948,0.0,2520094,1.478230594367864e-10,1.3750188819827795e-6,0.00010750620327745994,1,54,-21430247,1,1659162252,67372,"ArgumentError(""Month: 54 out of range (1:12)"")","ArgumentError(""Month: 1659162252 out of range (1:12)"")"
20,14,9,2,1,0.0329751586871036,0.0,2991727,1.4536681142815886e-10,2.732593769378649e-9,0.053197373520035916,0,29,-4,807,-1876131600,4,"ArgumentError(""Month: 29 out of range (1:12)"")","ArgumentError(""Month: -1876131600 out of range (1:12)"")"
26,12,5,2,1,0.024061617334953933,0.0,2607815,1.4291557184032926e-10,1.0112790707419812e-7,0.0014132159556656432,1509184753,14,-3,2,2400365,2862,"ArgumentError(""Month: 14 out of range (1:12)"")","ArgumentError(""Month: 2400365 out of range (1:12)"")"
36,13,7,2,1,0.026377891070811656,0.0,2760910,1.407086507677907e-10,1.4591071430499548e-8,0.009643476247650261,1334,1784,3,24389577,-2119243507,29924071,"ArgumentError(""Month: 1784 out of range (1:12)"")","ArgumentError(""Month: -2119243507 out of range (1:12)"")"
34,19,10,2,1,0.003057101080010844,0.0,1961766,1.373802132710076e-10,2.2923838874606722e-9,0.05992897351201805,1689,0,6,1499056611,-1146398525,-215100,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: -1146398525 out of range (1:12)"")"
29,12,5,2,1,0.03177590592348599,0.0,2880444,1.3597393623620067e-10,2.729771644072639e-6,4.981146922360749e-5,0,2193456598,1089355,-8000,54057,1,"ArgumentError(""Month: 2193456598 out of range (1:12)"")","ArgumentError(""Month: 54057 out of range (1:12)"")"
31,14,6,2,1,0.032894727101016964,0.0,2919135,1.3381667125292793e-10,6.450886657553828e-8,0.0020743919147336426,-446,249,-1,-1410445762,275490971,15,"ArgumentError(""Month: 249 out of range (1:12)"")","ArgumentError(""Month: 275490971 out of range (1:12)"")"
16,9,0,2,1,0.0016050118862391894,0.0,1408814,1.316435060308653e-10,2.248576943089777e-8,0.005854525300342782,5,47,2,990818212,24,1,"ArgumentError(""Month: 47 out of range (1:12)"")","ArgumentError(""Month: 24 out of range (1:12)"")"
21,13,1,2,1,0.0016049389194104492,0.0,1387075,1.286137271403654e-10,3.767842175946557e-9,0.03413458450075741,1,27,-13949,0,0,-863927262,"ArgumentError(""Month: 27 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
29,15,7,2,1,1.2431771808389567e-5,0.0,1178704,1.2838483671113123e-10,9.47872738202315e-8,0.0013544522543671746,-93978,8,0,-191502,-3834624896,-78,"ArgumentError(""Day: -93978 out of range (1:31)"")","ArgumentError(""Month: -3834624896 out of range (1:12)"")"
23,8,1,2,1,0.03177268666495922,0.0,2860496,1.1999416963298217e-10,0.15217391304347827,7.885331147310257e-10,14028,46,1,905855141,186,956,"ArgumentError(""Month: 46 out of range (1:12)"")","ArgumentError(""Month: 186 out of range (1:12)"")"
15,10,1,2,1,0.001599425384086384,0.0,1376888,1.1820319551341426e-10,3.839465497231414e-8,0.00307863674250098,0,59,0,940000908,0,0,"ArgumentError(""Month: 59 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
28,15,9,2,1,0.02625573401601692,0.0,2749356,1.1675639659027787e-10,4.539369515210596e-9,0.025720839909385777,16030003,2100748955,0,-7,0,-57074,"ArgumentError(""Month: 2100748955 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
32,13,9,2,1,0.024061475008303045,0.0,2600314,1.1417014565352246e-10,6.92661762465241e-8,0.0016482813378810082,3260252,0,11235999,1,2021240946,12868,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 2021240946 out of range (1:12)"")"
27,15,2,2,1,0.005692730714049511,0.0,2218101,1.1076533752851348e-10,6.258284564772107e-8,0.0017698993451338363,-6,950,762117102,-251355553,0,69,"ArgumentError(""Month: 950 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
26,11,0,2,1,0.005427128046131145,0.0,2168054,1.0936586591183265e-10,4.231003207194809e-6,2.5848684237784623e-5,1171705542,-11,51,4434809,-99,5,"ArgumentError(""Month: -11 out of range (1:12)"")","ArgumentError(""Month: -99 out of range (1:12)"")"
23,11,4,2,1,0.002756891921945305,0.0,1884190,1.0837731402619722e-10,1.6330884364007433e-7,0.0006636340789054643,385,10407,-28,1537837599,0,0,"ArgumentError(""Month: 10407 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
24,18,8,2,1,0.020803914670129774,0.0,2395178,1.0650412269976359e-10,2.5503268129367673e-9,0.04176097046053535,0,29,679891023,7,1672743299,3,"ArgumentError(""Month: 29 out of range (1:12)"")","ArgumentError(""Month: 1672743299 out of range (1:12)"")"
27,15,1,2,1,0.020858279801505057,0.0,2413161,1.0500261782673019e-10,0.14893617021276595,7.05017576836617e-10,8,82,14,1418069223,-46,-30831956,"ArgumentError(""Month: 82 out of range (1:12)"")","ArgumentError(""Month: -46 out of range (1:12)"")"
30,14,4,2,1,0.023150622764574122,0.0,2515087,1.0275177202742526e-10,2.2048513972891948e-7,0.00046602583808485137,289489081,-7590,-1,-952918441,0,113,"ArgumentError(""Month: -7590 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
20,13,41,1,1,0.0031569262342258683,0.0,2016412,1.0217884618917055e-10,9.825717753978916e-8,0.001039912286792416,7,1,12530,9618024259,1,-8,2530-01-07,"ArgumentError(""Day: 9618024259 out of range (1:31)"")"
20,11,7,2,1,0.03289474870447943,0.0,2928560,1.0089062480016821e-10,4.0902655214673014e-8,0.0024666033114636456,480,2703197332,43,0,-49,2,"ArgumentError(""Month: 2703197332 out of range (1:12)"")","ArgumentError(""Month: -49 out of range (1:12)"")"
17,9,2,2,1,0.02388093924936301,0.0,2561377,1.0044422037026258e-10,3.9435072530449154e-8,0.002547078372753244,120,3,-7,0,1,905070395,"ArgumentError(""Day: 120 out of range (1:31)"")","ArgumentError(""Day: 0 out of range (1:31)"")"
28,8,8,2,1,0.0018084009010764766,0.0,1699376,9.866387968435533e-11,2.617572736659379e-6,3.7692889409550075e-5,-979,-4,47175,22392,2486046760,28,"ArgumentError(""Month: -4 out of range (1:12)"")","ArgumentError(""Month: 2486046760 out of range (1:12)"")"
36,18,7,2,1,0.0030719381270195487,0.0,1975814,9.789960666723521e-11,3.138665371030658e-9,0.031191476342407112,78592,1,243117965,4843439644,-376720082,4,"ArgumentError(""Day: 78592 out of range (1:31)"")","ArgumentError(""Month: -376720082 out of range (1:12)"")"
32,16,6,2,1,0.0030553699495662464,0.0,1933502,9.732394715565731e-11,1.8519631950072753e-8,0.005255177177280512,0,1760598767,118316,-250739846,4987,0,"ArgumentError(""Month: 1760598767 out of range (1:12)"")","ArgumentError(""Month: 4987 out of range (1:12)"")"
26,11,3,2,1,0.02103521625065578,0.0,2490745,9.320384026957461e-11,3.304405720545115e-6,2.8205931157327478e-5,0,0,1598890358,1049,1901,928624,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 1901 out of range (1:12)"")"
25,13,3,2,1,0.0031661438018976166,0.0,2022186,9.283456001954554e-11,3.624506297534271e-8,0.0025613022132890298,2,3216767932,1,-849,4110771,-1,"ArgumentError(""Month: 3216767932 out of range (1:12)"")","ArgumentError(""Month: 4110771 out of range (1:12)"")"
29,10,0,2,1,0.005412383099204433,0.0,2149191,9.056554179813423e-11,0.004259868083246477,2.126017520456022e-8,-58399902,-1,-77,5415,-2,979747476,"ArgumentError(""Month: -1 out of range (1:12)"")","ArgumentError(""Month: -2 out of range (1:12)"")"
42,13,1,2,1,0.011850434156691882,0.0,2254240,8.870875612562802e-11,2.1405304776247505e-8,0.004144241675272202,8195733532,160897896,-642,2561624190,7,13367542,"ArgumentError(""Month: 160897896 out of range (1:12)"")","ArgumentError(""Day: 2561624190 out of range (1:31)"")"
33,9,0,2,1,0.026425047592914672,0.0,2778326,8.709466856893736e-11,1.4575736267467994e-5,5.9753186371330315e-6,402486,6,6699396,5254762574,1697,33732,"ArgumentError(""Day: 402486 out of range (1:30)"")","ArgumentError(""Month: 1697 out of range (1:12)"")"
23,10,1,2,1,0.02103521615745194,0.0,2487999,8.593389489450133e-11,0.15217391304347827,5.647084521638658e-10,729,1298,1,-1,-37,1939475302,"ArgumentError(""Month: 1298 out of range (1:12)"")","ArgumentError(""Month: -37 out of range (1:12)"")"
29,10,7,2,1,0.020738861680350794,0.0,2361501,8.551133455617703e-11,1.0372300326532632e-6,8.24420156225487e-5,421,-83,-3636,8238875,3189359132,9,"ArgumentError(""Month: -83 out of range (1:12)"")","ArgumentError(""Month: 3189359132 out of range (1:12)"")"
27,13,8,2,1,0.02505977059828379,0.0,2662761,8.227568836627172e-11,3.1943047315284836e-8,0.0025756994175975996,21982849,19,25,1,2804742800,3660,"ArgumentError(""Month: 19 out of range (1:12)"")","ArgumentError(""Month: 2804742800 out of range (1:12)"")"
34,10,5,2,1,0.005412362277868175,0.0,2143032,7.206212217802364e-11,8.307320790064421e-7,8.674532258849346e-5,-22,958957472,106586,-1,4339,3467669160,"ArgumentError(""Month: 958957472 out of range (1:12)"")","ArgumentError(""Month: 4339 out of range (1:12)"")"
32,18,6,2,1,0.005427899951958308,0.0,2193652,7.099768075563262e-11,4.1191425365557436e-10,0.17236033986577687,32921,3125,0,0,1670626443,-3459049501,"ArgumentError(""Month: 3125 out of range (1:12)"")","ArgumentError(""Month: 1670626443 out of range (1:12)"")"
32,9,5,2,1,0.021035212497839174,0.0,2483663,6.782802251804885e-11,0.4666666666666667,1.453457625386761e-10,0,-3378,4889,-767458,4397082051,-1270,"ArgumentError(""Month: -3378 out of range (1:12)"")","ArgumentError(""Month: 4397082051 out of range (1:12)"")"
18,12,9,2,1,0.00275689160036286,0.0,1879100,6.617483720000616e-11,4.821186016131089e-9,0.013725841935696604,1,0,44,1,3706590439,-83,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 3706590439 out of range (1:12)"")"
36,11,6,2,1,0.023867034853140283,0.0,2541226,6.47424984658959e-11,8.60383657221898e-9,0.007524840566468179,3138704441,0,-103863,49545730,3742594,-31,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 3742594 out of range (1:12)"")"
21,12,9,2,1,0.032954418046560324,0.0,2960309,6.244917067482642e-11,2.5286455794558985e-7,0.0002469668789576431,-48,0,6,1,3695312976,63538,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 3695312976 out of range (1:12)"")"
20,11,8,2,1,0.026496005772223743,0.0,2785096,6.066074000298391e-11,2.3975203167129725e-8,0.0025301449827190817,1461,1,27,1,7976674333,14,"ArgumentError(""Day: 1461 out of range (1:31)"")","ArgumentError(""Month: 7976674333 out of range (1:12)"")"
23,10,9,2,1,0.025034827332618484,0.0,2642493,6.010325001810112e-11,4.034359269800279e-7,0.0001489784275486118,60,4081027545,-255,23,0,1831,"ArgumentError(""Month: 4081027545 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
25,13,0,2,1,0.02511957447245287,0.0,2733665,5.902034283590336e-11,3.80047854367786e-9,0.015529713470974434,5637,2,-101520,6589070867,52,0,"ArgumentError(""Day: 5637 out of range (1:29)"")","ArgumentError(""Month: 52 out of range (1:12)"")"
26,9,2,2,1,0.0054110846227432095,0.0,2138975,5.883094456923139e-11,1.0764665076727368e-5,5.465190430905348e-6,-41,0,1406,2217111779,-13,42576,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: -13 out of range (1:12)"")"
24,16,7,2,1,0.025034567028274186,0.0,2634671,5.8088381379285536e-11,4.203268897423589e-9,0.01381981091309458,227,0,0,3713023919,18709822,9,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 18709822 out of range (1:12)"")"
32,17,5,2,1,0.02315062266182235,0.0,2514494,5.2311615573357023e-11,1.6925967327621834e-8,0.00309061305394278,62884676,1,6747206334,-15,2,143722984,"ArgumentError(""Day: 62884676 out of range (1:31)"")","ArgumentError(""Day: -15 out of range (1:29)"")"
31,13,5,2,1,0.032894992998562904,0.0,2933863,5.1127078398662735e-11,7.15762557941497e-8,0.0007143022197990079,5129370,480,61,0,14011561,4797493685,"ArgumentError(""Month: 480 out of range (1:12)"")","ArgumentError(""Month: 14011561 out of range (1:12)"")"
27,13,1,2,1,0.0030570949664422463,0.0,1958281,5.073286134286786e-11,0.15217391304347827,3.3338737453884594e-10,2142204591,-16,36191163,491,-4,0,"ArgumentError(""Month: -16 out of range (1:12)"")","ArgumentError(""Month: -4 out of range (1:12)"")"
32,12,1,2,1,0.001880631697511036,0.0,1730392,4.976478768484354e-11,6.175318373535617e-7,8.058659436590508e-5,-11,1615,3615104257,117563261,-1657,1,"ArgumentError(""Month: 1615 out of range (1:12)"")","ArgumentError(""Month: -1657 out of range (1:12)"")"
36,16,4,2,1,0.011924847696808839,0.0,2273458,4.7732225610589707e-11,0.4385964912280702,1.0882947439214452e-10,0,-2,188368,-3261906382,868143,2630095721,"ArgumentError(""Month: -2 out of range (1:12)"")","ArgumentError(""Month: 868143 out of range (1:12)"")"
20,15,12,2,1,0.02314757682521271,0.0,2512330,4.71937833059887e-11,4.737062746125143e-10,0.09962667972805007,0,2,2026,-1,-9888308033,3,"ArgumentError(""Day: 0 out of range (1:28)"")","ArgumentError(""Month: -9888308033 out of range (1:12)"")"
40,13,5,2,1,0.02503443012206436,0.0,2625231,4.626439314744268e-11,0.4666666666666667,9.91379853159486e-11,1127214,-388321,-4190185768,472,-7,-299504851,"ArgumentError(""Month: -388321 out of range (1:12)"")","ArgumentError(""Month: -7 out of range (1:12)"")"
17,16,9,2,1,0.0032153175418144562,0.0,2065828,4.529036957830973e-11,3.1824067933834186e-10,0.14231483439663808,0,16,0,7,-6021749757,8,"ArgumentError(""Month: 16 out of range (1:12)"")","ArgumentError(""Month: -6021749757 out of range (1:12)"")"
31,13,3,2,1,0.002756883932836275,0.0,1871874,4.4351023000990565e-11,1.1458192470754117e-6,3.8706823187158086e-5,6037409022,357385,14,79,158531759,60,"ArgumentError(""Month: 357385 out of range (1:12)"")","ArgumentError(""Month: 158531759 out of range (1:12)"")"
20,15,29,1,1,0.02511955255097509,0.0,2730995,4.272234381593741e-11,9.866395634147558e-10,0.04330086223998107,6901,26,0,8,6,23406955487,"ArgumentError(""Month: 26 out of range (1:12)"")",5487-06-08
32,14,7,2,1,0.024061683340821642,0.0,2611925,4.2451204538618956e-11,4.016815685433116e-8,0.0010568372527663447,28314617,6424468756,14,44211882,-13,0,"ArgumentError(""Month: 6424468756 out of range (1:12)"")","ArgumentError(""Month: -13 out of range (1:12)"")"
41,21,11,2,1,0.0029721899661726467,0.0,1910164,4.010781716977603e-11,1.0970796000206553e-9,0.03655871202875425,-1561852752,9421839469,34240437,0,1,6277309178,"ArgumentError(""Month: 9421839469 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:31)"")"
28,12,3,2,1,0.0016177158955574809,0.0,1445156,3.8855268388294326e-11,3.2699227435801106e-7,0.0001188262580960956,-3689,3502,61,-3833104743,0,-3910,"ArgumentError(""Month: 3502 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
39,22,32,1,1,0.0018806317363781718,0.0,1732306,3.866434108524096e-11,3.866434108524096e-11,1.0,30,1,1258016010,-24927040199,-356,2059549932,6010-01-30,"ArgumentError(""Month: -356 out of range (1:12)"")"
28,16,9,2,1,0.03297148700689184,0.0,2973807,3.857911244676675e-11,1.1496343923563543e-7,0.00033557722962421877,10,0,63219,861111545,6299338801,7,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 6299338801 out of range (1:12)"")"
28,13,5,2,1,0.0018077188130923745,0.0,1672237,3.8056822497014964e-11,7.478958761172093e-7,5.08851883160414e-5,-3,7836798774,31,31965086,13842,2,"ArgumentError(""Month: 7836798774 out of range (1:12)"")","ArgumentError(""Month: 13842 out of range (1:12)"")"
28,12,7,2,1,0.02391645054062462,0.0,2583395,3.3602494379914346e-11,2.340666061226474e-8,0.0014355954032292475,-1241784,8116280864,-7,3446,375,0,"ArgumentError(""Month: 8116280864 out of range (1:12)"")","ArgumentError(""Month: 375 out of range (1:12)"")"
16,13,1,2,1,0.0017458940500550979,0.0,1658931,3.280404304783992e-11,3.831920025940688e-9,0.00856073269425474,1,-1,7,0,0,3387116374,"ArgumentError(""Month: -1 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
34,15,2,2,1,0.005691959195073767,0.0,2200631,3.277863806412518e-11,4.2217023634229946e-8,0.0007764317624122597,-6779456457,-97804,6360327,0,17806369,0,"ArgumentError(""Month: -97804 out of range (1:12)"")","ArgumentError(""Month: 17806369 out of range (1:12)"")"
31,12,7,2,1,0.0207388715608485,0.0,2374528,3.1647094196044905e-11,3.1261959551135746e-7,0.00010123195938590857,-1896,206,-31808233,23,7606974630,-1,"ArgumentError(""Month: 206 out of range (1:12)"")","ArgumentError(""Month: 7606974630 out of range (1:12)"")"
27,11,6,2,1,0.002704411812147659,0.0,1785619,3.151401946281084e-11,4.2903790208753696e-8,0.0007345276328612339,-21026,9066263192,27800,1,3458,1,"ArgumentError(""Month: 9066263192 out of range (1:12)"")","ArgumentError(""Month: 3458 out of range (1:12)"")"
26,12,3,2,1,0.005411084563835952,0.0,2136246,3.0495926007194324e-11,2.0138635497198205e-7,0.0001514299517037144,0,8321,8043138396,24,5875713,-7,"ArgumentError(""Month: 8321 out of range (1:12)"")","ArgumentError(""Month: 5875713 out of range (1:12)"")"
24,11,8,2,1,0.03168940456309417,0.0,2851637,2.8871250422068327e-11,2.571822716044171e-7,0.0001122598779533156,1,8979841701,891906,16,18,-11,"ArgumentError(""Month: 8979841701 out of range (1:12)"")","ArgumentError(""Month: 18 out of range (1:12)"")"
