bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
12,0,9,0,1,25.53624898230589,0.0,29999249,0.7071067811865476,1.0,0.7071067811865476,-79,-12,-80,-13,in,out
10,0,9,0,1,43.440591750741504,0.0,29999249,0.7071067811865476,1.0,0.7071067811865476,-75,25,-76,26,in,out
12,0,9,0,1,48.872262225540624,0.0,29999249,0.7071067811865476,1.0,0.7071067811865476,-32,-72,-33,-73,in,out
12,0,9,0,1,50.57936900672718,0.0,29999249,0.7071067811865476,1.0,0.7071067811865476,-54,-59,-55,-60,in,out
9,0,9,0,1,60.28647578791372,0.0,29999249,0.7071067811865476,1.0,0.7071067811865476,-80,0,-81,-1,in,out
12,0,9,0,1,63.9371109647421,0.0,29999249,0.7071067811865476,1.0,0.7071067811865476,-59,-56,-58,-55,out,in
12,0,9,0,1,64.64421774592864,0.0,29999249,0.7071067811865476,1.0,0.7071067811865476,-63,-50,-62,-49,out,in
10,0,9,0,1,68.55274102125318,0.0,29999249,0.7071067811865476,1.0,0.7071067811865476,67,-44,66,-43,out,in
10,0,9,0,1,70.81749292401453,0.0,29999249,0.7071067811865476,1.0,0.7071067811865476,22,-76,23,-77,in,out
8,0,9,0,1,81.61542522369265,0.0,31792447,0.7071067811865476,1.0,0.7071067811865476,63,51,62,50,out,in
8,1,9,0,1,83.32253200487919,0.0,31792447,0.7071067811865476,1.0,0.7071067811865476,-80,6,-79,5,out,in
10,0,9,0,1,88.9768523815657,0.0,31792447,0.7071067811865476,1.0,0.7071067811865476,58,-57,57,-56,out,in
8,0,9,0,1,96.84013292464086,0.0,31792447,0.7071067811865476,1.0,0.7071067811865476,28,75,29,74,out,in
10,0,9,0,1,97.5472397058274,0.0,31792447,0.7071067811865476,1.0,0.7071067811865476,50,-63,49,-62,out,in
8,0,9,0,1,101.50434648701395,0.0,31792447,0.7071067811865476,1.0,0.7071067811865476,74,30,75,31,in,out
8,0,9,0,1,106.28950474968171,0.0,31792447,0.7071067811865476,1.0,0.7071067811865476,78,13,79,14,in,out
6,0,5,1,1,2.857680043777694,-1387.5,3090736,0.6937651438056692,0.6937651438056692,1.0,-1,-1,0,0,in,"DomainError(""The point should not be at the origin (0, 0)"", """")"
10,0,9,0,1,15.829142201119343,0.0,29999249,0.5,1.0,0.5,-78,-6,-80,-6,in,out
12,0,9,0,1,34.236824556411584,0.0,29999249,0.5,1.0,0.5,-30,-73,-30,-75,in,out
10,0,9,0,1,77.9083184425061,0.0,31792447,0.5,1.0,0.5,-14,79,-14,77,out,in
10,0,9,0,1,85.26974560037915,0.0,31792447,0.5,1.0,0.5,-65,47,-63,47,out,in
8,0,9,0,1,34.684038151911544,0.0,29999249,0.4472135954999579,1.0,0.4472135954999579,80,-3,78,-4,out,in
10,0,9,0,1,44.887805346241464,0.0,29999249,0.4472135954999579,1.0,0.4472135954999579,-48,64,-50,65,in,out
10,0,9,0,1,61.73368938341368,0.0,29999249,0.4472135954999579,1.0,0.4472135954999579,19,-79,18,-77,out,in
10,0,9,0,1,65.60309861503029,0.0,29999249,0.4472135954999579,1.0,0.4472135954999579,29,-75,30,-73,out,in
12,0,9,0,1,70.11038614282799,0.0,29999249,0.4472135954999579,1.0,0.4472135954999579,-69,-40,-71,-41,in,out
12,0,9,0,1,83.76974560037915,0.0,31792447,0.4472135954999579,1.0,0.4472135954999579,-77,-24,-75,-23,out,in
9,0,9,0,1,12.32914220111934,0.0,29999249,0.3535533905932738,1.0,0.3535533905932738,-80,-1,-78,1,out,in
10,0,9,0,1,65.15588501953034,0.0,29999249,0.3535533905932738,1.0,0.3535533905932738,65,-47,63,-49,out,in
10,0,9,0,1,74.4083184425061,0.0,31792447,0.31622776601683794,1.0,0.31622776601683794,45,-68,42,-67,out,in
12,0,9,0,1,46.16515544435408,0.0,29999249,0.2773500981126146,1.0,0.2773500981126146,-66,-51,-63,-49,out,in
10,0,9,0,1,100.7972397058274,0.0,31792447,0.25,1.0,0.25,-37,69,-41,69,in,out
8,0,9,0,1,66.84563424006663,0.0,29999249,0.24253562503633297,1.0,0.24253562503633297,77,-7,81,-8,in,out
10,0,9,0,1,61.9754813983468,0.0,29999249,0.23570226039551584,1.0,0.23570226039551584,-37,68,-40,71,in,out
12,0,9,0,1,73.09209067648928,0.0,29999249,0.23570226039551584,1.0,0.23570226039551584,-38,-67,-41,-70,in,out
9,0,9,0,1,111.78404308609312,0.0,31792447,0.22360679774997896,1.0,0.22360679774997896,-11,81,-7,79,out,in
10,0,9,0,1,106.47520008785877,0.0,31792447,0.18569533817705186,1.0,0.18569533817705186,12,-76,14,-81,in,out
