a,b,output,outputtype,datatype,metric,n_a,n_b,n_output,n_outputtype,n_datatype,count
184,-1,18446744073709551432,valid,UInt64,7.0,184,0,DivideError(),error,DivideError,2
182,-1,18446744073709551434,valid,UInt64,7.0,182,0,DivideError(),error,DivideError,2
159,-1,18446744073709551457,valid,UInt64,7.0,159,0,DivideError(),error,DivideError,2
true,-1,-1,valid,Int64,11.0,true,0,DivideError(),error,DivideError,4
false,-1,0,valid,Int64,12.0,false,0,DivideError(),error,DivideError,11
340270311146312460590795452641402875343,-1,12055774626002872579154790365336113,valid,UInt128,22.0,340270311146312460590795452641402875343,0,DivideError(),error,DivideError,1
340071773457667896904328948279715855437,-1,210593463270566559045659152052356019,valid,UInt128,23.0,340071773457667896904328948279715855437,0,DivideError(),error,DivideError,1
339634058303482524602709836967778824672,-1,648308617455938860664770463989386784,valid,UInt128,23.0,339634058303482524602709836967778824672,0,DivideError(),error,DivideError,1
337966715049672319807011583561828102686,-1,2315651871266143656363023869940108770,valid,UInt128,24.0,337966715049672319807011583561828102686,0,DivideError(),error,DivideError,1
337148667330409443071583365524726487941,-1,3133699590529020391791241907041723515,valid,UInt128,24.0,337148667330409443071583365524726487941,0,DivideError(),error,DivideError,1
334310535840960714369398293034070161094,-1,5971831079977749093976314397698050362,valid,UInt128,24.0,334310535840960714369398293034070161094,0,DivideError(),error,DivideError,1
332674334605497694205108284209085021910,-1,7608032315440769258266323222683189546,valid,UInt128,24.0,332674334605497694205108284209085021910,0,DivideError(),error,DivideError,1
327961854055894348218065620452361952579,-1,12320512865044115245308986979406258877,valid,UInt128,25.0,327961854055894348218065620452361952579,0,DivideError(),error,DivideError,1
325273091072776321361601646423351528410,-1,15009275848162142101772961008416683046,valid,UInt128,25.0,325273091072776321361601646423351528410,0,DivideError(),error,DivideError,1
325015141210593783142113910990963825790,-1,15267225710344680321260696440804385666,valid,UInt128,25.0,325015141210593783142113910990963825790,0,DivideError(),error,DivideError,1
324538376095046359341431798386448151901,-1,15743990825892104121942809045320059555,valid,UInt128,25.0,324538376095046359341431798386448151901,0,DivideError(),error,DivideError,1
318797175163185134674895721203029859674,-1,21485191757753328788478886228738351782,valid,UInt128,25.0,318797175163185134674895721203029859674,0,DivideError(),error,DivideError,1
313928208255215641133801986891087639353,-1,26354158665722822329572620540680572103,valid,UInt128,25.0,313928208255215641133801986891087639353,0,DivideError(),error,DivideError,1
303842037569496941343204173451968985388,-1,36440329351441522120170433979799226068,valid,UInt128,25.0,303842037569496941343204173451968985388,0,DivideError(),error,DivideError,1
300722096292465594484552991031366663753,-1,39560270628472868978821616400401547703,valid,UInt128,25.0,300722096292465594484552991031366663753,0,DivideError(),error,DivideError,1
300334119986312250831815686374026394707,-1,39948246934626212631558921057741816749,valid,UInt128,25.0,300334119986312250831815686374026394707,0,DivideError(),error,DivideError,1
300164819975554267950258249748160491738,-1,40117546945384195513116357683607719718,valid,UInt128,25.0,300164819975554267950258249748160491738,0,DivideError(),error,DivideError,1
285322326742619253281684719418242090077,-1,54960040178319210181689888013526121379,valid,UInt128,25.0,285322326742619253281684719418242090077,0,DivideError(),error,DivideError,1
284072511362466473492761860628248534690,-1,56209855558471989970612746803519676766,valid,UInt128,25.0,284072511362466473492761860628248534690,0,DivideError(),error,DivideError,1
282385327171417256492376736348229738540,-1,57897039749521206970997871083538472916,valid,UInt128,25.0,282385327171417256492376736348229738540,0,DivideError(),error,DivideError,1
279299203272720748909140541830175367927,-1,60983163648217714554234065601592843529,valid,UInt128,25.0,279299203272720748909140541830175367927,0,DivideError(),error,DivideError,1
276595542373821993142640644531821358955,-1,63686824547116470320733962899946852501,valid,UInt128,25.0,276595542373821993142640644531821358955,0,DivideError(),error,DivideError,1
275329238540970009733381133359841951212,-1,64953128379968453729993474071926260244,valid,UInt128,25.0,275329238540970009733381133359841951212,0,DivideError(),error,DivideError,1
275213412290369231640546213873591884092,-1,65068954630569231822828393558176327364,valid,UInt128,25.0,275213412290369231640546213873591884092,0,DivideError(),error,DivideError,1
273440128040289052272340190564224785630,-1,66842238880649411191034416867543425826,valid,UInt128,25.0,273440128040289052272340190564224785630,0,DivideError(),error,DivideError,1
270294377126438284332662791049298004032,-1,69987989794500179130711816382470207424,valid,UInt128,25.0,270294377126438284332662791049298004032,0,DivideError(),error,DivideError,1
263800159459508407768132870521086051939,-1,76482207461430055695241736910682159517,valid,UInt128,25.0,263800159459508407768132870521086051939,0,DivideError(),error,DivideError,1
255180057594250467703225060411287739207,-1,85102309326687995760149547020480472249,valid,UInt128,25.0,255180057594250467703225060411287739207,0,DivideError(),error,DivideError,1
250333445599743719956741017272880849641,-1,89948921321194743506633590158887361815,valid,UInt128,25.0,250333445599743719956741017272880849641,0,DivideError(),error,DivideError,1
247610639777236019574397227625671786645,-1,92671727143702443888977379806096424811,valid,UInt128,25.0,247610639777236019574397227625671786645,0,DivideError(),error,DivideError,1
246965423990747133372963434966521992555,-1,93316942930191330090411172465246218901,valid,UInt128,25.0,246965423990747133372963434966521992555,0,DivideError(),error,DivideError,1
241158931052400986273383286419319064597,-1,99123435868537477189991321012449146859,valid,UInt128,25.0,241158931052400986273383286419319064597,0,DivideError(),error,DivideError,1
240475930676045815829465309853870968536,-1,99806436244892647633909297577897242920,valid,UInt128,25.0,240475930676045815829465309853870968536,0,DivideError(),error,DivideError,1
233430779824378516325557136755057044446,-1,106851587096559947137817470676711167010,valid,UInt128,26.0,233430779824378516325557136755057044446,0,DivideError(),error,DivideError,1
232332343264829671282642705663306152904,-1,107950023656108792180731901768462058552,valid,UInt128,26.0,232332343264829671282642705663306152904,0,DivideError(),error,DivideError,1
229032270824483524486615850002047984887,-1,111250096096454938976758757429720226569,valid,UInt128,26.0,229032270824483524486615850002047984887,0,DivideError(),error,DivideError,1
227122969083529255969038001328667798652,-1,113159397837409207494336606103100412804,valid,UInt128,26.0,227122969083529255969038001328667798652,0,DivideError(),error,DivideError,1
224913494125156731520846981402707103099,-1,115368872795781731942527626029061108357,valid,UInt128,26.0,224913494125156731520846981402707103099,0,DivideError(),error,DivideError,1
221723544125144691153182788378982939597,-1,118558822795793772310191819052785271859,valid,UInt128,26.0,221723544125144691153182788378982939597,0,DivideError(),error,DivideError,1
221391925246720855753601857804708699470,-1,118890441674217607709772749627059511986,valid,UInt128,26.0,221391925246720855753601857804708699470,0,DivideError(),error,DivideError,1
211689763724207920885150714460922081530,-1,128592603196730542578223892970846129926,valid,UInt128,26.0,211689763724207920885150714460922081530,0,DivideError(),error,DivideError,1
198223577432230740403433392288673325264,-1,142058789488707723059941215143094886192,valid,UInt128,26.0,198223577432230740403433392288673325264,0,DivideError(),error,DivideError,1
192114236491701110670929263405818867235,-1,148168130429237352792445344025949344221,valid,UInt128,26.0,192114236491701110670929263405818867235,0,DivideError(),error,DivideError,1
191339671939312620761138211786495268982,-1,148942694981625842702236395645272942474,valid,UInt128,26.0,191339671939312620761138211786495268982,0,DivideError(),error,DivideError,1
