a,b,output,outputtype,datatype,metric,n_a,n_b,n_output,n_outputtype,n_datatype,count
224,-1,18446744073709551392,valid,UInt64,7.0,224,0,DivideError(),error,DivideError,2
209,-1,18446744073709551407,valid,UInt64,7.0,209,0,DivideError(),error,DivideError,2
174,-1,18446744073709551442,valid,UInt64,7.0,174,0,DivideError(),error,DivideError,3
160,-1,18446744073709551456,valid,UInt64,7.0,160,0,DivideError(),error,DivideError,2
true,-1,-1,valid,Int64,11.0,true,0,DivideError(),error,DivideError,6
false,-1,0,valid,Int64,12.0,false,0,DivideError(),error,DivideError,7
339821657485037484342838624710803519778,-1,460709435900979120535982720964691678,valid,UInt128,23.0,339821657485037484342838624710803519778,0,DivideError(),error,DivideError,1
339324320581377855448248322785382095586,-1,958046339560608015126284646386115870,valid,UInt128,23.0,339324320581377855448248322785382095586,0,DivideError(),error,DivideError,1
336194062597144101507139293752398717900,-1,4088304323794361956235313679369493556,valid,UInt128,24.0,336194062597144101507139293752398717900,0,DivideError(),error,DivideError,1
329600695556848728072307658581037790464,-1,10681671364089735391066948850730420992,valid,UInt128,25.0,329600695556848728072307658581037790464,0,DivideError(),error,DivideError,1
327820538903301102961081637331467376284,-1,12461828017637360502292970100300835172,valid,UInt128,25.0,327820538903301102961081637331467376284,0,DivideError(),error,DivideError,1
321639275275318636344827170694964456003,-1,18643091645619827118547436736803755453,valid,UInt128,25.0,321639275275318636344827170694964456003,0,DivideError(),error,DivideError,1
315399452871872669928520843510228596616,-1,24882914049065793534853763921539614840,valid,UInt128,25.0,315399452871872669928520843510228596616,0,DivideError(),error,DivideError,1
310158081843358988353245286613800422388,-1,30124285077579475110129320817967789068,valid,UInt128,25.0,310158081843358988353245286613800422388,0,DivideError(),error,DivideError,1
297866427915015902933964352727913290070,-1,42415939005922560529410254703854921386,valid,UInt128,25.0,297866427915015902933964352727913290070,0,DivideError(),error,DivideError,1
295628717238433368578120772861302691756,-1,44653649682505094885253834570465519700,valid,UInt128,25.0,295628717238433368578120772861302691756,0,DivideError(),error,DivideError,1
