a,b,output,outputtype,datatype,metric,n_a,n_b,n_output,n_outputtype,n_datatype,count
-35,35,-1,valid,Int64,1.0,-34,35,0,valid,Int64,3
-36,36,-1,valid,Int64,1.0,-35,36,0,valid,Int64,7
-37,37,-1,valid,Int64,1.0,-36,37,0,valid,Int64,3
-38,38,-1,valid,Int64,1.0,-37,38,0,valid,Int64,3
-39,39,-1,valid,Int64,1.0,-38,39,0,valid,Int64,2
-41,41,-1,valid,Int64,1.0,-40,41,0,valid,Int64,2
-44,44,-1,valid,Int64,1.0,-43,44,0,valid,Int64,3
-45,45,-1,valid,Int64,1.0,-44,45,0,valid,Int64,3
-48,48,-1,valid,Int64,1.0,-47,48,0,valid,Int64,4
-50,50,-1,valid,Int64,1.0,-49,50,0,valid,Int64,2
-52,52,-1,valid,Int64,1.0,-51,52,0,valid,Int64,2
-54,54,-1,valid,Int64,1.0,-53,54,0,valid,Int64,3
-55,-6,10,valid,Int64,1.0,-54,-6,9,valid,Int64,2
-56,-7,8,valid,Int64,1.0,-56,-6,10,valid,Int64,2
-57,57,-1,valid,Int64,1.0,-56,57,0,valid,Int64,2
-57,-7,9,valid,Int64,1.0,-57,-6,10,valid,Int64,2
-59,59,-1,valid,Int64,1.0,-58,59,0,valid,Int64,2
-61,61,-1,valid,Int64,1.0,-60,61,0,valid,Int64,4
-63,63,-1,valid,Int64,1.0,-62,63,0,valid,Int64,2
-66,66,-1,valid,Int64,1.0,-65,66,0,valid,Int64,3
-66,-8,9,valid,Int64,1.0,-66,-7,10,valid,Int64,2
-69,69,-1,valid,Int64,1.0,-68,69,0,valid,Int64,2
-72,72,-1,valid,Int64,1.0,-71,72,0,valid,Int64,2
-73,73,-1,valid,Int64,1.0,-72,73,0,valid,Int64,4
-74,74,-1,valid,Int64,1.0,-73,74,0,valid,Int64,3
-76,76,-1,valid,Int64,1.0,-75,76,0,valid,Int64,3
-76,-9,9,valid,Int64,1.0,-76,-8,10,valid,Int64,2
-77,77,-1,valid,Int64,1.0,-76,77,0,valid,Int64,2
-83,83,-1,valid,Int64,1.0,-82,83,0,valid,Int64,3
-84,84,-1,valid,Int64,1.0,-83,84,0,valid,Int64,2
-86,8,-10,valid,Int64,1.0,-86,9,-9,valid,Int64,2
-87,87,-1,valid,Int64,1.0,-86,87,0,valid,Int64,3
-88,88,-1,valid,Int64,1.0,-87,88,0,valid,Int64,2
-90,90,-1,valid,Int64,1.0,-89,90,0,valid,Int64,2
-92,92,-1,valid,Int64,1.0,-91,92,0,valid,Int64,4
-93,93,-1,valid,Int64,1.0,-92,93,0,valid,Int64,2
-96,96,-1,valid,Int64,1.0,-95,96,0,valid,Int64,3
-100,-11,10,valid,Int64,1.0,-99,-11,9,valid,Int64,2
-101,101,-1,valid,Int64,1.0,-100,101,0,valid,Int64,2
-102,102,-1,valid,Int64,1.0,-101,102,0,valid,Int64,2
-103,103,-1,valid,Int64,1.0,-102,103,0,valid,Int64,3
-106,106,-1,valid,Int64,1.0,-105,106,0,valid,Int64,3
-107,107,-1,valid,Int64,1.0,-106,107,0,valid,Int64,3
-117,117,-1,valid,Int64,1.0,-116,117,0,valid,Int64,3
-118,11,-10,valid,Int64,1.0,-118,12,-9,valid,Int64,2
-119,119,-1,valid,Int64,1.0,-118,119,0,valid,Int64,2
-121,121,-1,valid,Int64,1.0,-120,121,0,valid,Int64,2
-1010,101,-10,valid,Int64,1.0,-1009,101,-9,valid,Int64,4
-1550,155,-10,valid,Int64,1.0,-1549,155,-9,valid,Int64,2
-1700,17,-100,valid,Int64,1.0,-1699,17,-99,valid,Int64,2
-2800,28,-100,valid,Int64,1.0,-2799,28,-99,valid,Int64,2
-5050,-51,100,valid,Int64,1.0,-5049,-51,99,valid,Int64,2
-5400,54,-100,valid,Int64,1.0,-5399,54,-99,valid,Int64,2
-5500,55,-100,valid,Int64,1.0,-5499,55,-99,valid,Int64,2
-6600,66,-100,valid,Int64,1.0,-6599,66,-99,valid,Int64,2
-6700,67,-100,valid,Int64,1.0,-6699,67,-99,valid,Int64,2
-6800,68,-100,valid,Int64,1.0,-6799,68,-99,valid,Int64,2
-8100,81,-100,valid,Int64,1.0,-8099,81,-99,valid,Int64,2
-8300,83,-100,valid,Int64,1.0,-8299,83,-99,valid,Int64,2
-9000,90,-100,valid,Int64,1.0,-8999,90,-99,valid,Int64,2
-9300,93,-100,valid,Int64,1.0,-9299,93,-99,valid,Int64,2
-9800,98,-100,valid,Int64,1.0,-9799,98,-99,valid,Int64,2
-9991,-10,1000,valid,Int64,1.0,-9990,-10,999,valid,Int64,2
-10000,-101,100,valid,Int64,1.0,-9999,-101,99,valid,Int64,2
-10200,102,-100,valid,Int64,1.0,-10199,102,-99,valid,Int64,3
-11386,-115,100,valid,Int64,1.0,-11385,-115,99,valid,Int64,2
-11500,115,-100,valid,Int64,1.0,-11499,115,-99,valid,Int64,2
-11900,119,-100,valid,Int64,1.0,-11899,119,-99,valid,Int64,2
-12500,125,-100,valid,Int64,1.0,-12499,125,-99,valid,Int64,2
-16300,163,-100,valid,Int64,1.0,-16299,163,-99,valid,Int64,2
-17000,170,-100,valid,Int64,1.0,-16999,170,-99,valid,Int64,3
-22740,22740,-1,valid,Int64,1.0,-22739,22740,0,valid,Int64,2
-23977,-24,1000,valid,Int64,1.0,-23976,-24,999,valid,Int64,2
-28000,28,-1000,valid,Int64,1.0,-27999,28,-999,valid,Int64,2
-78000000,78,-1000000,valid,Int64,1.0,-77999999,78,-999999,valid,Int64,3
-86000000,86,-1000000,valid,Int64,1.0,-85999999,86,-999999,valid,Int64,3
-102000000,102,-1000000,valid,Int64,1.0,-101999999,102,-999999,valid,Int64,2
-118000000,118,-1000000,valid,Int64,1.0,-117999999,118,-999999,valid,Int64,2
-159000000,159,-1000000,valid,Int64,1.0,-158999999,159,-999999,valid,Int64,2
-189000000,189,-1000000,valid,Int64,1.0,-188999999,189,-999999,valid,Int64,2
-197000000,197,-1000000,valid,Int64,1.0,-196999999,197,-999999,valid,Int64,2
-201000000,201,-1000000,valid,Int64,1.0,-200999999,201,-999999,valid,Int64,2
-205000000,205,-1000000,valid,Int64,1.0,-204999999,205,-999999,valid,Int64,2
-220000000,22,-10000000,valid,Int64,1.0,-219999999,22,-9999999,valid,Int64,2
-270000000,27,-10000000,valid,Int64,1.0,-269999999,27,-9999999,valid,Int64,2
-300000000,30,-10000000,valid,Int64,1.0,-299999999,30,-9999999,valid,Int64,2
-590000000,59,-10000000,valid,Int64,1.0,-589999999,59,-9999999,valid,Int64,2
-599999941,-60,10000000,valid,Int64,1.0,-599999940,-60,9999999,valid,Int64,2
-680000000,68,-10000000,valid,Int64,1.0,-679999999,68,-9999999,valid,Int64,2
-750000000,75,-10000000,valid,Int64,1.0,-749999999,75,-9999999,valid,Int64,2
-869999914,-87,10000000,valid,Int64,1.0,-869999913,-87,9999999,valid,Int64,2
-870000000,87,-10000000,valid,Int64,1.0,-869999999,87,-9999999,valid,Int64,2
-970000000,97,-10000000,valid,Int64,1.0,-969999999,97,-9999999,valid,Int64,2
-1000000000,10,-100000000,valid,Int64,1.0,-999999999,10,-99999999,valid,Int64,2
-1079999893,-108,10000000,valid,Int64,1.0,-1079999892,-108,9999999,valid,Int64,2
-1170000000,117,-10000000,valid,Int64,1.0,-1169999999,117,-9999999,valid,Int64,2
-1199999989,-12,100000000,valid,Int64,1.0,-1199999988,-12,99999999,valid,Int64,2
-1200000000,120,-10000000,valid,Int64,1.0,-1199999999,120,-9999999,valid,Int64,2
-1200000000,12,-100000000,valid,Int64,1.0,-1199999999,12,-99999999,valid,Int64,2
-1240000000,124,-10000000,valid,Int64,1.0,-1239999999,124,-9999999,valid,Int64,2
-1500000000,15,-100000000,valid,Int64,1.0,-1499999999,15,-99999999,valid,Int64,3
-26976,26976,-1,valid,Int64,1.0,-26975,26976,0,valid,Int64,1
-1624683313,-180520368,10,valid,Int64,1.0,-1624683312,-180520368,9,valid,Int64,1
19305,195,99,valid,UInt16,1.0,19306,195,100,valid,UInt16,1
-124230505664362365737307989037009388929,-124230506,999999997298267188393388569447,valid,Int128,1.0,-124230505664362365737307989037009388929,-124230505,1000000005347819891236117804054,valid,Int128,1
4164855004,4,1041213751,valid,UInt64,1.0,4164855004,5,832971001,valid,UInt64,1
1781280348,-1781280349,0,valid,Int64,1.0,1781280349,-1781280349,-1,valid,Int64,1
-6783,67,-101,valid,Int64,1.0,-6783,68,-99,valid,Int64,1
-129,129,-1,valid,Int64,1.0,-128,129,0,valid,Int64,1
7657,-7658,0,valid,Int64,1.0,7658,-7658,-1,valid,Int64,1
619588035,61965,9999,valid,Int64,1.0,619588036,61965,10000,valid,Int64,1
-1940,194,-10,valid,Int64,1.0,-1939,194,-9,valid,Int64,1
205477893928476413263231055789589828401,2054,100037923042101467022020961922877230,valid,UInt128,1.0,205477893928476413263231055789589828401,2055,99989242787579763145124601357464637,valid,UInt128,1
134564047206320049874672313560268727786,-1345640473,-99999999930382630423953006027,valid,Int128,1.0,134564047206320049874672313560268727786,-1345640472,-100000000004696685337710557177,valid,Int128,1
7957900708177307072,7957,1000113196955801,valid,Int64,1.0,7957900708177307072,7958,999987523018008,valid,Int64,1
94999905,95,999999,valid,Int64,1.0,94999906,95,1000000,valid,Int64,1
1965531034,1965,1000271,valid,Int64,1.0,1965531034,1966,999762,valid,Int64,1
8916793478398810811,8916,1000088994885466,valid,Int64,1.0,8916793478398810811,8917,999976839564743,valid,Int64,1
8594240328066783979,8594,1000027964634255,valid,UInt64,1.0,8594240328066783979,8595,999911614667456,valid,UInt64,1
9999,-100,-99,valid,Int64,1.0,10000,-100,-100,valid,Int64,1
10676,1,10676,valid,UInt64,1.0,10676,2,5338,valid,UInt64,1
6030,670,9,valid,Int64,1.0,6031,670,10,valid,Int64,1
810352135,81,10004348,valid,UInt32,1.0,810352135,82,9882344,valid,UInt32,1
-443700000,4437,-100000,valid,Int64,1.0,-443699999,4437,-99999,valid,Int64,1
85342590131714937070936048615635448601,85342590,1000000001543366999653233498253,valid,Int128,1.0,85342590131714937070936048615635448601,85342591,999999989825888190703467728273,valid,Int128,1
-19900,199,-100,valid,Int64,1.0,-19899,199,-99,valid,Int64,1
123,-124,0,valid,UInt64,19.0,124,-124,18446744073709551615,valid,UInt64,1
3565389902363089046,35,101868282924659688,valid,Int64,1.0,3565389902363089046,36,99038608398974696,valid,Int64,1
157425150699425211085239865253074644397,157,1002707966238377140670317613076908564,valid,UInt128,1.0,157425150699425211085239865253074644397,158,996361713287501335982530792740978763,valid,UInt128,1
-301063939936029013,30106,-10000130868797,valid,Int64,1.0,-301063939936029013,30107,-9999798715781,valid,Int64,1
909999999,-91,-9999999,valid,Int64,1.0,910000000,-91,-10000000,valid,Int64,1
9052571351555797648,-90525714,-99999999464,valid,Int64,1.0,9052571351555797648,-90525713,-100000000569,valid,Int64,1
1485273816,-148527382,-9,valid,Int64,1.0,1485273816,-148527381,-10,valid,Int64,1
-3291,3291,-1,valid,Int64,1.0,-3290,3291,0,valid,Int64,1
14853108978572298277,1485,10002093588264174,valid,UInt64,1.0,14853108978572298277,1486,9995362704288223,valid,UInt64,1
-7804977306953277468,780497730,-10000000008,valid,Int64,1.0,-7804977306953277468,780497731,-9999999996,valid,Int64,1
64617,64,1010,valid,UInt16,1.0,64617,65,995,valid,UInt16,1
-1796746671,-17968,99998,valid,Int64,1.0,-1796746671,-17967,100003,valid,Int64,1
68466899,68,1006867,valid,UInt64,1.0,68466899,69,992274,valid,UInt64,1
-72000000,72,-1000000,valid,Int64,1.0,-71999999,72,-999999,valid,Int64,1
16672365057616936791,16672,1000021896450153,valid,UInt64,1.0,16672365057616936791,16673,999961917928204,valid,UInt64,1
12823118599585204702,1282311860,10000000000,valid,UInt64,1.0,12823118599585204702,1282311861,9999999992,valid,UInt64,1
44547,4,11137,valid,UInt64,1.0,44547,5,8910,valid,UInt64,1
97551129478969922676886739763232784785,9755,10000115784620186845400998438055642,valid,UInt128,1.0,97551129478969922676886739763232784785,9756,9999090762502042094801838844119802,valid,UInt128,1
81,-82,0,valid,UInt64,19.0,82,-82,18446744073709551615,valid,UInt64,1
11428,-11429,0,valid,UInt64,19.0,11429,-11429,18446744073709551615,valid,UInt64,1
-794956525,7,-113565217,valid,Int64,1.0,-794956525,8,-99369565,valid,Int64,1
98484913602514019611838437860035579825,984849136,100000000002552695148872464321,valid,Int128,1.0,98484913602514019611838437860035579825,984849137,99999999901014300844981537371,valid,Int128,1
457801476051144817,-457801477,-999999997,valid,Int64,1.0,457801476051144817,-457801476,-1000000000,valid,Int64,1
2430733730176821699,24,101280572090700905,valid,Int64,1.0,2430733730176821699,25,97229349207072868,valid,Int64,1
-1798631036229606841,-1799,999794906186552,valid,Int64,1.0,-1798631036229606841,-1798,1000350965644943,valid,Int64,1
1557756936,173084104,9,valid,Int64,1.0,1557756937,173084104,10,valid,Int64,1
201619825,20163,10000,valid,Int64,1.0,201619825,20164,9999,valid,Int64,1
469753020,46980,9999,valid,UInt32,1.0,469753021,46980,10000,valid,UInt32,1
-1206435141642253983,1206435141,-1000000000,valid,Int64,1.0,-1206435141642253983,1206435142,-999999999,valid,Int64,1
1464482288,-15,-97632152,valid,Int64,1.0,1464482288,-14,-104605877,valid,Int64,1
-27497648203176574548820525339289950797,2749,-10002782176492024208374145267111659,valid,Int128,1.0,-27497648203176574548820525339289950797,2750,-9999144801155118017752918305196345,valid,Int128,1
2447134223,24471,100002,valid,UInt64,1.0,2447134223,24472,99998,valid,UInt64,1
6496183579767235987,-65,-99941285842572861,valid,Int64,1.0,6496183579767235987,-64,-101502868433863062,valid,Int64,1
141804630427681315297463939969244887646,-1418046305,-99999999949001182508961821221,valid,Int128,1.0,141804630427681315297463939969244887646,-1418046304,-100000000019520741473237491664,valid,Int128,1
-110,-2,55,valid,Int64,1.0,-110,-1,110,valid,Int64,1
-20500000,205,-100000,valid,Int64,1.0,-20499999,205,-99999,valid,Int64,1
-137617418,13,-10585955,valid,Int64,1.0,-137617418,14,-9829815,valid,Int64,1
198115101358488716390714927723378412508,198115101,1000000001809497179070236184184,valid,UInt128,1.0,198115101358488716390714927723378412508,198115102,999999996761926389593030256338,valid,UInt128,1
-1372,1372,-1,valid,Int64,1.0,-1371,1372,0,valid,Int64,1
957,9,107,valid,UInt64,1.0,957,10,96,valid,UInt64,1
6249,-63,-99,valid,Int64,1.0,6249,-62,-100,valid,Int64,1
194000449,1940,100001,valid,Int64,1.0,194000449,1941,99949,valid,Int64,1
121115606374318109249673586311975209094,1211156063,100000000061361298944076364098,valid,Int128,1.0,121115606374318109249673586311975209094,1211156064,99999999978795556151939133017,valid,Int128,1
176162955183495701560753134601395482051,1761,100035749678305338762494681772513051,valid,UInt128,1.0,176162955183495701560753134601395482051,1762,99978975700054314166148203519520705,valid,UInt128,1
-130781213441432540429939949896050913496,-1307812135,99999999955217222716732132094,valid,Int128,1.0,-130781213441432540429939949896050913496,-1307812134,100000000031680804415858057711,valid,Int128,1
155961498232237396498049985450311076186,15596,10000096065160130578228390962446210,valid,UInt128,1.0,155961498232237396498049985450311076186,15597,9999454910062024523821887891922234,valid,UInt128,1
1668334200,-17,-98137305,valid,Int64,1.0,1668334200,-16,-104270887,valid,Int64,1
136266130543887666673310561032975142442,1,136266130543887666673310561032975142442,valid,UInt128,1.0,136266130543887666673310561032975142442,2,68133065271943833336655280516487571221,valid,UInt128,1
-26098211867985792195910104687732231008,26,-1003777379537915084458080949528162731,valid,Int128,1.0,-26098211867985792195910104687732231008,27,-966600439555029340589263136582675222,valid,Int128,1
-4318292041548262806,4318,-1000067633522061,valid,Int64,1.0,-4318292041548262806,4319,-999836082784964,valid,Int64,1
39431936476527693550672682949435400738,394,100081057047024602920489043018871576,valid,UInt128,1.0,39431936476527693550672682949435400738,395,99827687282348591267525779618823800,valid,UInt128,1
-30000000,30,-1000000,valid,Int64,1.0,-29999999,30,-999999,valid,Int64,1
-256790000,25679,-10000,valid,Int64,1.0,-256789999,25679,-9999,valid,Int64,1
