bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
15,0,1,0,1,3.1041773727010202,0.0,1149134,6.92827255355235e-7,1.0,6.92827255355235e-7,-189969,-1530233,-189969B,-1530233B
16,0,0,0,1,3.1045967439303026,0.0,2034809,6.061436293698409e-7,0.8,7.576795367123011e-7,-2750655,-1100881,-2750655B,-1100881B
15,0,3,0,1,3.104171329028464,0.0,953828,4.278190171542591e-7,4.989746071822405e-7,0.8573963704690222,1199510,-1137927,1.2 MB,-1137927B
18,0,0,0,1,3.104178396576367,0.0,1276993,1.1563105351149323e-7,0.8,1.4453881688936653e-7,146775912,140486315,146.8 MB,140.5 MB
12,8,2,0,1,3.09090919660562,0.0,72461,1.0567809459013755e-7,9.126959196864099e-7,0.11578675034117293,9970,-9452729,10.0 kB,-9452729B
8,18,5,0,1,3.102038857731145,0.0,529821,1.0049717964715038e-7,1.0050249236130806e-7,0.9999471384835056,1,9950529,1B,10.0 MB
9,12,4,0,1,3.10203996748903,0.0,608783,1.0040922784902148e-7,1.0050270447752613e-7,0.9990699093224346,-1,9959243,-1B,10.0 MB
13,4,0,0,1,3.1051375890383803,0.0,2685705,1.0011472145932024e-7,1.0099108612277446e-7,0.9913223562880705,10036192,47651,10.0 MB,47.7 kB
11,12,3,0,1,3.104596843915347,0.0,2081652,9.986290819962356e-8,1.0000861074138484e-7,0.9985431000322756,10014157,429,10.0 MB,429B
9,24,5,0,1,4.1072422501599695,0.0,2976493,9.959257672786398e-8,9.9999970000009e-8,0.9959260660563699,2,10040911,2B,10.0 MB
10,32,8,0,1,3.1048995932534185,0.0,2356174,9.818431670490292e-8,9.9999810000361e-8,0.9818450325510466,4,-10184922,4B,-10184922B
10,18,4,0,1,3.09090929562066,0.0,102403,9.767992593517296e-8,1.0e-7,0.9767992593517297,10237536,18,10.2 MB,18B
12,8,1,0,1,3.1020412403224875,0.0,839948,9.587181707964091e-8,1.0009395819856099e-7,0.9578182220494825,1209,10431803,1.2 kB,10.4 MB
12,18,6,0,1,3.0909194533452653,0.0,221805,9.569349602886345e-8,9.9999850000225e-8,0.9569363956910749,-53,-10450084,-53B,-10450084B
11,24,7,0,1,3.104290198867152,0.0,1523325,9.522835473781063e-8,9.999958000176399e-8,0.9522875469690053,-10501076,-2,-10501076B,-2B
13,12,4,0,1,3.1041775619126653,0.0,1259287,9.516456475106425e-8,9.998577202464089e-8,0.9517810666862833,-10500092,8021,-10500092B,8.0 kB
13,4,1,0,1,3.090918354785353,0.0,148532,9.418112291964495e-8,8.354429338493715e-7,0.11273196421172388,-1368,10616471,-1368B,10.6 MB
15,4,2,0,1,3.104177465859947,0.0,1218867,9.309386859577023e-8,9.887766923976026e-8,0.9415054917004023,-10209760,532086,-10209760B,532.1 kB
17,0,1,0,1,3.1041766149877423,0.0,1129448,9.168044236620229e-8,1.0,9.168044236620229e-8,-9205293,-19431029,-9205293B,-19431029B
14,2,0,0,1,3.1020400585198917,0.0,633375,9.103085709375249e-8,9.988360563435428e-8,0.9113693535152385,-27497,10957789,-27497B,11.0 MB
16,2,2,0,1,3.104410674689267,0.0,1917561,8.823473616269779e-8,1.1108752352694888e-7,0.7942812420450871,-11847422,-514017,-11847422B,-514017B
14,8,3,0,1,3.091006312283048,0.0,298546,8.669362144744711e-8,9.987404883701165e-8,0.8680295077345448,-11520488,14386,-11520488B,14.4 kB
16,0,2,0,1,3.10204014487555,0.0,728585,8.435096445627494e-8,8.99612833624793e-8,0.9376362953427554,10077075,-1778154,10.1 MB,-1778154B
