bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
26,0,0,0,1,0.375,0.6666666666666667,0.5624999999999999,-4.6762347254e11,-467623472539,-467623472540B,-467623472539B
26,0,0,0,1,0.375,0.6666666666666667,0.5624999999999999,-6.87123045849e11,-687123045850,-687123045849B,-687123045850B
26,0,0,0,1,0.375,0.6666666666666667,0.5624999999999999,-9.4916874661e11,-949168746609,-949168746610B,-949168746609B
26,0,0,0,1,0.375,0.6666666666666667,0.5624999999999999,-7.9541187482e11,-795411874819,-795411874820B,-795411874819B
26,0,0,0,1,0.375,0.6666666666666667,0.5624999999999999,-3.0943767108e11,-309437671079,-309437671080B,-309437671079B
26,0,0,0,1,0.375,0.6666666666666667,0.5624999999999999,-5.4846931009e11,-548469310089,-548469310090B,-548469310089B
26,0,0,0,1,0.375,0.6666666666666667,0.5624999999999999,-3.8020636595e11,-380206365949,-380206365950B,-380206365949B
26,0,0,0,1,0.375,0.6666666666666667,0.5624999999999999,-7.37136312449e11,-737136312450,-737136312449B,-737136312450B
26,0,0,0,1,0.375,0.6666666666666667,0.5624999999999999,-1.7230548325e11,-172305483249,-172305483250B,-172305483249B
26,0,0,0,1,0.375,0.6666666666666667,0.5624999999999999,-8.87942774169e11,-887942774170,-887942774169B,-887942774170B
26,0,0,0,1,0.375,0.6666666666666667,0.5624999999999999,-1.77480930359e11,-177480930360,-177480930359B,-177480930360B
26,0,0,0,1,0.375,0.6666666666666667,0.5624999999999999,-4.92989196309e11,-492989196310,-492989196309B,-492989196310B
26,0,0,0,1,0.375,0.6666666666666667,0.5624999999999999,-8.7030622982e11,-870306229819,-870306229820B,-870306229819B
26,0,0,0,1,0.375,0.6666666666666667,0.5624999999999999,-9.86610033219e11,-986610033220,-986610033219B,-986610033220B
26,0,0,0,1,0.375,0.6666666666666667,0.5624999999999999,-4.38300113609e11,-438300113610,-438300113609B,-438300113610B
26,0,0,0,1,0.375,0.6666666666666667,0.5624999999999999,-9.69453237059e11,-969453237060,-969453237059B,-969453237060B
28,0,0,0,1,0.375,0.8,0.46875,-1.0387768377e12,-1038776837699,-1038776837700B,-1038776837699B
26,0,0,0,1,0.375,0.6666666666666667,0.5624999999999999,-9.12803782669e11,-912803782670,-912803782669B,-912803782670B
26,0,0,0,1,0.375,0.6666666666666667,0.5624999999999999,-2.50187329159e11,-250187329160,-250187329159B,-250187329160B
26,0,0,0,1,0.375,0.6666666666666667,0.5624999999999999,-6.6114591744e11,-661145917439,-661145917440B,-661145917439B
32,0,0,0,1,0.375,0.75,0.5,-5.2754321277771e14,-527543212777709,-527543212777710B,-527543212777709B
30,0,0,0,1,0.375,0.7142857142857143,0.525,-9.508142000059e13,-95081420000589,-95081420000590B,-95081420000589B
32,0,0,0,1,0.368421052631579,0.75,0.4912280701754386,-3.88734206850499e14,-388734206850500,-388734206850499B,-388734206850500B
72,0,0,0,1,0.368421052631579,0.75,0.4912280701754386,-1.0e35,-99999999999999999999921736425177099,-99999999999999999999921736425177100B,-99999999999999999999921736425177099B
72,0,0,0,1,0.368421052631579,0.75,0.4912280701754386,-1.0e35,-99999999999999999999950599784308699,-99999999999999999999950599784308700B,-99999999999999999999950599784308699B
78,0,0,0,1,0.368421052631579,0.6666666666666667,0.5526315789473684,-1.0e38,-99999999999999999999999986315828861299,-99999999999999999999999986315828861300B,-99999999999999999999999986315828861299B
66,0,0,0,1,0.368421052631579,0.75,0.4912280701754386,-1.0e32,-99999999999999999923453774235600,-99999999999999999923453774235599B,-99999999999999999923453774235600B
38,0,0,0,1,0.36363636363636365,0.6666666666666667,0.5454545454545454,-2.597512129244987e17,-259751212924498699,-259751212924498700B,-259751212924498699B
26,0,0,0,1,0.3571428571428571,0.6666666666666667,0.5357142857142856,-7.17888089169e11,-717888089170,-717888089169B,-717888089170B
26,0,0,0,1,0.3571428571428571,0.6666666666666667,0.5357142857142856,-4.53276083269e11,-453276083270,-453276083269B,-453276083270B
24,0,0,0,1,0.3571428571428571,0.7,0.5102040816326531,-4.703572287e10,-47035722869,-47035722870B,-47035722869B
26,0,0,0,1,0.3571428571428571,0.6666666666666667,0.5357142857142856,-7.0298959997e11,-702989599969,-702989599970B,-702989599969B
32,0,0,0,1,0.3571428571428571,0.75,0.4761904761904761,-1.0505610546615e14,-105056105466149,-105056105466150B,-105056105466149B
28,0,0,0,1,0.3529411764705882,0.8,0.4411764705882352,-1.01623054185e12,-1016230541849,-1016230541850B,-1016230541849B
32,0,0,0,1,0.3529411764705882,0.75,0.4705882352941176,-8.2181193118797e14,-821811931187969,-821811931187970B,-821811931187969B
