bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
2,0,0,0,0,1.0,1.0,1.0,1.0,0.0,1B,0B
3,0,1,0,0,1.0,1.0,1.0,-1.0,0.0,-1B,0B
4,0,0,0,0,1.0,1.0,1.0,51.0,50.0,51B,50B
5,0,1,0,0,1.0,1.0,1.0,-9.0,-10.0,-9B,-10B
7,0,1,0,0,1.0,1.0,1.0,-100.0,-99.0,-100B,-99B
9,0,1,0,0,1.0,1.0,1.0,-999.0,-1000.0,-999B,-1000B
7,0,2,0,0,1.0,1.0,1.0,1000.0,999.0,1.0 kB,999B
13,0,1,0,0,1.0,1.0,1.0,-100000.0,-99999.0,-100000B,-99999B
11,0,1,0,0,1.0,1.0,1.0,-10000.0,-9999.0,-10000B,-9999B
12,0,2,0,0,1.0,1.0,1.0,999950.0,999949.0,1.0 MB,999.9 kB
17,0,1,0,0,1.0,1.0,1.0,-1.0e7,-9.999999e6,-10000000B,-9999999B
6,0,0,0,1,0.8,1.0,0.8,-14.0,-15.0,-14B,-15B
20,0,1,0,1,0.7777777777777778,0.7777777777777778,1.0,9.950000001e9,9.95e9,10.0 GB,9.9 GB
8,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-107.0,-108.0,-107B,-108B
10,0,0,0,1,0.6666666666666667,1.0,0.6666666666666667,-9998.0,-9997.0,-9998B,-9997B
18,0,0,0,1,0.6666666666666667,0.8,0.8333333333333334,-9.9999998e7,-9.9999997e7,-99999998B,-99999997B
16,0,0,0,1,0.6666666666666667,0.8,0.8333333333333334,-9.999998e6,-9.999997e6,-9999998B,-9999997B
12,0,0,0,1,0.6,1.0,0.6,-99999.0,-99998.0,-99999B,-99998B
14,0,0,0,1,0.5714285714285714,0.8888888888888888,0.6428571428571429,-100002.0,-100001.0,-100002B,-100001B
19,0,1,0,1,0.5,1.0,0.5,-9.9999998e7,-1.0e8,-99999998B,-100000000B
20,0,0,0,1,0.36363636363636365,0.7777777777777778,0.4675324675324675,-1.8931489e8,-1.89314891e8,-189314890B,-189314891B
24,0,0,0,1,0.33333333333333337,0.7,0.4761904761904763,-1.0651106454e10,-1.0651106453e10,-10651106454B,-10651106453B
22,0,0,0,1,0.33333333333333337,0.8,0.4166666666666667,-1.010211537e9,-1.010211536e9,-1010211537B,-1010211536B
15,0,1,0,1,0.3333333333333333,1.0,0.3333333333333333,-1.000002e6,-999999.0,-1000002B,-999999B
34,0,0,0,1,0.30000000000000004,0.7142857142857143,0.42000000000000004,-1.424462780521719e15,-1.42446278052172e15,-1424462780521719B,-1424462780521720B
32,0,0,0,1,0.2941176470588235,0.75,0.392156862745098,-4.55396133612459e14,-4.5539613361246e14,-455396133612459B,-455396133612460B
26,0,0,0,1,0.2666666666666667,0.6666666666666667,0.4,-1.07118988736e11,-1.07118988735e11,-107118988736B,-107118988735B
28,0,0,0,1,0.25,0.8,0.3125,-1.519717423207e12,-1.519717423206e12,-1519717423207B,-1519717423206B
38,0,0,0,1,0.19047619047619047,0.6666666666666667,0.28571428571428564,-1.3976406907592304e17,-1.3976406907592304e17,-139764069075923047B,-139764069075923048B
30,0,0,0,1,0.125,0.7142857142857143,0.175,-1.2611273298774e13,-1.2611273298776e13,-12611273298774B,-12611273298776B
54,0,0,0,1,0.11538461538461542,0.75,0.15384615384615388,-1.2227907329628406e25,-1.2227907329628406e25,-12227907329628405418019179B,-12227907329628405418019180B
14,0,1,0,1,0.11111111111111112,0.7777777777777778,0.14285714285714288,9.949996e6,9.950003e6,9.9 MB,10.0 MB
