x_,p,output,outputtype,datatype,metric,n_x_,n_p,n_output,n_outputtype,n_datatype,count
121,0,1,valid,Int64,2.0,121,1,121,valid,Int64,2
120,232,0,valid,UInt8,2.0,121,232,193,valid,UInt8,2
120,0,1,valid,Int64,2.0,120,1,120,valid,Int64,10
119,0,1,valid,Int64,2.0,119,1,119,valid,Int64,7
118,29,-7569025275061600256,valid,Int64,2.0,119,29,350421050896849943,valid,Int64,2
118,0,1,valid,UInt8,2.0,118,1,118,valid,UInt8,7
118,0,1,valid,Int64,2.0,118,1,118,valid,Int64,5
117,0,1,valid,Int64,2.0,117,1,117,valid,Int64,5
116,0,1,valid,UInt8,2.0,116,1,116,valid,UInt8,7
116,0,1,valid,Int64,2.0,116,1,116,valid,Int64,5
114,0,1,valid,UInt8,2.0,114,1,114,valid,UInt8,7
113,0,1,valid,UInt8,2.0,113,1,113,valid,UInt8,8
113,0,1,valid,Int64,2.0,113,1,113,valid,Int64,5
112,0,1,valid,UInt8,2.0,112,1,112,valid,UInt8,10
111,0,1,valid,Int64,2.0,111,1,111,valid,Int64,2
110,244,0,valid,Int64,18.0,111,244,3048559942547686209,valid,Int64,2
110,0,1,valid,UInt8,2.0,110,1,110,valid,UInt8,19
110,0,1,valid,Int64,2.0,110,1,110,valid,Int64,3
109,0,1,valid,UInt8,2.0,109,1,109,valid,UInt8,6
109,0,1,valid,Int64,2.0,109,1,109,valid,Int64,5
107,0,1,valid,UInt8,2.0,107,1,107,valid,UInt8,3
106,6,64,valid,UInt8,1.0,107,6,233,valid,UInt8,2
104,0,1,valid,UInt8,2.0,104,1,104,valid,UInt8,3
103,0,1,valid,UInt8,2.0,103,1,103,valid,UInt8,5
101,0,1,valid,UInt8,2.0,101,1,101,valid,UInt8,8
99,1,99,valid,UInt8,1.0,100,1,100,valid,UInt8,3
99,0,1,valid,Int64,1.0,99,1,99,valid,Int64,4
98,0,1,valid,UInt8,1.0,98,1,98,valid,UInt8,3
98,0,1,valid,Int64,1.0,98,1,98,valid,Int64,4
97,0,1,valid,UInt8,1.0,97,1,97,valid,UInt8,2
97,0,1,valid,Int64,1.0,97,1,97,valid,Int64,4
96,0,1,valid,Int64,1.0,96,1,96,valid,Int64,8
95,0,1,valid,Int64,1.0,95,1,95,valid,Int64,8
95,0,1,valid,UInt8,1.0,95,1,95,valid,UInt8,4
94,0,1,valid,Int64,1.0,94,1,94,valid,Int64,6
94,0,1,valid,UInt8,1.0,94,1,94,valid,UInt8,6
92,0,1,valid,Int64,1.0,92,1,92,valid,Int64,5
91,0,1,valid,Int64,1.0,91,1,91,valid,Int64,10
91,0,1,valid,UInt8,1.0,91,1,91,valid,UInt8,7
90,217,0,valid,UInt8,1.0,91,217,59,valid,UInt8,4
90,0,1,valid,UInt8,1.0,90,1,90,valid,UInt8,5
89,0,1,valid,Int64,1.0,89,1,89,valid,Int64,2
88,0,1,valid,Int64,1.0,88,1,88,valid,Int64,6
88,0,1,valid,UInt8,1.0,88,1,88,valid,UInt8,7
87,6,177,valid,UInt8,2.0,88,6,0,valid,UInt8,2
87,0,1,valid,UInt8,1.0,87,1,87,valid,UInt8,8
86,0,1,valid,Int64,1.0,86,1,86,valid,Int64,4
86,0,1,valid,UInt8,1.0,86,1,86,valid,UInt8,6
84,226,0,valid,UInt8,2.0,85,226,185,valid,UInt8,2
84,0,1,valid,UInt8,1.0,84,1,84,valid,UInt8,7
84,0,1,valid,Int64,1.0,84,1,84,valid,Int64,2
83,0,1,valid,Int64,1.0,83,1,83,valid,Int64,5
82,0,1,valid,UInt8,1.0,82,1,82,valid,UInt8,5
80,0,1,valid,UInt8,1.0,80,1,80,valid,UInt8,5
79,0,1,valid,UInt8,1.0,79,1,79,valid,UInt8,9
79,0,1,valid,Int64,1.0,79,1,79,valid,Int64,7
78,0,1,valid,Int64,1.0,78,1,78,valid,Int64,3
76,0,1,valid,Int64,1.0,76,1,76,valid,Int64,4
76,0,1,valid,UInt8,1.0,76,1,76,valid,UInt8,9
75,0,1,valid,Int64,1.0,75,1,75,valid,Int64,4
75,0,1,valid,UInt8,1.0,75,1,75,valid,UInt8,13
74,0,1,valid,UInt8,1.0,74,1,74,valid,UInt8,4
73,0,1,valid,Int64,1.0,73,1,73,valid,Int64,7
73,0,1,valid,UInt8,1.0,73,1,73,valid,UInt8,4
72,0,1,valid,Int64,1.0,72,1,72,valid,Int64,8
71,0,1,valid,UInt8,1.0,71,1,71,valid,UInt8,3
69,0,1,valid,UInt8,1.0,69,1,69,valid,UInt8,7
68,0,1,valid,UInt8,1.0,68,1,68,valid,UInt8,4
66,7,128,valid,UInt8,2.0,66,8,0,valid,UInt8,2
63,0,1,valid,UInt8,1.0,63,1,63,valid,UInt8,6
60,0,1,valid,UInt8,1.0,60,1,60,valid,UInt8,5
59,0,1,valid,Int64,1.0,59,1,59,valid,Int64,8
59,0,1,valid,UInt8,1.0,59,1,59,valid,UInt8,7
58,0,1,valid,UInt8,1.0,58,1,58,valid,UInt8,5
57,0,1,valid,Int64,1.0,57,1,57,valid,Int64,10
56,0,1,valid,UInt8,1.0,56,1,56,valid,UInt8,4
55,0,1,valid,UInt8,1.0,55,1,55,valid,UInt8,3
53,0,1,valid,UInt8,1.0,53,1,53,valid,UInt8,7
52,0,1,valid,Int64,1.0,52,1,52,valid,Int64,5
52,0,1,valid,UInt8,1.0,52,1,52,valid,UInt8,2
51,0,1,valid,Int64,1.0,51,1,51,valid,Int64,5
50,0,1,valid,UInt8,1.0,50,1,50,valid,UInt8,6
50,0,1,valid,Int64,1.0,50,1,50,valid,Int64,4
47,0,1,valid,Int64,1.0,47,1,47,valid,Int64,8
46,0,1,valid,Int64,1.0,46,1,46,valid,Int64,9
45,19,5884432290355791669,valid,Int64,1.0,46,19,-4778618592982204416,valid,Int64,2
44,0,1,valid,Int64,1.0,44,1,44,valid,Int64,9
40,0,1,valid,Int64,1.0,40,1,40,valid,Int64,6
39,0,1,valid,UInt8,1.0,39,1,39,valid,UInt8,5
38,0,1,valid,Int64,1.0,38,1,38,valid,Int64,7
37,0,1,valid,Int64,1.0,37,1,37,valid,Int64,4
35,0,1,valid,Int64,1.0,35,1,35,valid,Int64,10
35,0,1,valid,UInt8,1.0,35,1,35,valid,UInt8,6
34,0,1,valid,UInt8,1.0,34,1,34,valid,UInt8,5
33,0,1,valid,Int64,1.0,33,1,33,valid,Int64,3
32,0,1,valid,Int64,1.0,32,1,32,valid,Int64,5
31,0,1,valid,UInt8,1.0,31,1,31,valid,UInt8,3
29,0,1,valid,Int64,1.0,29,1,29,valid,Int64,7
28,0,1,valid,UInt8,1.0,28,1,28,valid,UInt8,4
28,0,1,valid,Int64,1.0,28,1,28,valid,Int64,6
27,0,1,valid,Int64,1.0,27,1,27,valid,Int64,7
22,2,228,valid,UInt8,1.0,23,2,17,valid,UInt8,2
22,0,1,valid,UInt8,1.0,22,1,22,valid,UInt8,5
21,0,1,valid,Int64,1.0,21,1,21,valid,Int64,4
21,0,1,valid,UInt8,1.0,21,1,21,valid,UInt8,6
19,0,1,valid,UInt8,1.0,19,1,19,valid,UInt8,6
19,0,1,valid,Int64,1.0,19,1,19,valid,Int64,3
18,0,1,valid,UInt8,1.0,18,1,18,valid,UInt8,5
18,0,1,valid,Int64,1.0,18,1,18,valid,Int64,8
16,0,1,valid,Int64,1.0,16,1,16,valid,Int64,2
16,0,1,valid,UInt8,1.0,16,1,16,valid,UInt8,5
14,0,1,valid,Int64,1.0,14,1,14,valid,Int64,2
13,0,1,valid,Int64,1.0,13,1,13,valid,Int64,2
12,90,0,valid,Int64,16.0,13,90,46448249669014793,valid,Int64,2
12,0,1,valid,UInt8,1.0,12,1,12,valid,UInt8,2
11,0,1,valid,UInt8,1.0,11,1,11,valid,UInt8,3
10,0,1,valid,UInt8,1.0,10,1,10,valid,UInt8,5
10,0,1,valid,Int64,1.0,10,1,10,valid,Int64,7
9,1,9,valid,UInt8,1.0,10,1,10,valid,UInt8,16
9,1,9,valid,Int64,1.0,10,1,10,valid,Int64,9
8,103,0,valid,UInt8,2.0,9,103,121,valid,UInt8,2
6,6,46656,valid,Int64,1.0,7,6,117649,valid,Int64,2
false,28981,false,valid,Bool,1.0,true,28981,true,valid,Bool,2
false,254,false,valid,Bool,1.0,true,254,true,valid,Bool,6
false,253,false,valid,Bool,1.0,true,253,true,valid,Bool,4
false,252,false,valid,Bool,1.0,true,252,true,valid,Bool,6
false,251,false,valid,Bool,1.0,true,251,true,valid,Bool,5
false,250,false,valid,Bool,1.0,true,250,true,valid,Bool,8
false,249,false,valid,Bool,1.0,true,249,true,valid,Bool,3
false,247,false,valid,Bool,1.0,true,247,true,valid,Bool,5
false,246,false,valid,Bool,1.0,true,246,true,valid,Bool,5
false,245,false,valid,Bool,1.0,true,245,true,valid,Bool,7
false,244,false,valid,Bool,1.0,true,244,true,valid,Bool,4
false,243,false,valid,Bool,1.0,true,243,true,valid,Bool,4
false,242,false,valid,Bool,1.0,true,242,true,valid,Bool,8
false,239,false,valid,Bool,1.0,true,239,true,valid,Bool,8
false,236,false,valid,Bool,1.0,true,236,true,valid,Bool,8
false,234,false,valid,Bool,1.0,true,234,true,valid,Bool,3
false,233,false,valid,Bool,1.0,true,233,true,valid,Bool,6
false,230,false,valid,Bool,1.0,true,230,true,valid,Bool,4
false,228,false,valid,Bool,1.0,true,228,true,valid,Bool,9
false,227,false,valid,Bool,1.0,true,227,true,valid,Bool,3
false,226,false,valid,Bool,1.0,true,226,true,valid,Bool,7
false,225,false,valid,Bool,1.0,true,225,true,valid,Bool,4
false,223,false,valid,Bool,1.0,true,223,true,valid,Bool,9
false,220,false,valid,Bool,1.0,true,220,true,valid,Bool,4
false,219,false,valid,Bool,1.0,true,219,true,valid,Bool,5
false,218,false,valid,Bool,1.0,true,218,true,valid,Bool,5
false,217,false,valid,Bool,1.0,true,217,true,valid,Bool,3
false,215,false,valid,Bool,1.0,true,215,true,valid,Bool,5
false,214,false,valid,Bool,1.0,true,214,true,valid,Bool,5
false,208,false,valid,Bool,1.0,true,208,true,valid,Bool,4
false,201,false,valid,Bool,1.0,true,201,true,valid,Bool,11
false,200,false,valid,Bool,1.0,true,200,true,valid,Bool,5
false,198,false,valid,Bool,1.0,true,198,true,valid,Bool,4
false,197,false,valid,Bool,1.0,true,197,true,valid,Bool,13
false,196,false,valid,Bool,1.0,true,196,true,valid,Bool,12
false,195,false,valid,Bool,1.0,true,195,true,valid,Bool,5
false,194,false,valid,Bool,1.0,true,194,true,valid,Bool,4
false,192,false,valid,Bool,1.0,true,192,true,valid,Bool,10
false,191,false,valid,Bool,1.0,true,191,true,valid,Bool,4
false,190,false,valid,Bool,1.0,true,190,true,valid,Bool,13
false,189,false,valid,Bool,1.0,true,189,true,valid,Bool,10
false,188,false,valid,Bool,1.0,true,188,true,valid,Bool,8
false,186,false,valid,Bool,1.0,true,186,true,valid,Bool,6
false,183,false,valid,Bool,1.0,true,183,true,valid,Bool,4
false,181,false,valid,Bool,1.0,true,181,true,valid,Bool,4
false,179,false,valid,Bool,1.0,true,179,true,valid,Bool,4
false,178,false,valid,Bool,1.0,true,178,true,valid,Bool,10
false,177,false,valid,Bool,1.0,true,177,true,valid,Bool,8
false,176,false,valid,Bool,1.0,true,176,true,valid,Bool,6
false,175,false,valid,Bool,1.0,true,175,true,valid,Bool,8
false,173,false,valid,Bool,1.0,true,173,true,valid,Bool,6
false,170,false,valid,Bool,1.0,true,170,true,valid,Bool,7
false,169,false,valid,Bool,1.0,true,169,true,valid,Bool,2
false,166,false,valid,Bool,1.0,true,166,true,valid,Bool,5
false,165,false,valid,Bool,1.0,true,165,true,valid,Bool,6
false,163,false,valid,Bool,1.0,true,163,true,valid,Bool,2
false,161,false,valid,Bool,1.0,true,161,true,valid,Bool,4
false,159,false,valid,Bool,1.0,true,159,true,valid,Bool,4
false,158,false,valid,Bool,1.0,true,158,true,valid,Bool,7
false,157,false,valid,Bool,1.0,true,157,true,valid,Bool,5
false,156,false,valid,Bool,1.0,true,156,true,valid,Bool,7
false,154,false,valid,Bool,1.0,true,154,true,valid,Bool,5
false,150,false,valid,Bool,1.0,true,150,true,valid,Bool,2
false,148,false,valid,Bool,1.0,true,148,true,valid,Bool,2
false,147,false,valid,Bool,1.0,true,147,true,valid,Bool,9
false,146,false,valid,Bool,1.0,true,146,true,valid,Bool,5
false,144,false,valid,Bool,1.0,true,144,true,valid,Bool,5
false,143,false,valid,Bool,1.0,true,143,true,valid,Bool,4
false,142,false,valid,Bool,1.0,true,142,true,valid,Bool,2
false,140,false,valid,Bool,1.0,true,140,true,valid,Bool,3
false,137,false,valid,Bool,1.0,true,137,true,valid,Bool,3
false,136,false,valid,Bool,1.0,true,136,true,valid,Bool,8
false,135,false,valid,Bool,1.0,true,135,true,valid,Bool,11
false,134,false,valid,Bool,1.0,true,134,true,valid,Bool,4
false,132,false,valid,Bool,1.0,true,132,true,valid,Bool,6
false,131,false,valid,Bool,1.0,true,131,true,valid,Bool,4
false,129,false,valid,Bool,1.0,true,129,true,valid,Bool,5
false,128,false,valid,Bool,1.0,true,128,true,valid,Bool,6
false,127,false,valid,Bool,1.0,true,127,true,valid,Bool,5
false,126,false,valid,Bool,1.0,true,126,true,valid,Bool,6
false,124,false,valid,Bool,1.0,true,124,true,valid,Bool,5
false,122,false,valid,Bool,1.0,true,122,true,valid,Bool,3
false,121,false,valid,Bool,1.0,true,121,true,valid,Bool,8
false,119,false,valid,Bool,1.0,true,119,true,valid,Bool,9
false,117,false,valid,Bool,1.0,true,117,true,valid,Bool,11
false,114,false,valid,Bool,1.0,true,114,true,valid,Bool,7
false,113,false,valid,Bool,1.0,true,113,true,valid,Bool,6
false,109,false,valid,Bool,1.0,true,109,true,valid,Bool,5
false,108,false,valid,Bool,1.0,true,108,true,valid,Bool,5
false,107,false,valid,Bool,1.0,true,107,true,valid,Bool,8
false,106,false,valid,Bool,1.0,true,106,true,valid,Bool,11
false,103,false,valid,Bool,1.0,true,103,true,valid,Bool,11
false,102,false,valid,Bool,1.0,true,102,true,valid,Bool,10
false,100,false,valid,Bool,1.0,true,100,true,valid,Bool,9
false,99,false,valid,Bool,1.0,true,99,true,valid,Bool,6
false,98,false,valid,Bool,1.0,true,98,true,valid,Bool,6
false,97,false,valid,Bool,1.0,true,97,true,valid,Bool,7
false,96,false,valid,Bool,1.0,true,96,true,valid,Bool,3
false,95,false,valid,Bool,1.0,true,95,true,valid,Bool,6
false,92,false,valid,Bool,1.0,true,92,true,valid,Bool,10
false,91,false,valid,Bool,1.0,true,91,true,valid,Bool,10
false,90,false,valid,Bool,1.0,true,90,true,valid,Bool,7
false,89,false,valid,Bool,1.0,true,89,true,valid,Bool,5
false,88,false,valid,Bool,1.0,true,88,true,valid,Bool,7
false,87,false,valid,Bool,1.0,true,87,true,valid,Bool,8
false,86,false,valid,Bool,1.0,true,86,true,valid,Bool,5
false,85,false,valid,Bool,1.0,true,85,true,valid,Bool,17
false,84,false,valid,Bool,1.0,true,84,true,valid,Bool,11
false,83,false,valid,Bool,1.0,true,83,true,valid,Bool,4
false,82,false,valid,Bool,1.0,true,82,true,valid,Bool,4
false,81,false,valid,Bool,1.0,true,81,true,valid,Bool,8
false,80,false,valid,Bool,1.0,true,80,true,valid,Bool,7
false,78,false,valid,Bool,1.0,true,78,true,valid,Bool,4
false,77,false,valid,Bool,1.0,true,77,true,valid,Bool,3
false,76,false,valid,Bool,1.0,true,76,true,valid,Bool,18
false,75,false,valid,Bool,1.0,true,75,true,valid,Bool,4
false,74,false,valid,Bool,1.0,true,74,true,valid,Bool,16
false,73,false,valid,Bool,1.0,true,73,true,valid,Bool,7
false,71,false,valid,Bool,1.0,true,71,true,valid,Bool,5
false,69,false,valid,Bool,1.0,true,69,true,valid,Bool,3
false,68,false,valid,Bool,1.0,true,68,true,valid,Bool,3
false,67,false,valid,Bool,1.0,true,67,true,valid,Bool,19
false,66,false,valid,Bool,1.0,true,66,true,valid,Bool,8
false,65,false,valid,Bool,1.0,true,65,true,valid,Bool,8
false,64,false,valid,Bool,1.0,true,64,true,valid,Bool,6
false,62,false,valid,Bool,1.0,true,62,true,valid,Bool,11
false,61,false,valid,Bool,1.0,true,61,true,valid,Bool,4
false,60,false,valid,Bool,1.0,true,60,true,valid,Bool,5
false,59,false,valid,Bool,1.0,true,59,true,valid,Bool,8
false,58,false,valid,Bool,1.0,true,58,true,valid,Bool,9
false,57,false,valid,Bool,1.0,true,57,true,valid,Bool,5
false,53,false,valid,Bool,1.0,true,53,true,valid,Bool,7
false,52,false,valid,Bool,1.0,true,52,true,valid,Bool,10
false,51,false,valid,Bool,1.0,true,51,true,valid,Bool,4
false,50,false,valid,Bool,1.0,true,50,true,valid,Bool,4
false,49,false,valid,Bool,1.0,true,49,true,valid,Bool,7
false,48,false,valid,Bool,1.0,true,48,true,valid,Bool,15
false,47,false,valid,Bool,1.0,true,47,true,valid,Bool,3
false,46,false,valid,Bool,1.0,true,46,true,valid,Bool,6
false,44,false,valid,Bool,1.0,true,44,true,valid,Bool,5
false,43,false,valid,Bool,1.0,true,43,true,valid,Bool,4
false,42,false,valid,Bool,1.0,true,42,true,valid,Bool,16
false,40,false,valid,Bool,1.0,true,40,true,valid,Bool,12
false,39,false,valid,Bool,1.0,true,39,true,valid,Bool,6
false,38,false,valid,Bool,1.0,true,38,true,valid,Bool,9
false,37,false,valid,Bool,1.0,true,37,true,valid,Bool,3
false,36,false,valid,Bool,1.0,true,36,true,valid,Bool,6
false,34,false,valid,Bool,1.0,true,34,true,valid,Bool,10
false,33,false,valid,Bool,1.0,true,33,true,valid,Bool,4
false,32,false,valid,Bool,1.0,true,32,true,valid,Bool,4
false,30,false,valid,Bool,1.0,true,30,true,valid,Bool,6
false,29,false,valid,Bool,1.0,true,29,true,valid,Bool,6
false,27,false,valid,Bool,1.0,true,27,true,valid,Bool,2
false,25,false,valid,Bool,1.0,true,25,true,valid,Bool,6
false,24,false,valid,Bool,1.0,true,24,true,valid,Bool,3
false,21,false,valid,Bool,1.0,true,21,true,valid,Bool,6
false,20,false,valid,Bool,1.0,true,20,true,valid,Bool,4
false,19,false,valid,Bool,1.0,true,19,true,valid,Bool,7
false,18,false,valid,Bool,1.0,true,18,true,valid,Bool,5
false,17,false,valid,Bool,1.0,true,17,true,valid,Bool,12
false,16,false,valid,Bool,1.0,true,16,true,valid,Bool,15
false,15,false,valid,Bool,1.0,true,15,true,valid,Bool,18
false,14,false,valid,Bool,1.0,true,14,true,valid,Bool,9
false,13,false,valid,Bool,1.0,true,13,true,valid,Bool,8
false,12,false,valid,Bool,1.0,true,12,true,valid,Bool,4
false,11,false,valid,Bool,1.0,true,11,true,valid,Bool,3
false,10,false,valid,Bool,1.0,true,10,true,valid,Bool,16
false,9,false,valid,Bool,1.0,true,9,true,valid,Bool,6
false,7,false,valid,Bool,1.0,true,7,true,valid,Bool,21
false,6,false,valid,Bool,1.0,true,6,true,valid,Bool,3
false,5,false,valid,Bool,1.0,true,5,true,valid,Bool,6
false,4,false,valid,Bool,1.0,true,4,true,valid,Bool,8
false,3,false,valid,Bool,1.0,true,3,true,valid,Bool,11
false,1,false,valid,Bool,1.0,true,1,true,valid,Bool,1018
false,0,true,valid,Bool,1.0,false,1,false,valid,Bool,544
-1,1,-1,valid,Int64,1.0,0,1,0,valid,Int64,3
-2,0,1,valid,Int64,1.0,-2,1,-2,valid,Int64,7
-5,0,1,valid,Int64,1.0,-5,1,-5,valid,Int64,2
-6,0,1,valid,Int64,1.0,-6,1,-6,valid,Int64,3
-9,0,1,valid,Int64,1.0,-9,1,-9,valid,Int64,3
-10,0,1,valid,Int64,2.0,-10,1,-10,valid,Int64,12
-15,0,1,valid,Int64,2.0,-15,1,-15,valid,Int64,5
-17,0,1,valid,Int64,2.0,-17,1,-17,valid,Int64,3
-18,0,1,valid,Int64,2.0,-18,1,-18,valid,Int64,11
-19,0,1,valid,Int64,2.0,-19,1,-19,valid,Int64,4
-20,238,0,valid,Int64,19.0,-19,238,-3419414268990713191,valid,Int64,2
-22,0,1,valid,Int64,2.0,-22,1,-22,valid,Int64,4
-24,0,1,valid,Int64,2.0,-24,1,-24,valid,Int64,3
-25,0,1,valid,Int64,2.0,-25,1,-25,valid,Int64,4
-26,244,0,valid,Int64,19.0,-25,244,-5314071761689235871,valid,Int64,4
-26,0,1,valid,Int64,2.0,-26,1,-26,valid,Int64,6
-30,0,1,valid,Int64,2.0,-30,1,-30,valid,Int64,4
-31,0,1,valid,Int64,2.0,-31,1,-31,valid,Int64,4
-32,0,1,valid,Int64,2.0,-32,1,-32,valid,Int64,15
-33,0,1,valid,Int64,2.0,-33,1,-33,valid,Int64,4
-34,0,1,valid,Int64,2.0,-34,1,-34,valid,Int64,8
-35,0,1,valid,Int64,2.0,-35,1,-35,valid,Int64,7
-36,0,1,valid,Int64,2.0,-36,1,-36,valid,Int64,8
-37,0,1,valid,Int64,2.0,-37,1,-37,valid,Int64,14
-38,0,1,valid,Int64,2.0,-38,1,-38,valid,Int64,4
-40,0,1,valid,Int64,2.0,-40,1,-40,valid,Int64,5
-44,230,0,valid,Int64,19.0,-43,230,-5204823530231834903,valid,Int64,2
-44,0,1,valid,Int64,2.0,-44,1,-44,valid,Int64,12
-45,0,1,valid,Int64,2.0,-45,1,-45,valid,Int64,3
-47,0,1,valid,Int64,2.0,-47,1,-47,valid,Int64,3
-50,0,1,valid,Int64,2.0,-50,1,-50,valid,Int64,13
