x_,p,output,outputtype,datatype,metric,n_x_,n_p,n_output,n_outputtype,n_datatype,count
179,0,1,valid,UInt8,2.0,179,1,179,valid,UInt8,5
178,49,0,valid,UInt8,2.0,179,49,243,valid,UInt8,2
176,0,1,valid,UInt8,2.0,176,1,176,valid,UInt8,7
175,118,225,valid,UInt8,2.0,176,118,0,valid,UInt8,2
175,0,1,valid,UInt8,2.0,175,1,175,valid,UInt8,5
172,0,1,valid,UInt8,2.0,172,1,172,valid,UInt8,6
169,0,1,valid,UInt8,2.0,169,1,169,valid,UInt8,5
168,0,1,valid,UInt8,2.0,168,1,168,valid,UInt8,8
166,240,0,valid,UInt8,2.0,167,240,129,valid,UInt8,2
165,0,1,valid,UInt8,2.0,165,1,165,valid,UInt8,4
163,0,1,valid,UInt8,2.0,163,1,163,valid,UInt8,5
161,0,1,valid,UInt8,2.0,161,1,161,valid,UInt8,6
158,0,1,valid,UInt8,2.0,158,1,158,valid,UInt8,3
157,0,1,valid,UInt8,2.0,157,1,157,valid,UInt8,2
155,0,1,valid,UInt8,2.0,155,1,155,valid,UInt8,5
152,0,1,valid,UInt8,2.0,152,1,152,valid,UInt8,6
150,25,0,valid,UInt8,2.0,151,25,215,valid,UInt8,2
145,0,1,valid,UInt8,2.0,145,1,145,valid,UInt8,7
143,0,1,valid,UInt8,2.0,143,1,143,valid,UInt8,2
142,0,1,valid,UInt8,2.0,142,1,142,valid,UInt8,2
140,19,0,valid,UInt8,1.0,141,19,85,valid,UInt8,2
139,0,1,valid,UInt8,2.0,139,1,139,valid,UInt8,6
133,0,1,valid,UInt8,2.0,133,1,133,valid,UInt8,9
130,0,1,valid,UInt8,2.0,130,1,130,valid,UInt8,5
128,0,1,valid,UInt8,2.0,128,1,128,valid,UInt8,10
127,0,1,valid,Int64,2.0,127,1,127,valid,Int64,9
127,0,1,valid,UInt8,2.0,127,1,127,valid,UInt8,8
126,0,1,valid,UInt8,2.0,126,1,126,valid,UInt8,4
124,0,1,valid,UInt8,2.0,124,1,124,valid,UInt8,5
124,0,1,valid,Int64,2.0,124,1,124,valid,Int64,3
123,0,1,valid,Int64,2.0,123,1,123,valid,Int64,9
122,0,1,valid,UInt8,2.0,122,1,122,valid,UInt8,4
120,196,0,valid,UInt8,1.0,121,196,97,valid,UInt8,2
120,0,1,valid,UInt8,2.0,120,1,120,valid,UInt8,3
120,0,1,valid,Int64,2.0,120,1,120,valid,Int64,3
118,0,1,valid,UInt8,2.0,118,1,118,valid,UInt8,6
118,0,1,valid,Int64,2.0,118,1,118,valid,Int64,3
117,0,1,valid,UInt8,2.0,117,1,117,valid,UInt8,7
116,0,1,valid,Int64,2.0,116,1,116,valid,Int64,5
115,29,67,valid,UInt8,1.0,116,29,0,valid,UInt8,2
114,0,1,valid,Int64,2.0,114,1,114,valid,Int64,8
113,0,1,valid,UInt8,2.0,113,1,113,valid,UInt8,6
113,0,1,valid,Int64,2.0,113,1,113,valid,Int64,4
112,0,1,valid,Int64,2.0,112,1,112,valid,Int64,9
112,0,1,valid,UInt8,2.0,112,1,112,valid,UInt8,2
110,0,1,valid,Int64,2.0,110,1,110,valid,Int64,4
108,0,1,valid,UInt8,2.0,108,1,108,valid,UInt8,5
107,0,1,valid,UInt8,2.0,107,1,107,valid,UInt8,3
105,0,1,valid,UInt8,2.0,105,1,105,valid,UInt8,4
105,0,1,valid,Int64,2.0,105,1,105,valid,Int64,3
104,0,1,valid,Int64,2.0,104,1,104,valid,Int64,5
102,0,1,valid,Int64,2.0,102,1,102,valid,Int64,5
101,0,1,valid,Int64,2.0,101,1,101,valid,Int64,16
98,0,1,valid,UInt8,1.0,98,1,98,valid,UInt8,5
98,0,1,valid,Int64,1.0,98,1,98,valid,Int64,4
97,0,1,valid,UInt8,1.0,97,1,97,valid,UInt8,14
96,225,0,valid,Int64,18.0,97,225,3015772111716226145,valid,Int64,2
96,0,1,valid,UInt8,1.0,96,1,96,valid,UInt8,4
95,0,1,valid,Int64,1.0,95,1,95,valid,Int64,4
95,0,1,valid,UInt8,1.0,95,1,95,valid,UInt8,9
93,0,1,valid,Int64,1.0,93,1,93,valid,Int64,7
93,0,1,valid,UInt8,1.0,93,1,93,valid,UInt8,4
92,0,1,valid,UInt8,1.0,92,1,92,valid,UInt8,4
90,0,1,valid,Int64,1.0,90,1,90,valid,Int64,5
90,0,1,valid,UInt8,1.0,90,1,90,valid,UInt8,6
89,0,1,valid,Int64,1.0,89,1,89,valid,Int64,6
88,0,1,valid,UInt8,1.0,88,1,88,valid,UInt8,4
86,232,0,valid,UInt8,1.0,87,232,65,valid,UInt8,2
86,2,7396,valid,Int64,2.0,86,3,636056,valid,Int64,2
85,0,1,valid,UInt8,1.0,85,1,85,valid,UInt8,8
84,0,1,valid,Int64,1.0,84,1,84,valid,Int64,2
82,0,1,valid,Int64,1.0,82,1,82,valid,Int64,3
82,0,1,valid,UInt8,1.0,82,1,82,valid,UInt8,8
80,0,1,valid,Int64,1.0,80,1,80,valid,Int64,5
78,0,1,valid,Int64,1.0,78,1,78,valid,Int64,4
77,0,1,valid,Int64,1.0,77,1,77,valid,Int64,3
76,0,1,valid,Int64,1.0,76,1,76,valid,Int64,4
75,0,1,valid,UInt8,1.0,75,1,75,valid,UInt8,3
74,0,1,valid,Int64,1.0,74,1,74,valid,Int64,2
73,0,1,valid,Int64,1.0,73,1,73,valid,Int64,7
72,0,1,valid,Int64,1.0,72,1,72,valid,Int64,9
71,0,1,valid,Int64,1.0,71,1,71,valid,Int64,10
70,0,1,valid,UInt8,1.0,70,1,70,valid,UInt8,2
70,0,1,valid,Int64,1.0,70,1,70,valid,Int64,2
68,0,1,valid,Int64,1.0,68,1,68,valid,Int64,4
68,0,1,valid,UInt8,1.0,68,1,68,valid,UInt8,4
67,0,1,valid,Int64,1.0,67,1,67,valid,Int64,8
66,0,1,valid,Int64,1.0,66,1,66,valid,Int64,5
64,0,1,valid,UInt8,1.0,64,1,64,valid,UInt8,6
64,0,1,valid,Int64,1.0,64,1,64,valid,Int64,3
63,0,1,valid,UInt8,1.0,63,1,63,valid,UInt8,3
63,0,1,valid,Int64,1.0,63,1,63,valid,Int64,5
62,0,1,valid,Int64,1.0,62,1,62,valid,Int64,16
61,0,1,valid,UInt8,1.0,61,1,61,valid,UInt8,8
60,0,1,valid,UInt8,1.0,60,1,60,valid,UInt8,5
60,0,1,valid,Int64,1.0,60,1,60,valid,Int64,5
59,0,1,valid,UInt8,1.0,59,1,59,valid,UInt8,15
59,0,1,valid,Int64,1.0,59,1,59,valid,Int64,4
58,0,1,valid,UInt8,1.0,58,1,58,valid,UInt8,8
57,0,1,valid,UInt8,1.0,57,1,57,valid,UInt8,3
56,0,1,valid,Int64,1.0,56,1,56,valid,Int64,9
56,0,1,valid,UInt8,1.0,56,1,56,valid,UInt8,8
55,0,1,valid,Int64,1.0,55,1,55,valid,Int64,5
54,0,1,valid,UInt8,1.0,54,1,54,valid,UInt8,2
54,0,1,valid,Int64,1.0,54,1,54,valid,Int64,5
53,0,1,valid,UInt8,1.0,53,1,53,valid,UInt8,6
52,0,1,valid,Int64,1.0,52,1,52,valid,Int64,7
51,0,1,valid,Int64,1.0,51,1,51,valid,Int64,4
51,0,1,valid,UInt8,1.0,51,1,51,valid,UInt8,11
50,0,1,valid,UInt8,1.0,50,1,50,valid,UInt8,4
47,0,1,valid,Int64,1.0,47,1,47,valid,Int64,4
45,0,1,valid,UInt8,1.0,45,1,45,valid,UInt8,6
44,0,1,valid,Int64,1.0,44,1,44,valid,Int64,3
43,0,1,valid,UInt8,1.0,43,1,43,valid,UInt8,9
42,0,1,valid,Int64,1.0,42,1,42,valid,Int64,2
41,0,1,valid,Int64,1.0,41,1,41,valid,Int64,6
40,0,1,valid,Int64,1.0,40,1,40,valid,Int64,7
40,0,1,valid,UInt8,1.0,40,1,40,valid,UInt8,6
39,0,1,valid,Int64,1.0,39,1,39,valid,Int64,5
38,0,1,valid,Int64,1.0,38,1,38,valid,Int64,7
37,0,1,valid,Int64,1.0,37,1,37,valid,Int64,2
37,0,1,valid,UInt8,1.0,37,1,37,valid,UInt8,10
36,177,0,valid,Int64,19.0,37,177,-7314761621738467227,valid,Int64,2
36,0,1,valid,Int64,1.0,36,1,36,valid,Int64,5
35,0,1,valid,UInt8,1.0,35,1,35,valid,UInt8,7
34,0,1,valid,Int64,1.0,34,1,34,valid,Int64,3
34,0,1,valid,UInt8,1.0,34,1,34,valid,UInt8,4
33,0,1,valid,UInt8,1.0,33,1,33,valid,UInt8,5
32,0,1,valid,UInt8,1.0,32,1,32,valid,UInt8,4
32,0,1,valid,Int64,1.0,32,1,32,valid,Int64,7
30,146,0,valid,Int64,18.0,31,146,-827976385538731583,valid,Int64,2
30,0,1,valid,UInt8,1.0,30,1,30,valid,UInt8,8
30,0,1,valid,Int64,1.0,30,1,30,valid,Int64,4
29,0,1,valid,Int64,1.0,29,1,29,valid,Int64,2
28,0,1,valid,Int64,1.0,28,1,28,valid,Int64,6
27,0,1,valid,Int64,1.0,27,1,27,valid,Int64,5
27,0,1,valid,UInt8,1.0,27,1,27,valid,UInt8,4
26,0,1,valid,UInt8,1.0,26,1,26,valid,UInt8,8
26,0,1,valid,Int64,1.0,26,1,26,valid,Int64,5
25,0,1,valid,Int64,1.0,25,1,25,valid,Int64,6
24,0,1,valid,Int64,1.0,24,1,24,valid,Int64,5
24,0,1,valid,UInt8,1.0,24,1,24,valid,UInt8,3
23,0,1,valid,UInt8,1.0,23,1,23,valid,UInt8,5
22,0,1,valid,UInt8,1.0,22,1,22,valid,UInt8,4
21,0,1,valid,UInt8,1.0,21,1,21,valid,UInt8,5
21,0,1,valid,Int64,1.0,21,1,21,valid,Int64,6
19,0,1,valid,Int64,1.0,19,1,19,valid,Int64,4
19,0,1,valid,UInt8,1.0,19,1,19,valid,UInt8,4
18,0,1,valid,UInt8,1.0,18,1,18,valid,UInt8,4
18,0,1,valid,Int64,1.0,18,1,18,valid,Int64,3
17,0,1,valid,Int64,1.0,17,1,17,valid,Int64,4
17,0,1,valid,UInt8,1.0,17,1,17,valid,UInt8,4
16,0,1,valid,UInt8,1.0,16,1,16,valid,UInt8,6
15,0,1,valid,Int64,1.0,15,1,15,valid,Int64,5
14,0,1,valid,Int64,1.0,14,1,14,valid,Int64,6
13,0,1,valid,UInt8,1.0,13,1,13,valid,UInt8,6
12,0,1,valid,Int64,1.0,12,1,12,valid,Int64,7
11,0,1,valid,UInt8,1.0,11,1,11,valid,UInt8,7
10,0,1,valid,Int64,1.0,10,1,10,valid,Int64,5
9,1,9,valid,UInt8,1.0,10,1,10,valid,UInt8,13
9,1,9,valid,Int64,1.0,10,1,10,valid,Int64,11
false,46398,false,valid,Bool,1.0,true,46398,true,valid,Bool,2
false,40986,false,valid,Bool,1.0,true,40986,true,valid,Bool,2
false,840,false,valid,Bool,1.0,true,840,true,valid,Bool,2
false,255,false,valid,Bool,1.0,true,255,true,valid,Bool,5
false,253,false,valid,Bool,1.0,true,253,true,valid,Bool,10
false,251,false,valid,Bool,1.0,true,251,true,valid,Bool,3
false,248,false,valid,Bool,1.0,true,248,true,valid,Bool,3
false,241,false,valid,Bool,1.0,true,241,true,valid,Bool,10
false,237,false,valid,Bool,1.0,true,237,true,valid,Bool,5
false,236,false,valid,Bool,1.0,true,236,true,valid,Bool,5
false,234,false,valid,Bool,1.0,true,234,true,valid,Bool,4
false,233,false,valid,Bool,1.0,true,233,true,valid,Bool,7
false,232,false,valid,Bool,1.0,true,232,true,valid,Bool,5
false,231,false,valid,Bool,1.0,true,231,true,valid,Bool,9
false,230,false,valid,Bool,1.0,true,230,true,valid,Bool,5
false,229,false,valid,Bool,1.0,true,229,true,valid,Bool,4
false,228,false,valid,Bool,1.0,true,228,true,valid,Bool,3
false,226,false,valid,Bool,1.0,true,226,true,valid,Bool,5
false,224,false,valid,Bool,1.0,true,224,true,valid,Bool,4
false,223,false,valid,Bool,1.0,true,223,true,valid,Bool,3
false,222,false,valid,Bool,1.0,true,222,true,valid,Bool,6
false,221,false,valid,Bool,1.0,true,221,true,valid,Bool,10
false,218,false,valid,Bool,1.0,true,218,true,valid,Bool,3
false,214,false,valid,Bool,1.0,true,214,true,valid,Bool,8
false,208,false,valid,Bool,1.0,true,208,true,valid,Bool,6
false,207,false,valid,Bool,1.0,true,207,true,valid,Bool,3
false,205,false,valid,Bool,1.0,true,205,true,valid,Bool,8
false,200,false,valid,Bool,1.0,true,200,true,valid,Bool,4
false,195,false,valid,Bool,1.0,true,195,true,valid,Bool,6
false,194,false,valid,Bool,1.0,true,194,true,valid,Bool,5
false,192,false,valid,Bool,1.0,true,192,true,valid,Bool,10
false,190,false,valid,Bool,1.0,true,190,true,valid,Bool,6
false,188,false,valid,Bool,1.0,true,188,true,valid,Bool,3
false,187,false,valid,Bool,1.0,true,187,true,valid,Bool,2
false,184,false,valid,Bool,1.0,true,184,true,valid,Bool,3
false,182,false,valid,Bool,1.0,true,182,true,valid,Bool,8
false,178,false,valid,Bool,1.0,true,178,true,valid,Bool,4
false,177,false,valid,Bool,1.0,true,177,true,valid,Bool,5
false,176,false,valid,Bool,1.0,true,176,true,valid,Bool,6
false,170,false,valid,Bool,1.0,true,170,true,valid,Bool,4
false,168,false,valid,Bool,1.0,true,168,true,valid,Bool,8
false,167,false,valid,Bool,1.0,true,167,true,valid,Bool,10
false,163,false,valid,Bool,1.0,true,163,true,valid,Bool,8
false,161,false,valid,Bool,1.0,true,161,true,valid,Bool,5
false,160,false,valid,Bool,1.0,true,160,true,valid,Bool,6
false,159,false,valid,Bool,1.0,true,159,true,valid,Bool,6
false,158,false,valid,Bool,1.0,true,158,true,valid,Bool,3
false,157,false,valid,Bool,1.0,true,157,true,valid,Bool,4
false,156,false,valid,Bool,1.0,true,156,true,valid,Bool,5
false,155,false,valid,Bool,1.0,true,155,true,valid,Bool,8
false,154,false,valid,Bool,1.0,true,154,true,valid,Bool,11
false,146,false,valid,Bool,1.0,true,146,true,valid,Bool,5
false,142,false,valid,Bool,1.0,true,142,true,valid,Bool,3
false,137,false,valid,Bool,1.0,true,137,true,valid,Bool,7
false,134,false,valid,Bool,1.0,true,134,true,valid,Bool,6
false,133,false,valid,Bool,1.0,true,133,true,valid,Bool,2
false,132,false,valid,Bool,1.0,true,132,true,valid,Bool,3
false,130,false,valid,Bool,1.0,true,130,true,valid,Bool,5
false,127,false,valid,Bool,1.0,true,127,true,valid,Bool,3
false,124,false,valid,Bool,1.0,true,124,true,valid,Bool,6
false,123,false,valid,Bool,1.0,true,123,true,valid,Bool,10
false,122,false,valid,Bool,1.0,true,122,true,valid,Bool,10
false,121,false,valid,Bool,1.0,true,121,true,valid,Bool,11
false,120,false,valid,Bool,1.0,true,120,true,valid,Bool,6
false,119,false,valid,Bool,1.0,true,119,true,valid,Bool,10
false,118,false,valid,Bool,1.0,true,118,true,valid,Bool,11
false,117,false,valid,Bool,1.0,true,117,true,valid,Bool,4
false,116,false,valid,Bool,1.0,true,116,true,valid,Bool,4
false,114,false,valid,Bool,1.0,true,114,true,valid,Bool,7
false,113,false,valid,Bool,1.0,true,113,true,valid,Bool,6
false,112,false,valid,Bool,1.0,true,112,true,valid,Bool,8
false,111,false,valid,Bool,1.0,true,111,true,valid,Bool,10
false,110,false,valid,Bool,1.0,true,110,true,valid,Bool,6
false,109,false,valid,Bool,1.0,true,109,true,valid,Bool,13
false,108,false,valid,Bool,1.0,true,108,true,valid,Bool,3
false,107,false,valid,Bool,1.0,true,107,true,valid,Bool,4
false,106,false,valid,Bool,1.0,true,106,true,valid,Bool,4
false,105,false,valid,Bool,1.0,true,105,true,valid,Bool,12
false,104,false,valid,Bool,1.0,true,104,true,valid,Bool,16
false,103,false,valid,Bool,1.0,true,103,true,valid,Bool,9
false,102,false,valid,Bool,1.0,true,102,true,valid,Bool,5
false,101,false,valid,Bool,1.0,true,101,true,valid,Bool,9
false,100,false,valid,Bool,1.0,true,100,true,valid,Bool,5
false,99,false,valid,Bool,1.0,true,99,true,valid,Bool,2
false,98,false,valid,Bool,1.0,true,98,true,valid,Bool,9
false,97,false,valid,Bool,1.0,true,97,true,valid,Bool,4
false,96,false,valid,Bool,1.0,true,96,true,valid,Bool,8
false,95,false,valid,Bool,1.0,true,95,true,valid,Bool,4
false,94,false,valid,Bool,1.0,true,94,true,valid,Bool,7
false,91,false,valid,Bool,1.0,true,91,true,valid,Bool,3
false,89,false,valid,Bool,1.0,true,89,true,valid,Bool,9
false,88,false,valid,Bool,1.0,true,88,true,valid,Bool,5
false,87,false,valid,Bool,1.0,true,87,true,valid,Bool,11
false,86,false,valid,Bool,1.0,true,86,true,valid,Bool,11
false,85,false,valid,Bool,1.0,true,85,true,valid,Bool,7
false,84,false,valid,Bool,1.0,true,84,true,valid,Bool,5
false,82,false,valid,Bool,1.0,true,82,true,valid,Bool,10
false,81,false,valid,Bool,1.0,true,81,true,valid,Bool,19
false,79,false,valid,Bool,1.0,true,79,true,valid,Bool,4
false,78,false,valid,Bool,1.0,true,78,true,valid,Bool,3
false,75,false,valid,Bool,1.0,true,75,true,valid,Bool,8
false,73,false,valid,Bool,1.0,true,73,true,valid,Bool,6
false,72,false,valid,Bool,1.0,true,72,true,valid,Bool,4
false,68,false,valid,Bool,1.0,true,68,true,valid,Bool,5
false,66,false,valid,Bool,1.0,true,66,true,valid,Bool,8
false,65,false,valid,Bool,1.0,true,65,true,valid,Bool,14
false,63,false,valid,Bool,1.0,true,63,true,valid,Bool,10
false,62,false,valid,Bool,1.0,true,62,true,valid,Bool,9
false,61,false,valid,Bool,1.0,true,61,true,valid,Bool,3
false,60,false,valid,Bool,1.0,true,60,true,valid,Bool,9
false,59,false,valid,Bool,1.0,true,59,true,valid,Bool,3
false,57,false,valid,Bool,1.0,true,57,true,valid,Bool,4
false,56,false,valid,Bool,1.0,true,56,true,valid,Bool,7
false,54,false,valid,Bool,1.0,true,54,true,valid,Bool,3
false,52,false,valid,Bool,1.0,true,52,true,valid,Bool,5
false,51,false,valid,Bool,1.0,true,51,true,valid,Bool,6
false,50,false,valid,Bool,1.0,true,50,true,valid,Bool,7
false,48,false,valid,Bool,1.0,true,48,true,valid,Bool,6
false,47,false,valid,Bool,1.0,true,47,true,valid,Bool,9
false,46,false,valid,Bool,1.0,true,46,true,valid,Bool,6
false,45,false,valid,Bool,1.0,true,45,true,valid,Bool,6
false,43,false,valid,Bool,1.0,true,43,true,valid,Bool,10
false,42,false,valid,Bool,1.0,true,42,true,valid,Bool,4
false,41,false,valid,Bool,1.0,true,41,true,valid,Bool,12
false,39,false,valid,Bool,1.0,true,39,true,valid,Bool,6
false,38,false,valid,Bool,1.0,true,38,true,valid,Bool,2
false,37,false,valid,Bool,1.0,true,37,true,valid,Bool,5
false,36,false,valid,Bool,1.0,true,36,true,valid,Bool,9
false,35,false,valid,Bool,1.0,true,35,true,valid,Bool,17
false,33,false,valid,Bool,1.0,true,33,true,valid,Bool,9
false,32,false,valid,Bool,1.0,true,32,true,valid,Bool,3
false,31,false,valid,Bool,1.0,true,31,true,valid,Bool,15
false,30,false,valid,Bool,1.0,true,30,true,valid,Bool,3
false,28,false,valid,Bool,1.0,true,28,true,valid,Bool,7
false,27,false,valid,Bool,1.0,true,27,true,valid,Bool,3
false,25,false,valid,Bool,1.0,true,25,true,valid,Bool,10
false,24,false,valid,Bool,1.0,true,24,true,valid,Bool,7
false,23,false,valid,Bool,1.0,true,23,true,valid,Bool,2
false,21,false,valid,Bool,1.0,true,21,true,valid,Bool,2
false,20,false,valid,Bool,1.0,true,20,true,valid,Bool,4
false,19,false,valid,Bool,1.0,true,19,true,valid,Bool,9
false,17,false,valid,Bool,1.0,true,17,true,valid,Bool,6
false,14,false,valid,Bool,1.0,true,14,true,valid,Bool,6
false,13,false,valid,Bool,1.0,true,13,true,valid,Bool,4
false,12,false,valid,Bool,1.0,true,12,true,valid,Bool,7
false,9,false,valid,Bool,1.0,true,9,true,valid,Bool,10
false,8,false,valid,Bool,1.0,true,8,true,valid,Bool,6
false,7,false,valid,Bool,1.0,true,7,true,valid,Bool,5
false,6,false,valid,Bool,1.0,true,6,true,valid,Bool,6
false,5,false,valid,Bool,1.0,true,5,true,valid,Bool,13
false,3,false,valid,Bool,1.0,true,3,true,valid,Bool,6
false,1,false,valid,Bool,1.0,true,1,true,valid,Bool,1052
false,0,true,valid,Bool,1.0,false,1,false,valid,Bool,508
-1,1,-1,valid,Int64,1.0,0,1,0,valid,Int64,7
-4,0,1,valid,Int64,1.0,-4,1,-4,valid,Int64,3
-5,0,1,valid,Int64,1.0,-5,1,-5,valid,Int64,13
-6,0,1,valid,Int64,1.0,-6,1,-6,valid,Int64,7
-7,0,1,valid,Int64,1.0,-7,1,-7,valid,Int64,4
-8,0,1,valid,Int64,1.0,-8,1,-8,valid,Int64,3
-10,1,-10,valid,Int64,1.0,-9,1,-9,valid,Int64,4
-12,0,1,valid,Int64,2.0,-12,1,-12,valid,Int64,7
-14,0,1,valid,Int64,2.0,-14,1,-14,valid,Int64,7
-16,0,1,valid,Int64,2.0,-16,1,-16,valid,Int64,7
-18,0,1,valid,Int64,2.0,-18,1,-18,valid,Int64,5
-19,0,1,valid,Int64,2.0,-19,1,-19,valid,Int64,3
-20,0,1,valid,Int64,2.0,-20,1,-20,valid,Int64,11
-21,0,1,valid,Int64,2.0,-21,1,-21,valid,Int64,4
-22,0,1,valid,Int64,2.0,-22,1,-22,valid,Int64,5
-23,0,1,valid,Int64,2.0,-23,1,-23,valid,Int64,4
-24,0,1,valid,Int64,2.0,-24,1,-24,valid,Int64,6
-25,30,8512967443501092241,valid,Int64,18.0,-24,30,0,valid,Int64,2
-25,0,1,valid,Int64,2.0,-25,1,-25,valid,Int64,9
-27,0,1,valid,Int64,2.0,-27,1,-27,valid,Int64,5
-29,0,1,valid,Int64,2.0,-29,1,-29,valid,Int64,4
-30,0,1,valid,Int64,2.0,-30,1,-30,valid,Int64,5
-31,0,1,valid,Int64,2.0,-31,1,-31,valid,Int64,4
-33,0,1,valid,Int64,2.0,-33,1,-33,valid,Int64,5
-34,0,1,valid,Int64,2.0,-34,1,-34,valid,Int64,2
-35,0,1,valid,Int64,2.0,-35,1,-35,valid,Int64,8
-36,0,1,valid,Int64,2.0,-36,1,-36,valid,Int64,3
-37,0,1,valid,Int64,2.0,-37,1,-37,valid,Int64,7
-39,110,-7203929288755731567,valid,Int64,19.0,-38,110,0,valid,Int64,2
-44,0,1,valid,Int64,2.0,-44,1,-44,valid,Int64,8
-45,0,1,valid,Int64,2.0,-45,1,-45,valid,Int64,19
-46,0,1,valid,Int64,2.0,-46,1,-46,valid,Int64,8
-47,0,1,valid,Int64,2.0,-47,1,-47,valid,Int64,7
-50,0,1,valid,Int64,2.0,-50,1,-50,valid,Int64,6
-51,0,1,valid,Int64,2.0,-51,1,-51,valid,Int64,12
-52,0,1,valid,Int64,2.0,-52,1,-52,valid,Int64,10
-54,0,1,valid,Int64,2.0,-54,1,-54,valid,Int64,4
-58,0,1,valid,Int64,2.0,-58,1,-58,valid,Int64,5
-61,0,1,valid,Int64,2.0,-61,1,-61,valid,Int64,3
-63,0,1,valid,Int64,2.0,-63,1,-63,valid,Int64,3
-64,0,1,valid,Int64,2.0,-64,1,-64,valid,Int64,3
-65,107,-7486094325470104257,valid,Int64,19.0,-64,107,0,valid,Int64,2
-67,0,1,valid,Int64,2.0,-67,1,-67,valid,Int64,11
-68,0,1,valid,Int64,2.0,-68,1,-68,valid,Int64,6
-69,0,1,valid,Int64,2.0,-69,1,-69,valid,Int64,4
-71,0,1,valid,Int64,2.0,-71,1,-71,valid,Int64,3
-72,0,1,valid,Int64,2.0,-72,1,-72,valid,Int64,6
-73,0,1,valid,Int64,2.0,-73,1,-73,valid,Int64,5
-74,11,4559592069856106496,valid,Int64,1.0,-74,12,-5368419842579951616,valid,Int64,2
-75,0,1,valid,Int64,2.0,-75,1,-75,valid,Int64,4
-79,0,1,valid,Int64,2.0,-79,1,-79,valid,Int64,9
-80,0,1,valid,Int64,2.0,-80,1,-80,valid,Int64,4
-81,40,5063422129713559681,valid,Int64,18.0,-80,40,0,valid,Int64,2
-81,0,1,valid,Int64,2.0,-81,1,-81,valid,Int64,2
-82,0,1,valid,Int64,2.0,-82,1,-82,valid,Int64,6
-85,0,1,valid,Int64,2.0,-85,1,-85,valid,Int64,3
-86,148,0,valid,Int64,19.0,-85,148,-6119052080073353359,valid,Int64,2
-86,0,1,valid,Int64,2.0,-86,1,-86,valid,Int64,11
-88,0,1,valid,Int64,2.0,-88,1,-88,valid,Int64,11
-92,0,1,valid,Int64,2.0,-92,1,-92,valid,Int64,5
-93,0,1,valid,Int64,2.0,-93,1,-93,valid,Int64,9
-94,0,1,valid,Int64,2.0,-94,1,-94,valid,Int64,11
-95,0,1,valid,Int64,2.0,-95,1,-95,valid,Int64,6
-96,0,1,valid,Int64,2.0,-96,1,-96,valid,Int64,8
