x_,p,output,outputtype,datatype,metric,n_x_,n_p,n_output,n_outputtype,n_datatype,count
134,0,1,valid,UInt8,2.0,134,1,134,valid,UInt8,4
133,0,1,valid,UInt8,2.0,133,1,133,valid,UInt8,4
130,0,1,valid,UInt8,2.0,130,1,130,valid,UInt8,6
128,0,1,valid,UInt8,2.0,128,1,128,valid,UInt8,6
125,0,1,valid,Int64,2.0,125,1,125,valid,Int64,5
124,148,0,valid,Int64,19.0,125,148,-7783264437931120751,valid,Int64,2
124,0,1,valid,UInt8,2.0,124,1,124,valid,UInt8,14
123,0,1,valid,UInt8,2.0,123,1,123,valid,UInt8,9
122,0,1,valid,Int64,2.0,122,1,122,valid,Int64,5
122,0,1,valid,UInt8,2.0,122,1,122,valid,UInt8,2
121,0,1,valid,Int64,2.0,121,1,121,valid,Int64,11
120,0,1,valid,Int64,2.0,120,1,120,valid,Int64,4
118,0,1,valid,UInt8,2.0,118,1,118,valid,UInt8,4
118,0,1,valid,Int64,2.0,118,1,118,valid,Int64,5
117,0,1,valid,UInt8,2.0,117,1,117,valid,UInt8,7
117,0,1,valid,Int64,2.0,117,1,117,valid,Int64,4
115,0,1,valid,UInt8,2.0,115,1,115,valid,UInt8,11
114,0,1,valid,Int64,2.0,114,1,114,valid,Int64,3
111,0,1,valid,Int64,2.0,111,1,111,valid,Int64,2
110,0,1,valid,Int64,2.0,110,1,110,valid,Int64,2
109,0,1,valid,Int64,2.0,109,1,109,valid,Int64,6
109,0,1,valid,UInt8,2.0,109,1,109,valid,UInt8,3
107,0,1,valid,Int64,2.0,107,1,107,valid,Int64,8
106,0,1,valid,Int64,2.0,106,1,106,valid,Int64,5
106,0,1,valid,UInt8,2.0,106,1,106,valid,UInt8,5
104,0,1,valid,Int64,2.0,104,1,104,valid,Int64,2
103,0,1,valid,Int64,2.0,103,1,103,valid,Int64,6
102,0,1,valid,Int64,2.0,102,1,102,valid,Int64,5
101,0,1,valid,UInt8,2.0,101,1,101,valid,UInt8,5
101,0,1,valid,Int64,2.0,101,1,101,valid,Int64,2
100,0,1,valid,Int64,2.0,100,1,100,valid,Int64,5
99,1,99,valid,UInt8,1.0,100,1,100,valid,UInt8,4
98,0,1,valid,Int64,1.0,98,1,98,valid,Int64,4
97,0,1,valid,UInt8,1.0,97,1,97,valid,UInt8,7
95,0,1,valid,UInt8,1.0,95,1,95,valid,UInt8,10
93,0,1,valid,Int64,1.0,93,1,93,valid,Int64,3
92,0,1,valid,UInt8,1.0,92,1,92,valid,UInt8,4
92,0,1,valid,Int64,1.0,92,1,92,valid,Int64,4
90,0,1,valid,Int64,1.0,90,1,90,valid,Int64,5
90,0,1,valid,UInt8,1.0,90,1,90,valid,UInt8,7
89,0,1,valid,Int64,1.0,89,1,89,valid,Int64,3
88,0,1,valid,Int64,1.0,88,1,88,valid,Int64,4
88,0,1,valid,UInt8,1.0,88,1,88,valid,UInt8,7
86,0,1,valid,UInt8,1.0,86,1,86,valid,UInt8,14
84,0,1,valid,UInt8,1.0,84,1,84,valid,UInt8,4
82,0,1,valid,UInt8,1.0,82,1,82,valid,UInt8,7
81,0,1,valid,UInt8,1.0,81,1,81,valid,UInt8,5
81,0,1,valid,Int64,1.0,81,1,81,valid,Int64,4
80,0,1,valid,UInt8,1.0,80,1,80,valid,UInt8,3
80,0,1,valid,Int64,1.0,80,1,80,valid,Int64,6
79,0,1,valid,UInt8,1.0,79,1,79,valid,UInt8,10
78,0,1,valid,Int64,1.0,78,1,78,valid,Int64,3
77,0,1,valid,Int64,1.0,77,1,77,valid,Int64,6
77,0,1,valid,UInt8,1.0,77,1,77,valid,UInt8,3
76,59,0,valid,Int64,18.0,77,59,5178559119185425333,valid,Int64,2
76,0,1,valid,Int64,1.0,76,1,76,valid,Int64,5
72,0,1,valid,Int64,1.0,72,1,72,valid,Int64,13
72,0,1,valid,UInt8,1.0,72,1,72,valid,UInt8,2
71,254,-3805210912253317807,valid,Int64,19.0,72,254,0,valid,Int64,2
71,0,1,valid,UInt8,1.0,71,1,71,valid,UInt8,6
70,0,1,valid,UInt8,1.0,70,1,70,valid,UInt8,10
70,0,1,valid,Int64,1.0,70,1,70,valid,Int64,5
69,0,1,valid,Int64,1.0,69,1,69,valid,Int64,3
69,0,1,valid,UInt8,1.0,69,1,69,valid,UInt8,5
68,0,1,valid,Int64,1.0,68,1,68,valid,Int64,7
67,43,59,valid,UInt8,1.0,68,43,0,valid,UInt8,2
64,0,1,valid,UInt8,1.0,64,1,64,valid,UInt8,8
63,0,1,valid,Int64,1.0,63,1,63,valid,Int64,8
62,0,1,valid,UInt8,1.0,62,1,62,valid,UInt8,8
60,0,1,valid,UInt8,1.0,60,1,60,valid,UInt8,4
60,0,1,valid,Int64,1.0,60,1,60,valid,Int64,4
59,236,209,valid,UInt8,2.0,60,236,0,valid,UInt8,2
59,0,1,valid,UInt8,1.0,59,1,59,valid,UInt8,5
58,0,1,valid,Int64,1.0,58,1,58,valid,Int64,7
58,0,1,valid,UInt8,1.0,58,1,58,valid,UInt8,10
57,0,1,valid,UInt8,1.0,57,1,57,valid,UInt8,4
56,65,0,valid,Int64,19.0,57,65,-7777860392361961927,valid,Int64,2
56,0,1,valid,UInt8,1.0,56,1,56,valid,UInt8,8
55,0,1,valid,UInt8,1.0,55,1,55,valid,UInt8,8
54,0,1,valid,Int64,1.0,54,1,54,valid,Int64,4
52,157,0,valid,UInt8,2.0,53,157,197,valid,UInt8,2
52,84,0,valid,Int64,18.0,53,84,8502751671776551921,valid,Int64,2
52,0,1,valid,UInt8,1.0,52,1,52,valid,UInt8,10
52,0,1,valid,Int64,1.0,52,1,52,valid,Int64,6
49,0,1,valid,Int64,1.0,49,1,49,valid,Int64,3
49,0,1,valid,UInt8,1.0,49,1,49,valid,UInt8,6
48,0,1,valid,UInt8,1.0,48,1,48,valid,UInt8,7
47,0,1,valid,Int64,1.0,47,1,47,valid,Int64,6
46,0,1,valid,UInt8,1.0,46,1,46,valid,UInt8,4
46,0,1,valid,Int64,1.0,46,1,46,valid,Int64,7
45,0,1,valid,Int64,1.0,45,1,45,valid,Int64,6
44,0,1,valid,UInt8,1.0,44,1,44,valid,UInt8,4
42,0,1,valid,Int64,1.0,42,1,42,valid,Int64,7
41,0,1,valid,UInt8,1.0,41,1,41,valid,UInt8,7
41,0,1,valid,Int64,1.0,41,1,41,valid,Int64,11
39,178,113,valid,UInt8,2.0,40,178,0,valid,UInt8,2
39,0,1,valid,Int64,1.0,39,1,39,valid,Int64,4
39,0,1,valid,UInt8,1.0,39,1,39,valid,UInt8,7
37,0,1,valid,UInt8,1.0,37,1,37,valid,UInt8,4
36,0,1,valid,UInt8,1.0,36,1,36,valid,UInt8,4
34,0,1,valid,Int64,1.0,34,1,34,valid,Int64,6
32,0,1,valid,UInt8,1.0,32,1,32,valid,UInt8,4
32,0,1,valid,Int64,1.0,32,1,32,valid,Int64,6
31,0,1,valid,Int64,1.0,31,1,31,valid,Int64,4
31,0,1,valid,UInt8,1.0,31,1,31,valid,UInt8,5
30,182,0,valid,UInt8,1.0,31,182,65,valid,UInt8,2
30,0,1,valid,Int64,1.0,30,1,30,valid,Int64,8
30,0,1,valid,UInt8,1.0,30,1,30,valid,UInt8,7
29,0,1,valid,Int64,1.0,29,1,29,valid,Int64,5
28,0,1,valid,UInt8,1.0,28,1,28,valid,UInt8,4
27,0,1,valid,UInt8,1.0,27,1,27,valid,UInt8,10
26,0,1,valid,Int64,1.0,26,1,26,valid,Int64,6
24,0,1,valid,Int64,1.0,24,1,24,valid,Int64,4
23,0,1,valid,Int64,1.0,23,1,23,valid,Int64,11
22,0,1,valid,UInt8,1.0,22,1,22,valid,UInt8,5
22,0,1,valid,Int64,1.0,22,1,22,valid,Int64,5
21,0,1,valid,Int64,1.0,21,1,21,valid,Int64,7
20,0,1,valid,Int64,1.0,20,1,20,valid,Int64,3
20,0,1,valid,UInt8,1.0,20,1,20,valid,UInt8,4
19,0,1,valid,Int64,1.0,19,1,19,valid,Int64,4
18,0,1,valid,UInt8,1.0,18,1,18,valid,UInt8,3
17,0,1,valid,Int64,1.0,17,1,17,valid,Int64,4
17,0,1,valid,UInt8,1.0,17,1,17,valid,UInt8,7
15,0,1,valid,UInt8,1.0,15,1,15,valid,UInt8,8
14,0,1,valid,Int64,1.0,14,1,14,valid,Int64,5
14,0,1,valid,UInt8,1.0,14,1,14,valid,UInt8,4
13,0,1,valid,UInt8,1.0,13,1,13,valid,UInt8,9
12,0,1,valid,UInt8,1.0,12,1,12,valid,UInt8,5
11,0,1,valid,UInt8,1.0,11,1,11,valid,UInt8,7
11,0,1,valid,Int64,1.0,11,1,11,valid,Int64,3
10,0,1,valid,Int64,1.0,10,1,10,valid,Int64,5
9,1,9,valid,UInt8,1.0,10,1,10,valid,UInt8,13
false,29691,false,valid,Bool,1.0,true,29691,true,valid,Bool,2
false,1496,false,valid,Bool,1.0,true,1496,true,valid,Bool,2
false,252,false,valid,Bool,1.0,true,252,true,valid,Bool,3
false,251,false,valid,Bool,1.0,true,251,true,valid,Bool,3
false,249,false,valid,Bool,1.0,true,249,true,valid,Bool,6
false,248,false,valid,Bool,1.0,true,248,true,valid,Bool,6
false,244,false,valid,Bool,1.0,true,244,true,valid,Bool,2
false,243,false,valid,Bool,1.0,true,243,true,valid,Bool,9
false,242,false,valid,Bool,1.0,true,242,true,valid,Bool,12
false,241,false,valid,Bool,1.0,true,241,true,valid,Bool,6
false,239,false,valid,Bool,1.0,true,239,true,valid,Bool,4
false,238,false,valid,Bool,1.0,true,238,true,valid,Bool,11
false,236,false,valid,Bool,1.0,true,236,true,valid,Bool,5
false,235,false,valid,Bool,1.0,true,235,true,valid,Bool,4
false,232,false,valid,Bool,1.0,true,232,true,valid,Bool,4
false,231,false,valid,Bool,1.0,true,231,true,valid,Bool,7
false,228,false,valid,Bool,1.0,true,228,true,valid,Bool,9
false,226,false,valid,Bool,1.0,true,226,true,valid,Bool,9
false,225,false,valid,Bool,1.0,true,225,true,valid,Bool,7
false,223,false,valid,Bool,1.0,true,223,true,valid,Bool,7
false,222,false,valid,Bool,1.0,true,222,true,valid,Bool,6
false,220,false,valid,Bool,1.0,true,220,true,valid,Bool,7
false,219,false,valid,Bool,1.0,true,219,true,valid,Bool,4
false,217,false,valid,Bool,1.0,true,217,true,valid,Bool,11
false,214,false,valid,Bool,1.0,true,214,true,valid,Bool,11
false,213,false,valid,Bool,1.0,true,213,true,valid,Bool,3
false,212,false,valid,Bool,1.0,true,212,true,valid,Bool,3
false,206,false,valid,Bool,1.0,true,206,true,valid,Bool,3
false,203,false,valid,Bool,1.0,true,203,true,valid,Bool,8
false,199,false,valid,Bool,1.0,true,199,true,valid,Bool,5
false,198,false,valid,Bool,1.0,true,198,true,valid,Bool,7
false,194,false,valid,Bool,1.0,true,194,true,valid,Bool,2
false,191,false,valid,Bool,1.0,true,191,true,valid,Bool,6
false,190,false,valid,Bool,1.0,true,190,true,valid,Bool,10
false,189,false,valid,Bool,1.0,true,189,true,valid,Bool,2
false,188,false,valid,Bool,1.0,true,188,true,valid,Bool,10
false,186,false,valid,Bool,1.0,true,186,true,valid,Bool,5
false,184,false,valid,Bool,1.0,true,184,true,valid,Bool,3
false,182,false,valid,Bool,1.0,true,182,true,valid,Bool,4
false,180,false,valid,Bool,1.0,true,180,true,valid,Bool,5
false,176,false,valid,Bool,1.0,true,176,true,valid,Bool,7
false,175,false,valid,Bool,1.0,true,175,true,valid,Bool,6
false,171,false,valid,Bool,1.0,true,171,true,valid,Bool,6
false,170,false,valid,Bool,1.0,true,170,true,valid,Bool,10
false,166,false,valid,Bool,1.0,true,166,true,valid,Bool,3
false,165,false,valid,Bool,1.0,true,165,true,valid,Bool,3
false,163,false,valid,Bool,1.0,true,163,true,valid,Bool,4
false,162,false,valid,Bool,1.0,true,162,true,valid,Bool,5
false,161,false,valid,Bool,1.0,true,161,true,valid,Bool,4
false,159,false,valid,Bool,1.0,true,159,true,valid,Bool,6
false,158,false,valid,Bool,1.0,true,158,true,valid,Bool,2
false,157,false,valid,Bool,1.0,true,157,true,valid,Bool,6
false,155,false,valid,Bool,1.0,true,155,true,valid,Bool,4
false,149,false,valid,Bool,1.0,true,149,true,valid,Bool,4
false,147,false,valid,Bool,1.0,true,147,true,valid,Bool,4
false,146,false,valid,Bool,1.0,true,146,true,valid,Bool,4
false,145,false,valid,Bool,1.0,true,145,true,valid,Bool,9
false,144,false,valid,Bool,1.0,true,144,true,valid,Bool,5
false,143,false,valid,Bool,1.0,true,143,true,valid,Bool,10
false,142,false,valid,Bool,1.0,true,142,true,valid,Bool,9
false,141,false,valid,Bool,1.0,true,141,true,valid,Bool,5
false,139,false,valid,Bool,1.0,true,139,true,valid,Bool,7
false,138,false,valid,Bool,1.0,true,138,true,valid,Bool,4
false,137,false,valid,Bool,1.0,true,137,true,valid,Bool,4
false,136,false,valid,Bool,1.0,true,136,true,valid,Bool,6
false,135,false,valid,Bool,1.0,true,135,true,valid,Bool,7
false,134,false,valid,Bool,1.0,true,134,true,valid,Bool,11
false,130,false,valid,Bool,1.0,true,130,true,valid,Bool,10
false,126,false,valid,Bool,1.0,true,126,true,valid,Bool,12
false,124,false,valid,Bool,1.0,true,124,true,valid,Bool,4
false,122,false,valid,Bool,1.0,true,122,true,valid,Bool,4
false,121,false,valid,Bool,1.0,true,121,true,valid,Bool,4
false,119,false,valid,Bool,1.0,true,119,true,valid,Bool,6
false,118,false,valid,Bool,1.0,true,118,true,valid,Bool,9
false,117,false,valid,Bool,1.0,true,117,true,valid,Bool,3
false,113,false,valid,Bool,1.0,true,113,true,valid,Bool,10
false,112,false,valid,Bool,1.0,true,112,true,valid,Bool,3
false,108,false,valid,Bool,1.0,true,108,true,valid,Bool,16
false,107,false,valid,Bool,1.0,true,107,true,valid,Bool,7
false,105,false,valid,Bool,1.0,true,105,true,valid,Bool,19
false,104,false,valid,Bool,1.0,true,104,true,valid,Bool,10
false,103,false,valid,Bool,1.0,true,103,true,valid,Bool,10
false,102,false,valid,Bool,1.0,true,102,true,valid,Bool,12
false,101,false,valid,Bool,1.0,true,101,true,valid,Bool,12
false,98,false,valid,Bool,1.0,true,98,true,valid,Bool,9
false,97,false,valid,Bool,1.0,true,97,true,valid,Bool,6
false,96,false,valid,Bool,1.0,true,96,true,valid,Bool,4
false,95,false,valid,Bool,1.0,true,95,true,valid,Bool,14
false,91,false,valid,Bool,1.0,true,91,true,valid,Bool,18
false,90,false,valid,Bool,1.0,true,90,true,valid,Bool,5
false,88,false,valid,Bool,1.0,true,88,true,valid,Bool,13
false,87,false,valid,Bool,1.0,true,87,true,valid,Bool,7
false,86,false,valid,Bool,1.0,true,86,true,valid,Bool,3
false,85,false,valid,Bool,1.0,true,85,true,valid,Bool,6
false,84,false,valid,Bool,1.0,true,84,true,valid,Bool,6
false,83,false,valid,Bool,1.0,true,83,true,valid,Bool,13
false,82,false,valid,Bool,1.0,true,82,true,valid,Bool,2
false,81,false,valid,Bool,1.0,true,81,true,valid,Bool,6
false,80,false,valid,Bool,1.0,true,80,true,valid,Bool,6
false,79,false,valid,Bool,1.0,true,79,true,valid,Bool,6
false,78,false,valid,Bool,1.0,true,78,true,valid,Bool,5
false,77,false,valid,Bool,1.0,true,77,true,valid,Bool,5
false,76,false,valid,Bool,1.0,true,76,true,valid,Bool,11
false,74,false,valid,Bool,1.0,true,74,true,valid,Bool,4
false,73,false,valid,Bool,1.0,true,73,true,valid,Bool,12
false,72,false,valid,Bool,1.0,true,72,true,valid,Bool,10
false,70,false,valid,Bool,1.0,true,70,true,valid,Bool,3
false,69,false,valid,Bool,1.0,true,69,true,valid,Bool,9
false,68,false,valid,Bool,1.0,true,68,true,valid,Bool,9
false,67,false,valid,Bool,1.0,true,67,true,valid,Bool,5
false,65,false,valid,Bool,1.0,true,65,true,valid,Bool,7
false,64,false,valid,Bool,1.0,true,64,true,valid,Bool,4
false,62,false,valid,Bool,1.0,true,62,true,valid,Bool,8
false,61,false,valid,Bool,1.0,true,61,true,valid,Bool,4
false,60,false,valid,Bool,1.0,true,60,true,valid,Bool,2
false,58,false,valid,Bool,1.0,true,58,true,valid,Bool,5
false,57,false,valid,Bool,1.0,true,57,true,valid,Bool,8
false,56,false,valid,Bool,1.0,true,56,true,valid,Bool,3
false,55,false,valid,Bool,1.0,true,55,true,valid,Bool,4
false,54,false,valid,Bool,1.0,true,54,true,valid,Bool,4
false,53,false,valid,Bool,1.0,true,53,true,valid,Bool,13
false,52,false,valid,Bool,1.0,true,52,true,valid,Bool,7
false,51,false,valid,Bool,1.0,true,51,true,valid,Bool,5
false,50,false,valid,Bool,1.0,true,50,true,valid,Bool,14
false,49,false,valid,Bool,1.0,true,49,true,valid,Bool,3
false,48,false,valid,Bool,1.0,true,48,true,valid,Bool,8
false,47,false,valid,Bool,1.0,true,47,true,valid,Bool,5
false,46,false,valid,Bool,1.0,true,46,true,valid,Bool,6
false,45,false,valid,Bool,1.0,true,45,true,valid,Bool,9
false,44,false,valid,Bool,1.0,true,44,true,valid,Bool,8
false,43,false,valid,Bool,1.0,true,43,true,valid,Bool,17
false,42,false,valid,Bool,1.0,true,42,true,valid,Bool,17
false,41,false,valid,Bool,1.0,true,41,true,valid,Bool,10
false,40,false,valid,Bool,1.0,true,40,true,valid,Bool,11
false,39,false,valid,Bool,1.0,true,39,true,valid,Bool,11
false,38,false,valid,Bool,1.0,true,38,true,valid,Bool,3
false,37,false,valid,Bool,1.0,true,37,true,valid,Bool,23
false,36,false,valid,Bool,1.0,true,36,true,valid,Bool,4
false,35,false,valid,Bool,1.0,true,35,true,valid,Bool,2
false,34,false,valid,Bool,1.0,true,34,true,valid,Bool,4
false,32,false,valid,Bool,1.0,true,32,true,valid,Bool,7
false,27,false,valid,Bool,1.0,true,27,true,valid,Bool,4
false,26,false,valid,Bool,1.0,true,26,true,valid,Bool,6
false,25,false,valid,Bool,1.0,true,25,true,valid,Bool,9
false,24,false,valid,Bool,1.0,true,24,true,valid,Bool,19
false,22,false,valid,Bool,1.0,true,22,true,valid,Bool,15
false,21,false,valid,Bool,1.0,true,21,true,valid,Bool,5
false,20,false,valid,Bool,1.0,true,20,true,valid,Bool,4
false,19,false,valid,Bool,1.0,true,19,true,valid,Bool,5
false,17,false,valid,Bool,1.0,true,17,true,valid,Bool,8
false,16,false,valid,Bool,1.0,true,16,true,valid,Bool,13
false,15,false,valid,Bool,1.0,true,15,true,valid,Bool,4
false,13,false,valid,Bool,1.0,true,13,true,valid,Bool,3
false,12,false,valid,Bool,1.0,true,12,true,valid,Bool,5
false,11,false,valid,Bool,1.0,true,11,true,valid,Bool,4
false,10,false,valid,Bool,1.0,true,10,true,valid,Bool,6
false,9,false,valid,Bool,1.0,true,9,true,valid,Bool,8
false,8,false,valid,Bool,1.0,true,8,true,valid,Bool,4
false,7,false,valid,Bool,1.0,true,7,true,valid,Bool,7
false,6,false,valid,Bool,1.0,true,6,true,valid,Bool,9
false,5,false,valid,Bool,1.0,true,5,true,valid,Bool,4
false,4,false,valid,Bool,1.0,true,4,true,valid,Bool,13
false,3,false,valid,Bool,1.0,true,3,true,valid,Bool,8
false,2,false,valid,Bool,1.0,true,2,true,valid,Bool,10
false,1,false,valid,Bool,1.0,true,1,true,valid,Bool,1019
false,0,true,valid,Bool,1.0,false,1,false,valid,Bool,507
-1,1,-1,valid,Int64,1.0,0,1,0,valid,Int64,9
-2,0,1,valid,Int64,1.0,-2,1,-2,valid,Int64,7
-7,0,1,valid,Int64,1.0,-7,1,-7,valid,Int64,7
-8,0,1,valid,Int64,1.0,-8,1,-8,valid,Int64,8
-10,0,1,valid,Int64,2.0,-10,1,-10,valid,Int64,4
-11,0,1,valid,Int64,2.0,-11,1,-11,valid,Int64,8
-12,0,1,valid,Int64,2.0,-12,1,-12,valid,Int64,7
-14,0,1,valid,Int64,2.0,-14,1,-14,valid,Int64,2
-16,0,1,valid,Int64,2.0,-16,1,-16,valid,Int64,9
-17,0,1,valid,Int64,2.0,-17,1,-17,valid,Int64,3
-18,0,1,valid,Int64,2.0,-18,1,-18,valid,Int64,16
-20,0,1,valid,Int64,2.0,-20,1,-20,valid,Int64,9
-22,0,1,valid,Int64,2.0,-22,1,-22,valid,Int64,5
-23,0,1,valid,Int64,2.0,-23,1,-23,valid,Int64,3
-24,0,1,valid,Int64,2.0,-24,1,-24,valid,Int64,7
-25,0,1,valid,Int64,2.0,-25,1,-25,valid,Int64,3
-26,0,1,valid,Int64,2.0,-26,1,-26,valid,Int64,3
-27,0,1,valid,Int64,2.0,-27,1,-27,valid,Int64,5
-28,0,1,valid,Int64,2.0,-28,1,-28,valid,Int64,4
-29,0,1,valid,Int64,2.0,-29,1,-29,valid,Int64,2
-31,0,1,valid,Int64,2.0,-31,1,-31,valid,Int64,4
-32,0,1,valid,Int64,2.0,-32,1,-32,valid,Int64,5
-33,0,1,valid,Int64,2.0,-33,1,-33,valid,Int64,2
-34,0,1,valid,Int64,2.0,-34,1,-34,valid,Int64,2
-37,0,1,valid,Int64,2.0,-37,1,-37,valid,Int64,7
-39,0,1,valid,Int64,2.0,-39,1,-39,valid,Int64,9
-41,0,1,valid,Int64,2.0,-41,1,-41,valid,Int64,6
-42,0,1,valid,Int64,2.0,-42,1,-42,valid,Int64,4
-43,0,1,valid,Int64,2.0,-43,1,-43,valid,Int64,4
-44,47,0,valid,Int64,18.0,-43,47,8282157108742834877,valid,Int64,2
-46,0,1,valid,Int64,2.0,-46,1,-46,valid,Int64,9
-49,0,1,valid,Int64,2.0,-49,1,-49,valid,Int64,4
-51,0,1,valid,Int64,2.0,-51,1,-51,valid,Int64,10
-52,0,1,valid,Int64,2.0,-52,1,-52,valid,Int64,5
-53,0,1,valid,Int64,2.0,-53,1,-53,valid,Int64,10
-56,0,1,valid,Int64,2.0,-56,1,-56,valid,Int64,2
-57,0,1,valid,Int64,2.0,-57,1,-57,valid,Int64,12
-58,0,1,valid,Int64,2.0,-58,1,-58,valid,Int64,9
-59,0,1,valid,Int64,2.0,-59,1,-59,valid,Int64,4
-60,0,1,valid,Int64,2.0,-60,1,-60,valid,Int64,8
-64,0,1,valid,Int64,2.0,-64,1,-64,valid,Int64,8
-65,0,1,valid,Int64,2.0,-65,1,-65,valid,Int64,3
-66,0,1,valid,Int64,2.0,-66,1,-66,valid,Int64,3
-67,0,1,valid,Int64,2.0,-67,1,-67,valid,Int64,4
-68,0,1,valid,Int64,2.0,-68,1,-68,valid,Int64,4
-70,0,1,valid,Int64,2.0,-70,1,-70,valid,Int64,7
-71,0,1,valid,Int64,2.0,-71,1,-71,valid,Int64,5
-74,70,0,valid,Int64,19.0,-73,70,-8748314161903078543,valid,Int64,2
-74,0,1,valid,Int64,2.0,-74,1,-74,valid,Int64,2
-76,0,1,valid,Int64,2.0,-76,1,-76,valid,Int64,14
-78,0,1,valid,Int64,2.0,-78,1,-78,valid,Int64,7
-80,0,1,valid,Int64,2.0,-80,1,-80,valid,Int64,5
-82,0,1,valid,Int64,2.0,-82,1,-82,valid,Int64,9
