bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,fitness,i1_1,i1_2,i2_1,i2_2,output1,output2,fitness_max,fitness_ratio_max
32,54,5,1,1,3.051086368896786e-17,-27.0,3.0,1.4292550057e10,3.2450704116215988e16,in,"DomainError(-1.903908054775398e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.790937893913333e-16,0.03116235034841284
36,53,6,1,1,3.048387485605308e-17,0.0,7.055407020519e12,3.2804227861228056e16,-1790.0,out,"DomainError(-1.7433193878649492e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.976662375414104e-16,0.03055518339597793
38,96,9,0,1,3.032822912702902e-17,-2.15524275827881e16,-2.4953636641206356e16,1.0,1.0,out,in,7.054993634817645e-17,0.42988315364813134
23,66,6,1,1,2.955397839673807e-17,0.0,92.0,-3.3836392061191052e16,54.0,out,"DomainError(-2.343802760392696e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.994526854268269e-17,0.2957016257764792
39,70,6,1,1,2.86495080184341e-17,92.0,3.485679370585549e16,-1.826462574423864e15,242.0,out,"DomainError(-2.3887059282516352e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.238541735529798e-14,0.00031010855217824217
21,61,0,2,1,2.7028477157543357e-17,11.0,3.0551391073363364e16,0.0,0.0,"DomainError(-5.92497457293859e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(""The point should not be at the origin (0, 0)"", """")",8.274296578698268e-16,0.03266558903282089
35,44,6,1,1,2.6920435877893344e-17,7.121887e6,3.714650297900296e16,0.0,1.914316078e9,"DomainError(-9.107302514823986e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,4.1388854549988896e-13,6.504271782969787e-5
38,85,9,0,1,2.673305083248866e-17,-2.614284757467065e16,2.675492708620353e16,-1.0,0.0,out,in,9.903614308210178e-17,0.2699322691749692
42,39,6,1,1,2.663949780276243e-17,3.753819661124e16,6.1329779188e10,-4.856900392e10,13.0,out,"DomainError(-2.2350996538472402e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.961731220379821e-16,0.02674183554386917
38,75,6,1,1,2.5987892981273874e-17,1.0,3.758908841666064e16,-8.229763784246519e15,771.0,out,"DomainError(-1.1139635232638422e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.0,2.5987892981273874e-17
33,56,9,0,1,2.5644875170097307e-17,-1.7530811316e10,3.89941457451869e16,12.0,-1.0,out,in,9.982585488920857e-16,0.025689612374027945
48,47,6,1,1,2.5437964889515913e-17,1.048751831754e12,3.885622530851131e16,-1.0,-4.55095545472668e14,out,"DomainError(-8.624168367741817e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.722536457461691e-15,0.009343479981617052
36,50,6,1,1,2.529319485360579e-17,-24.0,7.389961566871e12,3.95363254155571e16,114.0,out,"DomainError(-1.1761104886619249e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.822230523565352e-12,6.6173912582364245e-6
23,67,6,1,1,2.5290015252764966e-17,-3.95412968321824e16,0.0,1.0,197.0,"DomainError(-5.716227716945527e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.999457859463027e-17,0.25291386401345406
36,76,6,1,1,2.5238248583442832e-17,5.87628048415863e14,8.0,-3.903477271738192e16,80.0,out,"DomainError(-2.2063326353262692e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.987934248421736e-17,0.2526873721403493
32,68,0,2,1,2.518351208686854e-17,3.514326853107e12,0.0,0.0,1.134529095947146e16,"DomainError(-7.755249216861494e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-4.583560939830315e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",8.213939939425671e-16,0.03065947921775211
29,65,9,0,1,2.4685192321134877e-17,-4.05101158212903e16,2.04413581e8,7.0,0.0,out,in,9.993947523954503e-17,0.24700142022926289
45,36,6,1,1,2.34829191048392e-17,3.8456251494e10,-11.0,3.3507556501174e13,4.258413047692479e16,out,"DomainError(-8.212304173828955e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.6399291374547345e-15,0.014319471840890672
32,50,6,1,1,2.3153690923271503e-17,-4.318965830746016e16,5542.0,2.0185211e7,20.0,"DomainError(-4.753784569250918e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.973239314305211e-15,0.0023215818044254473
46,31,6,1,1,2.2764013763714964e-17,3.7072204417e10,2847.0,2.6770174447746e13,4.392897602380707e16,"DomainError(-9.157465192373956e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.959236989272213e-16,0.02285718653771937
24,54,6,1,1,2.2467389796546566e-17,4.450895315635245e16,435.0,90.0,99.0,"DomainError(-3.1588867062923167e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.998772933252999e-16,0.022470147033569077
36,85,6,1,1,2.2219902290200867e-17,3.614050381372357e16,2.53961765899767e16,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",1.0,2.2219902290200867e-17
33,71,9,0,1,2.2013606918704872e-17,4.542641417583033e16,5.6541120628259e13,0.0,8.0,out,in,9.990596620553278e-16,0.022034326632122358
35,49,6,1,1,2.148927577564655e-17,0.0,3.67271951e8,-4.653483953764899e16,1.615293e6,out,"DomainError(-3.154099496219297e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.996850844167279e-17,0.2149604521526356
36,68,6,1,1,2.1222495558365043e-17,-4.7119809085462104e16,8.0,-34.0,1.6454569010834e13,"DomainError(-6.241045750485139e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.989762883847031e-17,0.21244243537232305
48,22,6,1,1,2.0994058362987748e-17,4.763249272092941e16,3.8755512e8,-141582.0,-5.5049253791476e13,out,"DomainError(-5.32131311762615e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.185501968240088e-13,0.00017709003380360502
43,63,6,1,1,2.0375132919847122e-17,23.0,1.7201220678439748e16,431352.0,-3.1878213744582564e16,out,"DomainError(-2.7192079776107356e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",4.00914405882644e-16,0.05082165325286752
37,72,6,1,1,2.006495993494066e-17,1.0,-9.6419012407552e13,-13.0,-4.99345449415116e16,"DomainError(-3.93844950620432e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.0026003169923531e-16,0.20012919999000656
28,57,6,1,1,2.000254223987242e-17,-4.999364520796064e16,-1.0,128579.0,15.0,"DomainError(-5.121906085676507e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.996342861326971e-17,0.20009860123202267
40,42,6,1,1,1.98194889759804e-17,25.0,6.0824388e7,4.062782655037e12,5.045538758216764e16,out,"DomainError(-2.560324218656409e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",4.924387393877362e-14,0.00040247623492462356
29,65,5,1,1,1.9704456779527182e-17,-5.1489221e7,-5.025239160412585e16,0.0,3.0,"DomainError(-1.6565475298649664e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.896548454030184e-17,0.19910433290005175
29,60,6,1,1,1.935465706704409e-17,5.071035245324426e16,2.251009916e9,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.999912200084724e-16,0.01935482700226119
32,54,9,0,1,1.9111637837887687e-17,5.232413927483117e16,3.5609375421e10,2.0,-23.0,out,in,9.99927713739422e-16,0.019113019446591835
40,58,6,1,1,1.8823308639591597e-17,5.4547860127390936e16,-3213.0,1.422237042367947e15,-1.0,"DomainError(-8.170173041365627e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,5.797691441565905e-15,0.0032466903127406845
24,66,6,1,1,1.7898678016654607e-17,-5.587004800407641e16,5.0,3.0,7792.0,"DomainError(-5.37105674893937e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.99839348082243e-17,0.17901553935625197
49,41,6,1,1,1.786398576301209e-17,3.3212253760484e13,2.6883590134025e13,126.0,-5.595165542472308e16,out,"DomainError(-3.740328874135592e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.813725172268865e-17,0.18203063005566172
47,52,6,1,1,1.7837683411119932e-17,-1.731244122679e12,5.60605877893591e16,2.35892826463153e14,1.0,out,"DomainError(-7.192910205650656e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",5.651742669632603e-13,3.156138637904313e-5
39,72,6,1,1,1.742845988276439e-17,-5.737062042389991e16,-8.83077316795543e14,0.0,-109.0,"DomainError(-1.7943881339080993e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.0305942959368708e-16,0.1691107737688466
31,64,6,1,1,1.7364735935015727e-17,5.652153221039684e16,1.88439943927e11,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.997056748664664e-16,0.017369848317941364
26,59,9,0,1,1.730433220885596e-17,37.0,-2.0,4493.0,-5.77889968783784e16,in,out,9.993890518575826e-17,0.17314910721397322
38,39,6,1,1,1.70226287300542e-17,5.874533136205377e16,-3.0,-2.032573824e9,1.3342179e7,"DomainError(-6.865182229097636e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.938320245052242e-15,0.001712827551369041
33,66,6,1,1,1.6977687134259128e-17,-2.0,6.84780343827e11,0.0,-5.890015324853636e16,out,"DomainError(-5.452810255743658e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.991560400185979e-17,0.16992027725662462
37,40,6,1,1,1.6732720037368138e-17,1.356591e6,-5.9763146563544584e16,5.32479732e8,519.0,"DomainError(-1.652615193941958e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.999913691172124e-15,0.0016732864456759965
39,40,6,1,1,1.6643013324875426e-17,6.0060876e7,21.0,-7.7539715951e10,6.008527304995422e16,out,"DomainError(-4.692891894996291e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",6.0949289480694586e-12,2.7306328698297665e-6
23,67,5,1,1,1.6348484893748357e-17,0.0,-6.0568063943957464e16,0.0,-32.0,"DomainError(-9.068030548153002e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.898897902969149e-17,0.1651545965419511
27,50,5,1,1,1.6058280155556287e-17,14.0,-1.0,6.167438890035401e16,106030.0,in,"DomainError(-3.4294548493150643e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.901051748577393e-16,0.016218761969266124
40,49,0,2,1,1.5392308391162855e-17,32338.0,-1.682059381468e13,465.0,1.7453435081389782e16,"DomainError(-2.741570916998878e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-2.782252733429659e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.747077303909157e-16,0.05603158079774177
27,57,6,1,1,1.524944748211178e-17,1.3995522e7,2.0,6.557614637425156e16,1.0,out,"DomainError(-8.016720499643279e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.99688476338816e-16,0.015254199526196612
35,72,5,1,1,1.5063532326787697e-17,-2.0,0.0,-8.565868654649e12,-6.572820902919142e16,in,"DomainError(-7.28553642655605e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.764918500223322e-17,0.1542617311802776
47,40,6,1,1,1.4847939757736183e-17,-9.67834423789377e14,-7.541549318e9,231.0,6.734244922644971e16,"DomainError(-2.8372128103867734e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.999993202788443e-15,0.0014847949850201815
32,55,6,1,1,1.481661808267618e-17,-6.749178447402443e16,2303.0,3.86733744e8,7.0,"DomainError(-4.372699977579972e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.998813376621202e-17,0.14818376465871205
36,54,6,1,1,1.4404215025195308e-17,144.0,3.6692425789e11,-14.0,-6.942375637929165e16,out,"DomainError(-3.4051870817255424e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.961869785622016e-17,0.14459348832269356
32,64,6,1,1,1.4281843650876073e-17,-7.001897125084966e16,29.0,0.0,4.1824110546e10,"DomainError(-6.656329214963212e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.995821767717867e-17,0.1428781343120801
29,65,6,1,1,1.422311598677893e-17,2.49648723e8,3.0,-7.030808139220444e16,0.0,out,"DomainError(-3.946399047164258e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.997560072724243e-17,0.14226587170586774
52,45,6,1,1,1.403632835414787e-17,367.0,4.47770522417579e14,4.521983887117494e16,5.550075685014588e16,"DomainError(-2.8681011034305234e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,4.7905236166176314e-14,0.0002930019654940826
25,52,6,1,1,1.2958437538215593e-17,891.0,-447.0,2.0,7.716979744285565e16,out,"DomainError(-7.236274962275998e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.996785541856983e-16,0.012962604313114494
38,33,6,1,1,1.2815887454945398e-17,1.514264e6,-3.472165e6,-7.802815087883072e16,12084.0,out,"DomainError(-8.955871305484575e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.790985712079195e-10,7.155773141298347e-8
37,56,6,1,1,1.2463377208274794e-17,8.023507458059013e16,17670.0,1.0,-1.470929157549e12,out,"DomainError(-4.472621656154905e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.99609982970885e-16,0.01246824003421123
33,63,9,0,1,1.2292547171092067e-17,8.135010474811686e16,-3.72666145672e11,-1.0,4.0,out,in,9.998963673335644e-16,0.012293821212565007
47,92,6,1,1,1.2059656605667975e-17,6.595186470218983e19,-2.0,6.586894360147375e19,16511.0,out,"DomainError(-8.495303879807068e37, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.595094514493197e-16,0.07560465223905333
41,40,6,1,1,1.1536543856058967e-17,2.4069826e7,-8.668107298630802e16,2.19583274258e11,135.0,out,"DomainError(-2.9746748127224556e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.5211232899903984e-13,3.276381684462524e-5
44,54,6,1,1,1.1044309187758637e-17,9.049101383016957e16,3.107907948823975e15,1.0,3.848690269e9,out,"DomainError(-3.634327287014259e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.5271434808958404e-14,0.0007232004933341243
37,27,6,1,1,1.0872439805250072e-17,1.7067191e7,130078.0,9.197567593822715e16,747270.0,out,"DomainError(-7.695055422457233e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.0151415904389484e-12,1.0710269294107845e-5
40,54,0,2,1,1.0548673039638696e-17,2.364061916160858e16,1.845227e6,-5.9044204634381e13,6.0,"DomainError(-8.40255498686125e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-1.1425092948198781e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.409371409018312e-15,0.0011210815878230115
26,51,5,1,1,1.0291049158158896e-17,-30.0,1.0,9.620972504207938e16,28774.0,in,"DomainError(-8.914708230811452e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.898826006499511e-15,0.001039623198892662
41,36,6,1,1,1.0207938465243694e-17,-46.0,-5.4873393081e11,9.79629729733523e16,-1.564059e6,out,"DomainError(-7.039139471427545e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.998394923208472e-14,0.00034044676324093275
41,53,6,1,1,1.0072872612182253e-17,-231.0,-9.905231428161333e16,-191.0,2.24231595735305e14,"DomainError(-2.168857411323969e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.93293562702605e-17,0.10140881800115019
37,51,6,1,1,1.0040501195421512e-17,-3.4250060577e10,-5879.0,56.0,-9.959662177581354e16,"DomainError(-7.524971189207168e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.962817560335061e-17,0.1007797355980474
42,52,6,1,1,9.691974827606626e-18,-7.899435811608e12,19047.0,5194.0,-1.0317814633820669e17,"DomainError(-6.308507517889722e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,8.730662555394244e-15,0.001110107596773218
37,74,5,1,1,9.671006294861802e-18,12.0,17.0,-7.807960854501e12,-1.0239795415945178e17,in,"DomainError(-3.095410277244607e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.780267144993725e-18,0.9888284390894322
29,72,9,0,1,9.667517238683478e-18,-1.0343917422754758e17,2.0460147e7,0.0,4.0,out,in,9.999189328370663e-18,0.9668301020417591
23,78,9,0,1,9.628605719273173e-18,-1.0385719689387035e17,-1.0,1.0,0.0,out,in,9.999898896770938e-18,0.9628703068570363
36,72,6,1,1,9.516173370636508e-18,-12.0,3.089545991615e12,-1.050842560995622e17,0.0,out,"DomainError(-8.998188094073268e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.995406238882624e-18,0.9520546882444981
22,81,9,0,1,9.474123353699924e-18,-1.0555066285995427e17,0.0,1.0,1.0,out,in,9.99996058336734e-18,0.9474160697651122
26,71,6,1,1,9.344686589728537e-18,1.0,7710.0,55.0,-1.0701268473777438e17,out,"DomainError(-7.547511369241904e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.99849763548031e-18,0.9346090713237075
41,62,6,1,1,9.2306530355726e-18,18.0,1.0832249600775189e17,1.625865706694228e15,56654.0,out,"DomainError(-1.588125573595083e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.8349428519989215e-14,0.0005030485295777498
29,62,5,1,1,9.111684868423324e-18,-13.0,40.0,93165.0,-1.0866256067878205e17,in,"DomainError(-8.463535332256245e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.900850125024846e-18,0.9202931822382736
27,69,9,0,1,9.05289195122562e-18,0.0,-7.0,10131.0,-1.104619391668113e17,in,out,9.999345562067328e-18,0.9053484445590025
40,85,9,0,1,8.951938834575397e-18,-3.1497778749101692e16,1.0717503324323258e17,40.0,-3.0,out,in,6.867518327626788e-17,0.1303518739595257
25,72,9,0,1,8.758724288262344e-18,1.0,49.0,103.0,-1.1417187790008528e17,in,out,9.999376234667612e-18,0.875927066119989
49,26,6,1,1,8.747047953938625e-18,4.63123834e8,1.1423069025156978e17,2.479451e6,-9.3594383193152e13,out,"DomainError(-2.508967465414255e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.491632744402311e-14,0.0005864076118443966
39,71,0,2,1,8.52336644541133e-18,2.893837259486895e16,0.0,2947.0,1.5464112768171524e16,"DomainError(-3.728018031248534e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-6.45881929867497e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",8.069231242068059e-15,0.0010562798598428666
43,52,6,1,1,8.520069548167007e-18,1.56317705e9,1.1736992570476344e17,4.3958826520979e13,2.0,out,"DomainError(-8.396956478005814e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.0713816438926327e-14,0.0007952413219635893
41,90,9,0,1,8.511220931505145e-18,-1.146709827606785e17,-2.559151363607149e16,17.0,-1.0,out,in,9.773348763812106e-18,0.8708602483336871
26,61,5,1,1,8.411930339204978e-18,1.0,77.0,1.1771329986132021e17,42439.0,in,"DomainError(-5.224359601082464e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.900187231264305e-17,0.08496738640094115
32,70,5,1,1,8.396979177287654e-18,-1.1793422863480298e17,1.038388768e9,27.0,2.0,"DomainError(-6.153205924794368e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.90179894537485e-18,0.8480256187397038
33,74,9,0,1,8.396234394236802e-18,1.4491365799e12,1.1910101040204181e17,1.0,1.0,out,in,9.997459975401452e-17,0.08398367600266034
26,71,5,1,1,8.356277785083298e-18,-1.0,0.0,-1.1849726683320187e17,7277.0,in,"DomainError(-8.146030093193649e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.900986888177286e-18,0.8439843299925469
44,44,6,1,1,8.297214623846277e-18,863513.0,-1.2045674926378635e17,47365.0,6.562424767977e13,"DomainError(-9.114781021905441e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,3.1383470981659856e-13,2.643816749490544e-5
23,78,5,1,1,8.24276831784428e-18,-1.200930259990465e17,0.0,0.0,27.0,"DomainError(-2.245688888691091e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.90249053404472e-18,0.8323934559195668
24,75,9,0,1,8.236331599244462e-18,-2.0,1.0,-1.0,-1.2141327579522566e17,in,out,9.999848710069556e-18,0.8236456208533152
26,70,9,0,1,8.225829194559643e-18,-1.2156829133546498e17,-30.0,0.0,-74.0,out,in,9.996164962443469e-18,0.8228985041228167
30,61,5,1,1,8.203695516983752e-18,-3.0,1.0,1.2068939026945008e17,3.75022151e8,in,"DomainError(-4.811147925750711e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.89274866570065e-17,0.08292635135295565
37,92,9,0,1,7.980219150733804e-18,-1.2530563192167734e17,1.027172034902484e15,1.0,2.0,out,in,9.997919159580227e-18,0.7981880052597726
40,68,6,1,1,7.89479130497366e-18,116.0,-1.2609595624902464e17,-10.0,5.69836597203913e14,"DomainError(-6.725625381372106e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,6.502442090055974e-14,0.00012141271226462703
36,51,6,1,1,7.873325532202188e-18,-1.0,4.8153746e7,-139101.0,-1.2701113341888805e17,out,"DomainError(-2.376324319525795e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.0413460524566249e-14,0.0007560719622097127
41,70,9,0,1,7.8589415460934e-18,2.431409782258508e16,1.2489899086072504e17,-27.0,-14.0,out,in,9.746994925320686e-17,0.08062937968375758
39,102,9,0,1,7.825079975554612e-18,-7.64345001747635e16,-1.0241645430576898e17,1.0,0.0,out,in,9.90795674824364e-18,0.789777365241501
44,33,6,1,1,7.750736381222218e-18,9488.0,3.474086387e9,1.2901999898006811e17,-1.0881213836e10,"DomainError(-6.377467849280816e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.0,7.750736381222218e-18
48,54,6,1,1,7.742961701103436e-18,2.32955501e8,895.0,1.1103234993528254e16,-1.2867137909053944e17,out,"DomainError(-8.266032810061331e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",5.00422597890165e-14,0.00015472845818211624
28,60,6,1,1,7.739610320144888e-18,1.0,5.657761e6,1.2920547141723277e17,-2.0,out,"DomainError(-4.695026071518391e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.990846516783922e-17,0.07746701250132193
38,85,0,2,1,7.58022059897129e-18,69.0,-3.169787575076845e16,1.0,-1.610337735113878e15,"DomainError(-2.533345206560317e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-5.995050633344473e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",7.804593072524658e-17,0.09712512271340255
32,70,9,0,1,7.515451208599522e-18,3.421937396e9,-1.3305920991886075e17,50.0,1.0,out,in,9.989691763799007e-18,0.7523206307360029
36,64,9,0,1,7.502033094975161e-18,-1.3329719921768027e17,2.28201415007e11,12.0,-15.0,out,in,9.99110484976218e-18,0.7508712207292804
41,51,6,1,1,7.375866815080736e-18,3.0,-2.2476193e7,1.3557728536460664e17,-1.31009032862e11,out,"DomainError(-3.936130527983296e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.996617581562008e-17,0.07378362486012224
36,60,6,1,1,7.307596846565766e-18,1.3684371752860357e17,31.0,-1.75340220183e11,122.0,out,"DomainError(-6.529557050901975e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.993614175891861e-17,0.07312266331228075
25,74,6,1,1,7.246176535586025e-18,-1.3800381416171589e17,1.0,2.0,2992.0,"DomainError(-2.253998677544046e15, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.998727466101643e-18,0.7247098753468878
24,76,6,1,1,7.213311478223957e-18,0.0,183.0,0.0,-1.3863258269365851e17,out,"DomainError(-2.830975958970584e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.997734712474007e-18,0.7214945870912166
38,97,6,1,1,7.14779224299459e-18,-1.3174011821848358e17,3.8720457945224696e16,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",1.057108218001893e-17,0.6761646651943624
28,68,6,1,1,7.11022158647051e-18,2.0,-1.4064259289792355e17,-15304.0,-6.0,"DomainError(-8.054006459755847e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.996438972495543e-18,0.7112754457896211
24,75,5,1,1,7.05438899949675e-18,0.0,74.0,-2.0,-1.4035219917297184e17,in,"DomainError(-3.086603788082508e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.902891025040274e-18,0.7123565211067302
37,50,6,1,1,6.975374577850855e-18,-47.0,-207.0,1.4336147669762632e17,-9.4899210384e10,out,"DomainError(-3.203408210374415e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.949894086358738e-16,0.007010501335299703
37,82,9,0,1,6.958520925457408e-18,1.73768132101745e14,-1.4370859549997578e17,6.0,12.0,out,in,9.998804801233758e-18,0.6959352706434265
26,73,5,1,1,6.9243564084153585e-18,-1.4298787519049365e17,33349.0,1.0,1.0,"DomainError(-8.061414783285928e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.894614458314927e-18,0.6998106331062232
38,96,6,1,1,6.71024208874811e-18,1.1941966491125589e17,-8.44555458870711e16,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",1.0,6.71024208874811e-18
30,68,9,0,1,6.550392695852582e-18,-1.036442e6,-1.526626030578526e17,0.0,33.0,out,in,9.995559161481602e-18,0.655330291185195
43,58,6,1,1,6.516776177654303e-18,-1.5345010633168496e17,-6.635711021194e12,2.55365219e8,0.0,"DomainError(-6.522254166388872e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.98799541411411e-18,0.6524608700205647
36,68,9,0,1,6.4657358465225406e-18,2.5771530167242e13,1.5466143527263533e17,14.0,-3.0,out,in,9.967232451489208e-17,0.06486992129451634
