A,i,output,outputtype,datatype,metric,n_A,n_i,n_output,n_outputtype,n_datatype,count
122,1,"TypeError(:<:, """", Type, 122)",error,TypeError,26.0,122,2,122,valid,Int64,2
121,1,"TypeError(:<:, """", Type, 121)",error,TypeError,26.0,121,2,121,valid,Int64,4
121,1,"TypeError(:<:, """", Type, 0x79)",error,TypeError,27.0,121,2,121,valid,UInt8,2
120,1,"TypeError(:<:, """", Type, 0x78)",error,TypeError,27.0,120,2,120,valid,UInt8,4
120,1,"TypeError(:<:, """", Type, 120)",error,TypeError,26.0,120,2,120,valid,Int64,4
119,1,"TypeError(:<:, """", Type, 0x77)",error,TypeError,27.0,119,2,119,valid,UInt8,6
117,1,"TypeError(:<:, """", Type, 0x75)",error,TypeError,27.0,117,2,117,valid,UInt8,4
116,1,"TypeError(:<:, """", Type, 0x74)",error,TypeError,27.0,116,2,116,valid,UInt8,5
114,1,"TypeError(:<:, """", Type, 114)",error,TypeError,26.0,114,2,114,valid,Int64,5
113,1,"TypeError(:<:, """", Type, 0x71)",error,TypeError,27.0,113,2,113,valid,UInt8,2
113,1,"TypeError(:<:, """", Type, 113)",error,TypeError,26.0,113,2,113,valid,Int64,5
111,1,"TypeError(:<:, """", Type, 0x6f)",error,TypeError,27.0,111,2,111,valid,UInt8,2
109,1,"TypeError(:<:, """", Type, 109)",error,TypeError,26.0,109,2,109,valid,Int64,2
108,1,"TypeError(:<:, """", Type, 0x6c)",error,TypeError,27.0,108,2,108,valid,UInt8,5
108,1,"TypeError(:<:, """", Type, 108)",error,TypeError,26.0,108,2,108,valid,Int64,2
107,1,"TypeError(:<:, """", Type, 107)",error,TypeError,26.0,107,2,107,valid,Int64,2
106,1,"TypeError(:<:, """", Type, 0x6a)",error,TypeError,27.0,106,2,106,valid,UInt8,4
105,1,"TypeError(:<:, """", Type, 105)",error,TypeError,26.0,105,2,105,valid,Int64,3
104,1,"TypeError(:<:, """", Type, 0x68)",error,TypeError,27.0,104,2,104,valid,UInt8,3
103,1,"TypeError(:<:, """", Type, 103)",error,TypeError,26.0,103,2,103,valid,Int64,2
101,1,"TypeError(:<:, """", Type, 0x65)",error,TypeError,27.0,101,2,101,valid,UInt8,2
98,1,"TypeError(:<:, """", Type, 0x62)",error,TypeError,28.0,98,2,98,valid,UInt8,3
97,1,"TypeError(:<:, """", Type, 0x61)",error,TypeError,28.0,97,2,97,valid,UInt8,2
96,1,"TypeError(:<:, """", Type, 96)",error,TypeError,26.0,96,2,96,valid,Int64,2
95,1,"TypeError(:<:, """", Type, 0x5f)",error,TypeError,28.0,95,2,95,valid,UInt8,3
93,1,"TypeError(:<:, """", Type, 0x5d)",error,TypeError,28.0,93,2,93,valid,UInt8,3
91,1,"TypeError(:<:, """", Type, 91)",error,TypeError,26.0,91,2,91,valid,Int64,2
90,1,"TypeError(:<:, """", Type, 0x5a)",error,TypeError,28.0,90,2,90,valid,UInt8,2
90,1,"TypeError(:<:, """", Type, 90)",error,TypeError,26.0,90,2,90,valid,Int64,3
89,1,"TypeError(:<:, """", Type, 0x59)",error,TypeError,28.0,89,2,89,valid,UInt8,2
89,1,"TypeError(:<:, """", Type, 89)",error,TypeError,26.0,89,2,89,valid,Int64,4
88,1,"TypeError(:<:, """", Type, 88)",error,TypeError,26.0,88,2,88,valid,Int64,4
88,1,"TypeError(:<:, """", Type, 0x58)",error,TypeError,28.0,88,2,88,valid,UInt8,3
87,1,"TypeError(:<:, """", Type, 87)",error,TypeError,26.0,87,2,87,valid,Int64,3
86,1,"TypeError(:<:, """", Type, 0x56)",error,TypeError,28.0,86,2,86,valid,UInt8,3
85,1,"TypeError(:<:, """", Type, 0x55)",error,TypeError,28.0,85,2,85,valid,UInt8,4
84,1,"TypeError(:<:, """", Type, 84)",error,TypeError,26.0,84,2,84,valid,Int64,8
83,1,"TypeError(:<:, """", Type, 0x53)",error,TypeError,28.0,83,2,83,valid,UInt8,2
82,1,"TypeError(:<:, """", Type, 0x52)",error,TypeError,28.0,82,2,82,valid,UInt8,5
81,1,"TypeError(:<:, """", Type, 81)",error,TypeError,26.0,81,2,81,valid,Int64,2
80,1,"TypeError(:<:, """", Type, 80)",error,TypeError,26.0,80,2,80,valid,Int64,3
78,1,"TypeError(:<:, """", Type, 78)",error,TypeError,26.0,78,2,78,valid,Int64,2
77,1,"TypeError(:<:, """", Type, 77)",error,TypeError,26.0,77,2,77,valid,Int64,3
76,1,"TypeError(:<:, """", Type, 76)",error,TypeError,26.0,76,2,76,valid,Int64,3
74,1,"TypeError(:<:, """", Type, 0x4a)",error,TypeError,28.0,74,2,74,valid,UInt8,3
74,1,"TypeError(:<:, """", Type, 74)",error,TypeError,26.0,74,2,74,valid,Int64,2
73,1,"TypeError(:<:, """", Type, 73)",error,TypeError,26.0,73,2,73,valid,Int64,4
73,1,"TypeError(:<:, """", Type, 0x49)",error,TypeError,28.0,73,2,73,valid,UInt8,4
72,1,"TypeError(:<:, """", Type, 0x48)",error,TypeError,28.0,72,2,72,valid,UInt8,2
71,1,"TypeError(:<:, """", Type, 0x47)",error,TypeError,28.0,71,2,71,valid,UInt8,3
70,1,"TypeError(:<:, """", Type, 0x46)",error,TypeError,28.0,70,2,70,valid,UInt8,2
68,1,"TypeError(:<:, """", Type, 0x44)",error,TypeError,28.0,68,2,68,valid,UInt8,3
63,1,"TypeError(:<:, """", Type, 0x3f)",error,TypeError,28.0,63,2,63,valid,UInt8,3
63,1,"TypeError(:<:, """", Type, 63)",error,TypeError,26.0,63,2,63,valid,Int64,2
62,1,"TypeError(:<:, """", Type, 62)",error,TypeError,26.0,62,2,62,valid,Int64,6
61,1,"TypeError(:<:, """", Type, 61)",error,TypeError,26.0,61,2,61,valid,Int64,5
60,1,"TypeError(:<:, """", Type, 60)",error,TypeError,26.0,60,2,60,valid,Int64,4
57,1,"TypeError(:<:, """", Type, 0x39)",error,TypeError,28.0,57,2,57,valid,UInt8,4
50,1,"TypeError(:<:, """", Type, 0x32)",error,TypeError,28.0,50,2,50,valid,UInt8,2
49,1,"TypeError(:<:, """", Type, 49)",error,TypeError,26.0,49,2,49,valid,Int64,4
47,1,"TypeError(:<:, """", Type, 0x2f)",error,TypeError,28.0,47,2,47,valid,UInt8,2
46,1,"TypeError(:<:, """", Type, 46)",error,TypeError,26.0,46,2,46,valid,Int64,2
43,1,"TypeError(:<:, """", Type, 0x2b)",error,TypeError,28.0,43,2,43,valid,UInt8,5
42,1,"TypeError(:<:, """", Type, 42)",error,TypeError,26.0,42,2,42,valid,Int64,2
41,1,"TypeError(:<:, """", Type, 41)",error,TypeError,26.0,41,2,41,valid,Int64,3
40,1,"TypeError(:<:, """", Type, 0x28)",error,TypeError,28.0,40,2,40,valid,UInt8,3
37,1,"TypeError(:<:, """", Type, 0x25)",error,TypeError,28.0,37,2,37,valid,UInt8,2
36,1,"TypeError(:<:, """", Type, 0x24)",error,TypeError,28.0,36,2,36,valid,UInt8,2
35,1,"TypeError(:<:, """", Type, 0x23)",error,TypeError,28.0,35,2,35,valid,UInt8,4
34,1,"TypeError(:<:, """", Type, 34)",error,TypeError,26.0,34,2,34,valid,Int64,3
33,1,"TypeError(:<:, """", Type, 33)",error,TypeError,26.0,33,2,33,valid,Int64,2
31,1,"TypeError(:<:, """", Type, 0x1f)",error,TypeError,28.0,31,2,31,valid,UInt8,5
30,1,"TypeError(:<:, """", Type, 30)",error,TypeError,26.0,30,2,30,valid,Int64,4
30,1,"TypeError(:<:, """", Type, 0x1e)",error,TypeError,28.0,30,2,30,valid,UInt8,4
29,1,"TypeError(:<:, """", Type, 0x1d)",error,TypeError,28.0,29,2,29,valid,UInt8,5
26,1,"TypeError(:<:, """", Type, 0x1a)",error,TypeError,28.0,26,2,26,valid,UInt8,3
25,1,"TypeError(:<:, """", Type, 0x19)",error,TypeError,28.0,25,2,25,valid,UInt8,3
25,1,"TypeError(:<:, """", Type, 25)",error,TypeError,26.0,25,2,25,valid,Int64,2
23,1,"TypeError(:<:, """", Type, 0x17)",error,TypeError,28.0,23,2,23,valid,UInt8,3
22,1,"TypeError(:<:, """", Type, 0x16)",error,TypeError,28.0,22,2,22,valid,UInt8,3
21,1,"TypeError(:<:, """", Type, 0x15)",error,TypeError,28.0,21,2,21,valid,UInt8,2
19,1,"TypeError(:<:, """", Type, 19)",error,TypeError,26.0,19,2,19,valid,Int64,4
19,1,"TypeError(:<:, """", Type, 0x13)",error,TypeError,28.0,19,2,19,valid,UInt8,3
18,1,"TypeError(:<:, """", Type, 18)",error,TypeError,26.0,18,2,18,valid,Int64,7
17,1,"TypeError(:<:, """", Type, 0x11)",error,TypeError,28.0,17,2,17,valid,UInt8,2
16,1,"TypeError(:<:, """", Type, 0x10)",error,TypeError,28.0,16,2,16,valid,UInt8,2
16,1,"TypeError(:<:, """", Type, 16)",error,TypeError,26.0,16,2,16,valid,Int64,3
15,1,"TypeError(:<:, """", Type, 15)",error,TypeError,26.0,15,2,15,valid,Int64,3
14,1,"TypeError(:<:, """", Type, 0x0e)",error,TypeError,28.0,14,2,14,valid,UInt8,2
14,1,"TypeError(:<:, """", Type, 14)",error,TypeError,26.0,14,2,14,valid,Int64,3
12,1,"TypeError(:<:, """", Type, 0x0c)",error,TypeError,28.0,12,2,12,valid,UInt8,3
11,1,"TypeError(:<:, """", Type, 11)",error,TypeError,26.0,11,2,11,valid,Int64,4
7,1,"TypeError(:<:, """", Type, 0x07)",error,TypeError,29.0,7,2,7,valid,UInt8,2
6,1,"TypeError(:<:, """", Type, 0x06)",error,TypeError,29.0,6,2,6,valid,UInt8,5
5,1,"TypeError(:<:, """", Type, 0x05)",error,TypeError,29.0,5,2,5,valid,UInt8,2
4,1,"TypeError(:<:, """", Type, 0x04)",error,TypeError,29.0,4,2,4,valid,UInt8,3
3,1,"TypeError(:<:, """", Type, 0x03)",error,TypeError,29.0,3,2,3,valid,UInt8,6
1,1,"TypeError(:<:, """", Type, 0x01)",error,TypeError,29.0,1,2,1,valid,UInt8,8
true,1,"TypeError(:<:, """", Type, true)",error,TypeError,26.0,true,2,true,valid,Bool,7
1,1,"TypeError(:<:, """", Type, 1)",error,TypeError,26.0,1,2,1,valid,Int64,3
false,1,"TypeError(:<:, """", Type, false)",error,TypeError,26.0,false,2,false,valid,Bool,9
-6,1,"TypeError(:<:, """", Type, -6)",error,TypeError,26.0,-6,2,-6,valid,Int64,2
-7,1,"TypeError(:<:, """", Type, -7)",error,TypeError,26.0,-7,2,-7,valid,Int64,3
-8,1,"TypeError(:<:, """", Type, -8)",error,TypeError,26.0,-8,2,-8,valid,Int64,2
-11,1,"TypeError(:<:, """", Type, -11)",error,TypeError,26.0,-11,2,-11,valid,Int64,6
-12,1,"TypeError(:<:, """", Type, -12)",error,TypeError,26.0,-12,2,-12,valid,Int64,4
-14,1,"TypeError(:<:, """", Type, -14)",error,TypeError,26.0,-14,2,-14,valid,Int64,2
-15,1,"TypeError(:<:, """", Type, -15)",error,TypeError,26.0,-15,2,-15,valid,Int64,3
-16,1,"TypeError(:<:, """", Type, -16)",error,TypeError,26.0,-16,2,-16,valid,Int64,5
-19,1,"TypeError(:<:, """", Type, -19)",error,TypeError,26.0,-19,2,-19,valid,Int64,3
-22,1,"TypeError(:<:, """", Type, -22)",error,TypeError,26.0,-22,2,-22,valid,Int64,6
-23,1,"TypeError(:<:, """", Type, -23)",error,TypeError,26.0,-23,2,-23,valid,Int64,4
-24,1,"TypeError(:<:, """", Type, -24)",error,TypeError,26.0,-24,2,-24,valid,Int64,4
-27,1,"TypeError(:<:, """", Type, -27)",error,TypeError,26.0,-27,2,-27,valid,Int64,2
-29,1,"TypeError(:<:, """", Type, -29)",error,TypeError,26.0,-29,2,-29,valid,Int64,3
-30,1,"TypeError(:<:, """", Type, -30)",error,TypeError,26.0,-30,2,-30,valid,Int64,3
-33,1,"TypeError(:<:, """", Type, -33)",error,TypeError,26.0,-33,2,-33,valid,Int64,3
-34,1,"TypeError(:<:, """", Type, -34)",error,TypeError,26.0,-34,2,-34,valid,Int64,5
-40,1,"TypeError(:<:, """", Type, -40)",error,TypeError,26.0,-40,2,-40,valid,Int64,2
-41,1,"TypeError(:<:, """", Type, -41)",error,TypeError,26.0,-41,2,-41,valid,Int64,4
-43,1,"TypeError(:<:, """", Type, -43)",error,TypeError,26.0,-43,2,-43,valid,Int64,3
-44,1,"TypeError(:<:, """", Type, -44)",error,TypeError,26.0,-44,2,-44,valid,Int64,2
-46,1,"TypeError(:<:, """", Type, -46)",error,TypeError,26.0,-46,2,-46,valid,Int64,3
-51,1,"TypeError(:<:, """", Type, -51)",error,TypeError,26.0,-51,2,-51,valid,Int64,4
-58,1,"TypeError(:<:, """", Type, -58)",error,TypeError,26.0,-58,2,-58,valid,Int64,7
-59,1,"TypeError(:<:, """", Type, -59)",error,TypeError,26.0,-59,2,-59,valid,Int64,3
-61,1,"TypeError(:<:, """", Type, -61)",error,TypeError,26.0,-61,2,-61,valid,Int64,7
-62,1,"TypeError(:<:, """", Type, -62)",error,TypeError,26.0,-62,2,-62,valid,Int64,3
-63,1,"TypeError(:<:, """", Type, -63)",error,TypeError,26.0,-63,2,-63,valid,Int64,2
-66,1,"TypeError(:<:, """", Type, -66)",error,TypeError,26.0,-66,2,-66,valid,Int64,3
-71,1,"TypeError(:<:, """", Type, -71)",error,TypeError,26.0,-71,2,-71,valid,Int64,3
-74,1,"TypeError(:<:, """", Type, -74)",error,TypeError,26.0,-74,2,-74,valid,Int64,2
-75,1,"TypeError(:<:, """", Type, -75)",error,TypeError,26.0,-75,2,-75,valid,Int64,4
-77,1,"TypeError(:<:, """", Type, -77)",error,TypeError,26.0,-77,2,-77,valid,Int64,2
-78,1,"TypeError(:<:, """", Type, -78)",error,TypeError,26.0,-78,2,-78,valid,Int64,5
-82,1,"TypeError(:<:, """", Type, -82)",error,TypeError,26.0,-82,2,-82,valid,Int64,2
-86,1,"TypeError(:<:, """", Type, -86)",error,TypeError,26.0,-86,2,-86,valid,Int64,2
-88,1,"TypeError(:<:, """", Type, -88)",error,TypeError,26.0,-88,2,-88,valid,Int64,3
-89,1,"TypeError(:<:, """", Type, -89)",error,TypeError,26.0,-89,2,-89,valid,Int64,3
-90,1,"TypeError(:<:, """", Type, -90)",error,TypeError,26.0,-90,2,-90,valid,Int64,2
-92,1,"TypeError(:<:, """", Type, -92)",error,TypeError,26.0,-92,2,-92,valid,Int64,3
-94,1,"TypeError(:<:, """", Type, -94)",error,TypeError,26.0,-94,2,-94,valid,Int64,2
-95,1,"TypeError(:<:, """", Type, -95)",error,TypeError,26.0,-95,2,-95,valid,Int64,4
-96,1,"TypeError(:<:, """", Type, -96)",error,TypeError,26.0,-96,2,-96,valid,Int64,4
-98,1,"TypeError(:<:, """", Type, -98)",error,TypeError,26.0,-98,2,-98,valid,Int64,6
-103,1,"TypeError(:<:, """", Type, -103)",error,TypeError,26.0,-103,2,-103,valid,Int64,2
-105,1,"TypeError(:<:, """", Type, -105)",error,TypeError,26.0,-105,2,-105,valid,Int64,3
-106,1,"TypeError(:<:, """", Type, -106)",error,TypeError,26.0,-106,2,-106,valid,Int64,4
-108,1,"TypeError(:<:, """", Type, -108)",error,TypeError,26.0,-108,2,-108,valid,Int64,4
-109,1,"TypeError(:<:, """", Type, -109)",error,TypeError,26.0,-109,2,-109,valid,Int64,2
-113,1,"TypeError(:<:, """", Type, -113)",error,TypeError,26.0,-113,2,-113,valid,Int64,3
-114,1,"TypeError(:<:, """", Type, -114)",error,TypeError,26.0,-114,2,-114,valid,Int64,3
-119,1,"TypeError(:<:, """", Type, -119)",error,TypeError,26.0,-119,2,-119,valid,Int64,2
-120,1,"TypeError(:<:, """", Type, -120)",error,TypeError,26.0,-120,2,-120,valid,Int64,4
-121,1,"TypeError(:<:, """", Type, -121)",error,TypeError,26.0,-121,2,-121,valid,Int64,3
-127,1,"TypeError(:<:, """", Type, -127)",error,TypeError,26.0,-127,2,-127,valid,Int64,5
-8328,1,"TypeError(:<:, """", Type, -8328)",error,TypeError,26.0,-8328,2,-8328,valid,Int64,2
1021345397,1,"TypeError(:<:, """", Type, 1021345397)",error,TypeError,26.0,1021345397,2,1021345397,valid,Int64,1
138711469109255987360795490009145033042,1,"TypeError(:<:, """", Type, 0x685adb716084be650a603ca6f7f64152)",error,TypeError,21.0,138711469109255987360795490009145033042,2,138711469109255987360795490009145033042,valid,UInt128,1
522924810,1,"TypeError(:<:, """", Type, 522924810)",error,TypeError,26.0,522924810,2,522924810,valid,Int64,1
3741,1,"TypeError(:<:, """", Type, 3741)",error,TypeError,26.0,3741,2,3741,valid,Int64,1
284588392267992266899932462592734690970,1,"TypeError(:<:, """", Type, 0xd619bb0bd6b72b10437ea607a4b67e9a)",error,TypeError,21.0,284588392267992266899932462592734690970,2,284588392267992266899932462592734690970,valid,UInt128,1
6894,1,"TypeError(:<:, """", Type, 0x1aee)",error,TypeError,28.0,6894,2,6894,valid,UInt16,1
2981541061,1,"TypeError(:<:, """", Type, 0xb1b6b4c5)",error,TypeError,26.0,2981541061,2,2981541061,valid,UInt32,1
29516,1,"TypeError(:<:, """", Type, 29516)",error,TypeError,26.0,29516,2,29516,valid,Int64,1
1972387345,1,"TypeError(:<:, """", Type, 1972387345)",error,TypeError,26.0,1972387345,2,1972387345,valid,Int64,1
148128315,1,"TypeError(:<:, """", Type, 148128315)",error,TypeError,26.0,148128315,2,148128315,valid,Int64,1
1593036750,1,"TypeError(:<:, """", Type, 0x5ef3cfce)",error,TypeError,26.0,1593036750,2,1593036750,valid,UInt32,1
39124,1,"TypeError(:<:, """", Type, 0x98d4)",error,TypeError,27.0,39124,2,39124,valid,UInt16,1
25153,1,"TypeError(:<:, """", Type, 0x6241)",error,TypeError,27.0,25153,2,25153,valid,UInt16,1
-963256138,1,"TypeError(:<:, """", Type, -963256138)",error,TypeError,26.0,-963256138,2,-963256138,valid,Int64,1
29102756321560060375664102294073068761,1,"TypeError(:<:, """", Type, 0x15e4fcab23d98c982f62afcf0dbb4cd9)",error,TypeError,22.0,29102756321560060375664102294073068761,2,29102756321560060375664102294073068761,valid,UInt128,1
2524178086,1,"TypeError(:<:, """", Type, 0x9673e6a6)",error,TypeError,26.0,2524178086,2,2524178086,valid,UInt32,1
4449119949626915639,1,"TypeError(:<:, """", Type, 4449119949626915639)",error,TypeError,26.0,4449119949626915639,2,4449119949626915639,valid,Int64,1
1518333397,1,"TypeError(:<:, """", Type, 1518333397)",error,TypeError,26.0,1518333397,2,1518333397,valid,Int64,1
375739164,1,"TypeError(:<:, """", Type, 0x1665531c)",error,TypeError,27.0,375739164,2,375739164,valid,UInt32,1
165278022547934961700754154371180282172,1,"TypeError(:<:, """", Type, 0x7c5763a7af51f62315c4b3d8b212413c)",error,TypeError,21.0,165278022547934961700754154371180282172,2,165278022547934961700754154371180282172,valid,UInt128,1
9349815486689354928,1,"TypeError(:<:, """", Type, 0x81c137a5cf90a4b0)",error,TypeError,25.0,9349815486689354928,2,9349815486689354928,valid,UInt64,1
-18341,1,"TypeError(:<:, """", Type, -18341)",error,TypeError,26.0,-18341,2,-18341,valid,Int64,1
2595095427,1,"TypeError(:<:, """", Type, 0x9aae0383)",error,TypeError,26.0,2595095427,2,2595095427,valid,UInt32,1
-30963720276432243719336622784832454000,1,"TypeError(:<:, """", Type, -30963720276432243719336622784832454000)",error,TypeError,26.0,-30963720276432243719336622784832454000,2,-30963720276432243719336622784832454000,valid,Int128,1
1304263585,1,"TypeError(:<:, """", Type, 0x4dbd7ba1)",error,TypeError,26.0,1304263585,2,1304263585,valid,UInt32,1
8705851432198982645,1,"TypeError(:<:, """", Type, 0x78d165c0838bcbf5)",error,TypeError,25.0,8705851432198982645,2,8705851432198982645,valid,UInt64,1
-2506059396916579713,1,"TypeError(:<:, """", Type, -2506059396916579713)",error,TypeError,26.0,-2506059396916579713,2,-2506059396916579713,valid,Int64,1
3170925210,1,"TypeError(:<:, """", Type, 0xbd007a9a)",error,TypeError,26.0,3170925210,2,3170925210,valid,UInt32,1
73202417525228748695532907171071433779,1,"TypeError(:<:, """", Type, 0x371245d5a731345d0e1c40b2fdf49c33)",error,TypeError,22.0,73202417525228748695532907171071433779,2,73202417525228748695532907171071433779,valid,UInt128,1
54115,1,"TypeError(:<:, """", Type, 0xd363)",error,TypeError,27.0,54115,2,54115,valid,UInt16,1
23,1,"TypeError(:<:, """", Type, 23)",error,TypeError,26.0,23,2,23,valid,Int64,1
20967,1,"TypeError(:<:, """", Type, 0x51e7)",error,TypeError,27.0,20967,2,20967,valid,UInt16,1
2954994314964423356,1,"TypeError(:<:, """", Type, 0x29023fac58c0d2bc)",error,TypeError,25.0,2954994314964423356,2,2954994314964423356,valid,UInt64,1
-1206988775,1,"TypeError(:<:, """", Type, -1206988775)",error,TypeError,26.0,-1206988775,2,-1206988775,valid,Int64,1
307226543870998688815093107489360538087,1,"TypeError(:<:, """", Type, 0xe721ae181892535fd4e0eabcb89f69e7)",error,TypeError,21.0,307226543870998688815093107489360538087,2,307226543870998688815093107489360538087,valid,UInt128,1
32,1,"TypeError(:<:, """", Type, 32)",error,TypeError,26.0,32,2,32,valid,Int64,1
8250290983500160966,1,"TypeError(:<:, """", Type, 8250290983500160966)",error,TypeError,26.0,8250290983500160966,2,8250290983500160966,valid,Int64,1
