bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
12,8,3,0,1,9.906502430065047e-7,9.988333626324454e-7,0.9918073224903362,-1.006875e6,2563,-1006875B,2.6 kB
11,4,0,0,1,9.869495658902335e-7,1.0098776129320888e-6,0.9772962121862611,2153.0,1015376,2.2 kB,1.0 MB
11,12,5,0,1,9.78168262548187e-7,1.0000540029161574e-6,0.9781154414620096,-1.021413e6,906,-1021413B,906B
14,2,2,0,1,9.771039307181202e-7,1.110385659147135e-6,0.8799680747575704,-62168.0,-1006875,-62168B,-1006875B
13,4,2,0,1,9.43129303027445e-7,9.890981600796025e-7,0.9535244742054136,53886.0,-1006414,53.9 kB,-1006414B
13,4,3,0,1,9.078298508980253e-7,1.0097511670199113e-6,0.899062938027903,-2795.0,-1104323,-2795B,-1104323B
12,2,0,0,1,8.671635513816083e-7,4.737270952949425e-6,0.18305128838824647,1.148216e6,-4969,1.1 MB,-4969B
14,2,1,0,1,8.622391834250038e-7,8.996996802467337e-7,0.9583633320715901,153357.0,-1006414,153.4 kB,-1006414B
14,0,2,0,1,7.694550949853842e-7,9.089942251596875e-7,0.8464906307300359,-102174.0,1197447,-102174B,1.2 MB
12,8,4,0,1,7.688280216286699e-7,1.0008968035359683e-6,0.7681391517212905,-1.301424e6,-743,-1301424B,-743B
15,0,0,0,1,7.107497343572868e-7,9.977251865746098e-6,0.07123702437516215,1.1091701e7,9966129,11.1 MB,10.0 MB
15,0,3,0,1,4.3642965626800273e-7,4.989746071822405e-7,0.8746530384232669,-1.093873e6,1197447,-1093873B,1.2 MB
31,0,1,0,1,3.6647426767613674e-7,1.0,3.6647426767613674e-7,-9.9999998068935e13,-100000000069985,-99999998068935B,-100000000069985B
62,0,0,0,1,2.3635436033399706e-7,0.6666666666666667,3.5453154050099554e-7,-1.0009931813718318e29,-100099318137183177679222398932,-100099318137183177679223853316B,-100099318137183177679222398932B
42,0,0,0,1,2.050934093660178e-7,0.7142857142857143,2.8713077311242494e-7,-1.0005148829228526e19,-10005148829226185104,-10005148829228525501B,-10005148829226185104B
50,0,0,0,1,1.0693785781502706e-7,0.7142857142857143,1.497130009410379e-7,-1.1060942528808872e23,-110609425288088722740334,-110609425288088726963468B,-110609425288088722740334B
16,2,2,0,1,1.0493731097511003e-7,1.1108752352694888e-7,0.9446363339772638,-489262.0,-10018761,-489262B,-10018761B
8,18,5,0,1,1.0033986114367976e-7,1.0050249236130806e-7,0.9983818190593359,9.966129e6,0,10.0 MB,0B
10,18,4,0,1,9.989239591112454e-8,1.0e-7,0.9989239591112454,-2.0,10010770,-2B,10.0 MB
9,24,5,0,1,9.980137530287223e-8,9.9999970000009e-8,0.9980140524328481,0.0,10019902,0B,10.0 MB
11,24,7,0,1,9.955030142338016e-8,9.999958000176399e-8,0.9955071953464614,-6.0,-10045179,-6B,-10045179B
15,4,3,0,1,9.879734974133372e-8,1.0099396237894107e-7,0.9782500598464946,-23753.0,-10145482,-23753B,-10145482B
12,18,6,0,1,9.86094003749721e-8,9.9999850000225e-8,0.9860954828907267,-1.0140362e7,659,-10140362B,659B
12,8,1,0,1,9.809292637193994e-8,1.0009395819856099e-7,0.980008465419546,5965.0,10200380,6.0 kB,10.2 MB
14,8,3,0,1,9.754040172209531e-8,9.987404883701165e-8,0.9766340992270703,-1.0205155e7,47007,-10205155B,47.0 kB
11,12,3,0,1,9.740580104144335e-8,1.0000861074138484e-7,0.9739741440197368,1.0266316e7,-13,10.3 MB,-13B
10,32,8,0,1,9.687979252223633e-8,9.9999810000361e-8,0.9687997659384212,-1.0322069e7,1,-10322069B,1B
13,4,0,0,1,9.627930549500658e-8,1.0099108612277446e-7,0.9533445890260077,37855.0,10424303,37.9 kB,10.4 MB
12,8,2,0,1,9.59855576290569e-8,9.126959196864099e-7,0.10516707214165727,-444.0,10417790,-444B,10.4 MB
13,12,4,0,1,9.597504648791314e-8,9.998577202464089e-8,0.9598870373702837,1235.0,-10418140,1.2 kB,-10418140B
15,4,2,0,1,9.589672306512778e-8,9.887766923976026e-8,0.9698521799962313,409124.0,-10018761,409.1 kB,-10018761B
14,8,4,0,1,9.491490546522873e-8,1.000809254363078e-7,0.9483815727266954,-1.0541983e7,-6230,-10541983B,-6230B
14,2,0,0,1,9.253070839752266e-8,9.988360563435428e-8,0.9263853443201829,1.0765868e7,-41355,10.8 MB,-41355B
13,12,5,0,1,8.539003049192599e-8,1.0000504025402881e-7,0.853857268343892,-1.1711174e7,-205,-11711174B,-205B
16,2,4,0,1,8.53611296487031e-8,9.088005886119652e-8,0.9392723851453197,1.669755e6,-10045179,1.7 MB,-10045179B
13,4,1,0,1,8.507658807149666e-8,8.354429338493715e-7,0.1018341105352335,-1964.0,11752151,-1964B,11.8 MB
16,0,2,0,1,8.35330696041182e-8,8.99612833624793e-8,0.9285446636809302,-1.030535e6,10019902,-1030535B,10.0 MB
17,0,3,0,1,3.67898526205862e-8,4.762575604697081e-8,0.7724780806482584,-1.0514084e7,14725795,-10514084B,14.7 MB
18,2,2,0,1,1.0766762414408141e-8,1.1101866586804278e-8,0.9698155107723557,-7.440436e6,-100318867,-7440436B,-100318867B
11,40,9,0,1,9.997427761811163e-9,9.9999840000256e-9,0.9997443757695582,-1.00025727e8,2,-100025727B,2B
11,24,5,0,1,9.973681349917026e-9,1.0000002900000842e-8,0.9973678457549434,-7.0,100263874,-7B,100.3 MB
12,32,8,0,1,9.968215050443703e-9,9.99998610001932e-9,0.9968228906262624,-1.00318867e8,-4,-100318867B,-4B
10,32,6,0,1,9.920710999103198e-9,9.999999200000064e-9,0.9920711792760077,1.00799227e8,0,100.8 MB,0B
14,8,2,0,1,9.913569731920617e-9,9.131287168415243e-8,0.1085670568571237,-1873.0,100869965,-1873B,100.9 MB
14,8,1,0,1,9.909009430909634e-9,1.0008317211852566e-8,0.9900774746802266,1.00929713e8,11452,100.9 MB,11.5 kB
15,4,0,0,1,9.908252750174266e-9,1.0095339477444432e-8,0.9814680102944368,1.01763611e8,837643,101.8 MB,837.6 kB
15,4,1,0,1,9.901583899937445e-9,9.998358769408002e-9,0.990320924493462,-15492.0,100978451,-15492B,101.0 MB
16,8,3,0,1,9.888916515225326e-9,9.987232521688924e-9,0.990155830832006,322106.0,-100801207,322.1 kB,-100801207B
12,18,4,0,1,9.816915411105274e-9,1.0000039800158405e-8,0.9816876339781938,186.0,101865177,186B,101.9 MB
13,12,2,0,1,9.809544842122193e-9,1.0000666644438517e-8,0.9808890937863017,2064.0,101943593,2.1 kB,101.9 MB
14,18,5,0,1,9.732028971549541e-9,9.99984850229519e-9,0.9732176411788461,-1.02751374e8,2122,-102751374B,2.1 kB
17,4,5,0,1,9.631013620555072e-9,9.899866317155186e-9,0.972842795247222,2.450024e6,-101381207,2.5 MB,-101381207B
13,12,3,0,1,9.625389189376963e-9,9.265847382341807e-8,0.10388029062210052,-395.0,103891508,-395B,103.9 MB
64,0,0,0,1,9.594040561926937e-9,0.7142857142857143,1.3431656786697712e-8,-1.6531704596339408e30,-1653170459633940791415929414623,-1653170459633940791415885527730B,-1653170459633940791415929414623B
13,24,7,0,1,9.1534930205348e-9,9.999935600414733e-9,0.9153551969029852,-1.09247529e8,383,-109247529B,383B
15,12,4,0,1,8.889663423228746e-9,9.99861419207298e-9,0.8890895530579205,-1.0442771e8,27474,-104427710B,27.5 kB
18,2,4,0,1,8.591357058715232e-9,9.011650559227438e-9,0.9533610965327713,1.4725795e7,-101670252,14.7 MB,-101670252B
17,4,3,0,1,8.312261712947626e-9,1.0097708864190925e-8,0.8231829442444163,-163135.0,-112948323,-163135B,-112948323B
16,2,0,0,1,8.282208296793265e-9,9.986282243533348e-9,0.8293585235042239,1.20121007e8,-619738,120.1 MB,-619738B
14,18,6,0,1,8.163099345314943e-9,1.0000061800381926e-8,0.8163048897360989,-1.13079331e8,-109,-113079331B,-109B
16,8,4,0,1,8.074464068766104e-9,1.0007647043258695e-8,0.8068294209281879,-14293.0,-115605040,-14293B,-115605040B
25,0,2,0,1,7.031826313102502e-9,1.9924900658430298e-8,0.35291650551478715,9.99919050929e11,1000061261495,999.9 GB,1.0 TB
16,2,1,0,1,6.1465470365692114e-9,8.013168941557992e-9,0.7670557155848688,1.00351113e8,9966129,100.4 MB,10.0 MB
15,12,5,0,1,6.145751223437769e-9,1.0000745355551348e-8,0.6145293180599086,-1.51092852e8,-1245,-151092852B,-1245B
20,0,1,0,1,4.485290498460502e-9,0.7777777777777778,5.766802069449217e-9,9.800937773e9,9974344106,9.8 GB,10.0 GB
19,0,3,0,1,4.390630927376253e-9,4.730219051714066e-9,0.9282087952745534,-1.07778825e8,104795028,-107778825B,104.8 MB
52,0,0,0,1,1.666946847092726e-9,0.7142857142857143,2.3337255859298164e-9,-1.9266017238238985e24,-1926601723823898731253473,-1926601723823898393810200B,-1926601723823898731253473B
30,0,2,0,1,1.1751807665111614e-9,1.0,1.1751807665111614e-9,9.99949809739244e14,999950660672163,999.9 TB,1.0 PB
18,2,1,0,1,1.083318810180811e-9,1.110821949346737e-9,0.9752407312602166,7.7584894e7,1000674192,77.6 MB,1.0 GB
20,2,2,0,1,1.0710591757420554e-9,1.1106746628637581e-9,0.9643320510980611,-9.6394133e7,-1030049362,-96394133B,-1030049362B
17,4,0,0,1,1.004463258157341e-9,1.0097469611980748e-9,0.9947672998842555,9.256956e6,1004813530,9.3 MB,1.0 GB
13,24,2,0,1,9.993261913242592e-10,9.999988070014233e-10,0.9993273835204054,-71.0,1000674192,-71B,1.0 GB
14,32,8,0,1,9.988129846798688e-10,9.999958010176315e-10,0.9988171786955916,336.0,-1001188090,336B,-1001188090B
17,12,4,0,1,9.9654318601364e-10,9.998229523514206e-10,0.996719652884476,-1.003183241e9,285564,-1003183241B,285.6 kB
12,32,3,0,1,9.952095577983281e-10,9.999993100004761e-10,0.995210244492923,29.0,1004813530,29B,1.0 GB
15,12,1,0,1,9.951544308659416e-10,1.0000876126753084e-9,0.9950672503620256,1.004879902e9,10739,1.0 GB,10.7 kB
11,40,4,0,1,9.914377817127702e-10,9.999998340000276e-10,0.9914379462914419,1.008636167e9,4,1.0 GB,4B
16,8,2,0,1,9.906288874846988e-10,1.0009163409119376e-9,0.9897219647569487,152833.0,1009612594,152.8 kB,1.0 GB
18,2,3,0,1,9.883293426076972e-10,4.7361624111173875e-9,0.20867724896590356,-6.99494e6,1004813530,-6994940B,1.0 GB
13,40,9,0,1,9.84221923579764e-10,9.99999781000048e-10,0.9842221391243651,31.0,-1016030984,31B,-1016030984B
19,4,3,0,1,9.717798560194834e-10,1.0094605817968322e-9,0.962672414894817,-1.031055305e9,-2015658,-1031055305B,-2015658B
12,50,10,0,1,9.708272592757286e-10,9.999999610000015e-10,0.9708272971379918,-1.030049362e9,1,-1030049362B,1B
19,0,4,0,1,9.701592509328245e-10,9.899769281026018e-10,0.9799816777470157,-1.2502007e7,1018256602,-12502007B,1.0 GB
14,18,1,0,1,9.697906658164343e-10,9.999951630233964e-10,0.9697953566938848,-117.0,1031150249,-117B,1.0 GB
14,18,0,0,1,9.696820528134925e-10,1.0000010190010384e-9,0.9696810647074806,1.031273304e9,7440,1.0 GB,7.4 kB
16,8,1,0,1,9.67819431907782e-10,9.999547860443943e-10,0.9678631928312151,-38230.0,1033212361,-38230B,1.0 GB
17,12,5,0,1,9.612670108261467e-10,9.999910650798335e-10,0.9612755997468884,-1.040347826e9,-54142,-1040347826B,-54142B
19,4,5,0,1,9.60339897325356e-10,9.890384267846023e-10,0.9709834029881466,1.1248623e7,-1030049362,11.2 MB,-1030049362B
16,18,5,0,1,9.4572115965611e-10,9.999778114923408e-10,0.9457421442629215,-1.057359364e9,34763,-1057359364B,34.8 kB
18,8,6,0,1,9.36354138378823e-10,9.988459473762448e-10,0.9374359888413479,6.129493e6,-1061842505,6.1 MB,-1061842505B
17,4,1,0,1,9.355582228881825e-10,9.61296447763149e-10,0.9732255071420923,1.078846692e9,9966129,1.1 GB,10.0 MB
15,24,6,0,1,9.316383050113658e-10,9.999913770743556e-10,0.9316463385284698,-1.0733763e9,1635,-1073376300B,1.6 kB
15,24,7,0,1,8.979348808587033e-10,9.99980858366409e-10,0.8979520691281927,-1.034119065e9,-168,-1034119065B,-168B
15,12,0,0,1,8.841450420667148e-10,9.99973917680305e-10,0.8841681032218471,-8605.0,1131027540,-8605B,1.1 GB
16,18,6,0,1,8.811642115025842e-10,9.999273782742982e-10,0.8812282078157728,-1.059206453e9,-1686,-1059206453B,-1686B
20,2,4,0,1,8.710865374579127e-10,8.997706714000123e-10,0.9681206168928934,1.47453385e8,-1000538183,147.5 MB,-1000538183B
20,0,5,0,1,8.485802556487188e-10,9.090566996344715e-10,0.9334734081932732,-1.77764728e8,1000674192,-177764728B,1.0 GB
18,8,4,0,1,7.693679197152451e-10,1.0007137200329784e-9,0.7688191980518571,-1.300753468e9,-985211,-1300753468B,-985211B
17,4,2,0,1,7.321555300098519e-10,9.998118164197252e-10,0.7322933355915549,1.365328445e9,-501572,1.4 GB,-501572B
21,0,6,0,1,4.421853933603855e-10,4.996450167053364e-10,0.8849991065179832,1.214063892e9,-1047430981,1.2 GB,-1047430981B
21,0,0,0,1,4.1285087929813716e-10,9.952705341380083e-9,0.041481272190550915,1.18887218e10,9950976139,11.9 GB,10.0 GB
33,0,1,0,1,3.3779016836528495e-10,1.0,3.3779016836528495e-10,-1.000001038793705e15,-999998196792694,-1000001038793705B,-999998196792694B
39,0,1,0,1,1.3171796448390684e-10,1.0,1.3171796448390684e-10,-1.0000000054208069e18,-999999997828828117,-1000000005420806963B,-999999997828828117B
20,2,1,0,1,1.0586463721401824e-10,1.1105522638133082e-10,0.9532611896220928,6.29031423e8,10075056331,629.0 MB,10.1 GB
37,0,1,0,1,1.0438143537290445e-10,1.0,1.0438143537290445e-10,-9.999999693019011e16,-100000006111260771,-99999996930190115B,-100000006111260771B
22,2,2,0,1,1.0424248349536812e-10,1.110264791049191e-10,0.9388974984684495,-4.93995611e8,-10087013414,-493995611B,-10087013414B
32,0,1,0,1,1.0107815265086815e-10,0.7777777777777778,1.2995762483683046e-10,9.94999678131538e15,9950004476131296,9.9 PB,10.0 PB
60,0,0,0,1,1.0034378674775773e-10,0.7142857142857143,1.4048130144686081e-10,-2.219707812089998e28,-22197078120899979384426482579,-22197078120899979389116242160B,-22197078120899979384426482579B
13,24,3,0,1,1.001127868153442e-10,1.0050211154423794e-10,0.9961262034905369,118.0,9988734143,118B,10.0 GB
12,50,5,0,1,9.981702708457731e-11,9.999998273000299e-11,0.9981704432297789,1.0018330834e10,2,10.0 GB,2B
15,24,2,0,1,9.955675049850641e-11,9.999712894243209e-11,0.9955960891219267,1.0044522168e10,-127,10.0 GB,-127B
15,24,1,0,1,9.933192401371718e-11,9.999991222007705e-11,0.9933201120728008,1.0067260419e10,3493,10.1 GB,3.5 kB
14,32,3,0,1,9.930416011956739e-11,9.999959612163119e-11,0.9930456118920927,521.0,10070072095,521B,10.1 GB
13,40,4,0,1,9.925502815548376e-11,9.999992193006095e-11,0.9925510564388424,1.0075056331e10,-2,10.1 GB,-2B
19,4,2,0,1,9.918633130878945e-11,9.998085767498764e-11,0.9920532151386319,-6.978026e6,10075056331,-6978026B,10.1 GB
14,50,10,0,1,9.911011541789896e-11,9.999993461004276e-11,0.9911018022600343,-1.0089787448e10,15,-10089787448B,15B
13,60,11,0,1,9.821719029037723e-11,9.99997609605714e-11,0.982174250687489,-1.0181517075e10,0,-10181517075B,0B
21,0,4,0,1,9.699252879935628e-11,9.885919898962703e-11,0.981117890804814,-1.52614999e8,10157457461,-152614999B,10.2 GB
16,18,0,0,1,9.675448074990465e-11,9.999961277149947e-11,0.9675485541228046,21175.0,10335459826,21.2 kB,10.3 GB
17,12,1,0,1,9.556502415046565e-11,1.0000349364205109e-10,0.9556168556723394,1.0464200471e10,121077,10.5 GB,121.1 kB
18,8,1,0,1,9.396461531351381e-11,1.0008216396374672e-10,0.9388747364370649,1.0648460872e10,6156887,10.6 GB,6.2 MB
15,40,9,0,1,9.395521544305407e-11,9.999878967464905e-11,0.9395635262060866,-1.0643368804e10,-96,-10643368804B,-96B
19,12,7,0,1,9.3834881045267e-11,9.997051979338864e-11,0.9386255191950357,2.109001e6,-10654908825,2.1 MB,-10654908825B
19,4,0,0,1,9.364417847010154e-11,1.0098554999481878e-10,0.9273027524720724,9.1865971e7,10770586382,91.9 MB,10.8 GB
21,4,5,0,1,9.317163383361709e-11,9.880273915434014e-11,0.9430065869740041,-1.0609987677e10,122892695,-10609987677B,122.9 MB
17,24,6,0,1,9.315041483868895e-11,9.999965866116513e-11,0.9315073279831495,-1.0735280682e10,44563,-10735280682B,44.6 kB
16,32,7,0,1,9.296056130031636e-11,9.999968044102118e-11,0.9296085836508606,-1.0757246583e10,3438,-10757246583B,3.4 kB
