x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
235205330593980652794078381782822396231,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,235205330593980652794078381782822396231,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
5216493235386382603,-100000000,"InexactError(:check_top_bit, UInt64, -100000000)",error,InexactError,1.0,5216493235386382603,-99999999,"InexactError(:check_top_bit, UInt64, -99999999)",error,InexactError,1
33068798352511933286729319101884536182,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,33068798352511933286729319101884536182,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
15812287759534397456,-10,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,15812287759534397456,-9,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-1000000000,17196311743278847689,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,-999999999,17196311743278847689,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
249485375147158211086204531847205492574,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,249485375147158211086204531847205492574,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
-10000,222015360866861906270503147308552574436,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,-9999,222015360866861906270503147308552574436,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
12043897621813618682,-10,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,12043897621813618682,-9,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
1144792408646561817,-100000000,"InexactError(:check_top_bit, UInt64, -100000000)",error,InexactError,1.0,1144792408646561817,-99999999,"InexactError(:check_top_bit, UInt64, -99999999)",error,InexactError,1
2587792097863881132,-10,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,2587792097863881132,-9,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-1000000000,10028965049248847713534202257390784976,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,-999999999,10028965049248847713534202257390784976,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
1085902328186835637,-10,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,1085902328186835637,-9,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
