x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
133379827283966969107997266736469381289,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,133379827283966969107997266736469381289,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
8611452784645828529,-10000000,"InexactError(:check_top_bit, UInt64, -10000000)",error,InexactError,1.0,8611452784645828529,-9999999,"InexactError(:check_top_bit, UInt64, -9999999)",error,InexactError,1
-10,113913516889545832911114258066861314335,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,-9,113913516889545832911114258066861314335,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
-100,78306370587877805482903317004039578977,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,-99,78306370587877805482903317004039578977,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
-1000000000,961720583544214278,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,-999999999,961720583544214278,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
-1000000000,117093744015525968390922922119680013868,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,-999999999,117093744015525968390922922119680013868,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
12501651791246780432,-10000000,"InexactError(:check_top_bit, UInt64, -10000000)",error,InexactError,1.0,12501651791246780432,-9999999,"InexactError(:check_top_bit, UInt64, -9999999)",error,InexactError,1
-10000,11625606821303922299,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,-9999,11625606821303922299,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
-100,90378231416694617568484416609121959497,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,-99,90378231416694617568484416609121959497,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
-10000,240457201208128735674929817719572743470,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,-9999,240457201208128735674929817719572743470,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
