x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
271955408581128975858313325603561635438,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,271955408581128975858313325603561635438,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
1914578299566698262,-100,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,1914578299566698262,-99,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
-100,256128813822852499398914740798305719915,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,-99,256128813822852499398914740798305719915,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
112740180312834718634528936738815862599,-10000000,"InexactError(:check_top_bit, UInt128, -10000000)",error,InexactError,1.0,112740180312834718634528936738815862599,-9999999,"InexactError(:check_top_bit, UInt128, -9999999)",error,InexactError,1
-10,7436022519482641274,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,7436022519482641274,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-10,43166374401934324949491087736897138214,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,-9,43166374401934324949491087736897138214,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
3561655420909645682,-100,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,3561655420909645682,-99,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
5698964985311985398,-100,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,5698964985311985398,-99,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
-1000000000,2802985198624373041,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,-999999999,2802985198624373041,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
-10000,14770187940688361683,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,-9999,14770187940688361683,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
-1000000000,294718911511977953843600909411169460683,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,-999999999,294718911511977953843600909411169460683,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
67668131528886344975465961423336265040,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,67668131528886344975465961423336265040,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
16521713846278311220,-1000,"InexactError(:check_top_bit, UInt64, -1000)",error,InexactError,1.0,16521713846278311220,-999,"InexactError(:check_top_bit, UInt64, -999)",error,InexactError,1
158452994323551211673670504031677290747,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,158452994323551211673670504031677290747,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
198085212750934141991255851543779541537,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,198085212750934141991255851543779541537,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
-10000,64330319707970818244896749359369891135,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,-9999,64330319707970818244896749359369891135,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
-10,167228006534542038951137735788291896946,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,-9,167228006534542038951137735788291896946,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
188117083628850689576186919994940657346,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,188117083628850689576186919994940657346,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
12604553017858620673,-1000000000,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,12604553017858620673,-999999999,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
40249466245437182,-10,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,40249466245437182,-9,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-10000,18435776797372807327,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,-9999,18435776797372807327,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
-1000,279868851358256201824857642592118771034,"InexactError(:check_top_bit, UInt128, -1000)",error,InexactError,1.0,-999,279868851358256201824857642592118771034,"InexactError(:check_top_bit, UInt128, -999)",error,InexactError,1
-10,6929177573900801795,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,6929177573900801795,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
5828418264032478438,-10000,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,5828418264032478438,-9999,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
18222353111229399884,-100,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,18222353111229399884,-99,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
-100000000,6705660311793413723,"InexactError(:check_top_bit, UInt64, -100000000)",error,InexactError,1.0,-99999999,6705660311793413723,"InexactError(:check_top_bit, UInt64, -99999999)",error,InexactError,1
-100000000,215891566463172223002467193318661143302,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,-99999999,215891566463172223002467193318661143302,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
-10,71695988587003620657183607020349252891,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,-9,71695988587003620657183607020349252891,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
13702810711127640444,-100,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,13702810711127640444,-99,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
-100,190003558657177378738526868096031463058,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,-99,190003558657177378738526868096031463058,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
-10,328774587208158948394050319233058825716,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,-9,328774587208158948394050319233058825716,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
7889773383887038948,-10000,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,7889773383887038948,-9999,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
-1000000000,6081989419615585282,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,-999999999,6081989419615585282,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
-10,125986227173528747066989335884185639659,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,-9,125986227173528747066989335884185639659,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
121478540569518950869049038635822140069,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,121478540569518950869049038635822140069,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
-10000,191346110752018261905396024933589380023,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,-9999,191346110752018261905396024933589380023,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
329777148527554416985565875852391615909,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,329777148527554416985565875852391615909,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
79172069499943504742488656013664259733,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,79172069499943504742488656013664259733,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
182715636943466338482865538740306016635,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,182715636943466338482865538740306016635,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
-100,4140926193037868475,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,-99,4140926193037868475,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
10960269395397560118,-10000,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,10960269395397560118,-9999,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
-1000000000,6657955502396456424,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,-999999999,6657955502396456424,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
116446089587489244912236526963530035186,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,116446089587489244912236526963530035186,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
-10,275294347103733877088077906829842000345,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,-9,275294347103733877088077906829842000345,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
218905671758376812527306032551066407110,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,218905671758376812527306032551066407110,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
124671792867191065470796663675610150287,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,124671792867191065470796663675610150287,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
9154233880774792150,-10000,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,9154233880774792150,-9999,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
21568721521845143756003959305064141511,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,21568721521845143756003959305064141511,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
-100,12099642342160576469,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,-99,12099642342160576469,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
-1000000000,5452383201511871369,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,-999999999,5452383201511871369,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
-1000000000,13269176896587578002,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,-999999999,13269176896587578002,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
-100000000,60371454585807163105940532245632190331,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,-99999999,60371454585807163105940532245632190331,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
321276767729453107766812721161062155019,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,321276767729453107766812721161062155019,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
-1000000000,15109659999939144974,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,-999999999,15109659999939144974,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
-10000,103392316669316161616904739500993152584,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,-9999,103392316669316161616904739500993152584,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
5189659261251152468,-1000000000,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,5189659261251152468,-999999999,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
-10,12513204194171181160,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,12513204194171181160,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-1000000000,189399759325007599590323112144863499561,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,-999999999,189399759325007599590323112144863499561,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
-10,10541567586612344741,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,10541567586612344741,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-10000,235231118314258749588777372910943759513,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,-9999,235231118314258749588777372910943759513,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
-100000000,190778450529071147329679706828966958963,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,-99999999,190778450529071147329679706828966958963,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
2888395691041897924,-1000000000,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,2888395691041897924,-999999999,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
14201387615784627536,-10,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,14201387615784627536,-9,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-100000000,130448858373888744194126344144374155305,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,-99999999,130448858373888744194126344144374155305,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
14508274993816274636,-1000000000,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,14508274993816274636,-999999999,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
206777709535190030942127654315057576797,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,206777709535190030942127654315057576797,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
-10,297902863532094672149226009803687286394,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,-9,297902863532094672149226009803687286394,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
101354967009421404836806645037139208479,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,101354967009421404836806645037139208479,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
80443267735418163604518635475113123990,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,80443267735418163604518635475113123990,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
325432894921024358061113247759141580175,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,325432894921024358061113247759141580175,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
17518612364106853145,-10000,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,17518612364106853145,-9999,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
-10,2792567432987994580,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,2792567432987994580,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
251244241150810791310118300510653856379,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,251244241150810791310118300510653856379,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
9377533216505902671,-10,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,9377533216505902671,-9,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
119401524507511854123930404477880137212,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,119401524507511854123930404477880137212,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
-10000,2512277616419915046,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,-9999,2512277616419915046,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
-10,2966952766710723273,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,2966952766710723273,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
16741493934509502114726192861413296870,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,16741493934509502114726192861413296870,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
-10,61600625936845815748479254178775516374,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,-9,61600625936845815748479254178775516374,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
222918774484139396402833584950620386286,-1000,"InexactError(:check_top_bit, UInt128, -1000)",error,InexactError,1.0,222918774484139396402833584950620386286,-999,"InexactError(:check_top_bit, UInt128, -999)",error,InexactError,1
9497692027149119442,-1000000000,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,9497692027149119442,-999999999,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
-10000,170294581752361014836810860742712929475,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,-9999,170294581752361014836810860742712929475,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
322054925078990002958136167170940014822,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,322054925078990002958136167170940014822,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
-1000000000,52877775788050287244887468982624375818,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,-999999999,52877775788050287244887468982624375818,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
90442973482981221576430412817187912577,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,90442973482981221576430412817187912577,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
6616357091804827213,-1000,"InexactError(:check_top_bit, UInt64, -1000)",error,InexactError,1.0,6616357091804827213,-999,"InexactError(:check_top_bit, UInt64, -999)",error,InexactError,1
-10000,167362803390467517034987860680423251860,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,-9999,167362803390467517034987860680423251860,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
-1000000000,7460875822338420337,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,-999999999,7460875822338420337,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
-10000,220604009404022498857693782659360043757,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,-9999,220604009404022498857693782659360043757,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
211323853346123113684069032993751581700,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,211323853346123113684069032993751581700,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
104859073196178293710527274064710252971,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,104859073196178293710527274064710252971,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
313257558849144672304710237166351967140,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,313257558849144672304710237166351967140,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
149507693583465681128896611818843482290,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,149507693583465681128896611818843482290,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
-1000000000,10645602346858371625,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,-999999999,10645602346858371625,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
-100000000,5902890111206312564,"InexactError(:check_top_bit, UInt64, -100000000)",error,InexactError,1.0,-99999999,5902890111206312564,"InexactError(:check_top_bit, UInt64, -99999999)",error,InexactError,1
8077539730451976935,-100000000,"InexactError(:check_top_bit, UInt64, -100000000)",error,InexactError,1.0,8077539730451976935,-99999999,"InexactError(:check_top_bit, UInt64, -99999999)",error,InexactError,1
7138757709398358536,-100,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,7138757709398358536,-99,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
-10000,5685500559619884996,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,-9999,5685500559619884996,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
-1000000000,175938844040214679452528977127437203873,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,-999999999,175938844040214679452528977127437203873,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
10501805151181238637,-10000,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,10501805151181238637,-9999,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
-100,17796204905498936084,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,-99,17796204905498936084,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
146515222558635536546404636859778528591,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,146515222558635536546404636859778528591,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
-10000,2133702218210459830,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,-9999,2133702218210459830,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
9312457569372763641,-100000000,"InexactError(:check_top_bit, UInt64, -100000000)",error,InexactError,1.0,9312457569372763641,-99999999,"InexactError(:check_top_bit, UInt64, -99999999)",error,InexactError,1
1030429209169878110,-1000000000,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,1030429209169878110,-999999999,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
-10,1529366228422049299,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,1529366228422049299,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
