x,y,output,outputtype,datatype,metric,n_x,n_y,n_output,n_outputtype,n_datatype,count
-10,8120898927790590126942269403104968166,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,-9,8120898927790590126942269403104968166,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
-10,111646804791954865992047307957810706745,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,-9,111646804791954865992047307957810706745,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
-100,262474508185190867466625022798747230501,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,-99,262474508185190867466625022798747230501,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
189940400407659498650053566191736276322,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,189940400407659498650053566191736276322,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
11214868551614590003,-1000000000,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,11214868551614590003,-999999999,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
-10,266204665025197040154406144932337864412,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,-9,266204665025197040154406144932337864412,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
6107752900443842707,-1000000000,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,6107752900443842707,-999999999,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
10952765705916251632,-100,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,10952765705916251632,-99,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
-1000000000,288445660766425917566982005182585170028,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,-999999999,288445660766425917566982005182585170028,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
-1000000000,13502342536800816620,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,-999999999,13502342536800816620,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
246122393062980327547229769509551623014,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,246122393062980327547229769509551623014,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
-10,276492128503508494483788930642817439222,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,-9,276492128503508494483788930642817439222,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
-10000,2550764296117534245,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,-9999,2550764296117534245,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
130830487535461385296153169976400494895,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,130830487535461385296153169976400494895,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
-100000000,303535093483527136152134143085896849833,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,-99999999,303535093483527136152134143085896849833,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
-1000000000,264603678229567178980076405106759230212,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,-999999999,264603678229567178980076405106759230212,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
-10,38291147599975429312145791572923608027,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,-9,38291147599975429312145791572923608027,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
170791369871123752383187571827100274096,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,170791369871123752383187571827100274096,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
-10000,15470170917346405348,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,-9999,15470170917346405348,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
27112332123065235458845669279703983704,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,27112332123065235458845669279703983704,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
-1000,338636419954242936803336952747882348354,"InexactError(:check_top_bit, UInt128, -1000)",error,InexactError,1.0,-999,338636419954242936803336952747882348354,"InexactError(:check_top_bit, UInt128, -999)",error,InexactError,1
-10,99865548235864047833824219173189088337,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,-9,99865548235864047833824219173189088337,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
-10000,16918967036135017659,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,-9999,16918967036135017659,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
151297805612905322151450318768773799522,-100,"InexactError(:check_top_bit, UInt128, -100)",error,InexactError,1.0,151297805612905322151450318768773799522,-99,"InexactError(:check_top_bit, UInt128, -99)",error,InexactError,1
-1000000000,155032053229174679473308462462338431800,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,-999999999,155032053229174679473308462462338431800,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
-10,278446078917329711982442161787407352387,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,-9,278446078917329711982442161787407352387,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
298880172837524371237991339601181727538,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,298880172837524371237991339601181727538,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
16891782637194265448,-1000000000,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,16891782637194265448,-999999999,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
100623699447080980851578313239579160820,-1000000000,"InexactError(:check_top_bit, UInt128, -1000000000)",error,InexactError,1.0,100623699447080980851578313239579160820,-999999999,"InexactError(:check_top_bit, UInt128, -999999999)",error,InexactError,1
-1000000000,3765816667252507687,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,-999999999,3765816667252507687,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
-100000000,5762394827234622241,"InexactError(:check_top_bit, UInt64, -100000000)",error,InexactError,1.0,-99999999,5762394827234622241,"InexactError(:check_top_bit, UInt64, -99999999)",error,InexactError,1
12291037649893530,-100,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,12291037649893530,-99,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
-10000,174900831224515473128798768874675640275,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,-9999,174900831224515473128798768874675640275,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
-10,2557589330958695844,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,2557589330958695844,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-1000000000,3836863277196501706,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,-999999999,3836863277196501706,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
-10,1996718235578681070,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,1996718235578681070,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
63643566062768380741574172822446383806,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,63643566062768380741574172822446383806,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
6997323211537950523,-1000000000,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,6997323211537950523,-999999999,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
13663477896926139632,-10,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,13663477896926139632,-9,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
62799062003192357726850429781035968644,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,62799062003192357726850429781035968644,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
116761609709779167522205353042279567870,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,116761609709779167522205353042279567870,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
-100000000,5724745554786729610,"InexactError(:check_top_bit, UInt64, -100000000)",error,InexactError,1.0,-99999999,5724745554786729610,"InexactError(:check_top_bit, UInt64, -99999999)",error,InexactError,1
260841565542999470735764522209792127679,-100000000,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,260841565542999470735764522209792127679,-99999999,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
202208733645487821587846579710838328051,-10,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,202208733645487821587846579710838328051,-9,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
-10,53366330677396039783256471241959006424,"InexactError(:check_top_bit, UInt128, -10)",error,InexactError,1.0,-9,53366330677396039783256471241959006424,"InexactError(:check_top_bit, UInt128, -9)",error,InexactError,1
-100000000,1092998453964971920,"InexactError(:check_top_bit, UInt64, -100000000)",error,InexactError,1.0,-99999999,1092998453964971920,"InexactError(:check_top_bit, UInt64, -99999999)",error,InexactError,1
-10,9218577315767918253,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,9218577315767918253,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
316053226651766612284069317536599722981,-1000,"InexactError(:check_top_bit, UInt128, -1000)",error,InexactError,1.0,316053226651766612284069317536599722981,-999,"InexactError(:check_top_bit, UInt128, -999)",error,InexactError,1
785199703434997163,-100,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,785199703434997163,-99,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
-100,3419515983208668598,"InexactError(:check_top_bit, UInt64, -100)",error,InexactError,1.0,-99,3419515983208668598,"InexactError(:check_top_bit, UInt64, -99)",error,InexactError,1
189715171558608890220618219748931090715,-10000,"InexactError(:check_top_bit, UInt128, -10000)",error,InexactError,1.0,189715171558608890220618219748931090715,-9999,"InexactError(:check_top_bit, UInt128, -9999)",error,InexactError,1
-100000000,201586790371863386729719386719635531154,"InexactError(:check_top_bit, UInt128, -100000000)",error,InexactError,1.0,-99999999,201586790371863386729719386719635531154,"InexactError(:check_top_bit, UInt128, -99999999)",error,InexactError,1
7434288046254469593,-1000000000,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,7434288046254469593,-999999999,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
5194368558249198083,-10,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,5194368558249198083,-9,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-10,9959094302286498919,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,9959094302286498919,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
-1000,89532040178524885350415258529186372820,"InexactError(:check_top_bit, UInt128, -1000)",error,InexactError,1.0,-999,89532040178524885350415258529186372820,"InexactError(:check_top_bit, UInt128, -999)",error,InexactError,1
5065219136540549012,-10000,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,5065219136540549012,-9999,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
-10000,1351495247645090999,"InexactError(:check_top_bit, UInt64, -10000)",error,InexactError,1.0,-9999,1351495247645090999,"InexactError(:check_top_bit, UInt64, -9999)",error,InexactError,1
13600617385490022280,-1000000000,"InexactError(:check_top_bit, UInt64, -1000000000)",error,InexactError,1.0,13600617385490022280,-999999999,"InexactError(:check_top_bit, UInt64, -999999999)",error,InexactError,1
-10,7300827507312472447,"InexactError(:check_top_bit, UInt64, -10)",error,InexactError,1.0,-9,7300827507312472447,"InexactError(:check_top_bit, UInt64, -9)",error,InexactError,1
